,is_returning,legacy_id,is_renting,num_docks_available,is_installed,last_reported,num_bikes_disabled,eightd_has_available_keys,station_id,num_docks_disabled,station_status,num_ebikes_available,num_bikes_available,timestamp_of_data_read_request,year_station_last_reported
233,True,342,True,2,True,2020-08-14 04:25:23+00:00,0,False,342,0,active,0,13,2020-08-14 04:47:55,2020
234,True,343,True,11,True,2020-08-13 04:04:08+00:00,0,False,343,0,active,0,4,2020-08-14 04:47:55,2020
235,True,344,True,9,True,2020-08-14 02:10:10+00:00,0,False,344,0,active,0,10,2020-08-14 04:47:55,2020
236,True,345,True,13,True,2020-08-14 03:59:08+00:00,1,False,345,0,active,0,5,2020-08-14 04:47:55,2020
237,True,346,True,14,True,2020-08-14 00:13:13+00:00,0,False,346,0,active,0,1,2020-08-14 04:47:55,2020
238,True,347,True,4,True,2020-08-13 19:13:37+00:00,0,False,347,0,active,0,11,2020-08-14 04:47:55,2020
239,True,348,True,12,True,2020-08-13 22:14:09+00:00,1,False,348,0,active,0,2,2020-08-14 04:47:55,2020
240,True,349,True,10,True,2020-08-13 23:48:05+00:00,1,True,349,0,active,0,6,2020-08-14 04:47:55,2020
241,True,350,True,2,True,2020-08-14 02:56:20+00:00,0,False,350,0,active,0,15,2020-08-14 04:47:55,2020
242,True,351,True,10,True,2020-08-14 00:20:33+00:00,0,False,351,0,active,0,5,2020-08-14 04:47:55,2020
243,True,352,True,8,True,2020-08-14 04:20:09+00:00,0,False,352,0,active,0,7,2020-08-14 04:47:55,2020
244,True,353,True,7,True,2020-08-13 22:34:11+00:00,0,True,353,0,active,0,8,2020-08-14 04:47:55,2020
245,True,354,True,7,True,2020-08-14 04:15:41+00:00,1,False,354,0,active,0,7,2020-08-14 04:47:55,2020
246,True,355,True,6,True,2020-08-14 00:16:16+00:00,0,False,355,0,active,0,11,2020-08-14 04:47:55,2020
247,True,356,True,15,True,2020-08-14 03:33:52+00:00,0,False,356,0,active,0,8,2020-08-14 04:47:55,2020
248,True,357,True,10,True,2020-08-14 03:45:05+00:00,0,False,357,0,active,0,5,2020-08-14 04:47:55,2020
249,True,358,True,4,True,2020-08-14 03:44:52+00:00,0,False,358,0,active,0,15,2020-08-14 04:47:55,2020
250,True,359,True,14,True,2020-08-14 04:44:10+00:00,0,False,359,0,active,0,1,2020-08-14 04:47:55,2020
251,True,360,True,11,True,2020-08-14 02:34:35+00:00,0,False,360,0,active,0,4,2020-08-14 04:47:55,2020
252,True,361,True,7,True,2020-08-14 03:55:42+00:00,0,False,361,0,active,0,12,2020-08-14 04:47:55,2020
253,True,362,True,3,True,2020-08-14 03:12:52+00:00,1,False,362,0,active,0,15,2020-08-14 04:47:55,2020
254,True,363,True,0,True,2020-08-14 03:32:22+00:00,0,False,363,0,active,0,19,2020-08-14 04:47:55,2020
255,True,364,True,0,True,2020-08-14 04:45:52+00:00,0,False,364,0,active,0,19,2020-08-14 04:47:55,2020
256,True,365,True,17,True,2020-08-14 01:39:33+00:00,0,False,365,0,active,0,2,2020-08-14 04:47:55,2020
257,True,366,True,12,True,2020-08-14 04:47:52+00:00,0,False,366,0,active,0,3,2020-08-14 04:47:55,2020
258,True,367,True,9,True,2020-08-13 23:45:57+00:00,0,False,367,0,active,0,10,2020-08-14 04:47:55,2020
259,True,368,True,9,True,2020-08-14 00:09:16+00:00,1,False,368,0,active,0,5,2020-08-14 04:47:55,2020
260,True,369,True,2,True,2020-08-14 03:39:15+00:00,0,False,369,0,active,0,13,2020-08-14 04:47:55,2020
261,True,370,True,15,True,2020-08-14 04:02:45+00:00,0,False,370,0,active,0,4,2020-08-14 04:47:55,2020
262,True,371,True,9,True,2020-08-14 02:04:48+00:00,1,False,371,0,active,0,9,2020-08-14 04:47:55,2020
263,True,372,True,12,True,2020-08-14 04:39:50+00:00,0,False,372,0,active,0,7,2020-08-14 04:47:55,2020
264,True,373,True,7,True,2020-08-14 02:12:57+00:00,0,False,373,0,active,0,8,2020-08-14 04:47:55,2020
265,True,374,True,13,True,2020-08-14 04:21:32+00:00,0,False,374,0,active,0,6,2020-08-14 04:47:55,2020
266,True,376,True,6,True,2020-08-14 03:38:31+00:00,1,False,376,0,active,0,8,2020-08-14 04:47:55,2020
267,True,377,True,0,True,2020-08-14 04:01:50+00:00,0,False,377,0,active,0,19,2020-08-14 04:47:55,2020
268,True,378,True,10,True,2020-08-14 03:34:35+00:00,0,False,378,0,active,0,9,2020-08-14 04:47:55,2020
269,True,379,True,5,True,2020-08-14 04:22:56+00:00,0,False,379,0,active,0,10,2020-08-14 04:47:55,2020
270,True,380,True,16,True,2020-08-14 03:21:12+00:00,2,False,380,0,active,0,0,2020-08-14 04:47:55,2020
271,True,381,True,3,True,2020-08-14 04:37:12+00:00,1,False,381,0,active,0,15,2020-08-14 04:47:55,2020
272,True,384,True,12,True,2020-08-14 04:37:58+00:00,0,True,384,0,active,0,7,2020-08-14 04:47:55,2020
273,True,385,True,12,True,2020-08-14 04:13:36+00:00,0,False,385,1,active,0,2,2020-08-14 04:47:55,2020
274,True,386,True,7,True,2020-08-14 04:12:47+00:00,1,False,386,0,active,0,11,2020-08-14 04:47:55,2020
275,True,387,True,1,True,2020-08-14 01:02:00+00:00,1,False,387,0,active,0,13,2020-08-14 04:47:55,2020
276,True,388,True,7,True,2020-08-13 03:25:23+00:00,0,False,388,0,active,0,4,2020-08-14 04:47:55,2020
277,True,389,True,1,True,2020-08-14 01:35:43+00:00,0,False,389,0,active,0,13,2020-08-14 04:47:55,2020
278,True,390,True,0,True,2020-08-13 22:51:42+00:00,1,False,390,0,active,0,14,2020-08-14 04:47:55,2020
279,True,391,True,3,True,2020-08-13 22:56:13+00:00,0,False,391,0,active,0,12,2020-08-14 04:47:55,2020
280,True,392,True,10,True,2020-08-14 03:55:09+00:00,0,False,392,0,active,0,5,2020-08-14 04:47:55,2020
281,True,393,True,8,True,2020-08-14 00:41:51+00:00,1,False,393,0,active,0,6,2020-08-14 04:47:55,2020
282,True,394,True,12,True,2020-08-14 02:04:40+00:00,0,False,394,0,active,0,2,2020-08-14 04:47:55,2020
283,True,395,True,5,True,2020-08-14 02:35:10+00:00,0,False,395,0,active,0,10,2020-08-14 04:47:55,2020
284,True,396,True,7,True,2020-08-13 23:37:07+00:00,0,False,396,0,active,0,8,2020-08-14 04:47:55,2020
285,True,397,True,6,True,2020-08-14 01:59:53+00:00,0,False,397,0,active,0,9,2020-08-14 04:47:55,2020
286,True,398,True,18,True,2020-08-14 02:26:53+00:00,0,False,398,0,active,0,1,2020-08-14 04:47:55,2020
287,True,399,True,3,True,2020-08-14 04:40:49+00:00,0,False,399,0,active,0,12,2020-08-14 04:47:55,2020
288,True,400,True,22,True,2020-08-14 02:43:54+00:00,0,False,400,0,active,0,5,2020-08-14 04:47:55,2020
289,True,401,True,9,True,2020-08-14 02:24:28+00:00,0,False,401,0,active,0,6,2020-08-14 04:47:55,2020
290,True,402,True,3,True,2020-08-14 01:31:51+00:00,1,False,402,0,active,0,11,2020-08-14 04:47:55,2020
291,True,403,True,0,True,2020-08-14 03:30:59+00:00,1,False,403,0,active,0,14,2020-08-14 04:47:55,2020
292,True,404,True,5,True,2020-08-14 03:50:44+00:00,0,False,404,0,active,0,11,2020-08-14 04:47:55,2020
293,True,405,True,14,True,2020-08-14 02:33:03+00:00,0,False,405,0,active,0,5,2020-08-14 04:47:55,2020
294,True,406,True,2,True,2020-08-14 02:08:12+00:00,0,False,406,0,active,0,17,2020-08-14 04:47:55,2020
295,True,407,True,14,True,2020-08-14 02:02:53+00:00,1,False,407,0,active,0,4,2020-08-14 04:47:55,2020
296,True,408,True,9,True,2020-08-14 01:35:21+00:00,0,False,408,0,active,0,6,2020-08-14 04:47:55,2020
297,True,409,True,9,True,2020-08-14 04:07:11+00:00,0,False,409,0,active,0,10,2020-08-14 04:47:55,2020
298,True,410,True,6,True,2020-08-14 00:28:15+00:00,0,False,410,0,active,0,13,2020-08-14 04:47:55,2020
299,True,411,True,12,True,2020-08-14 04:34:56+00:00,0,False,411,0,active,0,3,2020-08-14 04:47:55,2020
300,True,412,True,7,True,2020-08-14 03:09:16+00:00,0,False,412,0,active,0,12,2020-08-14 04:47:55,2020
301,True,413,True,3,True,2020-08-14 04:01:01+00:00,0,False,413,0,active,0,16,2020-08-14 04:47:55,2020
302,True,414,True,20,True,2020-08-14 00:01:18+00:00,0,False,414,0,active,0,3,2020-08-14 04:47:55,2020
303,True,415,True,17,True,2020-08-14 04:30:13+00:00,0,False,415,0,active,0,2,2020-08-14 04:47:55,2020
304,True,416,True,7,True,2020-08-14 03:24:37+00:00,0,False,416,0,active,0,8,2020-08-14 04:47:55,2020
305,True,417,True,1,True,2020-08-14 02:58:29+00:00,0,False,417,0,active,0,18,2020-08-14 04:47:55,2020
306,True,419,True,1,True,2020-08-14 03:45:30+00:00,0,False,419,0,active,0,14,2020-08-14 04:47:55,2020
307,False,420,False,0,False,1970-01-02 00:00:00+00:00,0,False,420,0,out_of_service,0,0,2020-08-14 04:47:55,1970
308,True,421,True,5,True,2020-08-13 19:41:23+00:00,0,False,421,0,active,0,14,2020-08-14 04:47:55,2020
309,True,422,True,9,True,2020-08-14 02:27:45+00:00,0,False,422,0,active,0,6,2020-08-14 04:47:55,2020
310,True,423,True,18,True,2020-08-14 01:16:49+00:00,0,False,423,0,active,0,1,2020-08-14 04:47:55,2020
311,True,424,True,15,True,2020-08-14 02:29:08+00:00,0,False,424,0,active,0,4,2020-08-14 04:47:55,2020
312,True,425,True,10,True,2020-08-13 22:50:46+00:00,0,False,425,0,active,0,6,2020-08-14 04:47:55,2020
313,True,426,True,25,True,2020-08-14 04:23:58+00:00,0,False,426,0,active,0,2,2020-08-14 04:47:55,2020
314,True,427,True,12,True,2020-08-14 00:25:18+00:00,0,False,427,0,active,0,7,2020-08-14 04:47:55,2020
315,True,428,True,16,True,2020-08-14 01:55:38+00:00,0,False,428,0,active,0,3,2020-08-14 04:47:55,2020
316,True,430,True,3,True,2020-08-14 04:13:25+00:00,0,False,430,0,active,0,16,2020-08-14 04:47:55,2020
317,True,431,True,12,True,2020-08-14 03:23:21+00:00,0,False,431,0,active,0,3,2020-08-14 04:47:55,2020
318,True,432,True,12,True,2020-08-13 22:42:35+00:00,0,False,432,0,active,0,7,2020-08-14 04:47:55,2020
319,True,433,True,18,True,2020-08-13 22:36:32+00:00,0,False,433,0,active,0,1,2020-08-14 04:47:55,2020
320,True,434,True,19,True,2020-08-13 03:24:35+00:00,0,False,434,0,active,0,0,2020-08-14 04:47:55,2020
321,True,435,True,11,True,2020-08-14 03:50:46+00:00,0,False,435,0,active,0,4,2020-08-14 04:47:55,2020
322,True,436,True,6,True,2020-08-14 00:28:28+00:00,0,False,436,0,active,0,9,2020-08-14 04:47:55,2020
323,True,437,True,1,True,2020-08-14 04:07:17+00:00,0,False,437,0,active,0,18,2020-08-14 04:47:55,2020
324,True,440,True,1,True,2020-08-14 00:34:21+00:00,0,False,440,0,active,0,16,2020-08-14 04:47:55,2020
325,True,441,True,3,True,2020-08-14 01:25:15+00:00,0,False,441,0,active,0,16,2020-08-14 04:47:55,2020
326,True,442,True,1,True,2020-08-13 21:29:23+00:00,1,False,442,0,active,0,13,2020-08-14 04:47:55,2020
327,True,443,True,15,True,2020-08-13 22:22:46+00:00,0,False,443,0,active,0,4,2020-08-14 04:47:55,2020
328,True,445,True,7,True,2020-08-14 01:16:39+00:00,0,False,445,0,active,0,12,2020-08-14 04:47:55,2020
329,True,446,True,12,True,2020-08-14 01:30:12+00:00,0,False,446,0,active,0,0,2020-08-14 04:47:55,2020
330,True,447,True,12,True,2020-08-13 18:24:44+00:00,0,False,447,0,active,0,7,2020-08-14 04:47:55,2020
331,True,448,True,8,True,2020-08-13 04:03:15+00:00,0,False,448,0,active,0,3,2020-08-14 04:47:55,2020
332,True,449,True,0,False,1970-01-02 00:00:00+00:00,0,False,449,0,out_of_service,0,0,2020-08-14 04:47:55,1970
333,True,450,True,2,True,2020-08-14 04:44:41+00:00,0,False,450,0,active,0,13,2020-08-14 04:47:55,2020
334,True,451,True,2,True,2020-08-14 04:17:47+00:00,0,False,451,0,active,0,13,2020-08-14 04:47:55,2020
335,True,452,True,5,True,2020-08-14 04:14:57+00:00,0,False,452,0,active,0,10,2020-08-14 04:47:55,2020
336,True,453,True,7,True,2020-08-14 01:31:10+00:00,1,False,453,0,active,0,7,2020-08-14 04:47:55,2020
337,True,454,True,14,True,2020-08-14 04:10:52+00:00,1,False,454,0,active,0,0,2020-08-14 04:47:55,2020
338,True,455,True,8,True,2020-08-14 00:09:40+00:00,1,False,455,0,active,0,3,2020-08-14 04:47:55,2020
339,True,456,True,12,True,2020-08-14 02:40:32+00:00,1,False,456,0,active,0,6,2020-08-14 04:47:55,2020
340,True,457,True,8,True,2020-08-14 00:00:02+00:00,0,False,457,0,active,0,3,2020-08-14 04:47:55,2020
341,True,458,True,1,True,2020-08-14 02:40:22+00:00,2,False,458,0,active,0,8,2020-08-14 04:47:55,2020
