,num_bikes_available,eightd_has_available_keys,is_installed,station_status,num_docks_disabled,legacy_id,is_returning,num_docks_available,num_bikes_disabled,num_ebikes_available,is_renting,last_reported,station_id,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,5,False,True,active,0,332,True,10,0,0,True,2020-08-20 16:47:31+00:00,332,,,2020-08-20 16:54:55,2020
224,19,False,True,active,0,333,True,6,0,0,True,2020-08-20 16:47:58+00:00,333,,,2020-08-20 16:54:55,2020
225,19,False,True,active,0,334,True,0,0,0,True,2020-08-20 14:54:08+00:00,334,,,2020-08-20 16:54:55,2020
226,4,False,True,active,0,335,True,15,0,0,True,2020-08-20 16:01:34+00:00,335,,,2020-08-20 16:54:55,2020
227,3,False,True,active,0,336,True,12,0,0,True,2020-08-20 16:39:57+00:00,336,,,2020-08-20 16:54:55,2020
228,13,False,True,active,0,337,True,2,0,0,True,2020-08-20 11:47:32+00:00,337,,,2020-08-20 16:54:55,2020
229,3,False,True,active,0,338,True,12,0,0,True,2020-08-20 16:08:06+00:00,338,,,2020-08-20 16:54:55,2020
230,15,False,True,active,0,339,True,0,0,0,True,2020-08-20 15:22:04+00:00,339,,,2020-08-20 16:54:55,2020
231,14,False,True,active,0,340,True,5,0,0,True,2020-08-20 08:51:25+00:00,340,,,2020-08-20 16:54:55,2020
232,12,True,True,active,0,341,True,3,0,0,True,2020-08-20 10:20:54+00:00,341,,,2020-08-20 16:54:55,2020
233,4,False,True,active,0,342,True,10,1,0,True,2020-08-20 16:49:28+00:00,342,,,2020-08-20 16:54:55,2020
234,3,False,True,active,0,343,True,12,0,0,True,2020-08-20 05:26:24+00:00,343,,,2020-08-20 16:54:55,2020
235,6,False,True,active,0,344,True,13,0,0,True,2020-08-20 16:24:44+00:00,344,,,2020-08-20 16:54:55,2020
236,5,False,True,active,0,345,True,14,0,0,True,2020-08-20 16:50:01+00:00,345,,,2020-08-20 16:54:55,2020
237,1,False,True,active,0,346,True,14,0,0,True,2020-08-20 15:55:15+00:00,346,,,2020-08-20 16:54:55,2020
238,10,False,True,active,0,347,True,5,0,0,True,2020-08-20 11:58:38+00:00,347,,,2020-08-20 16:54:55,2020
239,7,False,True,active,0,348,True,8,0,0,True,2020-08-20 15:45:23+00:00,348,,,2020-08-20 16:54:55,2020
240,6,False,True,active,0,349,True,11,0,0,True,2020-08-20 14:18:20+00:00,349,,,2020-08-20 16:54:55,2020
241,12,False,True,active,0,350,True,5,0,0,True,2020-08-20 15:36:09+00:00,350,,,2020-08-20 16:54:55,2020
242,11,False,True,active,0,351,True,4,0,0,True,2020-08-20 16:12:15+00:00,351,,,2020-08-20 16:54:55,2020
243,5,False,True,active,0,352,True,10,0,0,True,2020-08-20 16:49:44+00:00,352,,,2020-08-20 16:54:55,2020
244,8,True,True,active,0,353,True,7,0,0,True,2020-08-20 16:48:31+00:00,353,,,2020-08-20 16:54:55,2020
245,0,False,True,active,0,354,True,15,0,0,True,2020-08-20 16:06:02+00:00,354,,,2020-08-20 16:54:55,2020
246,16,False,True,active,0,355,True,1,0,0,True,2020-08-20 16:06:30+00:00,355,,,2020-08-20 16:54:55,2020
247,16,False,True,active,0,356,True,6,1,0,True,2020-08-20 16:41:35+00:00,356,,,2020-08-20 16:54:55,2020
248,5,False,True,active,0,357,True,10,0,0,True,2020-08-20 16:39:18+00:00,357,,,2020-08-20 16:54:55,2020
249,16,False,True,active,0,358,True,3,0,0,True,2020-08-20 16:30:24+00:00,358,,,2020-08-20 16:54:55,2020
250,9,False,True,active,0,359,True,6,0,0,True,2020-08-20 16:48:21+00:00,359,,,2020-08-20 16:54:55,2020
251,9,False,True,active,0,360,True,6,0,0,True,2020-08-20 16:28:53+00:00,360,,,2020-08-20 16:54:55,2020
252,10,False,True,active,0,361,True,9,0,0,True,2020-08-20 16:47:08+00:00,361,,,2020-08-20 16:54:55,2020
253,8,False,True,active,0,362,True,10,1,0,True,2020-08-20 16:47:32+00:00,362,,,2020-08-20 16:54:55,2020
254,16,False,True,active,0,363,True,3,0,0,True,2020-08-20 16:51:10+00:00,363,,,2020-08-20 16:54:55,2020
255,6,False,True,active,0,364,True,13,0,0,True,2020-08-20 16:24:10+00:00,364,,,2020-08-20 16:54:55,2020
256,17,False,True,active,0,365,True,2,0,0,True,2020-08-20 16:46:18+00:00,365,,,2020-08-20 16:54:55,2020
257,0,False,False,out_of_service,0,366,True,0,0,0,True,1970-01-02 00:00:00+00:00,366,,,2020-08-20 16:54:55,1970
258,18,False,True,active,0,367,True,1,0,0,True,2020-08-20 14:33:14+00:00,367,,,2020-08-20 16:54:55,2020
259,6,False,True,active,0,368,True,9,0,0,True,2020-08-20 13:53:36+00:00,368,,,2020-08-20 16:54:55,2020
260,0,False,True,active,0,369,True,15,0,0,True,2020-08-20 16:42:18+00:00,369,,,2020-08-20 16:54:55,2020
261,14,False,True,active,0,370,True,5,0,0,True,2020-08-20 16:47:03+00:00,370,,,2020-08-20 16:54:55,2020
262,3,False,True,active,0,371,True,16,0,0,True,2020-08-20 12:23:20+00:00,371,,,2020-08-20 16:54:55,2020
263,11,False,True,active,0,372,True,7,1,0,True,2020-08-20 16:46:24+00:00,372,,,2020-08-20 16:54:55,2020
264,7,False,True,active,0,373,True,8,0,0,True,2020-08-20 12:11:08+00:00,373,,,2020-08-20 16:54:55,2020
265,8,False,True,active,0,374,True,11,0,0,True,2020-08-20 16:51:41+00:00,374,,,2020-08-20 16:54:55,2020
266,8,False,True,active,0,376,True,7,0,0,True,2020-08-20 16:35:04+00:00,376,,,2020-08-20 16:54:55,2020
267,1,False,True,active,0,377,True,18,0,0,True,2020-08-20 16:48:24+00:00,377,,,2020-08-20 16:54:55,2020
268,6,False,True,active,0,378,True,13,0,0,True,2020-08-20 16:41:22+00:00,378,,,2020-08-20 16:54:55,2020
269,6,False,True,active,0,379,True,9,0,0,True,2020-08-20 16:39:24+00:00,379,,,2020-08-20 16:54:55,2020
270,15,False,True,active,0,380,True,2,1,0,True,2020-08-20 16:47:30+00:00,380,,,2020-08-20 16:54:55,2020
271,5,False,True,active,0,381,True,14,0,0,True,2020-08-20 16:52:01+00:00,381,,,2020-08-20 16:54:55,2020
272,8,True,True,active,0,384,True,11,0,0,True,2020-08-20 16:48:15+00:00,384,,,2020-08-20 16:54:55,2020
273,6,False,True,active,1,385,True,7,1,0,True,2020-08-20 16:51:05+00:00,385,,,2020-08-20 16:54:55,2020
274,2,False,True,active,0,386,True,17,0,0,True,2020-08-20 16:50:45+00:00,386,,,2020-08-20 16:54:55,2020
275,10,False,True,active,0,387,True,5,0,0,True,2020-08-20 16:36:27+00:00,387,,,2020-08-20 16:54:55,2020
276,8,False,True,active,0,388,True,3,0,0,True,2020-08-20 09:01:03+00:00,388,,,2020-08-20 16:54:55,2020
277,5,False,True,active,0,389,True,9,0,0,True,2020-08-20 08:55:40+00:00,389,,,2020-08-20 16:54:55,2020
278,9,False,True,active,0,390,True,6,0,0,True,2020-08-20 12:33:16+00:00,390,,,2020-08-20 16:54:55,2020
279,13,False,True,active,0,391,True,2,0,0,True,2020-08-20 15:03:53+00:00,391,,,2020-08-20 16:54:55,2020
280,6,False,True,active,0,392,True,9,0,0,True,2020-08-20 09:00:00+00:00,392,,,2020-08-20 16:54:55,2020
281,7,False,True,active,0,393,True,8,0,0,True,2020-08-20 10:44:54+00:00,393,,,2020-08-20 16:54:55,2020
282,0,False,True,active,0,394,True,14,0,0,True,2020-08-20 09:00:38+00:00,394,,,2020-08-20 16:54:55,2020
283,12,False,True,active,0,395,True,3,0,0,True,2020-08-20 15:04:33+00:00,395,,,2020-08-20 16:54:55,2020
284,13,False,True,active,0,396,True,2,0,0,True,2020-08-20 08:56:31+00:00,396,,,2020-08-20 16:54:55,2020
285,10,False,True,active,0,397,True,5,0,0,True,2020-08-20 10:44:00+00:00,397,,,2020-08-20 16:54:55,2020
286,15,False,True,active,0,398,True,4,0,0,True,2020-08-20 16:01:15+00:00,398,,,2020-08-20 16:54:55,2020
287,9,False,True,active,0,399,True,3,3,0,True,2020-08-20 16:03:32+00:00,399,,,2020-08-20 16:54:55,2020
288,16,False,True,active,0,400,True,11,0,0,True,2020-08-20 16:38:26+00:00,400,,,2020-08-20 16:54:55,2020
289,11,False,True,active,0,401,True,4,0,0,True,2020-08-20 16:42:52+00:00,401,,,2020-08-20 16:54:55,2020
290,4,False,True,active,0,402,True,11,0,0,True,2020-08-20 15:33:47+00:00,402,,,2020-08-20 16:54:55,2020
291,1,False,True,active,0,403,True,13,1,0,True,2020-08-20 15:01:50+00:00,403,,,2020-08-20 16:54:55,2020
292,4,False,True,active,0,404,True,12,0,0,True,2020-08-20 16:44:26+00:00,404,,,2020-08-20 16:54:55,2020
293,15,False,True,active,0,405,True,4,0,0,True,2020-08-20 15:48:15+00:00,405,,,2020-08-20 16:54:55,2020
294,15,False,True,active,0,406,True,4,0,0,True,2020-08-20 16:23:56+00:00,406,,,2020-08-20 16:54:55,2020
295,2,False,True,active,0,407,True,17,0,0,True,2020-08-20 15:49:36+00:00,407,,,2020-08-20 16:54:55,2020
296,10,False,True,active,0,408,True,5,0,0,True,2020-08-20 14:31:40+00:00,408,,,2020-08-20 16:54:55,2020
297,9,False,True,active,0,409,True,10,0,0,True,2020-08-20 16:40:18+00:00,409,,,2020-08-20 16:54:55,2020
298,4,False,True,active,0,410,True,15,0,0,True,2020-08-20 14:08:52+00:00,410,,,2020-08-20 16:54:55,2020
299,5,False,True,active,0,411,True,10,0,0,True,2020-08-20 16:17:16+00:00,411,,,2020-08-20 16:54:55,2020
300,5,False,True,active,0,412,True,14,0,0,True,2020-08-20 16:50:04+00:00,412,,,2020-08-20 16:54:55,2020
301,8,False,True,active,0,413,True,10,1,0,True,2020-08-20 16:40:54+00:00,413,,,2020-08-20 16:54:55,2020
302,4,False,True,active,0,414,True,19,0,0,True,2020-08-20 16:11:20+00:00,414,,,2020-08-20 16:54:55,2020
303,11,False,True,active,0,415,True,8,0,0,True,2020-08-20 16:39:53+00:00,415,,,2020-08-20 16:54:55,2020
304,5,False,True,active,0,416,True,9,1,0,True,2020-08-20 16:46:59+00:00,416,,,2020-08-20 16:54:55,2020
305,5,False,True,active,0,417,True,14,0,0,True,2020-08-20 16:38:15+00:00,417,,,2020-08-20 16:54:55,2020
306,9,False,True,active,0,419,True,6,0,0,True,2020-08-20 14:17:36+00:00,419,,,2020-08-20 16:54:55,2020
307,0,False,False,out_of_service,0,420,False,0,0,0,False,1970-01-02 00:00:00+00:00,420,,,2020-08-20 16:54:55,1970
308,7,False,True,active,0,421,True,12,0,0,True,2020-08-19 20:30:18+00:00,421,,,2020-08-20 16:54:55,2020
309,5,False,True,active,0,422,True,10,0,0,True,2020-08-20 05:44:37+00:00,422,,,2020-08-20 16:54:55,2020
310,10,False,True,active,0,423,True,9,0,0,True,2020-08-20 13:10:21+00:00,423,,,2020-08-20 16:54:55,2020
311,4,False,True,active,0,424,True,15,0,0,True,2020-08-20 16:27:19+00:00,424,,,2020-08-20 16:54:55,2020
312,1,False,True,active,0,425,True,15,0,0,True,2020-08-20 14:51:49+00:00,425,,,2020-08-20 16:54:55,2020
313,23,False,True,active,0,426,True,4,0,0,True,2020-08-20 16:45:18+00:00,426,,,2020-08-20 16:54:55,2020
314,0,False,True,active,0,427,True,19,0,0,True,2020-08-20 16:52:50+00:00,427,,,2020-08-20 16:54:55,2020
315,7,False,True,active,0,428,True,12,0,0,True,2020-08-20 15:17:59+00:00,428,,,2020-08-20 16:54:55,2020
316,16,False,True,active,0,430,True,3,0,0,True,2020-08-20 09:01:11+00:00,430,,,2020-08-20 16:54:55,2020
317,0,False,True,active,0,431,True,15,0,0,True,2020-08-20 08:55:13+00:00,431,,,2020-08-20 16:54:55,2020
318,4,False,True,active,0,432,True,15,0,0,True,2020-08-20 09:00:41+00:00,432,,,2020-08-20 16:54:55,2020
319,4,False,True,active,0,433,True,15,0,0,True,2020-08-20 08:54:48+00:00,433,,,2020-08-20 16:54:55,2020
320,2,False,True,active,0,434,True,17,0,0,True,2020-08-20 11:19:27+00:00,434,,,2020-08-20 16:54:55,2020
321,9,False,True,active,0,435,True,6,0,0,True,2020-08-20 09:01:17+00:00,435,,,2020-08-20 16:54:55,2020
322,5,False,True,active,0,436,True,10,0,0,True,2020-08-20 16:09:33+00:00,436,,,2020-08-20 16:54:55,2020
323,4,False,True,active,0,437,True,15,0,0,True,2020-08-20 16:38:49+00:00,437,,,2020-08-20 16:54:55,2020
324,14,False,True,active,0,440,True,3,0,0,True,2020-08-20 15:54:13+00:00,440,,,2020-08-20 16:54:55,2020
325,12,False,True,active,0,441,True,7,0,0,True,2020-08-20 10:55:36+00:00,441,,,2020-08-20 16:54:55,2020
326,15,False,True,active,0,442,True,0,0,0,True,2020-08-20 16:42:16+00:00,442,,,2020-08-20 16:54:55,2020
327,1,False,True,active,0,443,True,17,1,0,True,2020-08-20 13:26:29+00:00,443,,,2020-08-20 16:54:55,2020
328,8,False,True,active,0,445,True,10,1,0,True,2020-08-20 16:08:51+00:00,445,,,2020-08-20 16:54:55,2020
329,5,False,True,active,0,446,True,7,0,0,True,2020-08-20 16:53:44+00:00,446,,,2020-08-20 16:54:55,2020
330,6,False,True,active,0,447,True,13,0,0,True,2020-08-20 15:48:55+00:00,447,,,2020-08-20 16:54:55,2020
331,7,False,True,active,0,448,True,4,0,0,True,2020-08-20 08:55:55+00:00,448,,,2020-08-20 16:54:55,2020
332,0,False,False,out_of_service,0,449,True,0,0,0,True,1970-01-02 00:00:00+00:00,449,,,2020-08-20 16:54:55,1970
333,9,False,True,active,0,450,True,6,0,0,True,2020-08-20 16:41:20+00:00,450,,,2020-08-20 16:54:55,2020
334,4,False,True,active,0,451,True,11,0,0,True,2020-08-20 16:02:40+00:00,451,,,2020-08-20 16:54:55,2020
335,7,False,True,active,0,452,True,8,0,0,True,2020-08-20 16:51:03+00:00,452,,,2020-08-20 16:54:55,2020
336,8,False,True,active,0,453,True,7,0,0,True,2020-08-20 16:18:24+00:00,453,,,2020-08-20 16:54:55,2020
337,9,False,True,active,0,454,True,4,2,0,True,2020-08-20 16:50:35+00:00,454,,,2020-08-20 16:54:55,2020
338,7,False,True,active,0,455,True,5,0,0,True,2020-08-20 16:54:24+00:00,455,,,2020-08-20 16:54:55,2020
339,2,False,True,active,0,456,True,17,0,0,True,2020-08-20 16:43:39+00:00,456,,,2020-08-20 16:54:55,2020
340,10,False,True,active,0,457,True,1,0,0,True,2020-08-20 13:37:55+00:00,457,,,2020-08-20 16:54:55,2020
341,5,False,True,active,0,458,True,3,3,0,True,2020-08-20 13:29:38+00:00,458,,,2020-08-20 16:54:55,2020
342,2,False,True,active,0,459,True,21,0,0,True,2020-08-20 16:52:29+00:00,459,,,2020-08-20 16:54:55,2020
