,legacy_id,station_status,station_id,num_docks_available,num_bikes_available,is_renting,eightd_has_available_keys,last_reported,is_installed,num_docks_disabled,num_ebikes_available,num_bikes_disabled,is_returning,timestamp_of_data_read_request,year_station_last_reported
233,342,active,342,12,3,True,False,2020-08-12 00:52:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
234,343,active,343,10,4,True,False,2020-08-11 19:40:13+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
235,344,active,344,13,6,True,False,2020-08-11 23:34:33+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
236,345,active,345,14,5,True,False,2020-08-11 23:56:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
237,346,active,346,5,10,True,False,2020-08-12 00:50:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
238,347,active,347,4,11,True,False,2020-08-12 00:42:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
239,348,active,348,12,2,True,False,2020-08-12 00:34:24+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
240,349,active,349,13,4,True,True,2020-08-11 19:36:10+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
241,350,active,350,5,12,True,False,2020-08-11 21:31:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
242,351,active,351,11,4,True,False,2020-08-12 00:05:59+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
243,352,active,352,1,14,True,False,2020-08-12 00:55:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
244,353,active,353,9,6,True,True,2020-08-11 14:25:11+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
245,354,active,354,11,3,True,False,2020-08-12 00:56:57+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
246,355,active,355,1,16,True,False,2020-08-12 00:55:05+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
247,356,active,356,16,7,True,False,2020-08-12 00:54:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
248,357,active,357,12,3,True,False,2020-08-11 23:35:22+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
249,358,active,358,4,15,True,False,2020-08-12 00:43:25+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
250,359,active,359,6,9,True,False,2020-08-12 00:43:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
251,360,active,360,13,2,True,False,2020-08-11 23:41:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
252,361,active,361,13,6,True,False,2020-08-12 00:34:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
253,362,active,362,3,16,True,False,2020-08-12 00:51:16+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
254,363,active,363,12,7,True,False,2020-08-12 00:31:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
255,364,active,364,10,8,True,False,2020-08-12 00:51:32+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
256,365,active,365,16,3,True,False,2020-08-11 23:51:07+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
257,366,active,366,12,3,True,False,2020-08-12 00:32:09+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
258,367,active,367,4,14,True,False,2020-08-11 23:18:21+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
259,368,out_of_service,368,5,9,True,False,2020-08-11 03:15:31+00:00,False,0,0,1,True,2020-08-12 00:57:40,2020
260,369,active,369,3,12,True,False,2020-08-12 00:45:37+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
261,370,active,370,12,7,True,False,2020-08-12 00:50:51+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
262,371,active,371,8,10,True,False,2020-08-12 00:04:31+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
263,372,active,372,10,9,True,False,2020-08-12 00:51:41+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
264,373,active,373,7,8,True,False,2020-08-11 14:49:40+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
265,374,active,374,16,3,True,False,2020-08-12 00:51:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
266,376,active,376,0,15,True,False,2020-08-12 00:40:59+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
267,377,active,377,6,13,True,False,2020-08-12 00:07:02+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
268,378,active,378,14,5,True,False,2020-08-12 00:46:19+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
269,379,active,379,2,13,True,False,2020-08-12 00:30:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
270,380,active,380,17,1,True,False,2020-08-12 00:56:47+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
271,381,active,381,5,14,True,False,2020-08-12 00:51:39+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
272,384,active,384,13,6,True,True,2020-08-12 00:39:45+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
273,385,active,385,12,2,True,False,2020-08-12 00:52:27+00:00,True,1,0,0,True,2020-08-12 00:57:40,2020
274,386,active,386,9,9,True,False,2020-08-12 00:45:15+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
275,387,active,387,1,13,True,False,2020-08-12 00:48:24+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
276,388,active,388,7,4,True,False,2020-08-11 12:55:44+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
277,389,active,389,2,12,True,False,2020-08-11 23:14:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
278,390,active,390,0,15,True,False,2020-08-11 23:37:19+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
279,391,active,391,1,14,True,False,2020-08-12 00:18:58+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
280,392,active,392,9,6,True,False,2020-08-12 00:30:51+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
281,393,active,393,8,6,True,False,2020-08-11 23:06:15+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
282,394,active,394,13,1,True,False,2020-08-12 00:40:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
283,395,active,395,5,10,True,False,2020-08-11 21:56:05+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
284,396,active,396,3,12,True,False,2020-08-11 08:51:51+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
285,397,active,397,9,6,True,False,2020-08-11 20:50:49+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
286,398,active,398,13,6,True,False,2020-08-12 00:16:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
287,399,active,399,11,4,True,False,2020-08-12 00:55:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
288,400,active,400,20,7,True,False,2020-08-11 23:39:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
289,401,active,401,12,3,True,False,2020-08-12 00:55:17+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
290,402,active,402,5,10,True,False,2020-08-12 00:27:45+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
291,403,active,403,6,8,True,False,2020-08-12 00:51:59+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
292,404,active,404,9,7,True,False,2020-08-12 00:52:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
293,405,active,405,14,5,True,False,2020-08-12 00:12:51+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
294,406,active,406,3,16,True,False,2020-08-12 00:10:34+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
295,407,active,407,16,3,True,False,2020-08-12 00:00:54+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
296,408,active,408,10,5,True,False,2020-08-12 00:38:10+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
297,409,active,409,5,13,True,False,2020-08-12 00:41:54+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
298,410,active,410,7,12,True,False,2020-08-11 22:17:32+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
299,411,active,411,9,6,True,False,2020-08-11 22:45:08+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
300,412,active,412,4,15,True,False,2020-08-12 00:51:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
301,413,active,413,10,9,True,False,2020-08-12 00:55:54+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
302,414,active,414,21,2,True,False,2020-08-11 21:08:55+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
303,415,active,415,4,14,True,False,2020-08-12 00:34:29+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
304,416,active,416,14,1,True,False,2020-08-12 00:55:53+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
305,417,active,417,2,17,True,False,2020-08-12 00:24:06+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
306,419,active,419,3,12,True,False,2020-08-12 00:18:53+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
307,420,out_of_service,420,0,0,False,False,1970-01-02 00:00:00+00:00,False,0,0,0,False,2020-08-12 00:57:40,1970
308,421,active,421,5,14,True,False,2020-08-12 00:08:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
309,422,active,422,11,4,True,False,2020-08-11 23:26:43+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
310,423,active,423,19,0,True,False,2020-08-11 22:59:38+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
311,424,active,424,11,8,True,False,2020-08-11 22:21:26+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
312,425,active,425,12,4,True,False,2020-08-11 23:56:25+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
313,426,active,426,24,3,True,False,2020-08-12 00:27:28+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
314,427,active,427,12,7,True,False,2020-08-11 20:45:35+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
315,428,active,428,8,11,True,False,2020-08-12 00:02:05+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
316,430,active,430,4,15,True,False,2020-08-11 23:48:20+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
317,431,active,431,12,3,True,False,2020-08-12 00:47:34+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
318,432,active,432,11,8,True,False,2020-08-11 21:53:01+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
319,433,active,433,18,1,True,False,2020-08-12 00:32:53+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
320,434,active,434,19,0,True,False,2020-08-10 08:56:28+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
321,435,active,435,8,7,True,False,2020-08-12 00:34:45+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
322,436,active,436,8,7,True,False,2020-08-12 00:07:53+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
323,437,active,437,5,13,True,False,2020-08-12 00:57:33+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
324,440,active,440,9,8,True,False,2020-08-12 00:49:56+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
325,441,active,441,6,12,True,False,2020-08-12 00:36:43+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
326,442,active,442,1,13,True,False,2020-08-11 21:48:17+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
327,443,active,443,14,5,True,False,2020-08-11 22:52:15+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
328,445,active,445,13,6,True,False,2020-08-12 00:53:03+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
329,446,active,446,4,8,True,False,2020-08-12 00:35:12+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
330,447,active,447,14,5,True,False,2020-08-12 00:25:14+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
331,448,active,448,8,3,True,False,2020-08-11 08:56:36+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
332,449,out_of_service,449,0,0,True,False,1970-01-02 00:00:00+00:00,False,0,0,0,True,2020-08-12 00:57:40,1970
333,450,active,450,11,4,True,False,2020-08-11 22:01:50+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
334,451,active,451,5,10,True,False,2020-08-12 00:54:09+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
335,452,active,452,7,8,True,False,2020-08-12 00:44:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
336,453,active,453,9,6,True,False,2020-08-12 00:25:52+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
337,454,active,454,10,4,True,False,2020-08-12 00:06:44+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
338,455,active,455,8,3,True,False,2020-08-12 00:42:56+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
339,456,active,456,13,5,True,False,2020-08-12 00:51:52+00:00,True,0,0,1,True,2020-08-12 00:57:40,2020
340,457,active,457,9,2,True,False,2020-08-11 22:07:23+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
341,458,active,458,6,5,True,False,2020-08-11 23:41:06+00:00,True,0,0,0,True,2020-08-12 00:57:40,2020
