,is_returning,is_installed,is_renting,eightd_has_available_keys,station_id,num_docks_disabled,num_ebikes_available,last_reported,station_status,num_docks_available,num_bikes_disabled,num_bikes_available,legacy_id,timestamp_of_data_read_request,year_station_last_reported
233,True,True,True,False,342,0,0,2020-08-11 00:38:15+00:00,active,4,0,11,342,2020-08-11 00:40:45,2020
234,True,True,True,False,343,0,0,2020-08-10 04:41:14+00:00,active,9,0,6,343,2020-08-11 00:40:45,2020
235,True,True,True,False,344,0,0,2020-08-11 00:20:51+00:00,active,16,0,3,344,2020-08-11 00:40:45,2020
236,True,True,True,False,345,0,0,2020-08-11 00:30:15+00:00,active,12,2,5,345,2020-08-11 00:40:45,2020
237,True,True,True,False,346,0,0,2020-08-11 00:34:35+00:00,active,11,0,4,346,2020-08-11 00:40:45,2020
238,True,True,True,False,347,0,0,2020-08-10 18:56:34+00:00,active,3,0,12,347,2020-08-11 00:40:45,2020
239,True,True,True,False,348,0,0,2020-08-10 22:31:14+00:00,active,10,1,4,348,2020-08-11 00:40:45,2020
240,True,True,True,True,349,0,0,2020-08-10 22:16:36+00:00,active,12,0,5,349,2020-08-11 00:40:45,2020
241,True,True,True,False,350,0,0,2020-08-10 19:23:29+00:00,active,4,0,13,350,2020-08-11 00:40:45,2020
242,True,True,True,False,351,0,0,2020-08-11 00:05:40+00:00,active,9,0,6,351,2020-08-11 00:40:45,2020
243,True,True,True,False,352,0,0,2020-08-11 00:21:27+00:00,active,6,0,9,352,2020-08-11 00:40:45,2020
244,True,True,True,True,353,0,0,2020-08-10 15:45:32+00:00,active,10,0,5,353,2020-08-11 00:40:45,2020
245,True,True,True,False,354,0,0,2020-08-11 00:24:42+00:00,active,9,1,5,354,2020-08-11 00:40:45,2020
246,True,True,True,False,355,0,0,2020-08-11 00:39:59+00:00,active,3,0,14,355,2020-08-11 00:40:45,2020
247,True,True,True,False,356,0,0,2020-08-11 00:28:20+00:00,active,20,0,3,356,2020-08-11 00:40:45,2020
248,True,True,True,False,357,0,0,2020-08-10 23:59:27+00:00,active,10,0,5,357,2020-08-11 00:40:45,2020
249,True,True,True,False,358,0,0,2020-08-10 23:56:18+00:00,active,10,0,9,358,2020-08-11 00:40:45,2020
250,True,True,True,False,359,0,0,2020-08-11 00:39:01+00:00,active,14,0,1,359,2020-08-11 00:40:45,2020
251,True,True,True,False,360,0,0,2020-08-11 00:11:33+00:00,active,7,0,8,360,2020-08-11 00:40:45,2020
252,True,True,True,False,361,0,0,2020-08-10 23:41:22+00:00,active,1,0,18,361,2020-08-11 00:40:45,2020
253,True,True,True,False,362,0,0,2020-08-10 23:35:21+00:00,active,9,0,10,362,2020-08-11 00:40:45,2020
254,True,True,True,False,363,0,0,2020-08-11 00:39:06+00:00,active,8,1,10,363,2020-08-11 00:40:45,2020
255,True,True,True,False,364,0,0,2020-08-11 00:22:25+00:00,active,9,0,10,364,2020-08-11 00:40:45,2020
256,True,True,True,False,365,0,0,2020-08-11 00:26:12+00:00,active,16,2,1,365,2020-08-11 00:40:45,2020
257,True,True,True,False,366,0,0,2020-08-11 00:31:01+00:00,active,6,0,9,366,2020-08-11 00:40:45,2020
258,True,True,True,False,367,0,0,2020-08-11 00:34:05+00:00,active,2,0,17,367,2020-08-11 00:40:45,2020
259,True,True,True,False,368,0,0,2020-08-11 00:04:36+00:00,active,7,1,7,368,2020-08-11 00:40:45,2020
260,True,True,True,False,369,0,0,2020-08-11 00:14:46+00:00,active,2,1,12,369,2020-08-11 00:40:45,2020
261,True,True,True,False,370,0,0,2020-08-11 00:40:00+00:00,active,1,0,18,370,2020-08-11 00:40:45,2020
262,True,True,True,False,371,0,0,2020-08-10 23:52:50+00:00,active,5,0,14,371,2020-08-11 00:40:45,2020
263,True,True,True,False,372,0,0,2020-08-11 00:32:59+00:00,active,8,1,10,372,2020-08-11 00:40:45,2020
264,True,True,True,False,373,0,0,2020-08-10 21:39:18+00:00,active,8,0,7,373,2020-08-11 00:40:45,2020
265,True,True,True,False,374,0,0,2020-08-11 00:26:07+00:00,active,18,1,0,374,2020-08-11 00:40:45,2020
266,True,True,True,False,376,0,0,2020-08-11 00:18:02+00:00,active,6,0,9,376,2020-08-11 00:40:45,2020
267,True,True,True,False,377,0,0,2020-08-11 00:17:41+00:00,active,7,0,12,377,2020-08-11 00:40:45,2020
268,True,True,True,False,378,0,0,2020-08-11 00:27:46+00:00,active,10,0,9,378,2020-08-11 00:40:45,2020
269,True,True,True,False,379,0,0,2020-08-11 00:31:19+00:00,active,3,0,12,379,2020-08-11 00:40:45,2020
270,True,True,True,False,380,0,0,2020-08-11 00:38:10+00:00,active,17,0,1,380,2020-08-11 00:40:45,2020
271,True,True,True,False,381,0,0,2020-08-11 00:36:29+00:00,active,8,0,11,381,2020-08-11 00:40:45,2020
272,True,True,True,True,384,0,0,2020-08-11 00:03:01+00:00,active,7,2,10,384,2020-08-11 00:40:45,2020
273,True,True,True,False,385,1,0,2020-08-11 00:15:28+00:00,active,8,2,4,385,2020-08-11 00:40:45,2020
274,True,True,True,False,386,0,0,2020-08-11 00:23:31+00:00,active,9,2,8,386,2020-08-11 00:40:45,2020
275,True,True,True,False,387,0,0,2020-08-10 23:32:56+00:00,active,0,1,14,387,2020-08-11 00:40:45,2020
276,True,True,True,False,388,0,0,2020-08-10 22:45:24+00:00,active,6,0,5,388,2020-08-11 00:40:45,2020
277,True,True,True,False,389,0,0,2020-08-10 21:07:52+00:00,active,0,0,14,389,2020-08-11 00:40:45,2020
278,True,True,True,False,390,0,0,2020-08-10 17:18:21+00:00,active,0,0,15,390,2020-08-11 00:40:45,2020
279,True,True,True,False,391,0,0,2020-08-11 00:19:22+00:00,active,6,0,9,391,2020-08-11 00:40:45,2020
280,True,True,True,False,392,0,0,2020-08-10 21:53:47+00:00,active,7,0,8,392,2020-08-11 00:40:45,2020
281,True,True,True,False,393,0,0,2020-08-10 01:22:59+00:00,active,8,1,6,393,2020-08-11 00:40:45,2020
282,True,True,True,False,394,0,0,2020-08-10 20:23:12+00:00,active,13,0,1,394,2020-08-11 00:40:45,2020
283,True,True,True,False,395,0,0,2020-08-10 16:55:20+00:00,active,5,0,10,395,2020-08-11 00:40:45,2020
284,True,True,True,False,396,0,0,2020-08-10 23:27:29+00:00,active,3,0,12,396,2020-08-11 00:40:45,2020
285,True,True,True,False,397,0,0,2020-08-11 00:24:24+00:00,active,2,0,13,397,2020-08-11 00:40:45,2020
286,True,True,True,False,398,0,0,2020-08-10 23:56:55+00:00,active,2,0,17,398,2020-08-11 00:40:45,2020
287,True,True,True,False,399,0,0,2020-08-11 00:17:51+00:00,active,4,1,10,399,2020-08-11 00:40:45,2020
288,True,True,True,False,400,0,0,2020-08-10 20:50:16+00:00,active,18,0,9,400,2020-08-11 00:40:45,2020
289,True,True,True,False,401,0,0,2020-08-11 00:34:59+00:00,active,11,0,4,401,2020-08-11 00:40:45,2020
290,True,True,True,False,402,0,0,2020-08-11 00:08:33+00:00,active,10,1,4,402,2020-08-11 00:40:45,2020
291,True,True,True,False,403,0,0,2020-08-11 00:28:35+00:00,active,4,1,10,403,2020-08-11 00:40:45,2020
292,True,True,True,False,404,0,0,2020-08-11 00:37:14+00:00,active,9,1,6,404,2020-08-11 00:40:45,2020
293,True,True,True,False,405,0,0,2020-08-11 00:33:15+00:00,active,14,0,5,405,2020-08-11 00:40:45,2020
294,True,True,True,False,406,0,0,2020-08-11 00:34:51+00:00,active,2,0,17,406,2020-08-11 00:40:45,2020
295,True,True,True,False,407,0,0,2020-08-11 00:33:03+00:00,active,19,0,0,407,2020-08-11 00:40:45,2020
296,True,True,True,False,408,0,0,2020-08-11 00:32:33+00:00,active,7,0,8,408,2020-08-11 00:40:45,2020
297,True,True,True,False,409,0,0,2020-08-11 00:35:16+00:00,active,3,0,16,409,2020-08-11 00:40:45,2020
298,True,True,True,False,410,0,0,2020-08-10 21:44:58+00:00,active,3,0,16,410,2020-08-11 00:40:45,2020
299,True,True,True,False,411,0,0,2020-08-10 16:41:54+00:00,active,10,0,5,411,2020-08-11 00:40:45,2020
300,True,True,True,False,412,0,0,2020-08-11 00:37:08+00:00,active,4,1,14,412,2020-08-11 00:40:45,2020
301,True,True,True,False,413,0,0,2020-08-11 00:23:12+00:00,active,10,0,9,413,2020-08-11 00:40:45,2020
302,True,True,True,False,414,0,0,2020-08-10 23:53:12+00:00,active,20,0,3,414,2020-08-11 00:40:45,2020
303,True,True,True,False,415,0,0,2020-08-11 00:35:47+00:00,active,1,1,17,415,2020-08-11 00:40:45,2020
304,True,True,True,False,416,0,0,2020-08-10 23:56:04+00:00,active,15,0,0,416,2020-08-11 00:40:45,2020
305,True,True,True,False,417,0,0,2020-08-11 00:40:23+00:00,active,5,0,14,417,2020-08-11 00:40:45,2020
306,True,True,True,False,419,0,0,2020-08-11 00:07:33+00:00,active,0,0,15,419,2020-08-11 00:40:45,2020
307,False,False,False,False,420,0,0,1970-01-02 00:00:00+00:00,out_of_service,0,0,0,420,2020-08-11 00:40:45,1970
308,True,True,True,False,421,0,0,2020-08-10 15:34:47+00:00,active,2,2,15,421,2020-08-11 00:40:45,2020
309,True,True,True,False,422,0,0,2020-08-10 14:46:48+00:00,active,0,2,13,422,2020-08-11 00:40:45,2020
310,True,True,True,False,423,0,0,2020-08-11 00:27:28+00:00,active,17,0,2,423,2020-08-11 00:40:45,2020
311,True,True,True,False,424,0,0,2020-08-10 23:56:13+00:00,active,12,0,7,424,2020-08-11 00:40:45,2020
312,True,True,True,False,425,0,0,2020-08-11 00:38:12+00:00,active,9,0,7,425,2020-08-11 00:40:45,2020
313,True,True,True,False,426,0,0,2020-08-11 00:39:26+00:00,active,26,1,0,426,2020-08-11 00:40:45,2020
314,True,True,True,False,427,0,0,2020-08-10 23:55:16+00:00,active,18,0,1,427,2020-08-11 00:40:45,2020
315,True,True,True,False,428,0,0,2020-08-11 00:38:39+00:00,active,5,1,13,428,2020-08-11 00:40:45,2020
316,True,True,True,False,430,0,0,2020-08-10 19:45:33+00:00,active,3,2,14,430,2020-08-11 00:40:45,2020
317,True,True,True,False,431,0,0,2020-08-10 23:10:16+00:00,active,14,0,1,431,2020-08-11 00:40:45,2020
318,True,True,True,False,432,0,0,2020-08-10 21:56:17+00:00,active,10,0,9,432,2020-08-11 00:40:45,2020
319,True,True,True,False,433,0,0,2020-08-10 23:22:35+00:00,active,17,1,1,433,2020-08-11 00:40:45,2020
320,True,True,True,False,434,0,0,2020-08-10 08:56:28+00:00,active,19,0,0,434,2020-08-11 00:40:45,2020
321,True,True,True,False,435,0,0,2020-08-10 23:18:30+00:00,active,9,0,6,435,2020-08-11 00:40:45,2020
322,True,True,True,False,436,0,0,2020-08-11 00:12:02+00:00,active,12,0,3,436,2020-08-11 00:40:45,2020
323,True,True,True,False,437,0,0,2020-08-11 00:38:52+00:00,active,1,0,18,437,2020-08-11 00:40:45,2020
324,True,True,True,False,440,0,0,2020-08-10 23:08:38+00:00,active,12,0,5,440,2020-08-11 00:40:45,2020
325,True,True,True,False,441,0,0,2020-08-10 22:41:16+00:00,active,8,0,11,441,2020-08-11 00:40:45,2020
326,True,True,True,False,442,0,0,2020-08-10 22:48:44+00:00,active,4,1,10,442,2020-08-11 00:40:45,2020
327,True,True,True,False,443,0,0,2020-08-10 23:23:26+00:00,active,16,0,3,443,2020-08-11 00:40:45,2020
328,True,True,True,False,445,0,0,2020-08-11 00:38:34+00:00,active,10,0,9,445,2020-08-11 00:40:45,2020
329,True,True,True,False,446,0,0,2020-08-11 00:17:32+00:00,active,4,0,8,446,2020-08-11 00:40:45,2020
330,True,True,True,False,447,0,0,2020-08-10 21:17:09+00:00,active,19,0,0,447,2020-08-11 00:40:45,2020
331,True,True,True,False,448,0,0,2020-08-10 22:24:44+00:00,active,8,0,3,448,2020-08-11 00:40:45,2020
332,True,False,True,False,449,0,0,1970-01-02 00:00:00+00:00,out_of_service,0,0,0,449,2020-08-11 00:40:45,1970
333,True,True,True,False,450,0,0,2020-08-10 23:28:03+00:00,active,10,0,5,450,2020-08-11 00:40:45,2020
334,True,True,True,False,451,0,0,2020-08-11 00:14:46+00:00,active,10,0,5,451,2020-08-11 00:40:45,2020
335,True,True,True,False,452,0,0,2020-08-11 00:08:16+00:00,active,4,0,11,452,2020-08-11 00:40:45,2020
336,True,True,True,False,453,0,0,2020-08-11 00:23:27+00:00,active,12,0,3,453,2020-08-11 00:40:45,2020
337,True,True,True,False,454,0,0,2020-08-11 00:34:02+00:00,active,0,1,14,454,2020-08-11 00:40:45,2020
338,True,True,True,False,455,0,0,2020-08-10 20:11:41+00:00,active,11,1,0,455,2020-08-11 00:40:45,2020
339,True,True,True,False,456,0,0,2020-08-10 23:32:27+00:00,active,9,0,10,456,2020-08-11 00:40:45,2020
340,True,True,True,False,457,0,0,2020-08-10 21:25:23+00:00,active,11,0,0,457,2020-08-11 00:40:45,2020
341,True,True,True,False,458,0,0,2020-08-11 00:13:24+00:00,active,8,0,3,458,2020-08-11 00:40:45,2020
