,num_docks_available,is_renting,is_returning,last_reported,num_ebikes_available,is_installed,num_bikes_disabled,station_id,num_docks_disabled,eightd_has_available_keys,station_status,legacy_id,num_bikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
57,5,True,True,2020-08-06 01:28:10+00:00,0,True,0,66,0,False,active,66,10,,,2020-08-06 01:34:20,2020
58,27,True,True,2020-08-06 01:23:07+00:00,0,True,0,67,0,True,active,67,0,,,2020-08-06 01:34:20,2020
59,8,True,True,2020-08-06 01:28:34+00:00,0,True,1,68,0,True,active,68,10,,,2020-08-06 01:34:20,2020
60,11,True,True,2020-08-06 01:27:21+00:00,0,True,1,69,0,True,active,69,7,,,2020-08-06 01:34:20,2020
61,8,True,True,2020-08-06 01:07:19+00:00,0,True,0,70,0,False,active,70,15,,,2020-08-06 01:34:20,2020
62,0,True,True,2020-08-06 01:27:47+00:00,0,True,0,71,0,False,active,71,23,,,2020-08-06 01:34:20,2020
63,21,True,True,2020-08-06 01:33:27+00:00,0,True,0,72,0,False,active,72,2,,,2020-08-06 01:34:20,2020
64,8,True,True,2020-08-06 01:26:34+00:00,0,True,1,73,0,False,active,73,6,,,2020-08-06 01:34:20,2020
65,5,True,True,2020-08-06 01:33:46+00:00,0,True,0,74,0,True,active,74,14,,,2020-08-06 01:34:20,2020
66,8,True,True,2020-08-06 00:58:16+00:00,0,True,0,75,0,False,active,75,7,,,2020-08-06 01:34:20,2020
67,4,True,True,2020-08-06 01:06:57+00:00,0,True,0,76,0,False,active,76,13,,,2020-08-06 01:34:20,2020
68,1,True,True,2020-08-06 01:20:10+00:00,0,True,0,77,0,False,active,77,14,,,2020-08-06 01:34:20,2020
69,2,True,True,2020-08-06 01:30:31+00:00,0,True,1,78,0,False,active,78,16,,,2020-08-06 01:34:20,2020
70,11,True,True,2020-08-06 01:05:54+00:00,0,True,0,79,0,False,active,79,8,,,2020-08-06 01:34:20,2020
71,34,True,True,2020-08-06 01:23:11+00:00,0,True,0,80,0,False,active,80,1,,,2020-08-06 01:34:20,2020
72,8,True,True,2020-08-06 01:25:25+00:00,0,True,0,81,0,False,active,81,11,,,2020-08-06 01:34:20,2020
73,7,True,True,2020-08-05 23:58:09+00:00,0,True,2,82,0,False,active,82,6,,,2020-08-06 01:34:20,2020
74,8,True,True,2020-08-06 01:26:03+00:00,0,True,0,84,0,False,active,84,7,,,2020-08-06 01:34:20,2020
75,18,True,True,2020-08-06 00:01:50+00:00,0,True,0,85,0,False,active,85,1,,,2020-08-06 01:34:20,2020
76,6,True,True,2020-08-06 01:33:54+00:00,0,True,1,86,0,False,active,86,12,,,2020-08-06 01:34:20,2020
77,4,True,True,2020-08-06 01:07:14+00:00,0,True,0,87,0,False,active,87,11,,,2020-08-06 01:34:20,2020
78,10,True,True,2020-08-06 01:30:00+00:00,0,True,0,89,0,False,active,89,9,,,2020-08-06 01:34:20,2020
79,8,True,True,2020-08-06 01:33:42+00:00,0,True,1,90,0,False,active,90,10,,,2020-08-06 01:34:20,2020
80,16,True,True,2020-08-06 01:32:29+00:00,0,True,0,91,0,False,active,91,3,,,2020-08-06 01:34:20,2020
81,8,True,True,2020-08-06 00:04:06+00:00,0,True,1,92,0,False,active,92,10,,,2020-08-06 01:34:20,2020
82,8,True,True,2020-08-06 01:11:47+00:00,0,True,1,93,0,False,active,93,6,,,2020-08-06 01:34:20,2020
83,10,True,True,2020-08-06 01:04:52+00:00,0,True,0,94,0,False,active,94,1,,,2020-08-06 01:34:20,2020
84,6,True,True,2020-08-06 00:52:57+00:00,0,True,0,95,0,False,active,95,9,,,2020-08-06 01:34:20,2020
85,8,True,True,2020-08-06 01:29:14+00:00,0,True,0,96,0,False,active,96,11,,,2020-08-06 01:34:20,2020
86,4,True,True,2020-08-06 01:32:48+00:00,0,True,1,97,0,False,active,97,14,,,2020-08-06 01:34:20,2020
87,4,True,True,2020-08-06 01:25:12+00:00,0,True,2,98,0,False,active,98,17,,,2020-08-06 01:34:20,2020
88,3,True,True,2020-08-06 00:02:52+00:00,0,True,0,99,0,False,active,99,12,,,2020-08-06 01:34:20,2020
89,3,True,True,2020-08-06 00:28:55+00:00,0,True,1,100,0,True,active,100,21,,,2020-08-06 01:34:20,2020
90,0,True,True,2020-08-06 01:01:36+00:00,0,True,0,101,0,False,active,101,15,,,2020-08-06 01:34:20,2020
91,2,True,True,2020-08-06 00:38:50+00:00,0,True,0,102,0,False,active,102,13,,,2020-08-06 01:34:20,2020
92,9,True,True,2020-08-06 01:18:04+00:00,0,True,0,103,0,False,active,103,6,,,2020-08-06 01:34:20,2020
93,14,True,True,2020-08-06 00:18:02+00:00,0,True,0,104,0,False,active,104,5,,,2020-08-06 01:34:20,2020
94,2,True,True,2020-08-06 01:30:22+00:00,0,True,1,105,0,False,active,105,16,,,2020-08-06 01:34:20,2020
95,11,True,True,2020-08-06 01:12:32+00:00,0,True,0,106,0,False,active,106,4,,,2020-08-06 01:34:20,2020
96,16,True,True,2020-08-06 01:20:40+00:00,0,True,1,107,0,False,active,107,2,,,2020-08-06 01:34:20,2020
97,13,True,True,2020-08-06 01:15:41+00:00,0,True,0,108,0,False,active,108,4,,,2020-08-06 01:34:20,2020
98,25,True,True,2020-08-06 00:04:49+00:00,0,True,0,109,0,False,active,109,10,,,2020-08-06 01:34:20,2020
99,9,True,True,2020-08-06 01:31:55+00:00,0,True,0,110,0,False,active,110,6,,,2020-08-06 01:34:20,2020
100,14,True,True,2020-08-06 00:34:33+00:00,0,True,0,111,0,False,active,111,1,,,2020-08-06 01:34:20,2020
101,8,True,True,2020-08-05 23:52:28+00:00,0,True,0,112,0,False,active,112,7,,,2020-08-06 01:34:20,2020
102,0,True,True,2020-08-05 23:53:10+00:00,0,True,2,113,0,False,active,113,13,,,2020-08-06 01:34:20,2020
103,1,True,True,2020-08-06 00:26:46+00:00,0,True,1,114,0,False,active,114,13,,,2020-08-06 01:34:20,2020
104,2,True,True,2020-08-06 01:18:01+00:00,0,True,1,115,0,False,active,115,16,,,2020-08-06 01:34:20,2020
105,13,True,True,2020-08-06 01:13:36+00:00,0,True,0,116,0,False,active,116,10,,,2020-08-06 01:34:20,2020
106,6,True,True,2020-08-06 00:55:37+00:00,0,True,1,117,0,False,active,117,12,,,2020-08-06 01:34:20,2020
107,3,True,True,2020-08-06 01:11:53+00:00,0,True,1,118,0,False,active,118,15,,,2020-08-06 01:34:20,2020
108,1,True,True,2020-08-06 01:27:17+00:00,0,True,0,119,0,False,active,119,14,,,2020-08-06 01:34:20,2020
109,0,True,True,2020-08-06 01:26:22+00:00,0,True,1,120,0,False,active,120,14,,,2020-08-06 01:34:20,2020
110,0,True,True,2020-08-06 01:33:15+00:00,0,True,1,121,0,False,active,121,16,,,2020-08-06 01:34:20,2020
111,7,True,True,2020-08-06 01:05:46+00:00,0,True,0,122,0,False,active,122,8,,,2020-08-06 01:34:20,2020
112,9,True,True,2020-08-06 00:27:27+00:00,0,True,0,124,0,False,active,124,6,,,2020-08-06 01:34:20,2020
113,5,True,True,2020-08-06 01:24:55+00:00,0,True,1,125,0,False,active,125,9,,,2020-08-06 01:34:20,2020
114,13,True,True,2020-08-05 23:52:34+00:00,0,True,0,126,0,False,active,126,2,,,2020-08-06 01:34:20,2020
115,9,True,True,2020-08-06 00:15:20+00:00,0,True,0,128,0,False,active,128,10,,,2020-08-06 01:34:20,2020
116,7,True,True,2020-08-06 01:30:55+00:00,0,True,0,129,0,False,active,129,12,,,2020-08-06 01:34:20,2020
117,2,True,True,2020-08-05 22:14:20+00:00,0,True,0,130,0,False,active,130,13,,,2020-08-06 01:34:20,2020
118,0,True,True,2020-08-06 01:25:47+00:00,0,True,1,131,0,False,active,131,17,,,2020-08-06 01:34:20,2020
119,9,True,True,2020-08-06 01:01:45+00:00,0,True,1,133,0,False,active,133,13,,,2020-08-06 01:34:20,2020
120,8,True,True,2020-08-06 00:12:05+00:00,0,True,0,135,0,False,active,135,9,,,2020-08-06 01:34:20,2020
121,17,True,True,2020-08-06 00:29:33+00:00,0,True,0,136,0,False,active,136,2,,,2020-08-06 01:34:20,2020
122,12,True,True,2020-08-05 23:12:52+00:00,0,True,0,137,0,False,active,137,3,,,2020-08-06 01:34:20,2020
123,11,True,True,2020-08-06 00:35:33+00:00,0,True,0,138,0,False,active,138,4,,,2020-08-06 01:34:20,2020
124,8,True,True,2020-08-06 01:07:13+00:00,0,True,0,139,0,False,active,139,11,,,2020-08-06 01:34:20,2020
125,3,True,True,2020-08-05 23:32:48+00:00,0,True,1,140,0,False,active,140,13,,,2020-08-06 01:34:20,2020
126,10,True,True,2020-08-06 00:47:23+00:00,0,True,0,141,0,False,active,141,5,,,2020-08-06 01:34:20,2020
127,14,True,True,2020-08-06 01:13:05+00:00,0,True,3,142,0,False,active,142,6,,,2020-08-06 01:34:20,2020
128,15,True,True,2020-08-06 01:04:06+00:00,0,True,1,143,0,False,active,143,7,,,2020-08-06 01:34:20,2020
129,12,True,True,2020-08-06 00:02:45+00:00,0,True,0,144,0,False,active,144,7,,,2020-08-06 01:34:20,2020
130,12,True,True,2020-08-05 23:49:58+00:00,0,True,0,145,0,False,active,145,7,,,2020-08-06 01:34:20,2020
131,6,True,True,2020-08-06 01:08:50+00:00,0,True,1,146,0,False,active,146,12,,,2020-08-06 01:34:20,2020
132,2,True,True,2020-08-06 01:09:33+00:00,0,True,0,149,0,True,active,149,16,,,2020-08-06 01:34:20,2020
133,19,True,True,2020-08-06 00:17:49+00:00,0,True,0,150,0,False,active,150,0,,,2020-08-06 01:34:20,2020
134,14,True,True,2020-08-06 01:30:04+00:00,0,True,0,151,0,False,active,151,5,,,2020-08-06 01:34:20,2020
135,3,True,True,2020-08-06 01:32:46+00:00,0,True,0,152,0,True,active,152,12,,,2020-08-06 01:34:20,2020
136,8,True,True,2020-08-05 23:18:36+00:00,0,True,0,156,0,False,active,156,7,,,2020-08-06 01:34:20,2020
137,12,True,True,2020-08-06 01:19:45+00:00,0,True,2,157,0,False,active,157,1,,,2020-08-06 01:34:20,2020
138,6,True,True,2020-08-05 23:40:44+00:00,0,True,3,159,0,False,active,159,6,,,2020-08-06 01:34:20,2020
139,9,True,True,2020-08-06 01:32:24+00:00,0,True,0,160,0,True,active,160,5,,,2020-08-06 01:34:20,2020
140,0,True,True,2020-08-06 01:05:26+00:00,0,True,0,161,0,True,active,161,23,,,2020-08-06 01:34:20,2020
141,7,True,True,2020-08-06 00:34:33+00:00,0,True,0,162,0,False,active,162,8,,,2020-08-06 01:34:20,2020
142,14,True,True,2020-08-06 00:16:34+00:00,0,True,0,163,0,True,active,163,5,,,2020-08-06 01:34:20,2020
143,7,True,True,2020-08-06 00:49:26+00:00,0,True,1,167,0,False,active,167,7,,,2020-08-06 01:34:20,2020
144,5,True,True,2020-08-06 01:33:06+00:00,0,True,1,169,0,False,active,169,13,,,2020-08-06 01:34:20,2020
145,14,True,True,2020-08-05 18:31:26+00:00,0,True,0,170,0,True,active,170,0,,,2020-08-06 01:34:20,2020
146,15,True,True,2020-08-05 22:21:58+00:00,0,True,0,171,0,True,active,171,8,,,2020-08-06 01:34:20,2020
147,8,True,True,2020-08-05 23:58:17+00:00,0,True,0,173,0,True,active,173,6,,,2020-08-06 01:34:20,2020
148,10,True,True,2020-08-06 01:19:43+00:00,0,True,2,174,0,False,active,174,3,,,2020-08-06 01:34:20,2020
149,13,True,True,2020-08-06 01:11:34+00:00,0,True,0,175,0,True,active,175,4,,,2020-08-06 01:34:20,2020
150,3,True,True,2020-08-06 01:16:56+00:00,0,True,0,176,0,False,active,176,12,,,2020-08-06 01:34:20,2020
151,10,True,True,2020-08-06 01:25:11+00:00,0,True,0,177,0,False,active,177,9,,,2020-08-06 01:34:20,2020
152,14,True,True,2020-08-06 01:28:20+00:00,0,True,0,178,0,False,active,178,5,,,2020-08-06 01:34:20,2020
153,16,True,True,2020-08-06 01:16:57+00:00,0,True,0,179,0,False,active,179,9,,,2020-08-06 01:34:20,2020
154,8,True,True,2020-08-06 00:44:11+00:00,0,True,0,180,0,False,active,180,11,,,2020-08-06 01:34:20,2020
155,2,True,True,2020-08-06 00:54:12+00:00,0,True,0,181,0,False,active,181,17,,,2020-08-06 01:34:20,2020
156,15,True,True,2020-08-06 00:45:33+00:00,0,True,0,182,0,True,active,182,4,,,2020-08-06 01:34:20,2020
157,12,True,True,2020-08-06 00:08:29+00:00,0,True,0,183,0,False,active,183,7,,,2020-08-06 01:34:20,2020
158,15,True,True,2020-08-06 01:16:31+00:00,0,True,0,184,0,False,active,184,4,,,2020-08-06 01:34:20,2020
159,10,True,True,2020-08-06 01:29:17+00:00,0,True,0,185,0,False,active,185,5,,,2020-08-06 01:34:20,2020
160,12,True,True,2020-08-06 01:06:22+00:00,0,True,0,186,0,True,active,186,3,,,2020-08-06 01:34:20,2020
161,1,True,True,2020-08-06 00:57:22+00:00,0,True,0,187,0,False,active,187,14,,,2020-08-06 01:34:20,2020
162,7,True,True,2020-08-06 01:32:23+00:00,0,True,0,188,0,False,active,188,8,,,2020-08-06 01:34:20,2020
163,20,True,True,2020-08-06 01:16:12+00:00,0,True,1,189,0,True,active,189,2,,,2020-08-06 01:34:20,2020
164,27,True,True,2020-08-06 01:32:20+00:00,0,True,1,190,0,True,active,190,9,,,2020-08-06 01:34:20,2020
165,13,True,True,2020-08-06 01:05:34+00:00,0,True,0,191,0,False,active,191,2,,,2020-08-06 01:34:20,2020
166,18,True,True,2020-08-06 01:05:06+00:00,0,True,0,192,0,False,active,192,1,,,2020-08-06 01:34:20,2020
167,12,True,True,2020-08-06 01:07:06+00:00,0,True,1,193,0,True,active,193,2,,,2020-08-06 01:34:20,2020
168,16,True,True,2020-08-05 23:32:25+00:00,0,True,0,194,0,False,active,194,3,,,2020-08-06 01:34:20,2020
169,11,True,True,2020-08-06 01:14:37+00:00,0,True,1,195,0,False,active,195,11,,,2020-08-06 01:34:20,2020
170,8,True,True,2020-08-06 01:15:01+00:00,0,True,0,196,0,True,active,196,2,,,2020-08-06 01:34:20,2020
171,15,True,True,2020-08-06 00:13:47+00:00,0,True,0,197,0,False,active,197,0,,,2020-08-06 01:34:20,2020
172,10,True,True,2020-08-05 22:16:32+00:00,0,True,0,199,0,False,active,199,5,,,2020-08-06 01:34:20,2020
173,4,True,True,2020-08-06 00:05:46+00:00,0,True,0,200,0,False,active,200,15,,,2020-08-06 01:34:20,2020
174,10,True,True,2020-08-05 16:42:59+00:00,0,True,0,201,0,False,active,201,5,,,2020-08-06 01:34:20,2020
175,9,True,True,2020-08-06 01:03:13+00:00,0,True,0,202,0,False,active,202,6,,,2020-08-06 01:34:20,2020
176,10,True,True,2020-08-05 23:08:39+00:00,0,True,0,203,0,False,active,203,5,,,2020-08-06 01:34:20,2020
177,7,True,True,2020-08-06 00:59:49+00:00,0,True,1,204,0,False,active,204,7,,,2020-08-06 01:34:20,2020
178,7,True,True,2020-08-06 01:22:06+00:00,0,True,0,205,0,False,active,205,8,,,2020-08-06 01:34:20,2020
179,22,True,True,2020-08-06 01:25:57+00:00,0,True,0,206,0,False,active,206,1,,,2020-08-06 01:34:20,2020
180,4,True,True,2020-08-06 01:06:43+00:00,0,True,0,208,0,True,active,208,11,,,2020-08-06 01:34:20,2020
181,10,True,True,2020-08-05 21:16:59+00:00,0,True,0,209,0,False,active,209,5,,,2020-08-06 01:34:20,2020
182,14,True,True,2020-08-06 00:24:36+00:00,0,True,0,210,0,False,active,210,1,,,2020-08-06 01:34:20,2020
183,7,True,True,2020-08-06 01:31:38+00:00,0,True,0,211,0,False,active,211,12,,,2020-08-06 01:34:20,2020
184,15,True,True,2020-08-06 01:18:59+00:00,0,True,0,212,0,False,active,212,18,,,2020-08-06 01:34:20,2020
185,9,True,True,2020-08-06 00:35:25+00:00,0,True,0,213,0,True,active,213,7,,,2020-08-06 01:34:20,2020
186,3,True,True,2020-08-06 01:28:54+00:00,0,True,0,214,0,False,active,214,12,,,2020-08-06 01:34:20,2020
187,9,True,True,2020-08-05 23:51:45+00:00,0,True,0,215,0,False,active,215,6,,,2020-08-06 01:34:20,2020
188,3,True,True,2020-08-06 01:22:42+00:00,0,True,0,216,0,False,active,216,16,,,2020-08-06 01:34:20,2020
189,0,True,True,2020-08-06 00:55:36+00:00,0,True,0,217,0,False,active,217,19,,,2020-08-06 01:34:20,2020
190,0,True,True,2020-08-06 01:04:59+00:00,0,True,2,218,0,False,active,218,13,,,2020-08-06 01:34:20,2020
191,3,True,True,2020-08-06 01:23:40+00:00,0,True,0,219,0,False,active,219,12,,,2020-08-06 01:34:20,2020
192,2,True,True,2020-08-06 01:19:34+00:00,0,True,4,221,0,False,active,221,13,,,2020-08-06 01:34:20,2020
193,9,True,True,2020-08-05 23:49:19+00:00,0,True,0,222,0,True,active,222,5,,,2020-08-06 01:34:20,2020
194,11,True,True,2020-08-06 01:15:23+00:00,0,True,2,224,0,False,active,224,4,,,2020-08-06 01:34:20,2020
195,16,True,True,2020-08-06 01:10:33+00:00,0,True,0,225,0,False,active,225,3,,,2020-08-06 01:34:20,2020
196,1,True,True,2020-08-06 01:23:37+00:00,0,True,1,226,0,False,active,226,13,,,2020-08-06 01:34:20,2020
197,14,True,True,2020-08-06 01:22:57+00:00,0,True,0,227,0,False,active,227,5,,,2020-08-06 01:34:20,2020
198,14,True,True,2020-08-06 01:25:14+00:00,0,True,1,228,0,False,active,228,4,,,2020-08-06 01:34:20,2020
199,8,True,True,2020-08-06 01:25:47+00:00,0,True,0,232,0,False,active,232,3,,,2020-08-06 01:34:20,2020
200,7,True,True,2020-08-06 01:10:29+00:00,0,True,0,233,0,False,active,233,8,,,2020-08-06 01:34:20,2020
201,11,True,True,2020-08-06 00:54:31+00:00,0,True,0,234,0,False,active,234,4,,,2020-08-06 01:34:20,2020
202,10,True,True,2020-08-06 00:31:59+00:00,0,True,1,235,0,False,active,235,4,,,2020-08-06 01:34:20,2020
203,7,True,True,2020-08-06 01:34:12+00:00,0,True,1,236,0,False,active,236,7,,,2020-08-06 01:34:20,2020
204,1,True,True,2020-08-06 01:23:24+00:00,0,True,0,239,0,False,active,239,14,,,2020-08-06 01:34:20,2020
205,3,True,True,2020-08-05 21:50:23+00:00,0,True,0,255,0,False,active,255,12,,,2020-08-06 01:34:20,2020
206,7,True,True,2020-08-05 22:06:52+00:00,0,True,0,258,0,False,active,258,8,,,2020-08-06 01:34:20,2020
207,15,True,True,2020-08-04 09:01:37+00:00,0,True,0,259,0,False,active,259,0,,,2020-08-06 01:34:20,2020
208,9,True,True,2020-08-05 22:23:59+00:00,0,True,0,260,0,False,active,260,6,,,2020-08-06 01:34:20,2020
209,7,True,True,2020-08-05 22:06:06+00:00,0,True,0,271,0,False,active,271,8,,,2020-08-06 01:34:20,2020
210,13,True,True,2020-08-05 19:11:19+00:00,0,True,0,272,0,False,active,272,6,,,2020-08-06 01:34:20,2020
211,20,True,True,2020-08-06 01:27:57+00:00,0,True,1,273,0,False,active,273,19,,,2020-08-06 01:34:20,2020
212,9,True,True,2020-08-06 01:05:11+00:00,0,True,0,279,0,False,active,279,10,,,2020-08-06 01:34:20,2020
213,15,True,True,2020-08-06 01:12:24+00:00,0,True,0,280,0,False,active,280,4,,,2020-08-06 01:34:20,2020
214,0,True,True,2020-08-06 00:53:13+00:00,0,True,1,282,0,False,active,282,14,,,2020-08-06 01:34:20,2020
215,10,True,True,2020-08-06 00:36:43+00:00,0,True,0,296,0,False,active,296,13,,,2020-08-06 01:34:20,2020
216,16,True,True,2020-08-06 01:31:22+00:00,0,True,0,318,0,False,active,318,3,,,2020-08-06 01:34:20,2020
217,6,True,True,2020-08-06 00:11:31+00:00,0,True,0,319,0,False,active,319,19,,,2020-08-06 01:34:20,2020
218,10,True,True,2020-08-06 00:10:01+00:00,0,True,0,327,0,False,active,327,5,,,2020-08-06 01:34:20,2020
219,9,True,True,2020-08-06 01:29:12+00:00,0,True,0,328,0,False,active,328,6,,,2020-08-06 01:34:20,2020
220,7,True,True,2020-08-06 01:30:40+00:00,0,True,1,329,0,False,active,329,7,,,2020-08-06 01:34:20,2020
221,10,True,True,2020-08-06 00:10:20+00:00,0,True,0,330,0,False,active,330,5,,,2020-08-06 01:34:20,2020
222,12,True,True,2020-08-06 01:30:49+00:00,0,True,0,331,0,False,active,331,3,,,2020-08-06 01:34:20,2020
