,num_docks_disabled,last_reported,is_installed,legacy_id,num_bikes_disabled,num_ebikes_available,eightd_has_available_keys,station_status,num_bikes_available,station_id,is_returning,is_renting,num_docks_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
218,0,2020-07-30 14:23:38+00:00,True,327,0,0,False,active,15,327,True,True,0,,,2020-07-30 14:52:25,2020
219,0,2020-07-30 13:50:24+00:00,True,328,0,0,False,active,2,328,True,True,13,,,2020-07-30 14:52:25,2020
220,0,2020-07-30 14:24:42+00:00,True,329,0,0,False,active,12,329,True,True,3,,,2020-07-30 14:52:25,2020
221,0,2020-07-30 13:50:43+00:00,True,330,0,0,False,active,3,330,True,True,12,,,2020-07-30 14:52:25,2020
222,0,2020-07-30 14:44:50+00:00,True,331,1,0,False,active,11,331,True,True,3,,,2020-07-30 14:52:25,2020
223,0,2020-07-30 14:42:05+00:00,True,332,0,0,False,active,1,332,True,True,14,,,2020-07-30 14:52:25,2020
224,0,2020-07-30 14:51:20+00:00,True,333,0,0,False,active,21,333,True,True,4,,,2020-07-30 14:52:25,2020
225,0,2020-07-30 14:23:31+00:00,True,334,0,0,False,active,15,334,True,True,4,,,2020-07-30 14:52:25,2020
226,0,2020-07-30 14:02:02+00:00,True,335,0,0,False,active,12,335,True,True,7,,,2020-07-30 14:52:25,2020
227,0,2020-07-30 13:42:26+00:00,True,336,0,0,False,active,12,336,True,True,3,,,2020-07-30 14:52:25,2020
228,0,2020-07-30 14:34:22+00:00,True,337,1,0,False,active,14,337,True,True,0,,,2020-07-30 14:52:25,2020
229,0,2020-07-30 11:42:21+00:00,True,338,0,0,False,active,1,338,True,True,14,,,2020-07-30 14:52:25,2020
230,0,2020-07-30 14:28:05+00:00,True,339,0,0,False,active,13,339,True,True,2,,,2020-07-30 14:52:25,2020
231,0,2020-07-30 13:15:09+00:00,True,340,1,0,False,active,12,340,True,True,6,,,2020-07-30 14:52:25,2020
232,0,2020-07-30 12:03:50+00:00,True,341,0,0,True,active,9,341,True,True,6,,,2020-07-30 14:52:25,2020
233,0,2020-07-30 14:51:05+00:00,True,342,0,0,False,active,5,342,True,True,10,,,2020-07-30 14:52:25,2020
234,0,2020-07-29 22:58:46+00:00,True,343,1,0,False,active,4,343,True,True,10,,,2020-07-30 14:52:25,2020
235,0,2020-07-30 14:00:37+00:00,True,344,0,0,False,active,0,344,True,True,19,,,2020-07-30 14:52:25,2020
236,0,2020-07-30 12:47:15+00:00,True,345,0,0,False,active,1,345,True,True,18,,,2020-07-30 14:52:25,2020
237,0,2020-07-30 12:49:38+00:00,True,346,0,0,False,active,3,346,True,True,12,,,2020-07-30 14:52:25,2020
238,0,2020-07-30 02:21:03+00:00,True,347,0,0,False,active,4,347,True,True,11,,,2020-07-30 14:52:25,2020
239,0,2020-07-30 00:22:12+00:00,True,348,2,0,False,active,8,348,True,True,5,,,2020-07-30 14:52:25,2020
240,0,2020-07-30 13:53:18+00:00,True,349,0,0,True,active,10,349,True,True,7,,,2020-07-30 14:52:25,2020
241,0,2020-07-30 12:54:11+00:00,True,350,0,0,False,active,1,350,True,True,16,,,2020-07-30 14:52:25,2020
242,0,2020-07-30 14:14:22+00:00,True,351,0,0,False,active,9,351,True,True,6,,,2020-07-30 14:52:25,2020
243,0,2020-07-30 12:25:11+00:00,True,352,0,0,False,active,3,352,True,True,12,,,2020-07-30 14:52:25,2020
244,0,2020-07-29 23:34:02+00:00,True,353,0,0,True,active,12,353,True,True,3,,,2020-07-30 14:52:25,2020
245,0,2020-07-30 14:51:20+00:00,True,354,1,0,False,active,1,354,True,True,13,,,2020-07-30 14:52:25,2020
246,0,2020-07-30 12:36:50+00:00,True,355,0,0,False,active,11,355,True,True,6,,,2020-07-30 14:52:25,2020
247,0,2020-07-30 14:48:36+00:00,True,356,0,0,False,active,15,356,True,True,8,,,2020-07-30 14:52:25,2020
248,0,2020-07-30 14:06:25+00:00,True,357,0,0,False,active,9,357,True,True,6,,,2020-07-30 14:52:25,2020
249,0,2020-07-30 14:44:45+00:00,True,358,0,0,False,active,3,358,True,True,16,,,2020-07-30 14:52:25,2020
250,0,2020-07-30 14:47:16+00:00,True,359,0,0,False,active,4,359,True,True,11,,,2020-07-30 14:52:25,2020
251,0,2020-07-30 14:51:54+00:00,True,360,0,0,False,active,1,360,True,True,14,,,2020-07-30 14:52:25,2020
252,0,2020-07-30 14:38:28+00:00,True,361,0,0,False,active,3,361,True,True,16,,,2020-07-30 14:52:25,2020
253,0,2020-07-30 14:41:23+00:00,True,362,0,0,False,active,2,362,True,True,17,,,2020-07-30 14:52:25,2020
254,0,2020-07-30 14:52:01+00:00,True,363,0,0,False,active,15,363,True,True,4,,,2020-07-30 14:52:25,2020
255,0,2020-07-30 14:34:40+00:00,True,364,2,0,False,active,7,364,True,True,10,,,2020-07-30 14:52:25,2020
256,0,2020-07-30 13:47:59+00:00,True,365,0,0,False,active,10,365,True,True,9,,,2020-07-30 14:52:25,2020
257,0,2020-07-30 14:23:43+00:00,True,366,0,0,False,active,10,366,True,True,5,,,2020-07-30 14:52:25,2020
258,0,2020-07-30 14:42:39+00:00,True,367,0,0,False,active,17,367,True,True,2,,,2020-07-30 14:52:25,2020
259,0,2020-07-30 14:49:45+00:00,True,368,0,0,False,active,3,368,True,True,12,,,2020-07-30 14:52:25,2020
260,0,2020-07-30 14:12:44+00:00,True,369,0,0,False,active,7,369,True,True,8,,,2020-07-30 14:52:25,2020
261,0,2020-07-30 14:46:21+00:00,True,370,1,0,False,active,8,370,True,True,10,,,2020-07-30 14:52:25,2020
262,0,2020-07-30 11:55:47+00:00,True,371,0,0,False,active,8,371,True,True,11,,,2020-07-30 14:52:25,2020
263,0,2020-07-30 14:39:42+00:00,True,372,0,0,False,active,10,372,True,True,9,,,2020-07-30 14:52:25,2020
264,0,2020-07-30 08:13:12+00:00,True,373,0,0,False,active,9,373,True,True,6,,,2020-07-30 14:52:25,2020
265,0,2020-07-30 14:04:31+00:00,True,374,0,0,False,active,1,374,True,True,18,,,2020-07-30 14:52:25,2020
266,0,2020-07-30 14:40:05+00:00,True,376,0,0,False,active,12,376,True,True,3,,,2020-07-30 14:52:25,2020
267,0,2020-07-30 12:46:24+00:00,True,377,0,0,False,active,15,377,True,True,4,,,2020-07-30 14:52:25,2020
268,0,2020-07-30 13:48:48+00:00,True,378,1,0,False,active,4,378,True,True,14,,,2020-07-30 14:52:25,2020
269,0,2020-07-30 14:07:31+00:00,True,379,0,0,False,active,9,379,True,True,6,,,2020-07-30 14:52:25,2020
270,0,2020-07-30 14:32:50+00:00,True,380,2,0,False,active,13,380,True,True,3,,,2020-07-30 14:52:25,2020
271,0,2020-07-30 14:43:17+00:00,True,381,1,0,False,active,10,381,True,True,8,,,2020-07-30 14:52:25,2020
272,0,2020-07-30 14:50:59+00:00,True,384,0,0,True,active,8,384,True,True,11,,,2020-07-30 14:52:25,2020
273,1,2020-07-30 14:22:49+00:00,True,385,0,0,False,active,12,385,True,True,2,,,2020-07-30 14:52:25,2020
274,0,2020-07-30 14:39:42+00:00,True,386,0,0,False,active,13,386,True,True,6,,,2020-07-30 14:52:25,2020
275,0,2020-07-30 14:42:23+00:00,True,387,0,0,False,active,9,387,True,True,6,,,2020-07-30 14:52:25,2020
276,0,2020-07-29 08:59:07+00:00,True,388,0,0,False,active,3,388,True,True,8,,,2020-07-30 14:52:25,2020
277,0,2020-07-30 13:19:45+00:00,True,389,0,0,False,active,11,389,True,True,3,,,2020-07-30 14:52:25,2020
278,0,2020-07-30 08:55:07+00:00,True,390,0,0,False,active,13,390,True,True,2,,,2020-07-30 14:52:25,2020
279,0,2020-07-30 08:01:34+00:00,True,391,0,0,False,active,12,391,True,True,3,,,2020-07-30 14:52:25,2020
280,0,2020-07-30 10:45:15+00:00,True,392,0,0,False,active,5,392,True,True,10,,,2020-07-30 14:52:25,2020
281,0,2020-07-30 08:56:58+00:00,True,393,0,0,False,active,6,393,True,True,9,,,2020-07-30 14:52:25,2020
282,0,2020-07-30 08:55:42+00:00,True,394,0,0,False,active,1,394,True,True,13,,,2020-07-30 14:52:25,2020
283,0,2020-07-30 10:49:56+00:00,True,395,0,0,False,active,7,395,True,True,8,,,2020-07-30 14:52:25,2020
284,0,2020-07-30 08:55:01+00:00,True,396,0,0,False,active,10,396,True,True,5,,,2020-07-30 14:52:25,2020
285,0,2020-07-30 10:30:46+00:00,True,397,0,0,False,active,11,397,True,True,4,,,2020-07-30 14:52:25,2020
286,0,2020-07-30 14:24:40+00:00,True,398,0,0,False,active,1,398,True,True,18,,,2020-07-30 14:52:25,2020
287,0,2020-07-30 13:53:12+00:00,True,399,0,0,False,active,6,399,True,True,9,,,2020-07-30 14:52:25,2020
288,0,2020-07-30 13:19:10+00:00,True,400,0,0,False,active,14,400,True,True,13,,,2020-07-30 14:52:25,2020
289,0,2020-07-30 12:56:39+00:00,True,401,0,0,False,active,14,401,True,True,1,,,2020-07-30 14:52:25,2020
290,0,2020-07-30 14:51:00+00:00,True,402,0,0,False,active,0,402,True,True,15,,,2020-07-30 14:52:25,2020
291,0,2020-07-30 14:31:57+00:00,True,403,0,0,False,active,1,403,True,True,14,,,2020-07-30 14:52:25,2020
292,0,2020-07-30 14:52:17+00:00,True,404,0,0,False,active,9,404,True,True,7,,,2020-07-30 14:52:25,2020
293,0,2020-07-30 08:56:05+00:00,True,405,1,0,False,active,14,405,True,True,4,,,2020-07-30 14:52:25,2020
294,0,2020-07-30 13:11:24+00:00,True,406,1,0,False,active,1,406,True,True,13,,,2020-07-30 14:52:25,2020
295,0,2020-07-30 10:29:48+00:00,True,407,0,0,False,active,3,407,True,True,16,,,2020-07-30 14:52:25,2020
296,0,2020-07-30 14:13:57+00:00,True,408,0,0,False,active,9,408,True,True,6,,,2020-07-30 14:52:25,2020
297,0,2020-07-30 13:22:04+00:00,True,409,0,0,False,active,7,409,True,True,12,,,2020-07-30 14:52:25,2020
298,0,2020-07-30 14:15:18+00:00,True,410,0,0,False,active,14,410,True,True,5,,,2020-07-30 14:52:25,2020
299,0,2020-07-30 08:36:48+00:00,True,411,0,0,False,active,12,411,True,True,3,,,2020-07-30 14:52:25,2020
300,0,2020-07-30 14:49:22+00:00,True,412,0,0,False,active,2,412,True,True,17,,,2020-07-30 14:52:25,2020
301,0,2020-07-30 14:25:08+00:00,True,413,0,0,False,active,8,413,True,True,11,,,2020-07-30 14:52:25,2020
302,0,2020-07-30 13:21:51+00:00,True,414,0,0,False,active,4,414,True,True,19,,,2020-07-30 14:52:25,2020
303,0,2020-07-30 14:46:38+00:00,True,415,1,0,False,active,5,415,True,True,13,,,2020-07-30 14:52:25,2020
304,0,2020-07-30 14:47:06+00:00,True,416,0,0,False,active,10,416,True,True,5,,,2020-07-30 14:52:25,2020
305,0,2020-07-30 14:36:56+00:00,True,417,0,0,False,active,9,417,True,True,10,,,2020-07-30 14:52:25,2020
306,0,2020-07-30 14:36:29+00:00,True,419,1,0,False,active,11,419,True,True,3,,,2020-07-30 14:52:25,2020
307,0,1970-01-02 00:00:00+00:00,False,420,0,0,False,out_of_service,0,420,False,False,0,,,2020-07-30 14:52:25,1970
308,0,2020-07-30 12:27:49+00:00,True,421,1,0,False,active,9,421,True,True,9,,,2020-07-30 14:52:25,2020
309,0,2020-07-30 01:12:02+00:00,True,422,0,0,False,active,15,422,True,True,0,,,2020-07-30 14:52:25,2020
310,0,2020-07-30 12:20:56+00:00,True,423,0,0,False,active,10,423,True,True,9,,,2020-07-30 14:52:25,2020
311,0,2020-07-30 14:45:16+00:00,True,424,0,0,False,active,4,424,True,True,15,,,2020-07-30 14:52:25,2020
312,0,2020-07-30 14:09:03+00:00,True,425,0,0,False,active,1,425,True,True,15,,,2020-07-30 14:52:25,2020
313,0,2020-07-30 13:58:24+00:00,True,426,1,0,False,active,19,426,True,True,7,,,2020-07-30 14:52:25,2020
314,0,2020-07-29 23:56:25+00:00,True,427,0,0,False,active,10,427,True,True,9,,,2020-07-30 14:52:25,2020
315,0,2020-07-30 12:29:37+00:00,True,428,0,0,False,active,17,428,True,True,2,,,2020-07-30 14:52:25,2020
316,0,2020-07-29 19:39:05+00:00,True,430,0,0,False,active,15,430,True,True,4,,,2020-07-30 14:52:25,2020
317,0,2020-07-30 00:37:18+00:00,True,431,1,0,False,active,1,431,True,True,13,,,2020-07-30 14:52:25,2020
318,0,2020-07-30 08:56:06+00:00,True,432,0,0,False,active,6,432,True,True,13,,,2020-07-30 14:52:25,2020
319,0,2020-07-30 07:26:40+00:00,True,433,0,0,False,active,0,433,True,True,19,,,2020-07-30 14:52:25,2020
320,0,2020-07-29 21:07:27+00:00,True,434,1,0,False,active,8,434,True,True,10,,,2020-07-30 14:52:25,2020
321,0,2020-07-30 00:13:34+00:00,True,435,2,0,False,active,12,435,True,True,1,,,2020-07-30 14:52:25,2020
322,0,2020-07-30 12:25:14+00:00,True,436,0,0,False,active,1,436,True,True,14,,,2020-07-30 14:52:25,2020
323,0,2020-07-30 14:47:29+00:00,True,437,0,0,False,active,11,437,True,True,8,,,2020-07-30 14:52:25,2020
324,0,2020-07-30 12:44:50+00:00,True,440,0,0,False,active,4,440,True,True,13,,,2020-07-30 14:52:25,2020
325,0,2020-07-30 13:00:27+00:00,True,441,0,0,False,active,10,441,True,True,9,,,2020-07-30 14:52:25,2020
326,0,2020-07-29 23:31:39+00:00,True,442,0,0,False,active,4,442,True,True,11,,,2020-07-30 14:52:25,2020
327,0,2020-07-30 11:57:57+00:00,True,443,0,0,False,active,6,443,True,True,13,,,2020-07-30 14:52:25,2020
328,0,2020-07-30 12:11:16+00:00,True,445,0,0,False,active,15,445,True,True,4,,,2020-07-30 14:52:25,2020
329,0,2020-07-30 14:30:00+00:00,True,446,0,0,False,active,8,446,True,True,4,,,2020-07-30 14:52:25,2020
330,0,2020-07-30 13:58:52+00:00,True,447,0,0,False,active,1,447,True,True,18,,,2020-07-30 14:52:25,2020
331,0,2020-07-29 14:20:33+00:00,True,448,0,0,False,active,4,448,True,True,7,,,2020-07-30 14:52:25,2020
332,0,1970-01-02 00:00:00+00:00,False,449,0,0,False,out_of_service,0,449,True,True,0,,,2020-07-30 14:52:25,1970
333,0,2020-07-30 14:22:43+00:00,True,450,0,0,False,active,2,450,True,True,13,,,2020-07-30 14:52:25,2020
334,0,2020-07-30 14:26:45+00:00,True,451,0,0,False,active,0,451,True,True,15,,,2020-07-30 14:52:25,2020
335,0,2020-07-30 14:40:49+00:00,True,452,0,0,False,active,5,452,True,True,10,,,2020-07-30 14:52:25,2020
336,0,2020-07-30 12:41:58+00:00,True,453,0,0,False,active,4,453,True,True,11,,,2020-07-30 14:52:25,2020
337,0,2020-07-30 14:08:54+00:00,True,454,0,0,False,active,5,454,True,True,10,,,2020-07-30 14:52:25,2020
