,num_docks_available,num_docks_disabled,last_reported,num_ebikes_available,station_id,station_status,is_renting,num_bikes_disabled,is_installed,legacy_id,num_bikes_available,is_returning,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
22,10,0,2020-07-29 23:19:54+00:00,0,26,active,True,1,True,26,4,True,False,,,2020-07-29 23:41:35,2020
23,19,0,2020-07-29 23:38:27+00:00,0,27,active,True,1,True,27,3,True,False,,,2020-07-29 23:41:35,2020
24,3,0,2020-07-29 22:09:15+00:00,0,29,active,True,0,True,29,12,True,False,,,2020-07-29 23:41:35,2020
25,13,0,2020-07-29 23:40:30+00:00,0,30,active,True,0,True,30,2,True,False,,,2020-07-29 23:41:35,2020
26,10,0,2020-07-29 23:26:10+00:00,0,31,active,True,1,True,31,8,True,True,,,2020-07-29 23:41:35,2020
27,6,0,2020-07-29 23:37:59+00:00,0,32,active,True,1,True,32,8,True,False,,,2020-07-29 23:41:35,2020
28,9,0,2020-07-29 23:39:13+00:00,0,33,active,True,1,True,33,17,True,False,,,2020-07-29 23:41:35,2020
29,15,0,2020-07-29 23:40:23+00:00,0,35,active,True,0,True,35,8,True,False,,,2020-07-29 23:41:35,2020
30,11,0,2020-07-29 23:30:01+00:00,0,36,active,True,0,True,36,22,True,True,,,2020-07-29 23:41:35,2020
31,11,0,2020-07-29 22:35:10+00:00,0,37,active,True,0,True,37,4,True,True,,,2020-07-29 23:41:35,2020
32,11,0,2020-07-29 23:37:21+00:00,0,39,active,True,1,True,39,11,True,False,,,2020-07-29 23:41:35,2020
33,10,0,2020-07-29 23:41:08+00:00,0,40,active,True,0,True,40,9,True,False,,,2020-07-29 23:41:35,2020
34,25,0,2020-07-29 23:40:37+00:00,0,41,active,True,1,True,41,1,True,True,,,2020-07-29 23:41:35,2020
35,0,0,2020-07-29 23:33:33+00:00,0,42,active,True,2,True,42,21,True,False,,,2020-07-29 23:41:35,2020
36,10,0,2020-07-29 23:19:00+00:00,0,43,active,True,0,True,43,5,True,True,,,2020-07-29 23:41:35,2020
37,8,0,2020-07-29 23:26:33+00:00,0,44,active,True,1,True,44,14,True,False,,,2020-07-29 23:41:35,2020
38,6,0,2020-07-29 23:40:37+00:00,0,46,active,True,1,True,46,12,True,False,,,2020-07-29 23:41:35,2020
39,3,0,2020-07-29 23:39:03+00:00,0,47,active,True,0,True,47,16,True,True,,,2020-07-29 23:41:35,2020
40,18,0,2020-07-29 23:33:18+00:00,0,48,active,True,0,True,48,1,True,False,,,2020-07-29 23:41:35,2020
41,15,0,2020-07-29 22:54:21+00:00,0,49,active,True,0,True,49,3,True,False,,,2020-07-29 23:41:35,2020
42,11,0,2020-07-29 23:40:06+00:00,0,50,active,True,0,True,50,4,True,True,,,2020-07-29 23:41:35,2020
43,12,0,2020-07-29 23:29:34+00:00,0,51,active,True,1,True,51,2,True,False,,,2020-07-29 23:41:35,2020
44,16,0,2020-07-29 23:41:24+00:00,0,52,active,True,0,True,52,7,True,True,,,2020-07-29 23:41:35,2020
45,7,0,2020-07-29 23:41:23+00:00,0,53,active,True,0,True,53,12,True,False,,,2020-07-29 23:41:35,2020
46,15,0,2020-07-29 23:28:36+00:00,0,54,active,True,0,True,54,0,True,False,,,2020-07-29 23:41:35,2020
47,4,0,2020-07-29 23:39:23+00:00,0,55,active,True,1,True,55,10,True,False,,,2020-07-29 23:41:35,2020
48,7,0,2020-07-29 23:30:29+00:00,0,56,active,True,0,True,56,11,True,True,,,2020-07-29 23:41:35,2020
49,13,0,2020-07-29 23:38:57+00:00,0,57,active,True,0,True,57,1,True,True,,,2020-07-29 23:41:35,2020
50,5,0,2020-07-29 23:37:28+00:00,0,58,active,True,0,True,58,14,True,True,,,2020-07-29 23:41:35,2020
51,18,0,2020-07-29 23:22:55+00:00,0,59,active,True,0,True,59,1,True,True,,,2020-07-29 23:41:35,2020
52,14,0,2020-07-29 23:40:47+00:00,0,60,active,True,0,True,60,5,True,False,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 2, 'region': 'BOS', 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 61, 'dock_blocked_count': 0, 'off_dock_capacity': 40}",2020-07-29 23:41:35,2020
53,15,0,2020-07-29 23:36:55+00:00,0,61,active,True,0,True,61,4,True,False,,,2020-07-29 23:41:35,2020
54,3,0,2020-07-29 23:16:15+00:00,0,63,active,True,0,True,63,12,True,False,,,2020-07-29 23:41:35,2020
55,4,0,2020-07-29 22:49:24+00:00,0,64,active,True,2,True,64,13,True,False,,,2020-07-29 23:41:35,2020
56,11,0,2020-07-29 22:08:42+00:00,0,65,active,True,1,True,65,11,True,False,,,2020-07-29 23:41:35,2020
57,9,0,2020-07-29 23:36:17+00:00,0,66,active,True,1,True,66,5,True,False,,,2020-07-29 23:41:35,2020
58,9,0,2020-07-29 23:39:54+00:00,0,67,active,True,3,True,67,15,True,True,,,2020-07-29 23:41:35,2020
59,12,0,2020-07-29 23:37:13+00:00,0,68,active,True,1,True,68,6,True,True,,,2020-07-29 23:41:35,2020
60,9,0,2020-07-29 23:26:11+00:00,0,69,active,True,0,True,69,10,True,True,,,2020-07-29 23:41:35,2020
61,16,0,2020-07-29 23:34:59+00:00,0,70,active,True,0,True,70,7,True,False,,,2020-07-29 23:41:35,2020
62,0,0,2020-07-29 23:37:00+00:00,0,71,active,True,0,True,71,23,True,False,,,2020-07-29 23:41:35,2020
63,17,0,2020-07-29 23:41:12+00:00,0,72,active,True,0,True,72,6,True,False,,,2020-07-29 23:41:35,2020
64,2,0,2020-07-29 23:28:02+00:00,0,73,active,True,1,True,73,12,True,False,,,2020-07-29 23:41:35,2020
65,7,0,2020-07-29 23:40:54+00:00,0,74,active,True,1,True,74,11,True,True,,,2020-07-29 23:41:35,2020
66,15,0,2020-07-29 22:38:51+00:00,0,75,active,True,0,True,75,0,True,False,,,2020-07-29 23:41:35,2020
67,11,0,2020-07-29 23:34:14+00:00,0,76,active,True,1,True,76,5,True,False,,,2020-07-29 23:41:35,2020
68,4,0,2020-07-29 23:41:07+00:00,0,77,active,True,0,True,77,11,True,False,,,2020-07-29 23:41:35,2020
69,3,0,2020-07-29 23:41:21+00:00,0,78,active,True,0,True,78,16,True,False,,,2020-07-29 23:41:35,2020
70,11,0,2020-07-29 23:21:55+00:00,0,79,active,True,1,True,79,7,True,False,,,2020-07-29 23:41:35,2020
71,25,0,2020-07-29 23:38:50+00:00,0,80,active,True,1,True,80,9,True,False,,,2020-07-29 23:41:35,2020
72,15,0,2020-07-29 23:40:54+00:00,0,81,active,True,0,True,81,4,True,False,,,2020-07-29 23:41:35,2020
73,15,0,2020-07-29 23:31:25+00:00,0,82,active,True,0,True,82,0,True,False,,,2020-07-29 23:41:35,2020
74,4,0,2020-07-29 23:41:03+00:00,0,84,active,True,1,True,84,10,True,False,,,2020-07-29 23:41:35,2020
75,18,0,2020-07-29 22:44:28+00:00,0,85,active,True,1,True,85,0,True,False,,,2020-07-29 23:41:35,2020
76,15,0,2020-07-29 23:29:41+00:00,0,86,active,True,1,True,86,3,True,False,,,2020-07-29 23:41:35,2020
77,9,0,2020-07-29 23:40:19+00:00,0,87,active,True,1,True,87,5,True,False,,,2020-07-29 23:41:35,2020
78,6,0,2020-07-29 22:43:58+00:00,0,89,active,True,0,True,89,13,True,False,,,2020-07-29 23:41:35,2020
79,13,0,2020-07-29 23:37:01+00:00,0,90,active,True,2,True,90,4,True,False,,,2020-07-29 23:41:35,2020
80,15,0,2020-07-29 23:36:27+00:00,0,91,active,True,1,True,91,3,True,False,,,2020-07-29 23:41:35,2020
81,6,0,2020-07-29 23:40:00+00:00,0,92,active,True,1,True,92,12,True,False,,,2020-07-29 23:41:35,2020
82,10,0,2020-07-29 23:16:11+00:00,0,93,active,True,2,True,93,3,True,False,,,2020-07-29 23:41:35,2020
83,2,0,2020-07-29 22:33:38+00:00,0,94,active,True,0,True,94,9,True,False,,,2020-07-29 23:41:35,2020
84,4,0,2020-07-29 23:24:49+00:00,0,95,active,True,1,True,95,10,True,False,,,2020-07-29 23:41:35,2020
85,12,0,2020-07-29 23:40:55+00:00,0,96,active,True,0,True,96,7,True,False,,,2020-07-29 23:41:35,2020
86,9,0,2020-07-29 23:36:08+00:00,0,97,active,True,1,True,97,9,True,False,,,2020-07-29 23:41:35,2020
87,14,0,2020-07-29 23:40:49+00:00,0,98,active,True,0,True,98,8,True,False,,,2020-07-29 23:41:35,2020
88,6,0,2020-07-29 23:37:38+00:00,0,99,active,True,0,True,99,9,True,False,,,2020-07-29 23:41:35,2020
89,11,0,2020-07-29 23:37:56+00:00,0,100,active,True,1,True,100,13,True,True,,,2020-07-29 23:41:35,2020
90,11,0,2020-07-29 23:31:39+00:00,0,101,active,True,0,True,101,4,True,False,,,2020-07-29 23:41:35,2020
91,10,0,2020-07-29 23:35:08+00:00,0,102,active,True,0,True,102,5,True,False,,,2020-07-29 23:41:35,2020
92,11,0,2020-07-29 23:28:27+00:00,0,103,active,True,1,True,103,3,True,False,,,2020-07-29 23:41:35,2020
93,6,0,2020-07-29 23:28:57+00:00,0,104,active,True,1,True,104,12,True,False,,,2020-07-29 23:41:35,2020
94,6,0,2020-07-29 23:40:33+00:00,0,105,active,True,0,True,105,13,True,False,,,2020-07-29 23:41:35,2020
95,4,0,2020-07-29 12:13:40+00:00,0,106,active,True,0,True,106,11,True,False,,,2020-07-29 23:41:35,2020
96,18,0,2020-07-29 23:40:22+00:00,0,107,active,True,0,True,107,1,True,False,,,2020-07-29 23:41:35,2020
97,1,0,2020-07-29 23:33:35+00:00,0,108,active,True,0,True,108,16,True,False,,,2020-07-29 23:41:35,2020
98,12,0,2020-07-29 18:46:27+00:00,0,109,active,True,2,True,109,21,True,False,,,2020-07-29 23:41:35,2020
99,13,0,2020-07-29 23:17:38+00:00,0,110,active,True,0,True,110,2,True,False,,,2020-07-29 23:41:35,2020
100,13,0,2020-07-29 23:28:16+00:00,0,111,active,True,0,True,111,2,True,False,,,2020-07-29 23:41:35,2020
101,10,0,2020-07-29 23:04:34+00:00,0,112,active,True,0,True,112,5,True,False,,,2020-07-29 23:41:35,2020
102,9,0,2020-07-29 22:54:22+00:00,0,113,active,True,0,True,113,6,True,False,,,2020-07-29 23:41:35,2020
103,13,0,2020-07-29 22:37:47+00:00,0,114,active,True,1,True,114,1,True,False,,,2020-07-29 23:41:35,2020
104,2,0,2020-07-29 23:32:59+00:00,0,115,active,True,0,True,115,17,True,False,,,2020-07-29 23:41:35,2020
105,17,0,2020-07-29 23:37:23+00:00,0,116,active,True,0,True,116,6,True,False,,,2020-07-29 23:41:35,2020
106,1,0,2020-07-29 23:28:17+00:00,0,117,active,True,0,True,117,18,True,False,,,2020-07-29 23:41:35,2020
107,13,0,2020-07-29 23:22:32+00:00,0,118,active,True,0,True,118,6,True,False,,,2020-07-29 23:41:35,2020
108,12,0,2020-07-29 23:40:59+00:00,0,119,active,True,0,True,119,3,True,False,,,2020-07-29 23:41:35,2020
109,6,0,2020-07-29 23:32:23+00:00,0,120,active,True,0,True,120,9,True,False,,,2020-07-29 23:41:35,2020
110,14,0,2020-07-29 23:40:21+00:00,0,121,active,True,1,True,121,2,True,False,,,2020-07-29 23:41:35,2020
111,12,0,2020-07-29 23:40:31+00:00,0,122,active,True,0,True,122,3,True,False,,,2020-07-29 23:41:35,2020
112,12,0,2020-07-29 22:56:41+00:00,0,124,active,True,0,True,124,3,True,False,,,2020-07-29 23:41:35,2020
113,11,0,2020-07-29 23:40:56+00:00,0,125,active,True,0,True,125,4,True,False,,,2020-07-29 23:41:35,2020
114,13,0,2020-07-29 21:24:40+00:00,0,126,active,True,0,True,126,2,True,False,,,2020-07-29 23:41:35,2020
115,3,0,2020-07-29 23:15:39+00:00,0,128,active,True,1,True,128,15,True,False,,,2020-07-29 23:41:35,2020
116,12,0,2020-07-29 22:37:09+00:00,0,129,active,True,0,True,129,7,True,False,,,2020-07-29 23:41:35,2020
117,8,0,2020-07-29 17:49:53+00:00,0,130,active,True,0,True,130,7,True,False,,,2020-07-29 23:41:35,2020
118,6,0,2020-07-29 23:28:29+00:00,0,131,active,True,1,True,131,11,True,False,,,2020-07-29 23:41:35,2020
119,15,0,2020-07-29 23:20:48+00:00,0,133,active,True,0,True,133,8,True,False,,,2020-07-29 23:41:35,2020
120,11,0,2020-07-29 22:27:59+00:00,0,135,active,True,0,True,135,6,True,False,,,2020-07-29 23:41:35,2020
121,2,0,2020-07-29 22:45:55+00:00,0,136,active,True,0,True,136,17,True,False,,,2020-07-29 23:41:35,2020
122,12,0,2020-07-29 23:34:54+00:00,0,137,active,True,0,True,137,3,True,False,,,2020-07-29 23:41:35,2020
123,3,0,2020-07-29 23:07:35+00:00,0,138,active,True,0,True,138,12,True,False,,,2020-07-29 23:41:35,2020
124,13,0,2020-07-29 23:39:37+00:00,0,139,active,True,0,True,139,6,True,False,,,2020-07-29 23:41:35,2020
125,16,0,2020-07-29 23:40:42+00:00,0,140,active,True,0,True,140,1,True,False,,,2020-07-29 23:41:35,2020
126,13,0,2020-07-29 23:36:03+00:00,0,141,active,True,0,True,141,2,True,False,,,2020-07-29 23:41:35,2020
127,6,0,2020-07-29 23:21:31+00:00,0,142,active,True,2,True,142,15,True,False,,,2020-07-29 23:41:35,2020
128,16,0,2020-07-29 23:13:56+00:00,0,143,active,True,1,True,143,6,True,False,,,2020-07-29 23:41:35,2020
129,12,0,2020-07-29 23:20:16+00:00,0,144,active,True,0,True,144,7,True,False,,,2020-07-29 23:41:35,2020
130,6,0,2020-07-29 23:11:06+00:00,0,145,active,True,0,True,145,13,True,False,,,2020-07-29 23:41:35,2020
131,7,0,2020-07-29 23:40:38+00:00,0,146,active,True,1,True,146,11,True,False,,,2020-07-29 23:41:35,2020
132,6,0,2020-07-29 23:28:22+00:00,0,149,active,True,0,True,149,12,True,True,,,2020-07-29 23:41:35,2020
133,3,0,2020-07-29 22:58:03+00:00,0,150,active,True,0,True,150,16,True,False,,,2020-07-29 23:41:35,2020
134,15,0,2020-07-29 23:40:47+00:00,0,151,active,True,2,True,151,2,True,False,,,2020-07-29 23:41:35,2020
135,3,0,2020-07-29 23:02:09+00:00,0,152,active,True,0,True,152,12,True,True,,,2020-07-29 23:41:35,2020
136,10,0,2020-07-29 23:31:29+00:00,0,156,active,True,0,True,156,5,True,False,,,2020-07-29 23:41:35,2020
137,0,0,2020-07-29 23:41:20+00:00,0,157,active,True,1,True,157,14,True,False,,,2020-07-29 23:41:35,2020
138,8,0,2020-07-29 23:20:00+00:00,0,159,active,True,2,True,159,5,True,False,,,2020-07-29 23:41:35,2020
139,4,0,2020-07-29 23:17:26+00:00,0,160,active,True,0,True,160,10,True,True,,,2020-07-29 23:41:35,2020
140,19,0,2020-07-29 23:35:31+00:00,0,161,active,True,0,True,161,4,True,True,,,2020-07-29 23:41:35,2020
141,13,0,2020-07-29 20:56:43+00:00,0,162,active,True,0,True,162,2,True,False,,,2020-07-29 23:41:35,2020
142,17,0,2020-07-29 23:29:05+00:00,0,163,active,True,0,True,163,2,True,True,,,2020-07-29 23:41:35,2020
143,8,0,2020-07-29 23:25:51+00:00,0,167,active,True,1,True,167,6,True,False,,,2020-07-29 23:41:35,2020
144,9,0,2020-07-29 23:31:00+00:00,0,169,active,True,0,True,169,10,True,False,,,2020-07-29 23:41:35,2020
145,13,0,2020-07-29 23:18:30+00:00,0,170,active,True,0,True,170,1,True,True,,,2020-07-29 23:41:35,2020
146,15,0,2020-07-29 23:37:41+00:00,0,171,active,True,1,True,171,7,True,True,,,2020-07-29 23:41:35,2020
147,8,0,2020-07-29 23:30:22+00:00,0,173,active,True,2,True,173,4,True,True,,,2020-07-29 23:41:35,2020
148,7,0,2020-07-29 21:41:17+00:00,0,174,active,True,0,True,174,8,True,False,,,2020-07-29 23:41:35,2020
149,8,0,2020-07-29 23:39:07+00:00,0,175,active,True,0,True,175,9,True,True,,,2020-07-29 23:41:35,2020
150,4,0,2020-07-29 22:49:24+00:00,0,176,active,True,0,True,176,11,True,False,,,2020-07-29 23:41:35,2020
151,16,0,2020-07-29 23:32:30+00:00,0,177,active,True,1,True,177,2,True,False,,,2020-07-29 23:41:35,2020
152,14,0,2020-07-29 23:36:50+00:00,0,178,active,True,1,True,178,4,True,False,,,2020-07-29 23:41:35,2020
153,7,0,2020-07-29 23:34:15+00:00,0,179,active,True,0,True,179,18,True,False,,,2020-07-29 23:41:35,2020
154,14,0,2020-07-29 22:58:38+00:00,0,180,active,True,0,True,180,5,True,False,,,2020-07-29 23:41:35,2020
155,12,0,2020-07-29 22:40:39+00:00,0,181,active,True,0,True,181,7,True,False,,,2020-07-29 23:41:35,2020
156,13,0,2020-07-29 22:26:22+00:00,0,182,active,True,0,True,182,6,True,True,,,2020-07-29 23:41:35,2020
157,11,0,2020-07-29 23:35:31+00:00,0,183,active,True,0,True,183,8,True,False,,,2020-07-29 23:41:35,2020
158,7,0,2020-07-29 23:22:31+00:00,0,184,active,True,0,True,184,12,True,False,,,2020-07-29 23:41:35,2020
159,11,0,2020-07-29 23:35:08+00:00,0,185,active,True,1,True,185,3,True,False,,,2020-07-29 23:41:35,2020
160,6,0,2020-07-29 23:37:27+00:00,0,186,active,True,1,True,186,8,True,True,,,2020-07-29 23:41:35,2020
161,9,0,2020-07-29 23:37:01+00:00,0,187,active,True,0,True,187,6,True,False,,,2020-07-29 23:41:35,2020
162,5,0,2020-07-29 23:16:37+00:00,0,188,active,True,0,True,188,10,True,False,,,2020-07-29 23:41:35,2020
163,15,0,2020-07-29 23:34:13+00:00,0,189,active,True,0,True,189,8,True,True,,,2020-07-29 23:41:35,2020
164,22,0,2020-07-29 23:35:49+00:00,0,190,active,True,1,True,190,14,True,True,,,2020-07-29 23:41:35,2020
165,15,0,2020-07-29 23:41:22+00:00,0,191,active,True,0,True,191,0,True,False,,,2020-07-29 23:41:35,2020
166,18,0,2020-07-29 22:45:38+00:00,0,192,active,True,0,True,192,1,True,False,,,2020-07-29 23:41:35,2020
167,2,0,2020-07-29 23:31:33+00:00,0,193,active,True,0,True,193,13,True,True,,,2020-07-29 23:41:35,2020
168,5,0,2020-07-29 18:11:48+00:00,0,194,active,True,0,True,194,14,True,False,,,2020-07-29 23:41:35,2020
169,10,0,2020-07-29 23:41:23+00:00,0,195,active,True,2,True,195,11,True,False,,,2020-07-29 23:41:35,2020
170,10,0,2020-07-29 22:21:59+00:00,0,196,active,True,0,True,196,0,True,True,,,2020-07-29 23:41:35,2020
171,11,0,2020-07-29 23:16:20+00:00,0,197,active,True,1,True,197,3,True,False,,,2020-07-29 23:41:35,2020
172,8,0,2020-07-29 16:57:39+00:00,0,199,active,True,0,True,199,7,True,False,,,2020-07-29 23:41:35,2020
173,8,0,2020-07-29 23:36:49+00:00,0,200,active,True,0,True,200,11,True,False,,,2020-07-29 23:41:35,2020
174,15,0,2020-07-29 12:09:09+00:00,0,201,active,True,0,True,201,0,True,False,,,2020-07-29 23:41:35,2020
175,10,0,2020-07-29 23:36:32+00:00,0,202,active,True,1,True,202,4,True,False,,,2020-07-29 23:41:35,2020
176,12,0,2020-07-29 20:08:28+00:00,0,203,active,True,0,True,203,3,True,False,,,2020-07-29 23:41:35,2020
177,14,0,2020-07-29 22:19:57+00:00,0,204,active,True,0,True,204,1,True,False,,,2020-07-29 23:41:35,2020
178,10,0,2020-07-29 18:59:24+00:00,0,205,active,True,1,True,205,4,True,False,,,2020-07-29 23:41:35,2020
179,16,0,2020-07-29 23:09:20+00:00,0,206,active,True,0,True,206,7,True,False,,,2020-07-29 23:41:35,2020
180,2,0,2020-07-29 21:53:23+00:00,0,208,active,True,0,True,208,13,True,True,,,2020-07-29 23:41:35,2020
181,3,0,2020-07-29 21:54:31+00:00,0,209,active,True,1,True,209,11,True,False,,,2020-07-29 23:41:35,2020
182,13,0,2020-07-29 23:04:20+00:00,0,210,active,True,0,True,210,2,True,False,,,2020-07-29 23:41:35,2020
183,5,0,2020-07-29 23:21:59+00:00,0,211,active,True,1,True,211,13,True,False,,,2020-07-29 23:41:35,2020
184,25,0,2020-07-29 23:38:05+00:00,0,212,active,True,0,True,212,8,True,False,,,2020-07-29 23:41:35,2020
185,8,0,2020-07-29 21:05:25+00:00,0,213,active,True,0,True,213,8,True,True,,,2020-07-29 23:41:35,2020
186,3,0,2020-07-29 23:40:56+00:00,0,214,active,True,0,True,214,12,True,False,,,2020-07-29 23:41:35,2020
187,4,0,2020-07-29 22:41:34+00:00,0,215,active,True,0,True,215,11,True,False,,,2020-07-29 23:41:35,2020
188,1,0,2020-07-29 20:43:27+00:00,0,216,active,True,1,True,216,17,True,False,,,2020-07-29 23:41:35,2020
189,16,0,2020-07-29 23:15:52+00:00,0,217,active,True,0,True,217,3,True,False,,,2020-07-29 23:41:35,2020
190,2,0,2020-07-29 23:26:39+00:00,0,218,active,True,0,True,218,13,True,False,,,2020-07-29 23:41:35,2020
191,7,0,2020-07-29 22:19:28+00:00,0,219,active,True,0,True,219,8,True,False,,,2020-07-29 23:41:35,2020
192,12,0,2020-07-29 23:35:22+00:00,0,221,active,True,0,True,221,7,True,False,,,2020-07-29 23:41:35,2020
193,14,0,2020-07-29 23:28:42+00:00,0,222,active,True,0,True,222,0,True,True,,,2020-07-29 23:41:35,2020
194,8,0,2020-07-29 23:39:29+00:00,0,224,active,True,0,True,224,9,True,False,,,2020-07-29 23:41:35,2020
195,8,0,2020-07-29 23:37:41+00:00,0,225,active,True,2,True,225,9,True,False,,,2020-07-29 23:41:35,2020
196,12,0,2020-07-29 23:28:51+00:00,0,226,active,True,0,True,226,3,True,False,,,2020-07-29 23:41:35,2020
197,9,0,2020-07-29 23:33:54+00:00,0,227,active,True,1,True,227,9,True,False,,,2020-07-29 23:41:35,2020
198,7,0,2020-07-29 23:34:12+00:00,0,228,active,True,0,True,228,12,True,False,,,2020-07-29 23:41:35,2020
199,7,0,2020-07-29 23:15:59+00:00,0,232,active,True,0,True,232,4,True,False,,,2020-07-29 23:41:35,2020
200,13,0,2020-07-29 23:31:09+00:00,0,233,active,True,1,True,233,1,True,False,,,2020-07-29 23:41:35,2020
201,11,0,2020-07-29 22:13:33+00:00,0,234,active,True,0,True,234,4,True,False,,,2020-07-29 23:41:35,2020
202,4,0,2020-07-29 23:37:48+00:00,0,235,active,True,0,True,235,11,True,False,,,2020-07-29 23:41:35,2020
203,8,0,2020-07-29 23:26:57+00:00,0,236,active,True,1,True,236,6,True,False,,,2020-07-29 23:41:35,2020
204,13,0,2020-07-29 23:27:34+00:00,0,239,active,True,0,True,239,2,True,False,,,2020-07-29 23:41:35,2020
205,4,0,2020-07-29 17:50:43+00:00,0,255,active,True,0,True,255,11,True,False,,,2020-07-29 23:41:35,2020
206,15,0,2020-07-29 23:30:02+00:00,0,258,active,True,0,True,258,0,True,False,,,2020-07-29 23:41:35,2020
207,14,0,2020-07-29 22:31:42+00:00,0,259,active,True,0,True,259,1,True,False,,,2020-07-29 23:41:35,2020
208,4,0,2020-07-29 22:46:53+00:00,0,260,active,True,3,True,260,8,True,False,,,2020-07-29 23:41:35,2020
209,13,0,2020-07-29 23:10:19+00:00,0,271,active,True,1,True,271,1,True,False,,,2020-07-29 23:41:35,2020
210,11,0,2020-07-29 22:48:31+00:00,0,272,active,True,2,True,272,6,True,False,,,2020-07-29 23:41:35,2020
211,8,0,2020-07-29 23:36:51+00:00,0,273,active,True,1,True,273,31,True,False,,,2020-07-29 23:41:35,2020
212,8,0,2020-07-29 21:58:19+00:00,0,279,active,True,0,True,279,11,True,False,,,2020-07-29 23:41:35,2020
213,16,0,2020-07-29 23:22:58+00:00,0,280,active,True,0,True,280,3,True,False,,,2020-07-29 23:41:35,2020
214,2,0,2020-07-29 23:34:38+00:00,0,282,active,True,1,True,282,12,True,False,,,2020-07-29 23:41:35,2020
215,22,0,2020-07-29 23:34:06+00:00,0,296,active,True,0,True,296,1,True,False,,,2020-07-29 23:41:35,2020
216,18,0,2020-07-29 23:34:36+00:00,0,318,active,True,1,True,318,0,True,False,,,2020-07-29 23:41:35,2020
217,16,0,2020-07-29 23:35:21+00:00,0,319,active,True,0,True,319,9,True,False,,,2020-07-29 23:41:35,2020
218,0,0,2020-07-29 23:11:51+00:00,0,327,active,True,0,True,327,15,True,False,,,2020-07-29 23:41:35,2020
219,8,0,2020-07-29 23:37:21+00:00,0,328,active,True,0,True,328,7,True,False,,,2020-07-29 23:41:35,2020
