,is_installed,num_docks_disabled,is_renting,num_docks_available,station_status,last_reported,num_bikes_available,legacy_id,is_returning,eightd_has_available_keys,num_ebikes_available,station_id,num_bikes_disabled,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
221,True,0,True,5,active,2020-08-13 20:26:23+00:00,10,330,True,False,0,330,0,,,2020-08-13 20:27:05,2020
222,True,0,True,10,active,2020-08-13 19:27:10+00:00,4,331,True,False,0,331,1,,,2020-08-13 20:27:05,2020
223,True,0,True,11,active,2020-08-13 19:59:29+00:00,3,332,True,False,0,332,1,,,2020-08-13 20:27:05,2020
224,True,0,True,6,active,2020-08-13 18:10:58+00:00,19,333,True,False,0,333,0,,,2020-08-13 20:27:05,2020
225,True,0,True,4,active,2020-08-13 19:36:41+00:00,13,334,True,False,0,334,2,,,2020-08-13 20:27:05,2020
226,True,0,True,15,active,2020-08-13 20:24:32+00:00,4,335,True,False,0,335,0,,,2020-08-13 20:27:05,2020
227,True,0,True,10,active,2020-08-13 16:28:17+00:00,5,336,True,False,0,336,0,,,2020-08-13 20:27:05,2020
228,True,0,True,0,active,2020-08-13 12:05:52+00:00,15,337,True,False,0,337,0,,,2020-08-13 20:27:05,2020
229,True,0,True,12,active,2020-08-13 20:24:41+00:00,2,338,True,False,0,338,1,,,2020-08-13 20:27:05,2020
230,True,0,True,2,active,2020-08-13 20:01:49+00:00,13,339,True,False,0,339,0,,,2020-08-13 20:27:05,2020
231,True,0,True,1,active,2020-08-13 03:25:14+00:00,18,340,True,False,0,340,0,,,2020-08-13 20:27:05,2020
232,True,0,True,1,active,2020-08-13 18:27:50+00:00,13,341,True,True,0,341,1,,,2020-08-13 20:27:05,2020
233,True,0,True,9,active,2020-08-13 20:26:18+00:00,5,342,True,False,0,342,1,,,2020-08-13 20:27:05,2020
234,True,0,True,11,active,2020-08-13 04:04:08+00:00,4,343,True,False,0,343,0,,,2020-08-13 20:27:05,2020
235,True,0,True,15,active,2020-08-13 19:49:49+00:00,4,344,True,False,0,344,0,,,2020-08-13 20:27:05,2020
236,True,0,True,13,active,2020-08-13 20:24:27+00:00,5,345,True,False,0,345,1,,,2020-08-13 20:27:05,2020
237,True,0,True,11,active,2020-08-13 19:38:01+00:00,4,346,True,False,0,346,0,,,2020-08-13 20:27:05,2020
238,True,0,True,4,active,2020-08-13 19:13:37+00:00,11,347,True,False,0,347,0,,,2020-08-13 20:27:05,2020
239,True,0,True,13,active,2020-08-13 19:58:37+00:00,1,348,True,False,0,348,1,,,2020-08-13 20:27:05,2020
240,True,0,True,10,active,2020-08-13 03:26:37+00:00,6,349,True,True,0,349,1,,,2020-08-13 20:27:05,2020
241,True,0,True,3,active,2020-08-13 19:02:49+00:00,14,350,True,False,0,350,0,,,2020-08-13 20:27:05,2020
242,True,0,True,11,active,2020-08-13 19:50:19+00:00,4,351,True,False,0,351,0,,,2020-08-13 20:27:05,2020
243,True,0,True,3,active,2020-08-13 20:05:52+00:00,12,352,True,False,0,352,0,,,2020-08-13 20:27:05,2020
244,True,0,True,8,active,2020-08-13 03:26:30+00:00,7,353,True,True,0,353,0,,,2020-08-13 20:27:05,2020
245,True,0,True,9,active,2020-08-13 20:16:54+00:00,5,354,True,False,0,354,1,,,2020-08-13 20:27:05,2020
246,True,0,True,8,active,2020-08-13 20:07:12+00:00,9,355,True,False,0,355,0,,,2020-08-13 20:27:05,2020
247,True,0,True,0,active,2020-08-13 20:26:40+00:00,23,356,True,False,0,356,0,,,2020-08-13 20:27:05,2020
248,True,0,True,13,active,2020-08-13 18:24:32+00:00,2,357,True,False,0,357,0,,,2020-08-13 20:27:05,2020
249,True,0,True,5,active,2020-08-13 19:13:31+00:00,14,358,True,False,0,358,0,,,2020-08-13 20:27:05,2020
250,True,0,True,13,active,2020-08-13 20:21:59+00:00,2,359,True,False,0,359,0,,,2020-08-13 20:27:05,2020
251,True,0,True,10,active,2020-08-13 19:55:20+00:00,5,360,True,False,0,360,0,,,2020-08-13 20:27:05,2020
252,True,0,True,12,active,2020-08-13 20:09:24+00:00,7,361,True,False,0,361,0,,,2020-08-13 20:27:05,2020
253,True,0,True,3,active,2020-08-13 18:44:14+00:00,15,362,True,False,0,362,1,,,2020-08-13 20:27:05,2020
254,True,0,True,5,active,2020-08-13 20:16:20+00:00,14,363,True,False,0,363,0,,,2020-08-13 20:27:05,2020
255,True,0,True,13,active,2020-08-13 20:15:51+00:00,6,364,True,False,0,364,0,,,2020-08-13 20:27:05,2020
256,True,0,True,9,active,2020-08-13 20:20:43+00:00,10,365,True,False,0,365,0,,,2020-08-13 20:27:05,2020
257,True,0,True,11,active,2020-08-13 20:15:31+00:00,4,366,True,False,0,366,0,,,2020-08-13 20:27:05,2020
258,True,0,True,9,active,2020-08-13 19:44:26+00:00,10,367,True,False,0,367,0,,,2020-08-13 20:27:05,2020
259,True,0,True,5,active,2020-08-13 18:54:22+00:00,9,368,True,False,0,368,1,,,2020-08-13 20:27:05,2020
260,True,0,True,11,active,2020-08-13 20:23:04+00:00,4,369,True,False,0,369,0,,,2020-08-13 20:27:05,2020
261,True,0,True,4,active,2020-08-13 20:09:43+00:00,15,370,True,False,0,370,0,,,2020-08-13 20:27:05,2020
262,True,0,True,12,active,2020-08-13 18:15:31+00:00,7,371,True,False,0,371,0,,,2020-08-13 20:27:05,2020
263,True,0,True,8,active,2020-08-13 20:20:36+00:00,11,372,True,False,0,372,0,,,2020-08-13 20:27:05,2020
264,True,0,True,6,active,2020-08-13 17:31:27+00:00,9,373,True,False,0,373,0,,,2020-08-13 20:27:05,2020
265,True,0,True,3,active,2020-08-13 20:23:46+00:00,16,374,True,False,0,374,0,,,2020-08-13 20:27:05,2020
266,True,0,True,6,active,2020-08-13 20:00:14+00:00,8,376,True,False,0,376,1,,,2020-08-13 20:27:05,2020
267,True,0,True,11,active,2020-08-13 19:56:51+00:00,8,377,True,False,0,377,0,,,2020-08-13 20:27:05,2020
268,True,0,True,13,active,2020-08-13 19:40:52+00:00,6,378,True,False,0,378,0,,,2020-08-13 20:27:05,2020
269,True,0,True,9,active,2020-08-13 20:17:14+00:00,6,379,True,False,0,379,0,,,2020-08-13 20:27:05,2020
270,True,0,True,11,active,2020-08-13 20:26:26+00:00,6,380,True,False,0,380,1,,,2020-08-13 20:27:05,2020
271,True,0,True,10,active,2020-08-13 20:22:40+00:00,9,381,True,False,0,381,0,,,2020-08-13 20:27:05,2020
272,True,0,True,11,active,2020-08-13 20:26:46+00:00,8,384,True,True,0,384,0,,,2020-08-13 20:27:05,2020
273,True,1,True,5,active,2020-08-13 20:14:43+00:00,9,385,True,False,0,385,0,,,2020-08-13 20:27:05,2020
274,True,0,True,10,active,2020-08-13 20:15:55+00:00,9,386,True,False,0,386,0,,,2020-08-13 20:27:05,2020
275,True,0,True,1,active,2020-08-13 13:09:44+00:00,13,387,True,False,0,387,1,,,2020-08-13 20:27:05,2020
276,True,0,True,7,active,2020-08-13 03:25:23+00:00,4,388,True,False,0,388,0,,,2020-08-13 20:27:05,2020
277,True,0,True,1,active,2020-08-13 18:09:39+00:00,13,389,True,False,0,389,0,,,2020-08-13 20:27:05,2020
278,True,0,True,1,active,2020-08-13 18:59:29+00:00,13,390,True,False,0,390,1,,,2020-08-13 20:27:05,2020
279,True,0,True,2,active,2020-08-13 14:10:11+00:00,13,391,True,False,0,391,0,,,2020-08-13 20:27:05,2020
280,True,0,True,10,active,2020-08-13 14:33:25+00:00,5,392,True,False,0,392,0,,,2020-08-13 20:27:05,2020
281,True,0,True,9,active,2020-08-13 10:33:53+00:00,5,393,True,False,0,393,1,,,2020-08-13 20:27:05,2020
282,True,0,True,13,active,2020-08-13 07:51:20+00:00,1,394,True,False,0,394,0,,,2020-08-13 20:27:05,2020
283,True,0,True,4,active,2020-08-13 20:08:43+00:00,11,395,True,False,0,395,0,,,2020-08-13 20:27:05,2020
284,True,0,True,9,active,2020-08-13 19:28:56+00:00,6,396,True,False,0,396,0,,,2020-08-13 20:27:05,2020
285,True,0,True,8,active,2020-08-13 10:29:09+00:00,7,397,True,False,0,397,0,,,2020-08-13 20:27:05,2020
286,True,0,True,10,active,2020-08-13 20:26:48+00:00,9,398,True,False,0,398,0,,,2020-08-13 20:27:05,2020
287,True,0,True,5,active,2020-08-13 19:59:17+00:00,10,399,True,False,0,399,0,,,2020-08-13 20:27:05,2020
288,True,0,True,19,active,2020-08-13 20:21:59+00:00,8,400,True,False,0,400,0,,,2020-08-13 20:27:05,2020
289,True,0,True,10,active,2020-08-13 20:14:15+00:00,5,401,True,False,0,401,0,,,2020-08-13 20:27:05,2020
290,True,0,True,6,active,2020-08-13 20:26:19+00:00,9,402,True,False,0,402,0,,,2020-08-13 20:27:05,2020
291,True,0,True,12,active,2020-08-13 20:26:43+00:00,2,403,True,False,0,403,1,,,2020-08-13 20:27:05,2020
292,True,0,True,11,active,2020-08-13 20:20:14+00:00,5,404,True,False,0,404,0,,,2020-08-13 20:27:05,2020
293,True,0,True,12,active,2020-08-13 19:45:32+00:00,7,405,True,False,0,405,0,,,2020-08-13 20:27:05,2020
294,True,0,True,4,active,2020-08-13 19:39:01+00:00,15,406,True,False,0,406,0,,,2020-08-13 20:27:05,2020
295,True,0,True,16,active,2020-08-13 17:49:08+00:00,2,407,True,False,0,407,1,,,2020-08-13 20:27:05,2020
296,True,0,True,9,active,2020-08-13 20:23:47+00:00,6,408,True,False,0,408,0,,,2020-08-13 20:27:05,2020
297,True,0,True,7,active,2020-08-13 20:09:36+00:00,12,409,True,False,0,409,0,,,2020-08-13 20:27:05,2020
298,True,0,True,8,active,2020-08-13 15:54:15+00:00,11,410,True,False,0,410,0,,,2020-08-13 20:27:05,2020
299,True,0,True,11,active,2020-08-13 16:34:09+00:00,4,411,True,False,0,411,0,,,2020-08-13 20:27:05,2020
300,True,0,True,9,active,2020-08-13 20:14:16+00:00,10,412,True,False,0,412,0,,,2020-08-13 20:27:05,2020
301,True,0,True,12,active,2020-08-13 20:15:19+00:00,7,413,True,False,0,413,0,,,2020-08-13 20:27:05,2020
302,True,0,True,20,active,2020-08-13 18:23:34+00:00,3,414,True,False,0,414,0,,,2020-08-13 20:27:05,2020
303,True,0,True,16,active,2020-08-13 20:19:29+00:00,3,415,True,False,0,415,0,,,2020-08-13 20:27:05,2020
304,True,0,True,13,active,2020-08-13 20:21:57+00:00,2,416,True,False,0,416,0,,,2020-08-13 20:27:05,2020
305,True,0,True,12,active,2020-08-13 20:20:53+00:00,7,417,True,False,0,417,0,,,2020-08-13 20:27:05,2020
306,True,0,True,4,active,2020-08-13 20:18:03+00:00,11,419,True,False,0,419,0,,,2020-08-13 20:27:05,2020
307,False,0,False,0,out_of_service,1970-01-02 00:00:00+00:00,0,420,False,False,0,420,0,,,2020-08-13 20:27:05,1970
308,True,0,True,5,active,2020-08-13 19:41:23+00:00,14,421,True,False,0,421,0,,,2020-08-13 20:27:05,2020
309,True,0,True,11,active,2020-08-13 12:04:13+00:00,4,422,True,False,0,422,0,,,2020-08-13 20:27:05,2020
310,True,0,True,18,active,2020-08-13 20:24:28+00:00,1,423,True,False,0,423,0,,,2020-08-13 20:27:05,2020
311,True,0,True,16,active,2020-08-13 18:53:46+00:00,3,424,True,False,0,424,0,,,2020-08-13 20:27:05,2020
312,True,0,True,12,active,2020-08-13 20:20:13+00:00,4,425,True,False,0,425,0,,,2020-08-13 20:27:05,2020
313,True,0,True,12,active,2020-08-13 20:23:36+00:00,15,426,True,False,0,426,0,,,2020-08-13 20:27:05,2020
314,True,0,True,13,active,2020-08-13 20:22:39+00:00,6,427,True,False,0,427,0,,,2020-08-13 20:27:05,2020
315,True,0,True,13,active,2020-08-13 20:23:05+00:00,6,428,True,False,0,428,0,,,2020-08-13 20:27:05,2020
316,True,0,True,4,active,2020-08-13 04:03:59+00:00,15,430,True,False,0,430,0,,,2020-08-13 20:27:05,2020
317,True,0,True,13,active,2020-08-13 10:04:53+00:00,2,431,True,False,0,431,0,,,2020-08-13 20:27:05,2020
318,True,0,True,12,active,2020-08-13 20:05:37+00:00,7,432,True,False,0,432,0,,,2020-08-13 20:27:05,2020
319,True,0,True,18,active,2020-08-13 03:26:11+00:00,1,433,True,False,0,433,0,,,2020-08-13 20:27:05,2020
320,True,0,True,19,active,2020-08-13 03:24:35+00:00,0,434,True,False,0,434,0,,,2020-08-13 20:27:05,2020
321,True,0,True,11,active,2020-08-13 17:16:14+00:00,4,435,True,False,0,435,0,,,2020-08-13 20:27:05,2020
322,True,0,True,10,active,2020-08-13 20:10:45+00:00,5,436,True,False,0,436,0,,,2020-08-13 20:27:05,2020
323,True,0,True,12,active,2020-08-13 20:11:39+00:00,7,437,True,False,0,437,0,,,2020-08-13 20:27:05,2020
324,True,0,True,6,active,2020-08-13 19:36:25+00:00,11,440,True,False,0,440,0,,,2020-08-13 20:27:05,2020
325,True,0,True,4,active,2020-08-13 20:16:34+00:00,15,441,True,False,0,441,0,,,2020-08-13 20:27:05,2020
326,True,0,True,3,active,2020-08-13 15:06:55+00:00,11,442,True,False,0,442,1,,,2020-08-13 20:27:05,2020
327,True,0,True,15,active,2020-08-13 16:14:30+00:00,4,443,True,False,0,443,0,,,2020-08-13 20:27:05,2020
328,True,0,True,6,active,2020-08-13 18:36:58+00:00,13,445,True,False,0,445,0,,,2020-08-13 20:27:05,2020
329,True,0,True,0,active,2020-08-13 20:24:37+00:00,11,446,True,False,0,446,1,,,2020-08-13 20:27:05,2020
330,True,0,True,12,active,2020-08-13 18:24:44+00:00,7,447,True,False,0,447,0,,,2020-08-13 20:27:05,2020
331,True,0,True,8,active,2020-08-13 04:03:15+00:00,3,448,True,False,0,448,0,,,2020-08-13 20:27:05,2020
332,False,0,True,0,out_of_service,1970-01-02 00:00:00+00:00,0,449,True,False,0,449,0,,,2020-08-13 20:27:05,1970
333,True,0,True,0,active,2020-08-13 20:20:44+00:00,15,450,True,False,0,450,0,,,2020-08-13 20:27:05,2020
334,True,0,True,13,active,2020-08-13 20:18:20+00:00,2,451,True,False,0,451,0,,,2020-08-13 20:27:05,2020
335,True,0,True,4,active,2020-08-13 20:23:32+00:00,11,452,True,False,0,452,0,,,2020-08-13 20:27:05,2020
336,True,0,True,13,active,2020-08-13 20:05:33+00:00,1,453,True,False,0,453,1,,,2020-08-13 20:27:05,2020
337,True,0,True,14,active,2020-08-13 20:06:21+00:00,0,454,True,False,0,454,1,,,2020-08-13 20:27:05,2020
338,True,0,True,9,active,2020-08-13 17:22:01+00:00,2,455,True,False,0,455,1,,,2020-08-13 20:27:05,2020
339,True,0,True,12,active,2020-08-13 16:08:56+00:00,6,456,True,False,0,456,1,,,2020-08-13 20:27:05,2020
340,True,0,True,8,active,2020-08-13 15:32:45+00:00,3,457,True,False,0,457,0,,,2020-08-13 20:27:05,2020
341,True,0,True,1,active,2020-08-13 18:43:37+00:00,9,458,True,False,0,458,1,,,2020-08-13 20:27:05,2020
