,is_renting,station_id,num_bikes_disabled,is_installed,legacy_id,is_returning,station_status,eightd_has_available_keys,num_docks_available,last_reported,num_bikes_available,num_docks_disabled,num_ebikes_available,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,True,332,0,True,332,True,active,False,8,2020-08-20 17:42:10+00:00,7,0,0,,,2020-08-20 17:46:00,2020
224,True,333,0,True,333,True,active,False,7,2020-08-20 17:03:57+00:00,18,0,0,,,2020-08-20 17:46:00,2020
225,True,334,0,True,334,True,active,False,1,2020-08-20 17:43:15+00:00,18,0,0,,,2020-08-20 17:46:00,2020
226,True,335,0,True,335,True,active,False,14,2020-08-20 17:43:48+00:00,5,0,0,,,2020-08-20 17:46:00,2020
227,True,336,0,True,336,True,active,False,12,2020-08-20 16:39:57+00:00,3,0,0,,,2020-08-20 17:46:00,2020
228,True,337,0,True,337,True,active,False,2,2020-08-20 11:47:32+00:00,13,0,0,,,2020-08-20 17:46:00,2020
229,True,338,0,True,338,True,active,False,13,2020-08-20 17:40:39+00:00,2,0,0,,,2020-08-20 17:46:00,2020
230,True,339,0,True,339,True,active,False,0,2020-08-20 15:22:04+00:00,15,0,0,,,2020-08-20 17:46:00,2020
231,True,340,0,True,340,True,active,False,5,2020-08-20 08:51:25+00:00,14,0,0,,,2020-08-20 17:46:00,2020
232,True,341,0,True,341,True,active,True,3,2020-08-20 10:20:54+00:00,12,0,0,,,2020-08-20 17:46:00,2020
233,True,342,2,True,342,True,active,False,7,2020-08-20 17:44:18+00:00,6,0,0,,,2020-08-20 17:46:00,2020
234,True,343,0,True,343,True,active,False,12,2020-08-20 05:26:24+00:00,3,0,0,,,2020-08-20 17:46:00,2020
235,True,344,0,True,344,True,active,False,12,2020-08-20 17:09:23+00:00,7,0,0,,,2020-08-20 17:46:00,2020
236,True,345,0,True,345,True,active,False,13,2020-08-20 17:23:52+00:00,6,0,0,,,2020-08-20 17:46:00,2020
237,True,346,0,True,346,True,active,False,14,2020-08-20 17:21:59+00:00,1,0,0,,,2020-08-20 17:46:00,2020
238,True,347,0,True,347,True,active,False,5,2020-08-20 11:58:38+00:00,10,0,0,,,2020-08-20 17:46:00,2020
239,True,348,0,True,348,True,active,False,9,2020-08-20 17:04:21+00:00,6,0,0,,,2020-08-20 17:46:00,2020
240,True,349,0,True,349,True,active,False,11,2020-08-20 14:18:20+00:00,6,0,0,,,2020-08-20 17:46:00,2020
241,True,350,0,True,350,True,active,False,5,2020-08-20 15:36:09+00:00,12,0,0,,,2020-08-20 17:46:00,2020
242,True,351,0,True,351,True,active,False,4,2020-08-20 16:12:15+00:00,11,0,0,,,2020-08-20 17:46:00,2020
243,True,352,0,True,352,True,active,False,12,2020-08-20 17:13:00+00:00,3,0,0,,,2020-08-20 17:46:00,2020
244,True,353,0,True,353,True,active,True,7,2020-08-20 16:48:31+00:00,8,0,0,,,2020-08-20 17:46:00,2020
245,True,354,0,True,354,True,active,False,13,2020-08-20 17:31:51+00:00,2,0,0,,,2020-08-20 17:46:00,2020
246,True,355,0,True,355,True,active,False,1,2020-08-20 16:06:30+00:00,16,0,0,,,2020-08-20 17:46:00,2020
247,True,356,1,True,356,True,active,False,12,2020-08-20 17:40:07+00:00,10,0,0,,,2020-08-20 17:46:00,2020
248,True,357,0,True,357,True,active,False,8,2020-08-20 17:19:40+00:00,7,0,0,,,2020-08-20 17:46:00,2020
249,True,358,0,True,358,True,active,False,3,2020-08-20 16:30:24+00:00,16,0,0,,,2020-08-20 17:46:00,2020
250,True,359,0,True,359,True,active,False,8,2020-08-20 17:43:51+00:00,7,0,0,,,2020-08-20 17:46:00,2020
251,True,360,0,True,360,True,active,False,7,2020-08-20 17:22:12+00:00,8,0,0,,,2020-08-20 17:46:00,2020
252,True,361,0,True,361,True,active,False,12,2020-08-20 17:41:09+00:00,7,0,0,,,2020-08-20 17:46:00,2020
253,True,362,2,True,362,True,active,False,8,2020-08-20 17:10:54+00:00,9,0,0,,,2020-08-20 17:46:00,2020
254,True,363,0,True,363,True,active,False,3,2020-08-20 17:16:33+00:00,16,0,0,,,2020-08-20 17:46:00,2020
255,True,364,0,True,364,True,active,False,13,2020-08-20 17:32:34+00:00,6,0,0,,,2020-08-20 17:46:00,2020
256,True,365,0,True,365,True,active,False,5,2020-08-20 17:43:22+00:00,14,0,0,,,2020-08-20 17:46:00,2020
257,True,366,0,False,366,True,out_of_service,False,0,1970-01-02 00:00:00+00:00,0,0,0,,,2020-08-20 17:46:00,1970
258,True,367,0,True,367,True,active,False,1,2020-08-20 17:42:20+00:00,18,0,0,,,2020-08-20 17:46:00,2020
259,True,368,0,True,368,True,active,False,9,2020-08-20 13:53:36+00:00,6,0,0,,,2020-08-20 17:46:00,2020
260,True,369,0,True,369,True,active,False,14,2020-08-20 17:20:58+00:00,1,0,0,,,2020-08-20 17:46:00,2020
261,True,370,0,True,370,True,active,False,6,2020-08-20 17:37:24+00:00,13,0,0,,,2020-08-20 17:46:00,2020
262,True,371,0,True,371,True,active,False,16,2020-08-20 12:23:20+00:00,3,0,0,,,2020-08-20 17:46:00,2020
263,True,372,1,True,372,True,active,False,10,2020-08-20 17:45:08+00:00,8,0,0,,,2020-08-20 17:46:00,2020
264,True,373,0,True,373,True,active,False,8,2020-08-20 12:11:08+00:00,7,0,0,,,2020-08-20 17:46:00,2020
265,True,374,0,True,374,True,active,False,13,2020-08-20 17:43:03+00:00,6,0,0,,,2020-08-20 17:46:00,2020
266,True,376,0,True,376,True,active,False,8,2020-08-20 17:38:35+00:00,7,0,0,,,2020-08-20 17:46:00,2020
267,True,377,0,True,377,True,active,False,19,2020-08-20 17:35:12+00:00,0,0,0,,,2020-08-20 17:46:00,2020
268,True,378,0,True,378,True,active,False,15,2020-08-20 17:09:23+00:00,4,0,0,,,2020-08-20 17:46:00,2020
269,True,379,0,True,379,True,active,False,11,2020-08-20 17:27:11+00:00,4,0,0,,,2020-08-20 17:46:00,2020
270,True,380,1,True,380,True,active,False,0,2020-08-20 17:16:26+00:00,17,0,0,,,2020-08-20 17:46:00,2020
271,True,381,0,True,381,True,active,False,18,2020-08-20 17:36:25+00:00,1,0,0,,,2020-08-20 17:46:00,2020
272,True,384,0,True,384,True,active,True,12,2020-08-20 17:44:08+00:00,7,0,0,,,2020-08-20 17:46:00,2020
273,True,385,1,True,385,True,active,False,4,2020-08-20 17:18:05+00:00,9,1,0,,,2020-08-20 17:46:00,2020
274,True,386,0,True,386,True,active,False,17,2020-08-20 17:36:19+00:00,2,0,0,,,2020-08-20 17:46:00,2020
275,True,387,0,True,387,True,active,False,4,2020-08-20 17:27:45+00:00,11,0,0,,,2020-08-20 17:46:00,2020
276,True,388,0,True,388,True,active,False,3,2020-08-20 09:01:03+00:00,8,0,0,,,2020-08-20 17:46:00,2020
277,True,389,0,True,389,True,active,False,9,2020-08-20 08:55:40+00:00,5,0,0,,,2020-08-20 17:46:00,2020
278,True,390,0,True,390,True,active,False,6,2020-08-20 12:33:16+00:00,9,0,0,,,2020-08-20 17:46:00,2020
279,True,391,0,True,391,True,active,False,2,2020-08-20 15:03:53+00:00,13,0,0,,,2020-08-20 17:46:00,2020
280,True,392,0,True,392,True,active,False,9,2020-08-20 09:00:00+00:00,6,0,0,,,2020-08-20 17:46:00,2020
281,True,393,0,True,393,True,active,False,8,2020-08-20 10:44:54+00:00,7,0,0,,,2020-08-20 17:46:00,2020
282,True,394,0,True,394,True,active,False,14,2020-08-20 09:00:38+00:00,0,0,0,,,2020-08-20 17:46:00,2020
283,True,395,0,True,395,True,active,False,3,2020-08-20 15:04:33+00:00,12,0,0,,,2020-08-20 17:46:00,2020
284,True,396,0,True,396,True,active,False,2,2020-08-20 08:56:31+00:00,13,0,0,,,2020-08-20 17:46:00,2020
285,True,397,0,True,397,True,active,False,5,2020-08-20 10:44:00+00:00,10,0,0,,,2020-08-20 17:46:00,2020
286,True,398,0,True,398,True,active,False,4,2020-08-20 16:01:15+00:00,15,0,0,,,2020-08-20 17:46:00,2020
287,True,399,3,True,399,True,active,False,3,2020-08-20 17:41:44+00:00,9,0,0,,,2020-08-20 17:46:00,2020
288,True,400,0,True,400,True,active,False,10,2020-08-20 17:30:10+00:00,17,0,0,,,2020-08-20 17:46:00,2020
289,True,401,0,True,401,True,active,False,4,2020-08-20 16:42:52+00:00,11,0,0,,,2020-08-20 17:46:00,2020
290,True,402,0,True,402,True,active,False,11,2020-08-20 15:33:47+00:00,4,0,0,,,2020-08-20 17:46:00,2020
291,True,403,1,True,403,True,active,False,13,2020-08-20 17:28:09+00:00,1,0,0,,,2020-08-20 17:46:00,2020
292,True,404,0,True,404,True,active,False,11,2020-08-20 17:38:20+00:00,5,0,0,,,2020-08-20 17:46:00,2020
293,True,405,0,True,405,True,active,False,3,2020-08-20 16:57:58+00:00,16,0,0,,,2020-08-20 17:46:00,2020
294,True,406,0,True,406,True,active,False,4,2020-08-20 16:23:56+00:00,15,0,0,,,2020-08-20 17:46:00,2020
295,True,407,0,True,407,True,active,False,17,2020-08-20 15:49:36+00:00,2,0,0,,,2020-08-20 17:46:00,2020
296,True,408,0,True,408,True,active,False,6,2020-08-20 17:31:20+00:00,9,0,0,,,2020-08-20 17:46:00,2020
297,True,409,0,True,409,True,active,False,9,2020-08-20 17:25:01+00:00,10,0,0,,,2020-08-20 17:46:00,2020
298,True,410,0,True,410,True,active,False,15,2020-08-20 14:08:52+00:00,4,0,0,,,2020-08-20 17:46:00,2020
299,True,411,0,True,411,True,active,False,12,2020-08-20 17:29:01+00:00,3,0,0,,,2020-08-20 17:46:00,2020
300,True,412,0,True,412,True,active,False,11,2020-08-20 17:32:36+00:00,8,0,0,,,2020-08-20 17:46:00,2020
301,True,413,1,True,413,True,active,False,11,2020-08-20 17:04:44+00:00,7,0,0,,,2020-08-20 17:46:00,2020
302,True,414,0,True,414,True,active,False,19,2020-08-20 16:11:20+00:00,4,0,0,,,2020-08-20 17:46:00,2020
303,True,415,0,True,415,True,active,False,6,2020-08-20 17:44:37+00:00,13,0,0,,,2020-08-20 17:46:00,2020
304,True,416,1,True,416,True,active,False,6,2020-08-20 17:23:27+00:00,8,0,0,,,2020-08-20 17:46:00,2020
305,True,417,0,True,417,True,active,False,18,2020-08-20 17:40:48+00:00,1,0,0,,,2020-08-20 17:46:00,2020
306,True,419,0,True,419,True,active,False,6,2020-08-20 14:17:36+00:00,9,0,0,,,2020-08-20 17:46:00,2020
307,False,420,0,False,420,False,out_of_service,False,0,1970-01-02 00:00:00+00:00,0,0,0,,,2020-08-20 17:46:00,1970
308,True,421,0,True,421,True,active,False,12,2020-08-19 20:30:18+00:00,7,0,0,,,2020-08-20 17:46:00,2020
309,True,422,0,True,422,True,active,False,10,2020-08-20 05:44:37+00:00,5,0,0,,,2020-08-20 17:46:00,2020
310,True,423,0,True,423,True,active,False,9,2020-08-20 13:10:21+00:00,10,0,0,,,2020-08-20 17:46:00,2020
311,True,424,0,True,424,True,active,False,15,2020-08-20 16:27:19+00:00,4,0,0,,,2020-08-20 17:46:00,2020
312,True,425,0,True,425,True,active,False,15,2020-08-20 14:51:49+00:00,1,0,0,,,2020-08-20 17:46:00,2020
313,True,426,0,True,426,True,active,False,3,2020-08-20 17:35:05+00:00,24,0,0,,,2020-08-20 17:46:00,2020
314,True,427,0,True,427,True,active,False,19,2020-08-20 16:52:50+00:00,0,0,0,,,2020-08-20 17:46:00,2020
315,True,428,0,True,428,True,active,False,13,2020-08-20 17:18:42+00:00,6,0,0,,,2020-08-20 17:46:00,2020
316,True,430,0,True,430,True,active,False,3,2020-08-20 09:01:11+00:00,16,0,0,,,2020-08-20 17:46:00,2020
317,True,431,0,True,431,True,active,False,14,2020-08-20 17:16:57+00:00,1,0,0,,,2020-08-20 17:46:00,2020
318,True,432,0,True,432,True,active,False,15,2020-08-20 09:00:41+00:00,4,0,0,,,2020-08-20 17:46:00,2020
319,True,433,0,True,433,True,active,False,15,2020-08-20 08:54:48+00:00,4,0,0,,,2020-08-20 17:46:00,2020
320,True,434,0,True,434,True,active,False,17,2020-08-20 11:19:27+00:00,2,0,0,,,2020-08-20 17:46:00,2020
321,True,435,0,True,435,True,active,False,7,2020-08-20 17:18:12+00:00,8,0,0,,,2020-08-20 17:46:00,2020
322,True,436,0,True,436,True,active,False,10,2020-08-20 16:09:33+00:00,5,0,0,,,2020-08-20 17:46:00,2020
323,True,437,0,True,437,True,active,False,15,2020-08-20 17:29:42+00:00,4,0,0,,,2020-08-20 17:46:00,2020
324,True,440,0,True,440,True,active,False,3,2020-08-20 15:54:13+00:00,14,0,0,,,2020-08-20 17:46:00,2020
325,True,441,0,True,441,True,active,False,6,2020-08-20 16:57:50+00:00,13,0,0,,,2020-08-20 17:46:00,2020
326,True,442,0,True,442,True,active,False,0,2020-08-20 16:42:16+00:00,15,0,0,,,2020-08-20 17:46:00,2020
327,True,443,1,True,443,True,active,False,16,2020-08-20 16:57:34+00:00,2,0,0,,,2020-08-20 17:46:00,2020
328,True,445,1,True,445,True,active,False,10,2020-08-20 16:08:51+00:00,8,0,0,,,2020-08-20 17:46:00,2020
329,True,446,0,True,446,True,active,False,8,2020-08-20 17:14:50+00:00,4,0,0,,,2020-08-20 17:46:00,2020
330,True,447,0,True,447,True,active,False,14,2020-08-20 16:56:27+00:00,5,0,0,,,2020-08-20 17:46:00,2020
331,True,448,0,True,448,True,active,False,4,2020-08-20 08:55:55+00:00,7,0,0,,,2020-08-20 17:46:00,2020
332,True,449,0,False,449,True,out_of_service,False,0,1970-01-02 00:00:00+00:00,0,0,0,,,2020-08-20 17:46:00,1970
333,True,450,0,True,450,True,active,False,8,2020-08-20 17:35:57+00:00,7,0,0,,,2020-08-20 17:46:00,2020
334,True,451,0,True,451,True,active,False,11,2020-08-20 17:23:32+00:00,4,0,0,,,2020-08-20 17:46:00,2020
335,True,452,0,True,452,True,active,False,9,2020-08-20 17:42:18+00:00,6,0,0,,,2020-08-20 17:46:00,2020
336,True,453,0,True,453,True,active,False,6,2020-08-20 16:58:54+00:00,9,0,0,,,2020-08-20 17:46:00,2020
337,True,454,2,True,454,True,active,False,2,2020-08-20 17:24:34+00:00,11,0,0,,,2020-08-20 17:46:00,2020
338,True,455,0,True,455,True,active,False,5,2020-08-20 16:54:24+00:00,7,0,0,,,2020-08-20 17:46:00,2020
339,True,456,0,True,456,True,active,False,17,2020-08-20 16:43:39+00:00,2,0,0,,,2020-08-20 17:46:00,2020
340,True,457,0,True,457,True,active,False,1,2020-08-20 13:37:55+00:00,10,0,0,,,2020-08-20 17:46:00,2020
341,True,458,3,True,458,True,active,False,3,2020-08-20 13:29:38+00:00,5,0,0,,,2020-08-20 17:46:00,2020
342,True,459,0,True,459,True,active,False,21,2020-08-20 17:39:28+00:00,2,0,0,,,2020-08-20 17:46:00,2020
