,num_docks_available,num_bikes_disabled,num_bikes_available,station_status,num_ebikes_available,num_docks_disabled,station_id,is_renting,is_returning,legacy_id,eightd_has_available_keys,last_reported,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
80,3,1,15,active,0,0,91,True,True,91,False,2020-08-21 19:06:00+00:00,True,,,2020-08-21 19:26:05,2020
81,9,1,9,active,0,0,92,True,True,92,False,2020-08-21 17:30:03+00:00,True,,,2020-08-21 19:26:05,2020
82,12,0,3,active,0,0,93,True,True,93,False,2020-08-21 18:38:32+00:00,True,,,2020-08-21 19:26:05,2020
83,2,1,8,active,0,0,94,True,True,94,False,2020-08-21 18:57:06+00:00,True,,,2020-08-21 19:26:05,2020
84,5,1,9,active,0,0,95,True,True,95,False,2020-08-21 19:20:35+00:00,True,,,2020-08-21 19:26:05,2020
85,12,0,7,active,0,0,96,True,True,96,False,2020-08-21 19:10:28+00:00,True,,,2020-08-21 19:26:05,2020
86,18,0,1,active,0,0,97,True,True,97,False,2020-08-21 19:20:00+00:00,True,,,2020-08-21 19:26:05,2020
87,19,1,3,active,0,0,98,True,True,98,False,2020-08-21 19:17:50+00:00,True,,,2020-08-21 19:26:05,2020
88,3,0,12,active,0,0,99,True,True,99,False,2020-08-21 19:19:32+00:00,True,,,2020-08-21 19:26:05,2020
89,13,1,11,active,0,0,100,True,True,100,True,2020-08-21 19:12:13+00:00,True,,,2020-08-21 19:26:05,2020
90,12,0,3,active,0,0,101,True,True,101,False,2020-08-21 19:23:40+00:00,True,,,2020-08-21 19:26:05,2020
91,15,0,0,active,0,0,102,True,True,102,False,2020-08-21 18:30:04+00:00,True,,,2020-08-21 19:26:05,2020
92,7,0,8,active,0,0,103,True,True,103,False,2020-08-21 18:47:18+00:00,True,,,2020-08-21 19:26:05,2020
93,8,0,11,active,0,0,104,True,True,104,False,2020-08-21 18:54:34+00:00,True,,,2020-08-21 19:26:05,2020
94,14,0,5,active,0,0,105,True,True,105,False,2020-08-21 19:22:56+00:00,True,,,2020-08-21 19:26:05,2020
95,12,0,3,active,0,0,106,True,True,106,False,2020-08-21 18:56:53+00:00,True,,,2020-08-21 19:26:05,2020
96,3,0,16,active,0,0,107,True,True,107,False,2020-08-21 19:24:41+00:00,True,,,2020-08-21 19:26:05,2020
97,8,1,8,active,0,0,108,True,True,108,False,2020-08-21 19:23:26+00:00,True,,,2020-08-21 19:26:05,2020
98,33,0,2,active,0,0,109,True,True,109,False,2020-08-21 08:55:46+00:00,True,,,2020-08-21 19:26:05,2020
99,6,0,9,active,0,0,110,True,True,110,False,2020-08-21 19:06:26+00:00,True,,,2020-08-21 19:26:05,2020
100,9,0,6,active,0,0,111,True,True,111,False,2020-08-21 19:04:40+00:00,True,,,2020-08-21 19:26:05,2020
101,9,0,6,active,0,0,112,True,True,112,False,2020-08-21 19:24:45+00:00,True,,,2020-08-21 19:26:05,2020
102,9,2,4,active,0,0,113,True,True,113,False,2020-08-21 19:15:36+00:00,True,,,2020-08-21 19:26:05,2020
103,13,0,2,active,0,0,114,True,True,114,False,2020-08-21 16:38:16+00:00,True,,,2020-08-21 19:26:05,2020
104,11,0,8,active,0,0,115,True,True,115,False,2020-08-21 18:56:01+00:00,True,,,2020-08-21 19:26:05,2020
105,11,0,12,active,0,0,116,True,True,116,False,2020-08-21 18:55:26+00:00,True,,,2020-08-21 19:26:05,2020
106,10,0,9,active,0,0,117,True,True,117,False,2020-08-21 19:16:08+00:00,True,,,2020-08-21 19:26:05,2020
107,4,2,13,active,0,0,118,True,True,118,False,2020-08-21 19:25:50+00:00,True,,,2020-08-21 19:26:05,2020
108,9,0,6,active,0,0,119,True,True,119,False,2020-08-21 19:14:54+00:00,True,,,2020-08-21 19:26:05,2020
109,7,0,8,active,0,0,120,True,True,120,False,2020-08-21 19:23:01+00:00,True,,,2020-08-21 19:26:05,2020
110,13,0,4,active,0,0,121,True,True,121,False,2020-08-21 19:16:00+00:00,True,,,2020-08-21 19:26:05,2020
111,9,0,6,active,0,0,122,True,True,122,False,2020-08-21 19:08:03+00:00,True,,,2020-08-21 19:26:05,2020
112,13,0,2,active,0,0,124,True,True,124,False,2020-08-21 19:08:31+00:00,True,,,2020-08-21 19:26:05,2020
113,11,1,3,active,0,0,125,True,True,125,False,2020-08-21 19:24:20+00:00,True,,,2020-08-21 19:26:05,2020
114,4,1,10,active,0,0,126,True,True,126,False,2020-08-21 19:03:59+00:00,True,,,2020-08-21 19:26:05,2020
115,18,0,1,active,0,0,128,True,True,128,False,2020-08-21 19:18:14+00:00,True,,,2020-08-21 19:26:05,2020
116,17,0,2,active,0,0,129,True,True,129,False,2020-08-21 18:32:00+00:00,True,,,2020-08-21 19:26:05,2020
117,6,0,9,active,0,0,130,True,True,130,False,2020-08-21 18:43:42+00:00,True,,,2020-08-21 19:26:05,2020
118,9,1,8,active,0,0,131,True,True,131,False,2020-08-21 19:19:00+00:00,True,,,2020-08-21 19:26:05,2020
119,18,1,4,active,0,0,133,True,True,133,False,2020-08-21 19:09:39+00:00,True,,,2020-08-21 19:26:05,2020
120,14,0,3,active,0,0,135,True,True,135,False,2020-08-21 17:52:15+00:00,True,,,2020-08-21 19:26:05,2020
121,9,1,9,active,0,0,136,True,True,136,False,2020-08-21 19:21:53+00:00,True,,,2020-08-21 19:26:05,2020
122,10,0,5,active,0,0,137,True,True,137,False,2020-08-21 16:39:47+00:00,True,,,2020-08-21 19:26:05,2020
123,8,1,6,active,0,0,138,True,True,138,False,2020-08-21 19:19:07+00:00,True,,,2020-08-21 19:26:05,2020
124,17,0,2,active,0,0,139,True,True,139,False,2020-08-21 19:15:55+00:00,True,,,2020-08-21 19:26:05,2020
125,2,0,15,active,0,0,140,True,True,140,False,2020-08-21 18:16:00+00:00,True,,,2020-08-21 19:26:05,2020
126,11,0,4,active,0,0,141,True,True,141,False,2020-08-21 19:18:48+00:00,True,,,2020-08-21 19:26:05,2020
127,4,0,19,active,0,0,142,True,True,142,False,2020-08-21 18:30:03+00:00,True,,,2020-08-21 19:26:05,2020
128,7,0,16,active,0,0,143,True,True,143,False,2020-08-21 19:10:22+00:00,True,,,2020-08-21 19:26:05,2020
129,1,0,18,active,0,0,144,True,True,144,False,2020-08-21 18:51:28+00:00,True,,,2020-08-21 19:26:05,2020
130,4,0,15,active,0,0,145,True,True,145,False,2020-08-21 19:20:12+00:00,True,,,2020-08-21 19:26:05,2020
131,6,0,13,active,0,0,146,True,True,146,False,2020-08-21 19:18:45+00:00,True,,,2020-08-21 19:26:05,2020
132,9,0,9,active,0,0,149,True,True,149,True,2020-08-21 19:19:48+00:00,True,,,2020-08-21 19:26:05,2020
133,13,1,5,active,0,0,150,True,True,150,False,2020-08-21 18:08:33+00:00,True,,,2020-08-21 19:26:05,2020
134,9,1,9,active,0,0,151,True,True,151,False,2020-08-21 19:10:23+00:00,True,,,2020-08-21 19:26:05,2020
135,8,0,7,active,0,0,152,True,True,152,True,2020-08-21 19:25:51+00:00,True,,,2020-08-21 19:26:05,2020
136,11,0,4,active,0,0,156,True,True,156,False,2020-08-21 19:16:08+00:00,True,,,2020-08-21 19:26:05,2020
137,12,1,2,active,0,0,157,True,True,157,False,2020-08-21 19:24:34+00:00,True,,,2020-08-21 19:26:05,2020
138,10,1,4,active,0,0,159,True,True,159,False,2020-08-21 19:20:25+00:00,True,,,2020-08-21 19:26:05,2020
139,9,0,5,active,0,0,160,True,True,160,True,2020-08-21 18:27:14+00:00,True,,,2020-08-21 19:26:05,2020
140,9,0,14,active,0,0,161,True,True,161,True,2020-08-21 19:16:30+00:00,True,,,2020-08-21 19:26:05,2020
141,10,0,5,active,0,0,162,True,True,162,False,2020-08-21 17:47:29+00:00,True,,,2020-08-21 19:26:05,2020
142,9,0,10,active,0,0,163,True,True,163,True,2020-08-21 19:19:52+00:00,True,,,2020-08-21 19:26:05,2020
143,1,0,14,active,0,0,167,True,True,167,False,2020-08-21 19:16:43+00:00,True,,,2020-08-21 19:26:05,2020
144,11,0,8,active,0,0,169,True,True,169,False,2020-08-21 19:20:42+00:00,True,,,2020-08-21 19:26:05,2020
145,8,0,6,active,0,0,170,True,True,170,True,2020-08-21 18:46:55+00:00,True,,,2020-08-21 19:26:05,2020
146,12,0,11,active,0,0,171,True,True,171,True,2020-08-21 18:37:40+00:00,True,,,2020-08-21 19:26:05,2020
147,4,1,9,active,0,0,173,True,True,173,True,2020-08-21 19:22:27+00:00,True,,,2020-08-21 19:26:05,2020
148,8,0,7,active,0,0,174,True,True,174,False,2020-08-21 19:15:35+00:00,True,,,2020-08-21 19:26:05,2020
149,11,0,6,active,0,0,175,True,True,175,True,2020-08-21 18:31:17+00:00,True,,,2020-08-21 19:26:05,2020
150,5,1,9,active,0,0,176,True,True,176,False,2020-08-21 19:25:03+00:00,True,,,2020-08-21 19:26:05,2020
151,7,2,10,active,0,0,177,True,True,177,False,2020-08-21 19:14:50+00:00,True,,,2020-08-21 19:26:05,2020
152,19,0,0,active,0,0,178,True,True,178,False,2020-08-21 19:25:24+00:00,True,,,2020-08-21 19:26:05,2020
153,5,0,20,active,0,0,179,True,True,179,False,2020-08-21 19:25:36+00:00,True,,,2020-08-21 19:26:05,2020
154,6,0,13,active,0,0,180,True,True,180,False,2020-08-21 17:23:59+00:00,True,,,2020-08-21 19:26:05,2020
155,18,0,1,active,0,0,181,True,True,181,False,2020-08-21 16:09:10+00:00,True,,,2020-08-21 19:26:05,2020
156,10,0,9,active,0,0,182,True,True,182,True,2020-08-21 19:04:25+00:00,True,,,2020-08-21 19:26:05,2020
157,14,0,5,active,0,0,183,True,True,183,False,2020-08-21 18:57:23+00:00,True,,,2020-08-21 19:26:05,2020
158,15,1,3,active,0,0,184,True,True,184,False,2020-08-21 19:22:19+00:00,True,,,2020-08-21 19:26:05,2020
159,12,0,3,active,0,0,185,True,True,185,False,2020-08-21 19:02:15+00:00,True,,,2020-08-21 19:26:05,2020
160,14,0,1,active,0,0,186,True,True,186,True,2020-08-21 19:17:27+00:00,True,,,2020-08-21 19:26:05,2020
161,14,1,0,active,0,0,187,True,True,187,False,2020-08-21 18:56:05+00:00,True,,,2020-08-21 19:26:05,2020
162,6,0,9,active,0,0,188,True,True,188,False,2020-08-21 18:58:51+00:00,True,,,2020-08-21 19:26:05,2020
163,2,1,20,active,0,0,189,True,True,189,True,2020-08-21 19:24:50+00:00,True,,,2020-08-21 19:26:05,2020
164,23,0,14,active,0,0,190,True,True,190,True,2020-08-21 19:18:58+00:00,True,,,2020-08-21 19:26:05,2020
165,14,0,1,active,0,0,191,True,True,191,False,2020-08-21 16:12:45+00:00,True,,,2020-08-21 19:26:05,2020
166,11,0,8,active,0,0,192,True,True,192,False,2020-08-21 18:51:23+00:00,True,,,2020-08-21 19:26:05,2020
167,14,0,1,active,0,0,193,True,True,193,True,2020-08-21 18:42:13+00:00,True,,,2020-08-21 19:26:05,2020
168,17,0,2,active,0,0,194,True,True,194,False,2020-08-21 18:41:49+00:00,True,,,2020-08-21 19:26:05,2020
169,21,0,2,active,0,0,195,True,True,195,False,2020-08-21 19:08:57+00:00,True,,,2020-08-21 19:26:05,2020
170,8,0,2,active,0,0,196,True,True,196,False,2020-08-21 13:55:16+00:00,True,,,2020-08-21 19:26:05,2020
171,7,0,8,active,0,0,197,True,True,197,False,2020-08-21 18:10:37+00:00,True,,,2020-08-21 19:26:05,2020
172,6,0,9,active,0,0,199,True,True,199,False,2020-08-21 18:06:25+00:00,True,,,2020-08-21 19:26:05,2020
173,2,0,17,active,0,0,200,True,True,200,False,2020-08-21 19:04:59+00:00,True,,,2020-08-21 19:26:05,2020
174,13,0,2,active,0,0,201,True,True,201,False,2020-08-21 12:22:54+00:00,True,,,2020-08-21 19:26:05,2020
175,12,0,3,active,0,0,202,True,True,202,False,2020-08-21 19:17:15+00:00,True,,,2020-08-21 19:26:05,2020
176,9,0,6,active,0,0,203,True,True,203,False,2020-08-21 12:45:21+00:00,True,,,2020-08-21 19:26:05,2020
177,10,1,4,active,0,0,204,True,True,204,False,2020-08-21 12:44:46+00:00,True,,,2020-08-21 19:26:05,2020
178,12,0,3,active,0,0,205,True,True,205,False,2020-08-21 17:31:24+00:00,True,,,2020-08-21 19:26:05,2020
179,17,1,5,active,0,0,206,True,True,206,True,2020-08-21 19:05:35+00:00,True,,,2020-08-21 19:26:05,2020
180,0,1,14,active,0,0,208,True,True,208,True,2020-08-21 18:47:52+00:00,True,,,2020-08-21 19:26:05,2020
181,8,1,6,active,0,0,209,True,True,209,False,2020-08-21 19:07:38+00:00,True,,,2020-08-21 19:26:05,2020
182,12,1,2,active,0,0,210,True,True,210,False,2020-08-21 09:07:17+00:00,True,,,2020-08-21 19:26:05,2020
183,9,0,10,active,0,0,211,True,True,211,False,2020-08-21 19:10:05+00:00,True,,,2020-08-21 19:26:05,2020
184,27,1,5,active,0,0,212,True,True,212,False,2020-08-21 19:13:25+00:00,True,,,2020-08-21 19:26:05,2020
185,14,0,2,active,0,0,213,True,True,213,True,2020-08-21 19:14:09+00:00,True,,,2020-08-21 19:26:05,2020
186,13,0,2,active,0,0,214,True,True,214,False,2020-08-21 18:51:14+00:00,True,,,2020-08-21 19:26:05,2020
187,6,1,8,active,0,0,215,True,True,215,False,2020-08-21 19:13:09+00:00,True,,,2020-08-21 19:26:05,2020
188,5,0,14,active,0,0,216,True,True,216,False,2020-08-21 06:54:34+00:00,True,,,2020-08-21 19:26:05,2020
189,13,1,5,active,0,0,217,True,True,217,False,2020-08-21 17:29:12+00:00,True,,,2020-08-21 19:26:05,2020
190,15,0,0,active,0,0,218,True,True,218,False,2020-08-21 18:59:45+00:00,True,,,2020-08-21 19:26:05,2020
191,11,0,4,active,0,0,219,True,True,219,False,2020-08-21 19:01:19+00:00,True,,,2020-08-21 19:26:05,2020
192,16,0,3,active,0,0,221,True,True,221,False,2020-08-21 18:57:00+00:00,True,,,2020-08-21 19:26:05,2020
193,11,1,2,active,0,0,222,True,True,222,True,2020-08-21 19:25:31+00:00,True,,,2020-08-21 19:26:05,2020
194,8,0,9,active,0,0,224,True,True,224,False,2020-08-21 18:40:20+00:00,True,,,2020-08-21 19:26:05,2020
195,9,1,9,active,0,0,225,True,True,225,False,2020-08-21 18:58:59+00:00,True,,,2020-08-21 19:26:05,2020
196,14,0,1,active,0,0,226,True,True,226,False,2020-08-21 19:14:00+00:00,True,,,2020-08-21 19:26:05,2020
197,6,1,12,active,0,0,227,True,True,227,False,2020-08-21 19:19:30+00:00,True,,,2020-08-21 19:26:05,2020
198,17,0,2,active,0,0,228,True,True,228,False,2020-08-21 18:46:04+00:00,True,,,2020-08-21 19:26:05,2020
199,10,0,1,active,0,0,232,True,True,232,False,2020-08-21 08:55:46+00:00,True,,,2020-08-21 19:26:05,2020
200,4,0,11,active,0,0,233,True,True,233,False,2020-08-21 19:07:19+00:00,True,,,2020-08-21 19:26:05,2020
201,14,0,1,active,0,0,234,True,True,234,False,2020-08-21 19:17:19+00:00,True,,,2020-08-21 19:26:05,2020
202,5,0,10,active,0,0,235,True,True,235,False,2020-08-21 19:10:06+00:00,True,,,2020-08-21 19:26:05,2020
203,2,0,13,active,0,0,236,True,True,236,False,2020-08-21 19:20:29+00:00,True,,,2020-08-21 19:26:05,2020
204,12,1,2,active,0,0,239,True,True,239,False,2020-08-21 19:08:18+00:00,True,,,2020-08-21 19:26:05,2020
205,10,0,5,active,0,0,255,True,True,255,False,2020-08-21 18:57:17+00:00,True,,,2020-08-21 19:26:05,2020
206,3,0,12,active,0,0,258,True,True,258,False,2020-08-21 19:20:54+00:00,True,,,2020-08-21 19:26:05,2020
207,7,0,8,active,0,0,259,True,True,259,False,2020-08-21 17:58:41+00:00,True,,,2020-08-21 19:26:05,2020
208,10,0,5,active,0,0,260,True,True,260,False,2020-08-21 19:04:48+00:00,True,,,2020-08-21 19:26:05,2020
209,5,0,10,active,0,0,271,True,True,271,False,2020-08-21 18:31:29+00:00,True,,,2020-08-21 19:26:05,2020
210,11,0,8,active,0,0,272,True,True,272,False,2020-08-21 10:57:50+00:00,True,,,2020-08-21 19:26:05,2020
211,10,0,30,active,0,0,273,True,True,273,False,2020-08-21 19:09:03+00:00,True,,,2020-08-21 19:26:05,2020
212,2,0,17,active,0,0,279,True,True,279,False,2020-08-21 18:55:07+00:00,True,,,2020-08-21 19:26:05,2020
213,5,0,14,active,0,0,280,True,True,280,False,2020-08-21 18:47:02+00:00,True,,,2020-08-21 19:26:05,2020
214,11,0,4,active,0,0,282,True,True,282,False,2020-08-21 19:19:18+00:00,True,,,2020-08-21 19:26:05,2020
215,11,1,11,active,0,0,296,True,True,296,False,2020-08-21 18:53:16+00:00,True,,,2020-08-21 19:26:05,2020
216,4,0,15,active,0,0,318,True,True,318,False,2020-08-21 19:24:39+00:00,True,,,2020-08-21 19:26:05,2020
217,23,0,2,active,0,0,319,True,True,319,False,2020-08-21 18:10:26+00:00,True,,,2020-08-21 19:26:05,2020
218,15,0,0,active,0,0,327,True,True,327,False,2020-08-21 18:42:47+00:00,True,,,2020-08-21 19:26:05,2020
219,4,0,11,active,0,0,328,True,True,328,False,2020-08-21 18:30:06+00:00,True,,,2020-08-21 19:26:05,2020
