,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,valet,timestamp_of_data_read_request,year_station_last_reported
220,12,329,active,0,329,True,0,2020-08-03 13:00:48+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
221,4,330,active,0,330,True,0,2020-08-03 14:46:48+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
222,10,331,active,0,331,True,2,2020-08-03 14:54:44+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
223,0,332,active,0,332,True,0,2020-08-03 14:44:28+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
224,25,333,active,0,333,True,0,2020-08-03 12:09:51+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
225,19,334,active,0,334,True,0,2020-08-03 14:57:14+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
226,4,335,active,0,335,True,0,2020-08-03 14:22:06+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
227,14,336,active,0,336,True,0,2020-08-03 14:52:08+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
228,15,337,active,0,337,True,0,2020-08-03 12:10:55+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
229,1,338,active,0,338,True,1,2020-08-03 09:32:55+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
230,10,339,active,0,339,True,0,2020-08-03 13:17:40+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
231,15,340,active,0,340,True,0,2020-08-03 08:55:25+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
232,0,341,active,0,341,True,0,2020-08-03 10:18:07+00:00,True,,0,True,15,True,,2020-08-03 15:01:40,2020
233,2,342,active,0,342,True,0,2020-08-03 14:53:45+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
234,6,343,active,0,343,True,1,2020-08-03 12:58:17+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
235,0,344,active,0,344,True,0,2020-08-03 11:33:52+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
236,1,345,active,0,345,True,0,2020-08-03 13:45:07+00:00,True,,0,True,18,False,,2020-08-03 15:01:40,2020
237,5,346,active,0,346,True,0,2020-08-03 13:55:15+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
238,1,347,active,0,347,True,0,2020-08-03 12:18:06+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
239,12,348,active,0,348,True,0,2020-08-03 14:15:21+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
240,11,349,active,0,349,True,0,2020-08-03 12:30:41+00:00,True,,0,True,6,True,,2020-08-03 15:01:40,2020
241,4,350,active,0,350,True,0,2020-08-03 09:57:02+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
242,4,351,active,0,351,True,2,2020-08-03 13:42:42+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
243,2,352,active,0,352,True,0,2020-08-03 14:34:35+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
244,8,353,active,0,353,True,0,2020-08-03 08:54:39+00:00,True,,0,True,7,True,,2020-08-03 15:01:40,2020
245,0,354,active,0,354,True,0,2020-08-03 12:16:04+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
246,9,355,active,0,355,True,0,2020-08-03 14:37:18+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
247,23,356,active,0,356,True,0,2020-08-03 13:29:46+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
248,6,357,active,0,357,True,0,2020-08-03 14:57:41+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
249,9,358,active,0,358,True,0,2020-08-03 12:55:07+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
250,15,359,active,0,359,True,0,2020-08-03 13:53:03+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
251,1,360,active,0,360,True,0,2020-08-03 13:15:23+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
252,5,361,active,0,361,True,0,2020-08-03 14:54:07+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
253,12,362,active,0,362,True,1,2020-08-03 14:28:26+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
254,9,363,active,0,363,True,0,2020-08-03 14:55:46+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
255,4,364,active,0,364,True,1,2020-08-03 14:24:57+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
256,12,365,active,0,365,True,1,2020-08-03 14:57:35+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
257,7,366,active,0,366,True,0,2020-08-03 14:44:43+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
258,10,367,active,0,367,True,0,2020-08-03 14:56:57+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
259,1,368,active,0,368,True,1,2020-08-03 12:57:40+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
260,2,369,active,0,369,True,0,2020-08-03 14:52:54+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
261,4,370,active,0,370,True,0,2020-08-03 14:32:32+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
262,11,371,active,0,371,True,0,2020-08-03 14:50:58+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
263,9,372,active,0,372,True,0,2020-08-03 15:01:20+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
264,11,373,active,0,373,True,0,2020-08-03 13:04:02+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
265,3,374,active,0,374,True,0,2020-08-03 14:19:58+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
266,9,376,active,0,376,True,0,2020-08-03 13:09:54+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
267,6,377,active,0,377,True,0,2020-08-03 12:22:12+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
268,10,378,active,0,378,True,1,2020-08-03 14:21:59+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
269,2,379,active,0,379,True,0,2020-08-03 14:52:53+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
270,16,380,active,0,380,True,0,2020-08-03 14:48:29+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
271,4,381,active,0,381,True,0,2020-08-03 14:53:27+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
272,4,384,active,0,384,True,0,2020-08-03 14:49:36+00:00,True,,0,True,15,True,,2020-08-03 15:01:40,2020
273,14,385,active,0,385,True,0,2020-08-03 12:45:25+00:00,True,,1,True,0,False,,2020-08-03 15:01:40,2020
274,6,386,active,0,386,True,0,2020-08-03 14:54:39+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
275,7,387,active,0,387,True,0,2020-08-03 14:29:30+00:00,True,,0,True,8,False,,2020-08-03 15:01:40,2020
276,9,388,active,0,388,True,0,2020-08-02 18:06:47+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
277,14,389,active,0,389,True,0,2020-08-03 08:59:20+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
278,10,390,active,0,390,True,0,2020-08-03 08:38:51+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
279,14,391,active,0,391,True,1,2020-08-03 12:56:58+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
280,11,392,active,0,392,True,0,2020-08-03 08:55:19+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
281,6,393,active,0,393,True,0,2020-08-03 02:55:51+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
282,0,394,active,0,394,True,0,2020-08-03 08:59:09+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
283,13,395,active,0,395,True,0,2020-08-03 11:29:23+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
284,11,396,active,0,396,True,0,2020-08-03 00:58:38+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
285,8,397,active,0,397,True,0,2020-08-03 12:53:42+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
286,4,398,active,0,398,True,0,2020-08-03 14:03:23+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
287,6,399,active,0,399,True,0,2020-08-03 14:57:26+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
288,16,400,active,0,400,True,1,2020-08-03 12:56:54+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
289,12,401,active,0,401,True,0,2020-08-03 14:12:11+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
290,9,402,active,0,402,True,0,2020-08-03 14:12:06+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
291,3,403,active,0,403,True,1,2020-08-03 14:32:28+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
292,1,404,active,0,404,True,2,2020-08-03 15:00:59+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
293,19,405,active,0,405,True,0,2020-08-03 11:05:58+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
294,12,406,active,0,406,True,0,2020-08-03 13:22:05+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
295,6,407,active,0,407,True,0,2020-08-03 12:41:53+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
296,2,408,active,0,408,True,0,2020-08-03 12:50:22+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
297,12,409,active,0,409,True,0,2020-08-03 13:50:04+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
298,17,410,active,0,410,True,0,2020-08-03 09:21:09+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
299,13,411,active,0,411,True,0,2020-08-03 08:59:15+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
300,0,412,active,0,412,True,0,2020-08-03 11:39:03+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
301,7,413,active,0,413,True,0,2020-08-03 14:48:41+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
302,4,414,active,0,414,True,0,2020-08-03 13:22:37+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
303,18,415,active,0,415,True,0,2020-08-03 14:23:40+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
304,11,416,active,0,416,True,0,2020-08-03 14:20:09+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
305,1,417,active,0,417,True,0,2020-08-03 14:31:54+00:00,True,,0,True,18,False,,2020-08-03 15:01:40,2020
306,10,419,active,0,419,True,0,2020-08-03 14:51:29+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
307,0,420,out_of_service,0,420,False,0,1970-01-02 00:00:00+00:00,False,,0,False,0,False,,2020-08-03 15:01:40,1970
308,14,421,active,0,421,True,1,2020-08-03 12:58:43+00:00,True,,0,True,4,False,,2020-08-03 15:01:40,2020
309,14,422,active,0,422,True,0,2020-08-03 09:00:00+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
310,10,423,active,0,423,True,0,2020-08-02 21:27:11+00:00,True,,0,True,9,False,,2020-08-03 15:01:40,2020
311,4,424,active,0,424,True,0,2020-08-03 13:24:11+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
312,0,425,active,0,425,True,0,2020-08-03 11:03:08+00:00,True,,0,True,16,False,,2020-08-03 15:01:40,2020
313,13,426,active,0,426,True,1,2020-08-03 14:58:47+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
314,4,427,active,0,427,True,0,2020-08-03 10:58:01+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
315,19,428,active,0,428,True,0,2020-08-03 09:27:48+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
316,18,430,active,0,430,True,0,2020-08-02 08:59:02+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
317,1,431,active,0,431,True,0,2020-08-03 08:58:56+00:00,True,,0,True,14,False,,2020-08-03 15:01:40,2020
318,8,432,active,0,432,True,0,2020-08-03 13:13:08+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
319,0,433,active,0,433,True,0,2020-08-03 08:59:50+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
320,4,434,active,0,434,True,0,2020-08-03 13:34:47+00:00,True,,0,True,15,False,,2020-08-03 15:01:40,2020
321,13,435,active,0,435,True,0,2020-08-03 07:56:20+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
322,3,436,active,0,436,True,2,2020-08-03 13:05:35+00:00,True,,0,True,10,False,,2020-08-03 15:01:40,2020
323,12,437,active,0,437,True,0,2020-08-03 14:36:19+00:00,True,,0,True,7,False,,2020-08-03 15:01:40,2020
324,16,440,active,0,440,True,0,2020-08-03 14:23:11+00:00,True,,0,True,1,False,,2020-08-03 15:01:40,2020
325,16,441,active,0,441,True,0,2020-08-03 14:27:31+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
326,3,442,active,0,442,True,0,2020-08-03 12:14:18+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
327,1,443,active,0,443,True,0,2020-08-03 14:05:06+00:00,True,,0,True,18,False,,2020-08-03 15:01:40,2020
328,19,445,active,0,445,True,0,2020-08-03 12:31:49+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,2020
329,5,446,active,0,446,True,1,2020-08-03 14:32:59+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
330,0,447,active,0,447,True,0,2020-08-03 12:31:49+00:00,True,,0,True,19,False,,2020-08-03 15:01:40,2020
331,0,448,active,0,448,True,0,2020-08-03 08:59:01+00:00,True,,0,True,11,False,,2020-08-03 15:01:40,2020
332,0,449,out_of_service,0,449,False,0,1970-01-02 00:00:00+00:00,True,,0,True,0,False,,2020-08-03 15:01:40,1970
333,3,450,active,0,450,True,0,2020-08-03 13:44:20+00:00,True,,0,True,12,False,,2020-08-03 15:01:40,2020
334,1,451,active,0,451,True,1,2020-08-03 14:38:58+00:00,True,,0,True,13,False,,2020-08-03 15:01:40,2020
335,9,452,active,0,452,True,0,2020-08-03 14:55:34+00:00,True,,0,True,6,False,,2020-08-03 15:01:40,2020
336,10,453,active,0,453,True,2,2020-08-03 13:30:07+00:00,True,,0,True,3,False,,2020-08-03 15:01:40,2020
337,10,454,active,0,454,True,0,2020-08-03 13:47:44+00:00,True,,0,True,5,False,,2020-08-03 15:01:40,2020
338,10,455,active,0,455,True,0,2020-08-03 13:48:56+00:00,True,,0,True,2,False,,2020-08-03 15:01:40,2020
