,is_installed,num_bikes_disabled,num_docks_available,is_renting,num_ebikes_available,num_bikes_available,station_id,is_returning,last_reported,station_status,legacy_id,num_docks_disabled,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
126,True,0,14,True,0,1,141,True,2020-08-01 03:59:43+00:00,active,141,0,False,,,2020-08-01 04:39:15,2020
127,True,0,7,True,0,16,142,True,2020-08-01 02:16:40+00:00,active,142,0,False,,,2020-08-01 04:39:15,2020
128,True,1,9,True,0,13,143,True,2020-08-01 04:23:25+00:00,active,143,0,False,,,2020-08-01 04:39:15,2020
129,True,0,18,True,0,1,144,True,2020-08-01 01:01:13+00:00,active,144,0,False,,,2020-08-01 04:39:15,2020
130,True,0,4,True,0,15,145,True,2020-08-01 04:31:58+00:00,active,145,0,False,,,2020-08-01 04:39:15,2020
131,True,1,0,True,0,18,146,True,2020-08-01 03:28:28+00:00,active,146,0,False,,,2020-08-01 04:39:15,2020
132,True,0,13,True,0,5,149,True,2020-08-01 04:24:48+00:00,active,149,0,True,,,2020-08-01 04:39:15,2020
133,True,1,4,True,0,14,150,True,2020-08-01 03:28:03+00:00,active,150,0,False,,,2020-08-01 04:39:15,2020
134,True,3,12,True,0,4,151,True,2020-08-01 04:31:47+00:00,active,151,0,False,,,2020-08-01 04:39:15,2020
135,True,0,5,True,0,10,152,True,2020-08-01 03:31:54+00:00,active,152,0,True,,,2020-08-01 04:39:15,2020
136,True,0,13,True,0,2,156,True,2020-08-01 04:07:22+00:00,active,156,0,False,,,2020-08-01 04:39:15,2020
137,True,1,12,True,0,2,157,True,2020-08-01 04:30:05+00:00,active,157,0,False,,,2020-08-01 04:39:15,2020
138,True,1,8,True,0,6,159,True,2020-08-01 02:03:02+00:00,active,159,0,False,,,2020-08-01 04:39:15,2020
139,True,0,10,True,0,4,160,True,2020-08-01 02:57:23+00:00,active,160,0,True,,,2020-08-01 04:39:15,2020
140,True,0,1,True,0,22,161,True,2020-08-01 04:27:36+00:00,active,161,0,True,,,2020-08-01 04:39:15,2020
141,True,0,10,True,0,5,162,True,2020-08-01 00:50:29+00:00,active,162,0,False,,,2020-08-01 04:39:15,2020
142,True,0,3,True,0,16,163,True,2020-08-01 04:31:28+00:00,active,163,0,True,,,2020-08-01 04:39:15,2020
143,True,1,7,True,0,7,167,True,2020-08-01 03:53:09+00:00,active,167,0,False,,,2020-08-01 04:39:15,2020
144,True,0,15,True,0,4,169,True,2020-08-01 04:08:40+00:00,active,169,0,False,,,2020-08-01 04:39:15,2020
145,True,0,12,True,0,2,170,True,2020-08-01 02:30:11+00:00,active,170,0,True,,,2020-08-01 04:39:15,2020
146,True,0,16,True,0,7,171,True,2020-08-01 00:37:20+00:00,active,171,0,True,,,2020-08-01 04:39:15,2020
147,True,2,4,True,0,8,173,True,2020-08-01 02:51:54+00:00,active,173,0,True,,,2020-08-01 04:39:15,2020
148,True,0,4,True,0,11,174,True,2020-08-01 03:35:45+00:00,active,174,0,False,,,2020-08-01 04:39:15,2020
149,True,1,9,True,0,7,175,True,2020-08-01 03:04:02+00:00,active,175,0,True,,,2020-08-01 04:39:15,2020
150,True,0,8,True,0,7,176,True,2020-08-01 04:27:28+00:00,active,176,0,False,,,2020-08-01 04:39:15,2020
151,True,0,8,True,0,11,177,True,2020-08-01 04:19:19+00:00,active,177,0,False,,,2020-08-01 04:39:15,2020
152,True,0,17,True,0,2,178,True,2020-08-01 04:32:08+00:00,active,178,0,False,,,2020-08-01 04:39:15,2020
153,True,2,8,True,0,15,179,True,2020-08-01 04:24:35+00:00,active,179,0,False,,,2020-08-01 04:39:15,2020
154,True,0,11,True,0,8,180,True,2020-08-01 03:49:49+00:00,active,180,0,False,,,2020-08-01 04:39:15,2020
155,True,1,11,True,0,7,181,True,2020-08-01 03:38:10+00:00,active,181,0,False,,,2020-08-01 04:39:15,2020
156,True,2,16,True,0,1,182,True,2020-08-01 04:31:03+00:00,active,182,0,True,,,2020-08-01 04:39:15,2020
157,True,0,8,True,0,11,183,True,2020-08-01 02:08:48+00:00,active,183,0,False,,,2020-08-01 04:39:15,2020
158,True,0,15,True,0,4,184,True,2020-08-01 02:52:03+00:00,active,184,0,False,,,2020-08-01 04:39:15,2020
159,True,0,2,True,0,13,185,True,2020-08-01 04:20:47+00:00,active,185,0,False,,,2020-08-01 04:39:15,2020
160,True,0,7,True,0,8,186,True,2020-08-01 04:24:59+00:00,active,186,0,True,,,2020-08-01 04:39:15,2020
161,True,0,0,True,0,15,187,True,2020-08-01 03:33:57+00:00,active,187,0,False,,,2020-08-01 04:39:15,2020
162,True,0,11,True,0,4,188,True,2020-08-01 02:22:44+00:00,active,188,0,False,,,2020-08-01 04:39:15,2020
163,True,0,21,True,0,2,189,True,2020-08-01 04:23:19+00:00,active,189,0,True,,,2020-08-01 04:39:15,2020
164,True,2,5,True,0,30,190,True,2020-08-01 04:05:05+00:00,active,190,0,True,,,2020-08-01 04:39:15,2020
165,True,0,13,True,0,2,191,True,2020-07-31 20:45:59+00:00,active,191,0,False,,,2020-08-01 04:39:15,2020
166,True,2,10,True,0,7,192,True,2020-08-01 04:17:27+00:00,active,192,0,False,,,2020-08-01 04:39:15,2020
167,True,0,11,True,0,4,193,True,2020-08-01 03:06:45+00:00,active,193,0,True,,,2020-08-01 04:39:15,2020
168,True,0,6,True,0,13,194,True,2020-08-01 03:38:15+00:00,active,194,0,False,,,2020-08-01 04:39:15,2020
169,True,0,0,True,0,23,195,True,2020-08-01 04:28:05+00:00,active,195,0,False,,,2020-08-01 04:39:15,2020
170,True,1,9,True,0,0,196,True,2020-08-01 03:39:16+00:00,active,196,0,True,,,2020-08-01 04:39:15,2020
171,True,0,12,True,0,3,197,True,2020-08-01 00:15:01+00:00,active,197,0,False,,,2020-08-01 04:39:15,2020
172,True,2,4,True,0,9,199,True,2020-08-01 00:35:33+00:00,active,199,0,False,,,2020-08-01 04:39:15,2020
173,True,0,6,True,0,13,200,True,2020-08-01 02:48:30+00:00,active,200,0,False,,,2020-08-01 04:39:15,2020
174,True,0,15,True,0,0,201,True,2020-08-01 00:25:07+00:00,active,201,0,False,,,2020-08-01 04:39:15,2020
175,True,0,12,True,0,3,202,True,2020-08-01 03:08:53+00:00,active,202,0,False,,,2020-08-01 04:39:15,2020
176,True,0,9,True,0,6,203,True,2020-07-31 22:34:17+00:00,active,203,0,False,,,2020-08-01 04:39:15,2020
177,True,0,8,True,0,7,204,True,2020-08-01 02:37:36+00:00,active,204,0,False,,,2020-08-01 04:39:15,2020
178,True,0,8,True,0,7,205,True,2020-07-31 17:39:13+00:00,active,205,0,False,,,2020-08-01 04:39:15,2020
179,True,0,18,True,0,5,206,True,2020-08-01 03:55:24+00:00,active,206,0,False,,,2020-08-01 04:39:15,2020
180,True,0,5,True,0,10,208,True,2020-08-01 03:30:14+00:00,active,208,0,True,,,2020-08-01 04:39:15,2020
181,True,1,5,True,0,9,209,True,2020-07-31 23:54:16+00:00,active,209,0,False,,,2020-08-01 04:39:15,2020
182,True,0,13,True,0,2,210,True,2020-07-31 22:27:56+00:00,active,210,0,False,,,2020-08-01 04:39:15,2020
183,True,1,1,True,0,17,211,True,2020-08-01 00:22:59+00:00,active,211,0,False,,,2020-08-01 04:39:15,2020
184,True,1,16,True,0,16,212,True,2020-08-01 03:24:42+00:00,active,212,0,False,,,2020-08-01 04:39:15,2020
185,True,0,11,True,0,5,213,True,2020-08-01 00:39:13+00:00,active,213,0,True,,,2020-08-01 04:39:15,2020
186,True,0,12,True,0,3,214,True,2020-08-01 04:05:56+00:00,active,214,0,False,,,2020-08-01 04:39:15,2020
187,True,0,5,True,0,10,215,True,2020-08-01 04:27:25+00:00,active,215,0,False,,,2020-08-01 04:39:15,2020
188,True,0,3,True,0,16,216,True,2020-07-31 23:43:21+00:00,active,216,0,False,,,2020-08-01 04:39:15,2020
189,True,0,8,True,0,11,217,True,2020-08-01 04:29:20+00:00,active,217,0,False,,,2020-08-01 04:39:15,2020
190,True,0,15,True,0,0,218,True,2020-08-01 04:11:02+00:00,active,218,0,False,,,2020-08-01 04:39:15,2020
191,True,1,4,True,0,10,219,True,2020-08-01 00:17:23+00:00,active,219,0,False,,,2020-08-01 04:39:15,2020
192,True,0,14,True,0,5,221,True,2020-08-01 03:58:36+00:00,active,221,0,False,,,2020-08-01 04:39:15,2020
193,True,0,10,True,0,4,222,True,2020-08-01 02:40:36+00:00,active,222,0,True,,,2020-08-01 04:39:15,2020
194,True,2,5,True,0,10,224,True,2020-08-01 02:46:05+00:00,active,224,0,False,,,2020-08-01 04:39:15,2020
195,True,0,2,True,0,17,225,True,2020-08-01 03:20:11+00:00,active,225,0,False,,,2020-08-01 04:39:15,2020
196,True,1,9,True,0,5,226,True,2020-08-01 04:20:13+00:00,active,226,0,False,,,2020-08-01 04:39:15,2020
197,True,0,15,True,0,4,227,True,2020-08-01 04:09:27+00:00,active,227,0,False,,,2020-08-01 04:39:15,2020
198,True,0,15,True,0,4,228,True,2020-08-01 03:11:49+00:00,active,228,0,False,,,2020-08-01 04:39:15,2020
199,True,0,7,True,0,4,232,True,2020-08-01 04:14:37+00:00,active,232,0,False,,,2020-08-01 04:39:15,2020
200,True,3,6,True,0,6,233,True,2020-08-01 03:49:16+00:00,active,233,0,False,,,2020-08-01 04:39:15,2020
201,True,0,4,True,0,11,234,True,2020-08-01 02:52:44+00:00,active,234,0,False,,,2020-08-01 04:39:15,2020
202,True,0,6,True,0,9,235,True,2020-08-01 04:04:48+00:00,active,235,0,False,,,2020-08-01 04:39:15,2020
203,True,0,7,True,0,8,236,True,2020-08-01 03:06:05+00:00,active,236,0,False,,,2020-08-01 04:39:15,2020
204,True,1,4,True,0,10,239,True,2020-08-01 01:50:32+00:00,active,239,0,False,,,2020-08-01 04:39:15,2020
205,True,0,3,True,0,12,255,True,2020-07-31 21:41:07+00:00,active,255,0,False,,,2020-08-01 04:39:15,2020
206,True,0,1,True,0,14,258,True,2020-08-01 02:20:21+00:00,active,258,0,False,,,2020-08-01 04:39:15,2020
207,True,0,15,True,0,0,259,True,2020-07-31 08:31:40+00:00,active,259,0,False,,,2020-08-01 04:39:15,2020
208,True,0,15,True,0,0,260,True,2020-08-01 02:05:08+00:00,active,260,0,False,,,2020-08-01 04:39:15,2020
209,True,0,15,True,0,0,271,True,2020-07-31 21:22:43+00:00,active,271,0,False,,,2020-08-01 04:39:15,2020
210,True,2,10,True,0,7,272,True,2020-07-31 22:36:37+00:00,active,272,0,False,,,2020-08-01 04:39:15,2020
211,True,0,9,True,0,31,273,True,2020-08-01 04:02:20+00:00,active,273,0,False,,,2020-08-01 04:39:15,2020
212,True,0,15,True,0,4,279,True,2020-08-01 03:57:17+00:00,active,279,0,False,,,2020-08-01 04:39:15,2020
213,True,1,15,True,0,3,280,True,2020-08-01 01:41:44+00:00,active,280,0,False,,,2020-08-01 04:39:15,2020
214,True,3,1,True,0,11,282,True,2020-08-01 04:27:27+00:00,active,282,0,False,,,2020-08-01 04:39:15,2020
215,True,2,0,True,0,21,296,True,2020-08-01 03:35:37+00:00,active,296,0,False,,,2020-08-01 04:39:15,2020
216,True,0,19,True,0,0,318,True,2020-08-01 04:07:59+00:00,active,318,0,False,,,2020-08-01 04:39:15,2020
217,True,0,19,True,0,6,319,True,2020-08-01 00:36:43+00:00,active,319,0,False,,,2020-08-01 04:39:15,2020
218,True,0,11,True,0,4,327,True,2020-08-01 04:27:20+00:00,active,327,0,False,,,2020-08-01 04:39:15,2020
219,True,0,7,True,0,8,328,True,2020-08-01 03:40:04+00:00,active,328,0,False,,,2020-08-01 04:39:15,2020
