,last_reported,num_ebikes_available,num_bikes_disabled,legacy_id,is_installed,num_bikes_available,is_renting,eightd_has_available_keys,station_id,station_status,num_docks_available,num_docks_disabled,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,2020-08-11 22:10:53+00:00,0,0,329,True,10,True,False,329,active,5,0,True,,,2020-08-11 22:16:05,2020
221,2020-08-11 22:01:19+00:00,0,0,330,True,8,True,False,330,active,7,0,True,,,2020-08-11 22:16:05,2020
222,2020-08-11 22:07:36+00:00,0,0,331,True,1,True,False,331,active,14,0,True,,,2020-08-11 22:16:05,2020
223,2020-08-11 21:52:31+00:00,0,1,332,True,5,True,False,332,active,9,0,True,,,2020-08-11 22:16:05,2020
224,2020-08-11 22:11:58+00:00,0,0,333,True,20,True,False,333,active,5,0,True,,,2020-08-11 22:16:05,2020
225,2020-08-11 21:19:42+00:00,0,0,334,True,18,True,False,334,active,1,0,True,,,2020-08-11 22:16:05,2020
226,2020-08-11 22:15:52+00:00,0,0,335,True,11,True,False,335,active,8,0,True,,,2020-08-11 22:16:05,2020
227,2020-08-11 21:34:30+00:00,0,1,336,True,10,True,False,336,active,4,0,True,,,2020-08-11 22:16:05,2020
228,2020-08-11 21:43:00+00:00,0,0,337,True,15,True,False,337,active,0,0,True,,,2020-08-11 22:16:05,2020
229,2020-08-11 22:00:34+00:00,0,0,338,True,4,True,False,338,active,11,0,True,,,2020-08-11 22:16:05,2020
230,2020-08-11 21:56:21+00:00,0,0,339,True,11,True,False,339,active,4,0,True,,,2020-08-11 22:16:05,2020
231,2020-08-11 11:04:47+00:00,0,0,340,True,18,True,False,340,active,1,0,True,,,2020-08-11 22:16:05,2020
232,2020-08-11 21:51:08+00:00,0,1,341,True,6,True,True,341,active,8,0,True,,,2020-08-11 22:16:05,2020
233,2020-08-11 22:14:24+00:00,0,0,342,True,5,True,False,342,active,10,0,True,,,2020-08-11 22:16:05,2020
234,2020-08-11 19:40:13+00:00,0,1,343,True,4,True,False,343,active,10,0,True,,,2020-08-11 22:16:05,2020
235,2020-08-11 22:06:28+00:00,0,0,344,True,7,True,False,344,active,12,0,True,,,2020-08-11 22:16:05,2020
236,2020-08-11 22:00:04+00:00,0,0,345,True,5,True,False,345,active,14,0,True,,,2020-08-11 22:16:05,2020
237,2020-08-11 21:52:36+00:00,0,0,346,True,7,True,False,346,active,8,0,True,,,2020-08-11 22:16:05,2020
238,2020-08-11 18:54:11+00:00,0,0,347,True,12,True,False,347,active,3,0,True,,,2020-08-11 22:16:05,2020
239,2020-08-11 22:00:37+00:00,0,1,348,True,6,True,False,348,active,8,0,True,,,2020-08-11 22:16:05,2020
240,2020-08-11 19:36:10+00:00,0,0,349,True,4,True,True,349,active,13,0,True,,,2020-08-11 22:16:05,2020
241,2020-08-11 21:31:36+00:00,0,0,350,True,12,True,False,350,active,5,0,True,,,2020-08-11 22:16:05,2020
242,2020-08-11 21:49:16+00:00,0,0,351,True,6,True,False,351,active,9,0,True,,,2020-08-11 22:16:05,2020
243,2020-08-11 22:14:52+00:00,0,0,352,True,10,True,False,352,active,5,0,True,,,2020-08-11 22:16:05,2020
244,2020-08-11 14:25:11+00:00,0,0,353,True,6,True,True,353,active,9,0,True,,,2020-08-11 22:16:05,2020
245,2020-08-11 22:13:18+00:00,0,1,354,True,3,True,False,354,active,11,0,True,,,2020-08-11 22:16:05,2020
246,2020-08-11 22:12:52+00:00,0,0,355,True,11,True,False,355,active,6,0,True,,,2020-08-11 22:16:05,2020
247,2020-08-11 22:13:48+00:00,0,0,356,True,6,True,False,356,active,17,0,True,,,2020-08-11 22:16:05,2020
248,2020-08-11 20:55:32+00:00,0,0,357,True,0,True,False,357,active,15,0,True,,,2020-08-11 22:16:05,2020
249,2020-08-11 21:54:16+00:00,0,0,358,True,12,True,False,358,active,7,0,True,,,2020-08-11 22:16:05,2020
250,2020-08-11 22:06:28+00:00,0,0,359,True,1,True,False,359,active,14,0,True,,,2020-08-11 22:16:05,2020
251,2020-08-11 22:13:34+00:00,0,0,360,True,1,True,False,360,active,14,0,True,,,2020-08-11 22:16:05,2020
252,2020-08-11 22:04:19+00:00,0,0,361,True,8,True,False,361,active,11,0,True,,,2020-08-11 22:16:05,2020
253,2020-08-11 22:15:55+00:00,0,0,362,True,13,True,False,362,active,6,0,True,,,2020-08-11 22:16:05,2020
254,2020-08-11 22:12:05+00:00,0,1,363,True,9,True,False,363,active,9,0,True,,,2020-08-11 22:16:05,2020
255,2020-08-11 22:15:54+00:00,0,0,364,True,6,True,False,364,active,13,0,True,,,2020-08-11 22:16:05,2020
256,2020-08-11 22:07:00+00:00,0,0,365,True,2,True,False,365,active,17,0,True,,,2020-08-11 22:16:05,2020
257,2020-08-11 22:15:50+00:00,0,0,366,True,7,True,False,366,active,8,0,True,,,2020-08-11 22:16:05,2020
258,2020-08-11 22:08:09+00:00,0,1,367,True,16,True,False,367,active,2,0,True,,,2020-08-11 22:16:05,2020
259,2020-08-11 03:15:31+00:00,0,1,368,False,9,True,False,368,out_of_service,5,0,True,,,2020-08-11 22:16:05,2020
260,2020-08-11 21:40:36+00:00,0,0,369,True,3,True,False,369,active,12,0,True,,,2020-08-11 22:16:05,2020
261,2020-08-11 22:14:50+00:00,0,0,370,True,5,True,False,370,active,14,0,True,,,2020-08-11 22:16:05,2020
262,2020-08-11 21:07:08+00:00,0,1,371,True,14,True,False,371,active,4,0,True,,,2020-08-11 22:16:05,2020
263,2020-08-11 22:08:02+00:00,0,0,372,True,11,True,False,372,active,8,0,True,,,2020-08-11 22:16:05,2020
264,2020-08-11 14:49:40+00:00,0,0,373,True,8,True,False,373,active,7,0,True,,,2020-08-11 22:16:05,2020
265,2020-08-11 22:03:48+00:00,0,0,374,True,3,True,False,374,active,16,0,True,,,2020-08-11 22:16:05,2020
266,2020-08-11 22:14:44+00:00,0,0,376,True,15,True,False,376,active,0,0,True,,,2020-08-11 22:16:05,2020
267,2020-08-11 21:52:56+00:00,0,0,377,True,10,True,False,377,active,9,0,True,,,2020-08-11 22:16:05,2020
268,2020-08-11 22:14:00+00:00,0,0,378,True,7,True,False,378,active,12,0,True,,,2020-08-11 22:16:05,2020
269,2020-08-11 22:15:17+00:00,0,0,379,True,7,True,False,379,active,8,0,True,,,2020-08-11 22:16:05,2020
270,2020-08-11 22:15:20+00:00,0,0,380,True,3,True,False,380,active,15,0,True,,,2020-08-11 22:16:05,2020
271,2020-08-11 21:59:27+00:00,0,0,381,True,6,True,False,381,active,13,0,True,,,2020-08-11 22:16:05,2020
272,2020-08-11 22:15:03+00:00,0,0,384,True,13,True,True,384,active,6,0,True,,,2020-08-11 22:16:05,2020
273,2020-08-11 21:44:25+00:00,0,0,385,True,7,True,False,385,active,7,1,True,,,2020-08-11 22:16:05,2020
274,2020-08-11 22:14:26+00:00,0,1,386,True,3,True,False,386,active,15,0,True,,,2020-08-11 22:16:05,2020
275,2020-08-11 21:07:47+00:00,0,1,387,True,14,True,False,387,active,0,0,True,,,2020-08-11 22:16:05,2020
276,2020-08-11 12:55:44+00:00,0,0,388,True,4,True,False,388,active,7,0,True,,,2020-08-11 22:16:05,2020
277,2020-08-11 17:58:02+00:00,0,0,389,True,13,True,False,389,active,1,0,True,,,2020-08-11 22:16:05,2020
278,2020-08-11 20:48:53+00:00,0,0,390,True,15,True,False,390,active,0,0,True,,,2020-08-11 22:16:05,2020
279,2020-08-11 22:04:36+00:00,0,0,391,True,14,True,False,391,active,1,0,True,,,2020-08-11 22:16:05,2020
280,2020-08-11 09:45:18+00:00,0,0,392,True,7,True,False,392,active,8,0,True,,,2020-08-11 22:16:05,2020
281,2020-08-11 22:08:52+00:00,0,1,393,True,6,True,False,393,active,8,0,True,,,2020-08-11 22:16:05,2020
282,2020-08-11 15:42:04+00:00,0,0,394,True,0,True,False,394,active,14,0,True,,,2020-08-11 22:16:05,2020
283,2020-08-11 21:56:05+00:00,0,0,395,True,10,True,False,395,active,5,0,True,,,2020-08-11 22:16:05,2020
284,2020-08-11 08:51:51+00:00,0,0,396,True,12,True,False,396,active,3,0,True,,,2020-08-11 22:16:05,2020
285,2020-08-11 20:50:49+00:00,0,0,397,True,6,True,False,397,active,9,0,True,,,2020-08-11 22:16:05,2020
286,2020-08-11 22:05:18+00:00,0,0,398,True,9,True,False,398,active,10,0,True,,,2020-08-11 22:16:05,2020
287,2020-08-11 22:02:25+00:00,0,0,399,True,8,True,False,399,active,7,0,True,,,2020-08-11 22:16:05,2020
288,2020-08-11 21:56:22+00:00,0,0,400,True,8,True,False,400,active,19,0,True,,,2020-08-11 22:16:05,2020
289,2020-08-11 22:02:04+00:00,0,0,401,True,3,True,False,401,active,12,0,True,,,2020-08-11 22:16:05,2020
290,2020-08-11 22:04:48+00:00,0,0,402,True,9,True,False,402,active,6,0,True,,,2020-08-11 22:16:05,2020
291,2020-08-11 21:55:54+00:00,0,1,403,True,4,True,False,403,active,10,0,True,,,2020-08-11 22:16:05,2020
292,2020-08-11 22:13:58+00:00,0,2,404,True,2,True,False,404,active,12,0,True,,,2020-08-11 22:16:05,2020
293,2020-08-11 21:53:00+00:00,0,0,405,True,4,True,False,405,active,15,0,True,,,2020-08-11 22:16:05,2020
294,2020-08-11 18:47:43+00:00,0,0,406,True,17,True,False,406,active,2,0,True,,,2020-08-11 22:16:05,2020
295,2020-08-11 20:05:06+00:00,0,0,407,True,3,True,False,407,active,16,0,True,,,2020-08-11 22:16:05,2020
296,2020-08-11 22:13:51+00:00,0,0,408,True,8,True,False,408,active,7,0,True,,,2020-08-11 22:16:05,2020
297,2020-08-11 22:12:31+00:00,0,1,409,True,4,True,False,409,active,14,0,True,,,2020-08-11 22:16:05,2020
298,2020-08-11 22:00:37+00:00,0,0,410,True,13,True,False,410,active,6,0,True,,,2020-08-11 22:16:05,2020
299,2020-08-11 08:58:12+00:00,0,0,411,True,5,True,False,411,active,10,0,True,,,2020-08-11 22:16:05,2020
300,2020-08-11 22:12:20+00:00,0,0,412,True,18,True,False,412,active,1,0,True,,,2020-08-11 22:16:05,2020
301,2020-08-11 22:11:12+00:00,0,0,413,True,5,True,False,413,active,14,0,True,,,2020-08-11 22:16:05,2020
302,2020-08-11 21:08:55+00:00,0,0,414,True,2,True,False,414,active,21,0,True,,,2020-08-11 22:16:05,2020
303,2020-08-11 22:04:05+00:00,0,2,415,True,8,True,False,415,active,9,0,True,,,2020-08-11 22:16:05,2020
304,2020-08-11 22:15:28+00:00,0,0,416,True,8,True,False,416,active,7,0,True,,,2020-08-11 22:16:05,2020
305,2020-08-11 22:13:01+00:00,0,0,417,True,3,True,False,417,active,16,0,True,,,2020-08-11 22:16:05,2020
306,2020-08-11 21:54:06+00:00,0,0,419,True,13,True,False,419,active,2,0,True,,,2020-08-11 22:16:05,2020
307,1970-01-02 00:00:00+00:00,0,0,420,False,0,False,False,420,out_of_service,0,0,False,,,2020-08-11 22:16:05,1970
308,2020-08-11 18:35:40+00:00,0,4,421,True,14,True,False,421,active,1,0,True,,,2020-08-11 22:16:05,2020
309,2020-08-11 17:57:50+00:00,0,3,422,True,4,True,False,422,active,8,0,True,,,2020-08-11 22:16:05,2020
310,2020-08-11 21:11:24+00:00,0,0,423,True,1,True,False,423,active,18,0,True,,,2020-08-11 22:16:05,2020
311,2020-08-11 21:44:47+00:00,0,0,424,True,6,True,False,424,active,13,0,True,,,2020-08-11 22:16:05,2020
312,2020-08-11 21:36:37+00:00,0,0,425,True,5,True,False,425,active,11,0,True,,,2020-08-11 22:16:05,2020
313,2020-08-11 22:13:39+00:00,0,1,426,True,17,True,False,426,active,9,0,True,,,2020-08-11 22:16:05,2020
314,2020-08-11 20:45:35+00:00,0,0,427,True,7,True,False,427,active,12,0,True,,,2020-08-11 22:16:05,2020
315,2020-08-11 22:14:16+00:00,0,0,428,True,12,True,False,428,active,7,0,True,,,2020-08-11 22:16:05,2020
316,2020-08-11 14:05:45+00:00,0,2,430,True,15,True,False,430,active,2,0,True,,,2020-08-11 22:16:05,2020
317,2020-08-11 21:45:51+00:00,0,0,431,True,2,True,False,431,active,13,0,True,,,2020-08-11 22:16:05,2020
318,2020-08-11 21:53:01+00:00,0,0,432,True,8,True,False,432,active,11,0,True,,,2020-08-11 22:16:05,2020
319,2020-08-11 21:46:02+00:00,0,1,433,True,1,True,False,433,active,17,0,True,,,2020-08-11 22:16:05,2020
320,2020-08-10 08:56:28+00:00,0,0,434,True,0,True,False,434,active,19,0,True,,,2020-08-11 22:16:05,2020
321,2020-08-11 21:42:41+00:00,0,0,435,True,7,True,False,435,active,8,0,True,,,2020-08-11 22:16:05,2020
322,2020-08-11 20:50:45+00:00,0,0,436,True,3,True,False,436,active,12,0,True,,,2020-08-11 22:16:05,2020
323,2020-08-11 21:44:13+00:00,0,0,437,True,0,True,False,437,active,19,0,True,,,2020-08-11 22:16:05,2020
324,2020-08-11 22:14:01+00:00,0,0,440,True,5,True,False,440,active,12,0,True,,,2020-08-11 22:16:05,2020
325,2020-08-11 19:48:04+00:00,0,1,441,True,12,True,False,441,active,6,0,True,,,2020-08-11 22:16:05,2020
326,2020-08-11 21:48:17+00:00,0,1,442,True,13,True,False,442,active,1,0,True,,,2020-08-11 22:16:05,2020
327,2020-08-11 21:57:21+00:00,0,0,443,True,4,True,False,443,active,15,0,True,,,2020-08-11 22:16:05,2020
328,2020-08-11 21:50:31+00:00,0,0,445,True,8,True,False,445,active,11,0,True,,,2020-08-11 22:16:05,2020
329,2020-08-11 22:11:09+00:00,0,0,446,True,9,True,False,446,active,3,0,True,,,2020-08-11 22:16:05,2020
330,2020-08-11 21:23:23+00:00,0,0,447,True,5,True,False,447,active,14,0,True,,,2020-08-11 22:16:05,2020
331,2020-08-11 08:56:36+00:00,0,0,448,True,3,True,False,448,active,8,0,True,,,2020-08-11 22:16:05,2020
332,1970-01-02 00:00:00+00:00,0,0,449,False,0,True,False,449,out_of_service,0,0,True,,,2020-08-11 22:16:05,1970
333,2020-08-11 22:01:50+00:00,0,0,450,True,4,True,False,450,active,11,0,True,,,2020-08-11 22:16:05,2020
334,2020-08-11 22:05:29+00:00,0,0,451,True,8,True,False,451,active,7,0,True,,,2020-08-11 22:16:05,2020
335,2020-08-11 22:08:41+00:00,0,0,452,True,6,True,False,452,active,9,0,True,,,2020-08-11 22:16:05,2020
336,2020-08-11 21:48:18+00:00,0,0,453,True,5,True,False,453,active,10,0,True,,,2020-08-11 22:16:05,2020
337,2020-08-11 22:11:13+00:00,0,2,454,True,5,True,False,454,active,8,0,True,,,2020-08-11 22:16:05,2020
338,2020-08-11 22:04:39+00:00,0,1,455,True,3,True,False,455,active,8,0,True,,,2020-08-11 22:16:05,2020
339,2020-08-11 21:34:45+00:00,0,1,456,True,4,True,False,456,active,14,0,True,,,2020-08-11 22:16:05,2020
340,2020-08-11 22:07:23+00:00,0,0,457,True,2,True,False,457,active,9,0,True,,,2020-08-11 22:16:05,2020
341,2020-08-11 21:22:27+00:00,0,0,458,True,4,True,False,458,active,7,0,True,,,2020-08-11 22:16:05,2020
