,num_bikes_available,eightd_has_available_keys,is_installed,is_returning,station_id,legacy_id,num_bikes_disabled,station_status,last_reported,is_renting,num_docks_available,num_docks_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
233,10,False,True,True,342,342,1,active,2020-08-19 00:05:55+00:00,True,4,0,0,2020-08-19 00:10:45,2020
234,4,False,True,True,343,343,1,active,2020-08-18 21:51:30+00:00,True,10,0,0,2020-08-19 00:10:45,2020
235,14,False,True,True,344,344,0,active,2020-08-18 23:58:48+00:00,True,5,0,0,2020-08-19 00:10:45,2020
236,15,False,True,True,345,345,1,active,2020-08-18 23:54:27+00:00,True,3,0,0,2020-08-19 00:10:45,2020
237,4,False,True,True,346,346,0,active,2020-08-18 23:03:25+00:00,True,11,0,0,2020-08-19 00:10:45,2020
238,9,False,True,True,347,347,0,active,2020-08-18 22:04:27+00:00,True,6,0,0,2020-08-19 00:10:45,2020
239,1,False,True,True,348,348,0,active,2020-08-18 21:30:35+00:00,True,14,0,0,2020-08-19 00:10:45,2020
240,5,False,True,True,349,349,0,active,2020-08-18 08:32:49+00:00,True,12,0,0,2020-08-19 00:10:45,2020
241,12,False,True,True,350,350,0,active,2020-08-18 23:51:11+00:00,True,5,0,0,2020-08-19 00:10:45,2020
242,13,False,True,True,351,351,0,active,2020-08-18 23:44:20+00:00,True,2,0,0,2020-08-19 00:10:45,2020
243,5,False,True,True,352,352,0,active,2020-08-19 00:09:21+00:00,True,10,0,0,2020-08-19 00:10:45,2020
244,10,True,True,True,353,353,0,active,2020-08-19 00:06:01+00:00,True,5,0,0,2020-08-19 00:10:45,2020
245,1,False,True,True,354,354,0,active,2020-08-18 23:35:09+00:00,True,14,0,0,2020-08-19 00:10:45,2020
246,16,False,True,True,355,355,0,active,2020-08-19 00:01:42+00:00,True,1,0,0,2020-08-19 00:10:45,2020
247,0,False,True,True,356,356,0,active,2020-08-19 00:05:45+00:00,True,23,0,0,2020-08-19 00:10:45,2020
248,11,False,True,True,357,357,0,active,2020-08-19 00:06:29+00:00,True,4,0,0,2020-08-19 00:10:45,2020
249,15,False,True,True,358,358,0,active,2020-08-18 23:12:47+00:00,True,4,0,0,2020-08-19 00:10:45,2020
250,1,False,True,True,359,359,0,active,2020-08-18 23:54:28+00:00,True,14,0,0,2020-08-19 00:10:45,2020
251,7,False,True,True,360,360,0,active,2020-08-18 23:55:56+00:00,True,8,0,0,2020-08-19 00:10:45,2020
252,8,False,True,True,361,361,0,active,2020-08-18 23:27:46+00:00,True,11,0,0,2020-08-19 00:10:45,2020
253,10,False,True,True,362,362,1,active,2020-08-19 00:09:42+00:00,True,8,0,0,2020-08-19 00:10:45,2020
254,5,False,True,True,363,363,0,active,2020-08-19 00:07:42+00:00,True,14,0,0,2020-08-19 00:10:45,2020
255,9,False,True,True,364,364,1,active,2020-08-18 23:52:19+00:00,True,9,0,0,2020-08-19 00:10:45,2020
256,1,False,True,True,365,365,0,active,2020-08-19 00:00:35+00:00,True,18,0,0,2020-08-19 00:10:45,2020
257,7,False,True,True,366,366,0,active,2020-08-19 00:09:46+00:00,True,8,0,0,2020-08-19 00:10:45,2020
258,19,False,True,True,367,367,0,active,2020-08-18 23:42:55+00:00,True,0,0,0,2020-08-19 00:10:45,2020
259,1,False,True,True,368,368,0,active,2020-08-18 22:57:04+00:00,True,14,0,0,2020-08-19 00:10:45,2020
260,14,False,True,True,369,369,0,active,2020-08-19 00:10:09+00:00,True,1,0,0,2020-08-19 00:10:45,2020
261,3,False,True,True,370,370,0,active,2020-08-19 00:07:39+00:00,True,16,0,0,2020-08-19 00:10:45,2020
262,6,False,True,True,371,371,0,active,2020-08-19 00:01:39+00:00,True,13,0,0,2020-08-19 00:10:45,2020
263,1,False,True,True,372,372,1,active,2020-08-18 23:59:17+00:00,True,17,0,0,2020-08-19 00:10:45,2020
264,9,False,True,True,373,373,0,active,2020-08-18 22:53:16+00:00,True,6,0,0,2020-08-19 00:10:45,2020
265,7,False,True,True,374,374,1,active,2020-08-19 00:10:05+00:00,True,11,0,0,2020-08-19 00:10:45,2020
266,13,False,True,True,376,376,0,active,2020-08-19 00:03:46+00:00,True,2,0,0,2020-08-19 00:10:45,2020
267,5,False,True,True,377,377,0,active,2020-08-18 23:44:35+00:00,True,14,0,0,2020-08-19 00:10:45,2020
268,4,False,True,True,378,378,0,active,2020-08-18 23:59:40+00:00,True,15,0,0,2020-08-19 00:10:45,2020
269,8,False,True,True,379,379,1,active,2020-08-19 00:10:41+00:00,True,6,0,0,2020-08-19 00:10:45,2020
270,2,False,True,True,380,380,1,active,2020-08-19 00:07:10+00:00,True,15,0,0,2020-08-19 00:10:45,2020
271,9,False,True,True,381,381,0,active,2020-08-19 00:02:45+00:00,True,10,0,0,2020-08-19 00:10:45,2020
272,5,True,True,True,384,384,0,active,2020-08-18 23:33:31+00:00,True,14,0,0,2020-08-19 00:10:45,2020
273,1,False,True,True,385,385,0,active,2020-08-18 23:53:39+00:00,True,13,1,0,2020-08-19 00:10:45,2020
274,4,False,True,True,386,386,0,active,2020-08-19 00:06:42+00:00,True,15,0,0,2020-08-19 00:10:45,2020
275,7,False,True,True,387,387,2,active,2020-08-18 23:48:59+00:00,True,6,0,0,2020-08-19 00:10:45,2020
276,8,False,True,True,388,388,0,active,2020-08-18 23:01:40+00:00,True,3,0,0,2020-08-19 00:10:45,2020
277,5,False,True,True,389,389,0,active,2020-08-18 20:11:12+00:00,True,9,0,0,2020-08-19 00:10:45,2020
278,8,False,True,True,390,390,0,active,2020-08-18 15:43:58+00:00,True,7,0,0,2020-08-19 00:10:45,2020
279,14,False,True,True,391,391,0,active,2020-08-18 13:31:28+00:00,True,1,0,0,2020-08-19 00:10:45,2020
280,8,False,True,True,392,392,0,active,2020-08-18 23:56:12+00:00,True,7,0,0,2020-08-19 00:10:45,2020
281,8,False,True,True,393,393,0,active,2020-08-18 21:41:59+00:00,True,7,0,0,2020-08-19 00:10:45,2020
282,0,False,True,True,394,394,0,active,2020-08-18 22:40:56+00:00,True,14,0,0,2020-08-19 00:10:45,2020
283,11,False,True,True,395,395,0,active,2020-08-18 21:35:53+00:00,True,4,0,0,2020-08-19 00:10:45,2020
284,14,False,True,True,396,396,0,active,2020-08-18 22:56:36+00:00,True,1,0,0,2020-08-19 00:10:45,2020
285,6,False,True,True,397,397,1,active,2020-08-18 20:30:21+00:00,True,8,0,0,2020-08-19 00:10:45,2020
286,10,False,True,True,398,398,0,active,2020-08-18 23:59:20+00:00,True,9,0,0,2020-08-19 00:10:45,2020
287,1,False,True,True,399,399,0,active,2020-08-19 00:08:15+00:00,True,14,0,0,2020-08-19 00:10:45,2020
288,19,False,True,True,400,400,0,active,2020-08-18 21:22:32+00:00,True,8,0,0,2020-08-19 00:10:45,2020
289,13,False,True,True,401,401,0,active,2020-08-18 23:25:54+00:00,True,2,0,0,2020-08-19 00:10:45,2020
290,8,False,True,True,402,402,0,active,2020-08-18 22:45:12+00:00,True,7,0,0,2020-08-19 00:10:45,2020
291,7,False,True,True,403,403,1,active,2020-08-19 00:08:08+00:00,True,7,0,0,2020-08-19 00:10:45,2020
292,5,False,True,True,404,404,0,active,2020-08-19 00:01:35+00:00,True,11,0,0,2020-08-19 00:10:45,2020
293,13,False,True,True,405,405,0,active,2020-08-18 22:22:47+00:00,True,6,0,0,2020-08-19 00:10:45,2020
294,19,False,True,True,406,406,0,active,2020-08-18 23:22:58+00:00,True,0,0,0,2020-08-19 00:10:45,2020
295,4,False,True,True,407,407,0,active,2020-08-18 23:19:02+00:00,True,15,0,0,2020-08-19 00:10:45,2020
296,5,False,True,True,408,408,1,active,2020-08-18 23:46:19+00:00,True,9,0,0,2020-08-19 00:10:45,2020
297,13,False,True,True,409,409,0,active,2020-08-18 23:51:43+00:00,True,6,0,0,2020-08-19 00:10:45,2020
298,6,False,True,True,410,410,0,active,2020-08-18 21:53:12+00:00,True,13,0,0,2020-08-19 00:10:45,2020
299,3,False,True,True,411,411,0,active,2020-08-18 23:20:53+00:00,True,12,0,0,2020-08-19 00:10:45,2020
300,13,False,True,True,412,412,0,active,2020-08-19 00:09:58+00:00,True,6,0,0,2020-08-19 00:10:45,2020
301,6,False,True,True,413,413,1,active,2020-08-18 23:53:03+00:00,True,12,0,0,2020-08-19 00:10:45,2020
302,3,False,True,True,414,414,0,active,2020-08-18 22:19:59+00:00,True,20,0,0,2020-08-19 00:10:45,2020
303,2,False,True,True,415,415,0,active,2020-08-19 00:05:35+00:00,True,17,0,0,2020-08-19 00:10:45,2020
304,3,False,True,True,416,416,3,active,2020-08-19 00:06:45+00:00,True,9,0,0,2020-08-19 00:10:45,2020
305,13,False,True,True,417,417,0,active,2020-08-19 00:02:51+00:00,True,6,0,0,2020-08-19 00:10:45,2020
306,7,False,True,True,419,419,0,active,2020-08-18 23:05:52+00:00,True,8,0,0,2020-08-19 00:10:45,2020
307,0,False,False,False,420,420,0,out_of_service,1970-01-02 00:00:00+00:00,False,0,0,0,2020-08-19 00:10:45,1970
308,19,False,True,True,421,421,0,active,2020-08-17 16:27:03+00:00,True,0,0,0,2020-08-19 00:10:45,2020
309,6,False,True,True,422,422,1,active,2020-08-18 15:24:57+00:00,True,8,0,0,2020-08-19 00:10:45,2020
310,9,False,True,True,423,423,0,active,2020-08-18 23:30:52+00:00,True,10,0,0,2020-08-19 00:10:45,2020
311,2,False,True,True,424,424,0,active,2020-08-18 21:17:04+00:00,True,17,0,0,2020-08-19 00:10:45,2020
312,0,False,True,True,425,425,0,active,2020-08-18 22:46:58+00:00,True,16,0,0,2020-08-19 00:10:45,2020
313,2,False,True,True,426,426,0,active,2020-08-19 00:01:37+00:00,True,25,0,0,2020-08-19 00:10:45,2020
314,1,False,True,True,427,427,0,active,2020-08-18 14:14:07+00:00,True,18,0,0,2020-08-19 00:10:45,2020
315,6,False,True,True,428,428,1,active,2020-08-18 23:54:27+00:00,True,12,0,0,2020-08-19 00:10:45,2020
316,16,False,True,True,430,430,0,active,2020-08-18 22:24:09+00:00,True,3,0,0,2020-08-19 00:10:45,2020
317,1,False,True,True,431,431,0,active,2020-08-18 15:50:09+00:00,True,14,0,0,2020-08-19 00:10:45,2020
318,5,False,True,True,432,432,0,active,2020-08-18 22:49:55+00:00,True,14,0,0,2020-08-19 00:10:45,2020
319,3,False,True,True,433,433,0,active,2020-08-18 08:58:55+00:00,True,16,0,0,2020-08-19 00:10:45,2020
320,0,False,True,True,434,434,0,active,2020-08-18 20:28:47+00:00,True,19,0,0,2020-08-19 00:10:45,2020
321,9,False,True,True,435,435,0,active,2020-08-18 22:40:18+00:00,True,6,0,0,2020-08-19 00:10:45,2020
322,1,False,True,True,436,436,0,active,2020-08-19 00:06:35+00:00,True,14,0,0,2020-08-19 00:10:45,2020
323,2,False,True,True,437,437,0,active,2020-08-19 00:01:45+00:00,True,17,0,0,2020-08-19 00:10:45,2020
324,17,False,True,True,440,440,0,active,2020-08-18 23:14:22+00:00,True,0,0,0,2020-08-19 00:10:45,2020
325,10,False,True,True,441,441,1,active,2020-08-18 23:09:12+00:00,True,8,0,0,2020-08-19 00:10:45,2020
326,15,False,True,True,442,442,0,active,2020-08-18 21:01:08+00:00,True,0,0,0,2020-08-19 00:10:45,2020
327,4,False,True,True,443,443,0,active,2020-08-18 21:44:46+00:00,True,15,0,0,2020-08-19 00:10:45,2020
328,5,False,True,True,445,445,0,active,2020-08-19 00:09:55+00:00,True,14,0,0,2020-08-19 00:10:45,2020
329,1,False,True,True,446,446,0,active,2020-08-18 23:13:18+00:00,True,11,0,0,2020-08-19 00:10:45,2020
330,4,False,True,True,447,447,0,active,2020-08-18 21:44:03+00:00,True,15,0,0,2020-08-19 00:10:45,2020
331,7,False,True,True,448,448,0,active,2020-08-18 08:58:50+00:00,True,4,0,0,2020-08-19 00:10:45,2020
332,0,False,False,True,449,449,0,out_of_service,1970-01-02 00:00:00+00:00,True,0,0,0,2020-08-19 00:10:45,1970
333,9,False,True,True,450,450,0,active,2020-08-18 23:38:46+00:00,True,6,0,0,2020-08-19 00:10:45,2020
334,10,False,True,True,451,451,0,active,2020-08-18 23:39:58+00:00,True,5,0,0,2020-08-19 00:10:45,2020
335,11,False,True,True,452,452,0,active,2020-08-19 00:05:34+00:00,True,4,0,0,2020-08-19 00:10:45,2020
336,10,False,True,True,453,453,0,active,2020-08-19 00:01:36+00:00,True,5,0,0,2020-08-19 00:10:45,2020
337,1,False,True,True,454,454,0,active,2020-08-18 23:58:56+00:00,True,14,0,0,2020-08-19 00:10:45,2020
338,6,False,True,True,455,455,0,active,2020-08-18 23:21:16+00:00,True,6,0,0,2020-08-19 00:10:45,2020
339,3,False,True,True,456,456,0,active,2020-08-18 23:51:57+00:00,True,16,0,0,2020-08-19 00:10:45,2020
340,10,False,True,True,457,457,0,active,2020-08-18 19:45:10+00:00,True,1,0,0,2020-08-19 00:10:45,2020
341,6,False,True,True,458,458,2,active,2020-08-18 23:32:08+00:00,True,3,0,0,2020-08-19 00:10:45,2020
