,num_docks_available,is_returning,num_bikes_disabled,num_bikes_available,last_reported,legacy_id,num_docks_disabled,eightd_has_available_keys,station_status,num_ebikes_available,is_installed,station_id,is_renting,timestamp_of_data_read_request,year_station_last_reported
233,11,True,0,4,2020-08-11 02:21:13+00:00,342,0,False,active,0,True,342,True,2020-08-11 02:33:10,2020
234,9,True,0,6,2020-08-10 04:41:14+00:00,343,0,False,active,0,True,343,True,2020-08-11 02:33:10,2020
235,17,True,0,2,2020-08-11 01:58:41+00:00,344,0,False,active,0,True,344,True,2020-08-11 02:33:10,2020
236,12,True,2,5,2020-08-11 00:30:15+00:00,345,0,False,active,0,True,345,True,2020-08-11 02:33:10,2020
237,11,True,0,4,2020-08-11 00:34:35+00:00,346,0,False,active,0,True,346,True,2020-08-11 02:33:10,2020
238,3,True,0,12,2020-08-10 18:56:34+00:00,347,0,False,active,0,True,347,True,2020-08-11 02:33:10,2020
239,10,True,1,4,2020-08-10 22:31:14+00:00,348,0,False,active,0,True,348,True,2020-08-11 02:33:10,2020
240,12,True,0,5,2020-08-10 22:16:36+00:00,349,0,True,active,0,True,349,True,2020-08-11 02:33:10,2020
241,4,True,0,13,2020-08-10 19:23:29+00:00,350,0,False,active,0,True,350,True,2020-08-11 02:33:10,2020
242,9,True,0,6,2020-08-11 00:05:40+00:00,351,0,False,active,0,True,351,True,2020-08-11 02:33:10,2020
243,5,True,0,10,2020-08-11 02:29:48+00:00,352,0,False,active,0,True,352,True,2020-08-11 02:33:10,2020
244,10,True,0,5,2020-08-10 15:45:32+00:00,353,0,True,active,0,True,353,True,2020-08-11 02:33:10,2020
245,3,True,1,11,2020-08-11 02:14:27+00:00,354,0,False,active,0,True,354,True,2020-08-11 02:33:10,2020
246,3,True,0,14,2020-08-11 00:39:59+00:00,355,0,False,active,0,True,355,True,2020-08-11 02:33:10,2020
247,20,True,0,3,2020-08-11 02:16:11+00:00,356,0,False,active,0,True,356,True,2020-08-11 02:33:10,2020
248,10,True,0,5,2020-08-10 23:59:27+00:00,357,0,False,active,0,True,357,True,2020-08-11 02:33:10,2020
249,9,True,0,10,2020-08-11 02:01:38+00:00,358,0,False,active,0,True,358,True,2020-08-11 02:33:10,2020
250,14,True,0,1,2020-08-11 02:32:33+00:00,359,0,False,active,0,True,359,True,2020-08-11 02:33:10,2020
251,8,True,0,7,2020-08-11 00:49:35+00:00,360,0,False,active,0,True,360,True,2020-08-11 02:33:10,2020
252,2,True,0,17,2020-08-11 01:13:47+00:00,361,0,False,active,0,True,361,True,2020-08-11 02:33:10,2020
253,8,True,0,11,2020-08-11 00:56:49+00:00,362,0,False,active,0,True,362,True,2020-08-11 02:33:10,2020
254,9,True,1,9,2020-08-11 01:43:28+00:00,363,0,False,active,0,True,363,True,2020-08-11 02:33:10,2020
255,5,True,0,14,2020-08-11 02:23:05+00:00,364,0,False,active,0,True,364,True,2020-08-11 02:33:10,2020
256,16,True,2,1,2020-08-11 02:19:07+00:00,365,0,False,active,0,True,365,True,2020-08-11 02:33:10,2020
257,4,True,0,11,2020-08-11 01:50:31+00:00,366,0,False,active,0,True,366,True,2020-08-11 02:33:10,2020
258,1,True,0,18,2020-08-11 01:23:18+00:00,367,0,False,active,0,True,367,True,2020-08-11 02:33:10,2020
259,7,True,1,7,2020-08-11 00:04:36+00:00,368,0,False,active,0,True,368,True,2020-08-11 02:33:10,2020
260,0,True,1,14,2020-08-11 01:53:15+00:00,369,0,False,active,0,True,369,True,2020-08-11 02:33:10,2020
261,4,True,0,15,2020-08-11 01:41:42+00:00,370,0,False,active,0,True,370,True,2020-08-11 02:33:10,2020
262,3,True,0,16,2020-08-11 02:00:55+00:00,371,0,False,active,0,True,371,True,2020-08-11 02:33:10,2020
263,11,True,0,8,2020-08-11 01:24:48+00:00,372,0,False,active,0,True,372,True,2020-08-11 02:33:10,2020
264,8,True,0,7,2020-08-10 21:39:18+00:00,373,0,False,active,0,True,373,True,2020-08-11 02:33:10,2020
265,18,True,1,0,2020-08-11 01:22:17+00:00,374,0,False,active,0,True,374,True,2020-08-11 02:33:10,2020
266,3,True,0,12,2020-08-11 01:54:03+00:00,376,0,False,active,0,True,376,True,2020-08-11 02:33:10,2020
267,5,True,0,14,2020-08-11 01:49:20+00:00,377,0,False,active,0,True,377,True,2020-08-11 02:33:10,2020
268,10,True,0,9,2020-08-11 02:26:50+00:00,378,0,False,active,0,True,378,True,2020-08-11 02:33:10,2020
269,4,True,0,11,2020-08-11 01:37:11+00:00,379,0,False,active,0,True,379,True,2020-08-11 02:33:10,2020
270,18,True,0,0,2020-08-11 02:19:42+00:00,380,0,False,active,0,True,380,True,2020-08-11 02:33:10,2020
271,9,True,0,10,2020-08-11 02:21:55+00:00,381,0,False,active,0,True,381,True,2020-08-11 02:33:10,2020
272,3,True,2,14,2020-08-11 02:09:06+00:00,384,0,True,active,0,True,384,True,2020-08-11 02:33:10,2020
273,8,True,2,4,2020-08-11 00:15:28+00:00,385,1,False,active,0,True,385,True,2020-08-11 02:33:10,2020
274,6,True,2,11,2020-08-11 02:31:38+00:00,386,0,False,active,0,True,386,True,2020-08-11 02:33:10,2020
275,0,True,1,14,2020-08-10 23:32:56+00:00,387,0,False,active,0,True,387,True,2020-08-11 02:33:10,2020
276,6,True,0,5,2020-08-10 22:45:24+00:00,388,0,False,active,0,True,388,True,2020-08-11 02:33:10,2020
277,0,True,0,14,2020-08-10 21:07:52+00:00,389,0,False,active,0,True,389,True,2020-08-11 02:33:10,2020
278,1,True,0,14,2020-08-11 02:32:47+00:00,390,0,False,active,0,True,390,True,2020-08-11 02:33:10,2020
279,2,True,0,13,2020-08-11 01:20:41+00:00,391,0,False,active,0,True,391,True,2020-08-11 02:33:10,2020
280,7,True,0,8,2020-08-10 21:53:47+00:00,392,0,False,active,0,True,392,True,2020-08-11 02:33:10,2020
281,8,True,1,6,2020-08-10 01:22:59+00:00,393,0,False,active,0,True,393,True,2020-08-11 02:33:10,2020
282,12,True,0,2,2020-08-11 02:04:18+00:00,394,0,False,active,0,True,394,True,2020-08-11 02:33:10,2020
283,5,True,0,10,2020-08-10 16:55:20+00:00,395,0,False,active,0,True,395,True,2020-08-11 02:33:10,2020
284,3,True,0,12,2020-08-10 23:27:29+00:00,396,0,False,active,0,True,396,True,2020-08-11 02:33:10,2020
285,1,True,0,14,2020-08-11 01:57:04+00:00,397,0,False,active,0,True,397,True,2020-08-11 02:33:10,2020
286,3,True,0,16,2020-08-11 01:18:31+00:00,398,0,False,active,0,True,398,True,2020-08-11 02:33:10,2020
287,5,True,1,9,2020-08-11 00:41:54+00:00,399,0,False,active,0,True,399,True,2020-08-11 02:33:10,2020
288,18,True,0,9,2020-08-10 20:50:16+00:00,400,0,False,active,0,True,400,True,2020-08-11 02:33:10,2020
289,10,True,0,5,2020-08-11 01:17:34+00:00,401,0,False,active,0,True,401,True,2020-08-11 02:33:10,2020
290,8,True,1,6,2020-08-11 01:28:49+00:00,402,0,False,active,0,True,402,True,2020-08-11 02:33:10,2020
291,1,True,1,13,2020-08-11 02:04:51+00:00,403,0,False,active,0,True,403,True,2020-08-11 02:33:10,2020
292,5,True,1,10,2020-08-11 01:57:55+00:00,404,0,False,active,0,True,404,True,2020-08-11 02:33:10,2020
293,14,True,0,5,2020-08-11 00:33:15+00:00,405,0,False,active,0,True,405,True,2020-08-11 02:33:10,2020
294,1,True,0,18,2020-08-11 01:02:53+00:00,406,0,False,active,0,True,406,True,2020-08-11 02:33:10,2020
295,19,True,0,0,2020-08-11 00:33:03+00:00,407,0,False,active,0,True,407,True,2020-08-11 02:33:10,2020
296,7,True,0,8,2020-08-11 00:32:33+00:00,408,0,False,active,0,True,408,True,2020-08-11 02:33:10,2020
297,3,True,0,16,2020-08-11 00:58:33+00:00,409,0,False,active,0,True,409,True,2020-08-11 02:33:10,2020
298,3,True,0,16,2020-08-10 21:44:58+00:00,410,0,False,active,0,True,410,True,2020-08-11 02:33:10,2020
299,10,True,0,5,2020-08-10 16:41:54+00:00,411,0,False,active,0,True,411,True,2020-08-11 02:33:10,2020
300,2,True,1,16,2020-08-11 02:04:41+00:00,412,0,False,active,0,True,412,True,2020-08-11 02:33:10,2020
301,3,True,0,16,2020-08-11 02:09:15+00:00,413,0,False,active,0,True,413,True,2020-08-11 02:33:10,2020
302,20,True,0,3,2020-08-10 23:53:12+00:00,414,0,False,active,0,True,414,True,2020-08-11 02:33:10,2020
303,8,True,1,10,2020-08-11 02:29:59+00:00,415,0,False,active,0,True,415,True,2020-08-11 02:33:10,2020
304,12,True,1,2,2020-08-11 02:02:37+00:00,416,0,False,active,0,True,416,True,2020-08-11 02:33:10,2020
305,6,True,0,13,2020-08-11 01:37:14+00:00,417,0,False,active,0,True,417,True,2020-08-11 02:33:10,2020
306,0,True,0,15,2020-08-11 02:22:10+00:00,419,0,False,active,0,True,419,True,2020-08-11 02:33:10,2020
307,0,False,0,0,1970-01-02 00:00:00+00:00,420,0,False,out_of_service,0,False,420,False,2020-08-11 02:33:10,1970
308,2,True,2,15,2020-08-10 15:34:47+00:00,421,0,False,active,0,True,421,True,2020-08-11 02:33:10,2020
309,0,True,2,13,2020-08-10 14:46:48+00:00,422,0,False,active,0,True,422,True,2020-08-11 02:33:10,2020
310,17,True,0,2,2020-08-11 00:27:28+00:00,423,0,False,active,0,True,423,True,2020-08-11 02:33:10,2020
311,11,True,0,8,2020-08-11 02:25:29+00:00,424,0,False,active,0,True,424,True,2020-08-11 02:33:10,2020
312,9,True,0,7,2020-08-11 00:38:12+00:00,425,0,False,active,0,True,425,True,2020-08-11 02:33:10,2020
313,22,True,1,4,2020-08-11 02:29:08+00:00,426,0,False,active,0,True,426,True,2020-08-11 02:33:10,2020
314,18,True,0,1,2020-08-10 23:55:16+00:00,427,0,False,active,0,True,427,True,2020-08-11 02:33:10,2020
315,3,True,1,15,2020-08-11 01:45:14+00:00,428,0,False,active,0,True,428,True,2020-08-11 02:33:10,2020
316,3,True,2,14,2020-08-10 19:45:33+00:00,430,0,False,active,0,True,430,True,2020-08-11 02:33:10,2020
317,14,True,0,1,2020-08-10 23:10:16+00:00,431,0,False,active,0,True,431,True,2020-08-11 02:33:10,2020
318,10,True,0,9,2020-08-10 21:56:17+00:00,432,0,False,active,0,True,432,True,2020-08-11 02:33:10,2020
319,17,True,1,1,2020-08-10 23:22:35+00:00,433,0,False,active,0,True,433,True,2020-08-11 02:33:10,2020
320,19,True,0,0,2020-08-10 08:56:28+00:00,434,0,False,active,0,True,434,True,2020-08-11 02:33:10,2020
321,9,True,0,6,2020-08-11 01:05:46+00:00,435,0,False,active,0,True,435,True,2020-08-11 02:33:10,2020
322,12,True,0,3,2020-08-11 00:12:02+00:00,436,0,False,active,0,True,436,True,2020-08-11 02:33:10,2020
323,4,True,0,15,2020-08-11 02:14:31+00:00,437,0,False,active,0,True,437,True,2020-08-11 02:33:10,2020
324,10,True,0,7,2020-08-11 01:08:58+00:00,440,0,False,active,0,True,440,True,2020-08-11 02:33:10,2020
325,7,True,0,12,2020-08-11 02:11:12+00:00,441,0,False,active,0,True,441,True,2020-08-11 02:33:10,2020
326,3,True,1,11,2020-08-11 00:47:17+00:00,442,0,False,active,0,True,442,True,2020-08-11 02:33:10,2020
327,14,True,0,5,2020-08-11 02:25:56+00:00,443,0,False,active,0,True,443,True,2020-08-11 02:33:10,2020
328,8,True,0,11,2020-08-11 01:56:59+00:00,445,0,False,active,0,True,445,True,2020-08-11 02:33:10,2020
329,5,True,0,7,2020-08-11 01:50:17+00:00,446,0,False,active,0,True,446,True,2020-08-11 02:33:10,2020
330,19,True,0,0,2020-08-10 21:17:09+00:00,447,0,False,active,0,True,447,True,2020-08-11 02:33:10,2020
331,8,True,0,3,2020-08-10 22:24:44+00:00,448,0,False,active,0,True,448,True,2020-08-11 02:33:10,2020
332,0,True,0,0,1970-01-02 00:00:00+00:00,449,0,False,out_of_service,0,False,449,True,2020-08-11 02:33:10,1970
333,10,True,0,5,2020-08-10 23:28:03+00:00,450,0,False,active,0,True,450,True,2020-08-11 02:33:10,2020
334,12,True,0,3,2020-08-11 02:26:07+00:00,451,0,False,active,0,True,451,True,2020-08-11 02:33:10,2020
335,2,True,0,13,2020-08-11 02:30:23+00:00,452,0,False,active,0,True,452,True,2020-08-11 02:33:10,2020
336,12,True,0,3,2020-08-11 01:51:51+00:00,453,0,False,active,0,True,453,True,2020-08-11 02:33:10,2020
337,3,True,1,11,2020-08-11 00:48:48+00:00,454,0,False,active,0,True,454,True,2020-08-11 02:33:10,2020
338,11,True,1,0,2020-08-10 20:11:41+00:00,455,0,False,active,0,True,455,True,2020-08-11 02:33:10,2020
339,9,True,0,10,2020-08-10 23:32:27+00:00,456,0,False,active,0,True,456,True,2020-08-11 02:33:10,2020
340,11,True,0,0,2020-08-10 21:25:23+00:00,457,0,False,active,0,True,457,True,2020-08-11 02:33:10,2020
341,8,True,0,3,2020-08-11 00:13:24+00:00,458,0,False,active,0,True,458,True,2020-08-11 02:33:10,2020
