,is_renting,num_bikes_disabled,num_docks_disabled,station_id,is_installed,num_bikes_available,legacy_id,last_reported,num_docks_available,is_returning,station_status,num_ebikes_available,eightd_has_available_keys,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
24,True,2,0,29,True,0,29,2020-08-08 20:55:20+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
25,True,0,0,30,True,2,30,2020-08-08 21:04:55+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
26,True,0,0,31,True,8,31,2020-08-08 20:50:43+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
27,True,1,0,32,True,14,32,2020-08-08 21:01:20+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
28,True,1,0,33,True,7,33,2020-08-08 21:05:26+00:00,19,True,active,0,False,,,2020-08-08 21:05:30,2020
29,True,0,0,35,True,5,35,2020-08-08 20:45:55+00:00,18,True,active,0,False,,,2020-08-08 21:05:30,2020
30,True,0,0,36,True,27,36,2020-08-08 21:02:10+00:00,6,True,active,0,True,,,2020-08-08 21:05:30,2020
31,True,0,0,37,True,0,37,2020-08-08 20:51:26+00:00,15,True,active,0,True,,,2020-08-08 21:05:30,2020
32,True,0,0,39,True,10,39,2020-08-08 20:47:27+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
33,True,4,0,40,True,7,40,2020-08-08 21:03:57+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
34,True,1,0,41,True,6,41,2020-08-08 20:58:15+00:00,20,True,active,0,True,,,2020-08-08 21:05:30,2020
35,True,0,0,42,True,0,42,2020-08-08 20:42:52+00:00,23,True,active,0,False,,,2020-08-08 21:05:30,2020
36,True,1,0,43,True,5,43,2020-08-08 20:59:58+00:00,9,True,active,0,True,,,2020-08-08 21:05:30,2020
37,True,0,0,44,True,11,44,2020-08-08 20:54:35+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
38,True,0,0,46,True,1,46,2020-08-08 20:58:06+00:00,18,True,active,0,False,,,2020-08-08 21:05:30,2020
39,True,1,0,47,True,11,47,2020-08-08 21:03:17+00:00,7,True,active,0,True,,,2020-08-08 21:05:30,2020
40,True,1,0,48,True,11,48,2020-08-08 19:56:44+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
41,True,0,0,49,True,17,49,2020-08-08 20:53:41+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
42,True,0,0,50,True,8,50,2020-08-08 20:31:29+00:00,7,True,active,0,True,,,2020-08-08 21:05:30,2020
43,True,0,0,51,True,5,51,2020-08-08 21:04:17+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
44,True,0,0,52,True,20,52,2020-08-08 21:04:35+00:00,3,True,active,0,True,,,2020-08-08 21:05:30,2020
45,True,0,0,53,True,11,53,2020-08-08 20:59:44+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
46,True,0,0,54,True,2,54,2020-08-08 20:59:16+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
47,True,0,0,55,True,6,55,2020-08-08 20:50:23+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
48,True,0,0,56,True,4,56,2020-08-08 19:37:33+00:00,14,True,active,0,True,,,2020-08-08 21:05:30,2020
49,True,0,0,57,True,2,57,2020-08-08 21:03:17+00:00,12,True,active,0,True,,,2020-08-08 21:05:30,2020
50,True,3,0,58,True,15,58,2020-08-08 20:47:08+00:00,1,True,active,0,True,,,2020-08-08 21:05:30,2020
51,True,0,0,59,True,0,59,2020-08-08 20:29:51+00:00,19,True,active,0,False,,,2020-08-08 21:05:30,2020
52,True,2,0,60,True,13,60,2020-08-08 21:03:01+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
53,True,1,0,61,True,17,61,2020-08-08 21:03:20+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
54,True,1,0,63,True,3,63,2020-08-08 20:53:36+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
55,True,0,0,64,True,19,64,2020-08-08 20:49:23+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
56,True,0,0,65,True,9,65,2020-08-08 19:40:47+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
57,True,0,0,66,True,4,66,2020-08-08 20:27:51+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
58,True,0,0,67,True,2,67,2020-08-08 21:03:23+00:00,25,True,active,0,True,,,2020-08-08 21:05:30,2020
59,True,0,0,68,True,7,68,2020-08-08 21:05:13+00:00,12,True,active,0,True,,,2020-08-08 21:05:30,2020
60,True,0,0,69,True,9,69,2020-08-08 20:38:48+00:00,10,True,active,0,True,,,2020-08-08 21:05:30,2020
61,True,0,0,70,True,15,70,2020-08-08 21:01:25+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
62,True,0,0,71,True,11,71,2020-08-08 20:46:42+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
63,True,0,0,72,True,12,72,2020-08-08 21:00:44+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
64,True,0,0,73,True,13,73,2020-08-08 21:00:39+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
65,True,1,0,74,True,16,74,2020-08-08 21:03:47+00:00,2,True,active,0,True,,,2020-08-08 21:05:30,2020
66,True,2,0,75,True,11,75,2020-08-08 20:45:23+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
67,True,0,0,76,True,12,76,2020-08-08 21:03:05+00:00,5,True,active,0,False,,,2020-08-08 21:05:30,2020
68,True,0,0,77,True,4,77,2020-08-08 20:47:48+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
69,True,1,0,78,True,8,78,2020-08-08 20:59:30+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
70,True,2,0,79,True,3,79,2020-08-08 20:59:59+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
71,True,1,0,80,True,10,80,2020-08-08 20:58:28+00:00,24,True,active,0,False,,,2020-08-08 21:05:30,2020
72,True,1,0,81,True,0,81,2020-08-08 20:59:06+00:00,18,True,active,0,False,,,2020-08-08 21:05:30,2020
73,True,0,0,82,True,1,82,2020-08-08 20:54:31+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
74,True,0,0,84,True,14,84,2020-08-08 20:58:51+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
75,True,1,0,85,True,14,85,2020-08-08 20:57:05+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
76,True,0,0,86,True,5,86,2020-08-08 21:04:23+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
77,True,1,0,87,True,1,87,2020-08-08 21:01:27+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
78,True,0,0,89,True,10,89,2020-08-08 21:02:06+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
79,True,0,0,90,True,6,90,2020-08-08 20:28:37+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
80,True,2,0,91,True,10,91,2020-08-08 21:04:25+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
81,True,0,0,92,True,10,92,2020-08-08 20:49:16+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
82,True,0,0,93,True,10,93,2020-08-08 20:29:32+00:00,5,True,active,0,False,,,2020-08-08 21:05:30,2020
83,True,0,0,94,True,10,94,2020-08-08 20:39:43+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
84,True,0,0,95,True,4,95,2020-08-08 20:47:30+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
85,True,0,0,96,True,9,96,2020-08-08 20:57:02+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
86,True,1,0,97,True,2,97,2020-08-08 21:03:50+00:00,16,True,active,0,False,,,2020-08-08 21:05:30,2020
87,True,0,0,98,True,11,98,2020-08-08 20:55:21+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
88,True,0,0,99,True,9,99,2020-08-08 20:31:04+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
89,True,2,0,100,True,6,100,2020-08-08 21:03:22+00:00,17,True,active,0,True,,,2020-08-08 21:05:30,2020
90,True,0,0,101,True,7,101,2020-08-08 20:11:30+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
91,True,3,0,102,True,3,102,2020-08-08 21:02:00+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
92,True,0,0,103,True,2,103,2020-08-08 20:42:02+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
93,True,0,0,104,True,13,104,2020-08-08 20:59:22+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
94,True,3,0,105,True,9,105,2020-08-08 20:59:11+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
95,True,0,0,106,True,6,106,2020-08-08 20:15:44+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
96,True,0,0,107,True,2,107,2020-08-08 21:04:39+00:00,17,True,active,0,False,,,2020-08-08 21:05:30,2020
97,True,0,0,108,True,1,108,2020-08-08 20:58:01+00:00,16,True,active,0,False,,,2020-08-08 21:05:30,2020
98,True,0,0,109,True,12,109,2020-08-08 18:26:40+00:00,23,True,active,0,False,,,2020-08-08 21:05:30,2020
99,True,0,0,110,True,5,110,2020-08-08 20:52:26+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
100,True,0,0,111,True,2,111,2020-08-08 20:29:53+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
101,True,0,0,112,True,3,112,2020-08-08 20:59:46+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
102,True,1,0,113,True,0,113,2020-08-08 20:22:32+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
103,True,1,0,114,True,1,114,2020-08-08 20:59:45+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
104,True,1,0,115,True,14,115,2020-08-08 21:04:21+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
105,True,0,0,116,True,1,116,2020-08-08 21:03:50+00:00,22,True,active,0,False,,,2020-08-08 21:05:30,2020
106,True,2,0,117,True,13,117,2020-08-08 20:32:21+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
107,True,0,0,118,True,12,118,2020-08-08 21:05:10+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
108,True,0,0,119,True,8,119,2020-08-08 20:53:03+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
109,True,2,0,120,True,7,120,2020-08-08 21:04:24+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
110,True,1,0,121,True,4,121,2020-08-08 21:05:03+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
111,True,1,0,122,True,14,122,2020-08-08 21:02:04+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
112,True,0,0,124,True,15,124,2020-08-08 20:52:18+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
113,True,0,0,125,True,4,125,2020-08-08 20:54:18+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
114,True,0,0,126,True,7,126,2020-08-08 17:55:11+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
115,True,1,0,128,True,12,128,2020-08-08 20:46:42+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
116,True,0,0,129,True,9,129,2020-08-08 20:37:03+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
117,True,0,0,130,True,8,130,2020-08-08 20:53:51+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
118,True,0,0,131,True,5,131,2020-08-08 21:01:22+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
119,True,0,0,133,True,15,133,2020-08-08 20:59:35+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
120,True,1,0,135,True,4,135,2020-08-08 21:05:09+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
121,True,3,0,136,True,9,136,2020-08-08 20:52:04+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
122,True,0,0,137,True,8,137,2020-08-08 20:32:17+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
123,True,1,0,138,True,14,138,2020-08-08 20:47:58+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
124,True,0,0,139,True,4,139,2020-08-08 20:41:13+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
125,False,17,0,140,True,0,140,2020-08-08 14:27:37+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
126,True,1,0,141,True,6,141,2020-08-08 21:01:34+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
127,True,0,0,142,True,9,142,2020-08-08 21:03:35+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
128,True,0,0,143,True,7,143,2020-08-08 20:59:15+00:00,16,True,active,0,False,,,2020-08-08 21:05:30,2020
129,True,0,0,144,True,17,144,2020-08-08 21:00:22+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
130,True,0,0,145,True,14,145,2020-08-08 21:04:57+00:00,5,True,active,0,False,,,2020-08-08 21:05:30,2020
131,True,3,0,146,True,1,146,2020-08-08 21:01:41+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
132,True,0,0,149,True,16,149,2020-08-08 20:57:12+00:00,2,True,active,0,True,,,2020-08-08 21:05:30,2020
133,True,0,0,150,True,5,150,2020-08-08 20:49:35+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
134,True,1,0,151,True,4,151,2020-08-08 21:02:44+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
135,True,0,0,152,True,1,152,2020-08-08 21:01:58+00:00,14,True,active,0,True,,,2020-08-08 21:05:30,2020
136,True,1,0,156,True,0,156,2020-08-08 15:03:38+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
137,True,4,0,157,True,11,157,2020-08-08 21:04:59+00:00,0,True,active,0,False,,,2020-08-08 21:05:30,2020
138,True,1,0,159,True,2,159,2020-08-08 20:57:02+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
139,True,0,0,160,True,0,160,2020-08-08 19:38:47+00:00,14,True,active,0,True,,,2020-08-08 21:05:30,2020
140,True,0,0,161,True,6,161,2020-08-08 21:04:02+00:00,17,True,active,0,False,,,2020-08-08 21:05:30,2020
141,True,0,0,162,True,4,162,2020-08-08 19:55:46+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
142,True,0,0,163,True,11,163,2020-08-08 21:04:06+00:00,8,True,active,0,True,,,2020-08-08 21:05:30,2020
143,True,0,0,167,True,5,167,2020-08-08 21:02:22+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
144,True,0,0,169,True,15,169,2020-08-08 20:11:09+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
145,True,0,0,170,True,1,170,2020-08-08 19:20:52+00:00,13,True,active,0,True,,,2020-08-08 21:05:30,2020
146,True,0,0,171,True,6,171,2020-08-08 20:42:23+00:00,17,True,active,0,True,,,2020-08-08 21:05:30,2020
147,True,0,0,173,True,3,173,2020-08-08 20:52:46+00:00,11,True,active,0,True,,,2020-08-08 21:05:30,2020
148,True,0,0,174,True,2,174,2020-08-08 21:01:15+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
149,True,0,0,175,True,3,175,2020-08-08 20:57:34+00:00,14,True,active,0,True,,,2020-08-08 21:05:30,2020
150,True,0,0,176,True,7,176,2020-08-08 21:05:09+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
151,True,2,0,177,True,11,177,2020-08-08 21:00:49+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
152,True,1,0,178,True,3,178,2020-08-08 21:04:05+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
153,True,0,0,179,True,5,179,2020-08-08 20:39:42+00:00,20,True,active,0,False,,,2020-08-08 21:05:30,2020
154,True,1,0,180,True,6,180,2020-08-08 21:00:53+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
155,True,0,0,181,True,9,181,2020-08-08 20:39:46+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
156,True,0,0,182,True,19,182,2020-08-08 20:36:39+00:00,0,True,active,0,True,,,2020-08-08 21:05:30,2020
157,True,0,0,183,True,7,183,2020-08-08 20:52:01+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
158,True,0,0,184,True,2,184,2020-08-08 20:46:56+00:00,17,True,active,0,False,,,2020-08-08 21:05:30,2020
159,True,3,0,185,True,7,185,2020-08-08 21:00:24+00:00,5,True,active,0,False,,,2020-08-08 21:05:30,2020
160,True,2,0,186,True,5,186,2020-08-08 20:44:02+00:00,8,True,active,0,True,,,2020-08-08 21:05:30,2020
161,True,0,0,187,True,11,187,2020-08-08 19:00:51+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
162,True,0,0,188,True,5,188,2020-08-08 20:35:18+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
163,True,1,0,189,True,9,189,2020-08-08 20:46:32+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
164,True,2,0,190,True,9,190,2020-08-08 21:03:02+00:00,26,True,active,0,True,,,2020-08-08 21:05:30,2020
165,True,0,0,191,True,1,191,2020-08-08 20:36:43+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
166,True,0,0,192,True,4,192,2020-08-08 20:53:43+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
167,True,0,0,193,True,2,193,2020-08-08 20:19:35+00:00,13,True,active,0,True,,,2020-08-08 21:05:30,2020
168,True,0,0,194,True,1,194,2020-08-08 20:30:26+00:00,18,True,active,0,False,,,2020-08-08 21:05:30,2020
169,True,2,0,195,True,5,195,2020-08-08 21:01:47+00:00,16,True,active,0,False,,,2020-08-08 21:05:30,2020
170,True,1,0,196,True,5,196,2020-08-08 20:13:46+00:00,4,True,active,0,True,,,2020-08-08 21:05:30,2020
171,True,0,0,197,True,2,197,2020-08-08 20:59:24+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
172,True,0,0,199,True,0,199,2020-08-08 10:40:39+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
173,True,1,0,200,True,8,200,2020-08-08 20:15:23+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
174,True,0,0,201,True,1,201,2020-08-08 18:24:06+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
175,True,1,0,202,True,11,202,2020-08-08 19:25:34+00:00,3,True,active,0,False,,,2020-08-08 21:05:30,2020
176,True,1,0,203,True,1,203,2020-08-08 18:59:34+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
177,True,0,0,204,True,8,204,2020-08-08 12:07:18+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
178,True,0,0,205,True,6,205,2020-08-08 18:40:11+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
179,True,0,0,206,True,8,206,2020-08-08 20:44:56+00:00,15,True,active,0,True,,,2020-08-08 21:05:30,2020
180,True,0,0,208,True,2,208,2020-08-08 19:20:41+00:00,13,True,active,0,True,,,2020-08-08 21:05:30,2020
181,True,0,0,209,True,13,209,2020-08-08 16:50:22+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
182,True,0,0,210,True,0,210,2020-08-08 19:27:28+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
183,True,0,0,211,True,8,211,2020-08-08 19:38:23+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
184,True,0,0,212,True,24,212,2020-08-08 19:02:32+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
185,True,0,0,213,True,2,213,2020-08-08 20:56:20+00:00,14,True,active,0,True,,,2020-08-08 21:05:30,2020
186,True,0,0,214,True,13,214,2020-08-08 21:04:24+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
187,True,1,0,215,True,8,215,2020-08-08 18:36:10+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
188,True,0,0,216,True,12,216,2020-08-08 16:36:17+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
189,True,0,0,217,True,11,217,2020-08-08 19:23:09+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
190,True,0,0,218,True,12,218,2020-08-08 20:41:49+00:00,3,True,active,0,False,,,2020-08-08 21:05:30,2020
191,True,0,0,219,True,8,219,2020-08-08 15:29:08+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
192,True,0,0,221,True,12,221,2020-08-08 21:03:55+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
193,True,0,0,222,True,1,222,2020-08-08 20:24:01+00:00,13,True,active,0,True,,,2020-08-08 21:05:30,2020
194,True,0,0,224,True,8,224,2020-08-08 20:16:29+00:00,9,True,active,0,False,,,2020-08-08 21:05:30,2020
195,True,1,0,225,True,2,225,2020-08-08 20:46:05+00:00,16,True,active,0,False,,,2020-08-08 21:05:30,2020
196,True,0,0,226,True,1,226,2020-08-08 21:04:29+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
197,True,0,0,227,True,1,227,2020-08-08 20:58:06+00:00,18,True,active,0,False,,,2020-08-08 21:05:30,2020
198,True,0,0,228,True,5,228,2020-08-08 20:53:20+00:00,14,True,active,0,False,,,2020-08-08 21:05:30,2020
199,True,0,0,232,True,3,232,2020-08-08 18:50:24+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
200,True,1,0,233,True,11,233,2020-08-08 20:48:44+00:00,3,True,active,0,False,,,2020-08-08 21:05:30,2020
201,True,0,0,234,True,4,234,2020-08-08 19:43:32+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
202,True,1,0,235,True,1,235,2020-08-08 21:01:48+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
203,True,1,0,236,True,13,236,2020-08-08 20:28:32+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
204,True,2,0,239,True,5,239,2020-08-08 21:02:02+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
205,True,0,0,255,True,11,255,2020-08-08 08:58:53+00:00,4,True,active,0,False,,,2020-08-08 21:05:30,2020
206,True,0,0,258,True,8,258,2020-08-08 20:27:31+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
207,True,0,0,259,True,14,259,2020-08-08 18:07:57+00:00,1,True,active,0,False,,,2020-08-08 21:05:30,2020
208,True,0,0,260,True,13,260,2020-08-08 18:41:34+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
209,True,0,0,271,True,5,271,2020-08-08 21:05:14+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
210,True,0,0,272,True,8,272,2020-08-08 16:41:59+00:00,11,True,active,0,False,,,2020-08-08 21:05:30,2020
211,True,1,0,273,True,19,273,2020-08-08 20:48:05+00:00,20,True,active,0,False,,,2020-08-08 21:05:30,2020
212,True,0,0,279,True,17,279,2020-08-08 19:31:22+00:00,2,True,active,0,False,,,2020-08-08 21:05:30,2020
213,True,0,0,280,True,9,280,2020-08-08 20:21:08+00:00,10,True,active,0,False,,,2020-08-08 21:05:30,2020
214,True,0,0,282,True,7,282,2020-08-08 20:53:29+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
215,True,0,0,296,True,19,296,2020-08-08 21:03:09+00:00,4,True,active,0,False,"{'off_dock_count': 16, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'off_dock_capacity': 100, 'valet_revision': 11, 'dock_blocked_count': 0}",[{'id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}],2020-08-08 21:05:30,2020
216,True,1,0,318,True,5,318,2020-08-08 20:45:13+00:00,13,True,active,0,False,,,2020-08-08 21:05:30,2020
217,True,0,0,319,True,13,319,2020-08-08 20:50:44+00:00,12,True,active,0,False,,,2020-08-08 21:05:30,2020
218,True,0,0,327,True,8,327,2020-08-08 21:05:24+00:00,7,True,active,0,False,,,2020-08-08 21:05:30,2020
219,True,0,0,328,True,7,328,2020-08-08 20:59:59+00:00,8,True,active,0,False,,,2020-08-08 21:05:30,2020
220,True,0,0,329,True,9,329,2020-08-08 20:08:18+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
221,True,0,0,330,True,9,330,2020-08-08 20:32:59+00:00,6,True,active,0,False,,,2020-08-08 21:05:30,2020
222,True,0,0,331,True,0,331,2020-08-08 20:51:07+00:00,15,True,active,0,False,,,2020-08-08 21:05:30,2020
