,last_reported,eightd_has_available_keys,station_id,is_renting,num_docks_disabled,station_status,num_bikes_available,num_bikes_disabled,is_installed,is_returning,legacy_id,num_ebikes_available,num_docks_available,timestamp_of_data_read_request,year_station_last_reported
233,2020-08-19 02:33:27+00:00,False,342,True,0,active,12,0,True,True,342,0,3,2020-08-19 02:33:35,2020
234,2020-08-18 21:51:30+00:00,False,343,True,0,active,4,1,True,True,343,0,10,2020-08-19 02:33:35,2020
235,2020-08-19 00:16:28+00:00,False,344,True,0,active,13,0,True,True,344,0,6,2020-08-19 02:33:35,2020
236,2020-08-19 01:23:46+00:00,False,345,True,0,active,16,1,True,True,345,0,2,2020-08-19 02:33:35,2020
237,2020-08-19 01:35:00+00:00,False,346,True,0,active,5,0,True,True,346,0,10,2020-08-19 02:33:35,2020
238,2020-08-18 22:04:27+00:00,False,347,True,0,active,9,0,True,True,347,0,6,2020-08-19 02:33:35,2020
239,2020-08-18 21:30:35+00:00,False,348,True,0,active,1,0,True,True,348,0,14,2020-08-19 02:33:35,2020
240,2020-08-19 00:15:46+00:00,False,349,True,0,active,4,0,True,True,349,0,13,2020-08-19 02:33:35,2020
241,2020-08-19 02:33:22+00:00,False,350,True,0,active,12,0,True,True,350,0,5,2020-08-19 02:33:35,2020
242,2020-08-19 00:34:08+00:00,False,351,True,0,active,12,0,True,True,351,0,3,2020-08-19 02:33:35,2020
243,2020-08-19 02:22:23+00:00,False,352,True,0,active,9,0,True,True,352,0,6,2020-08-19 02:33:35,2020
244,2020-08-19 00:06:01+00:00,True,353,True,0,active,10,0,True,True,353,0,5,2020-08-19 02:33:35,2020
245,2020-08-19 01:48:26+00:00,False,354,True,0,active,4,0,True,True,354,0,11,2020-08-19 02:33:35,2020
246,2020-08-19 00:01:42+00:00,False,355,True,0,active,16,0,True,True,355,0,1,2020-08-19 02:33:35,2020
247,2020-08-19 00:05:45+00:00,False,356,True,0,active,0,0,True,True,356,0,23,2020-08-19 02:33:35,2020
248,2020-08-19 01:21:57+00:00,False,357,True,0,active,9,0,True,True,357,0,6,2020-08-19 02:33:35,2020
249,2020-08-19 01:14:55+00:00,False,358,True,0,active,19,0,True,True,358,0,0,2020-08-19 02:33:35,2020
250,2020-08-19 01:28:00+00:00,False,359,True,0,active,1,0,True,True,359,0,14,2020-08-19 02:33:35,2020
251,2020-08-19 02:24:11+00:00,False,360,True,0,active,8,0,True,True,360,0,7,2020-08-19 02:33:35,2020
252,2020-08-19 02:21:42+00:00,False,361,True,0,active,5,0,True,True,361,0,14,2020-08-19 02:33:35,2020
253,2020-08-19 02:32:59+00:00,False,362,True,0,active,8,1,True,True,362,0,10,2020-08-19 02:33:35,2020
254,2020-08-19 02:20:47+00:00,False,363,True,0,active,7,0,True,True,363,0,12,2020-08-19 02:33:35,2020
255,2020-08-19 02:22:46+00:00,False,364,True,0,active,11,1,True,True,364,0,7,2020-08-19 02:33:35,2020
256,2020-08-19 01:32:48+00:00,False,365,True,0,active,5,0,True,True,365,0,14,2020-08-19 02:33:35,2020
257,2020-08-19 02:17:56+00:00,False,366,True,0,active,11,0,True,True,366,0,4,2020-08-19 02:33:35,2020
258,2020-08-19 00:34:37+00:00,False,367,True,0,active,18,0,True,True,367,0,1,2020-08-19 02:33:35,2020
259,2020-08-19 01:34:16+00:00,False,368,True,0,active,3,0,True,True,368,0,12,2020-08-19 02:33:35,2020
260,2020-08-19 01:56:56+00:00,False,369,True,0,active,15,0,True,True,369,0,0,2020-08-19 02:33:35,2020
261,2020-08-19 01:53:12+00:00,False,370,True,0,active,0,0,True,True,370,0,19,2020-08-19 02:33:35,2020
262,2020-08-19 00:55:37+00:00,False,371,True,0,active,7,0,True,True,371,0,12,2020-08-19 02:33:35,2020
263,2020-08-19 01:20:25+00:00,False,372,True,0,active,3,2,True,True,372,0,14,2020-08-19 02:33:35,2020
264,2020-08-18 22:53:16+00:00,False,373,True,0,active,9,0,True,True,373,0,6,2020-08-19 02:33:35,2020
265,2020-08-19 02:28:29+00:00,False,374,True,0,active,3,1,True,True,374,0,15,2020-08-19 02:33:35,2020
266,2020-08-19 02:04:33+00:00,False,376,True,0,active,9,0,True,True,376,0,6,2020-08-19 02:33:35,2020
267,2020-08-19 01:56:51+00:00,False,377,True,0,active,7,0,True,True,377,0,12,2020-08-19 02:33:35,2020
268,2020-08-19 01:49:57+00:00,False,378,True,0,active,5,0,True,True,378,0,14,2020-08-19 02:33:35,2020
269,2020-08-19 01:42:08+00:00,False,379,True,0,active,12,1,True,True,379,0,2,2020-08-19 02:33:35,2020
270,2020-08-19 02:03:40+00:00,False,380,True,0,active,0,0,True,True,380,0,18,2020-08-19 02:33:35,2020
271,2020-08-19 01:58:05+00:00,False,381,True,0,active,17,0,True,True,381,0,2,2020-08-19 02:33:35,2020
272,2020-08-19 02:24:55+00:00,True,384,True,0,active,4,0,True,True,384,0,15,2020-08-19 02:33:35,2020
273,2020-08-19 02:09:53+00:00,False,385,True,1,active,1,0,True,True,385,0,13,2020-08-19 02:33:35,2020
274,2020-08-19 02:16:49+00:00,False,386,True,0,active,9,0,True,True,386,0,10,2020-08-19 02:33:35,2020
275,2020-08-19 00:57:27+00:00,False,387,True,0,active,10,2,True,True,387,0,3,2020-08-19 02:33:35,2020
276,2020-08-18 23:01:40+00:00,False,388,True,0,active,8,0,True,True,388,0,3,2020-08-19 02:33:35,2020
277,2020-08-19 02:04:50+00:00,False,389,True,0,active,5,0,True,True,389,0,9,2020-08-19 02:33:35,2020
278,2020-08-18 15:43:58+00:00,False,390,True,0,active,8,0,True,True,390,0,7,2020-08-19 02:33:35,2020
279,2020-08-18 13:31:28+00:00,False,391,True,0,active,14,0,True,True,391,0,1,2020-08-19 02:33:35,2020
280,2020-08-18 23:56:12+00:00,False,392,True,0,active,8,0,True,True,392,0,7,2020-08-19 02:33:35,2020
281,2020-08-18 21:41:59+00:00,False,393,True,0,active,8,0,True,True,393,0,7,2020-08-19 02:33:35,2020
282,2020-08-18 22:40:56+00:00,False,394,True,0,active,0,0,True,True,394,0,14,2020-08-19 02:33:35,2020
283,2020-08-18 21:35:53+00:00,False,395,True,0,active,11,0,True,True,395,0,4,2020-08-19 02:33:35,2020
284,2020-08-19 01:54:18+00:00,False,396,True,0,active,13,0,True,True,396,0,2,2020-08-19 02:33:35,2020
285,2020-08-18 20:30:21+00:00,False,397,True,0,active,6,1,True,True,397,0,8,2020-08-19 02:33:35,2020
286,2020-08-19 01:22:52+00:00,False,398,True,0,active,12,0,True,True,398,0,7,2020-08-19 02:33:35,2020
287,2020-08-19 00:27:57+00:00,False,399,True,0,active,3,0,True,True,399,0,12,2020-08-19 02:33:35,2020
288,2020-08-19 01:22:46+00:00,False,400,True,0,active,19,0,True,True,400,0,8,2020-08-19 02:33:35,2020
289,2020-08-19 01:19:12+00:00,False,401,True,0,active,12,0,True,True,401,0,3,2020-08-19 02:33:35,2020
290,2020-08-19 00:53:41+00:00,False,402,True,0,active,7,0,True,True,402,0,8,2020-08-19 02:33:35,2020
291,2020-08-19 02:14:47+00:00,False,403,True,0,active,10,1,True,True,403,0,4,2020-08-19 02:33:35,2020
292,2020-08-19 02:19:44+00:00,False,404,True,0,active,12,0,True,True,404,0,4,2020-08-19 02:33:35,2020
293,2020-08-19 01:25:31+00:00,False,405,True,0,active,13,0,True,True,405,0,6,2020-08-19 02:33:35,2020
294,2020-08-18 23:22:58+00:00,False,406,True,0,active,19,0,True,True,406,0,0,2020-08-19 02:33:35,2020
295,2020-08-19 01:53:25+00:00,False,407,True,0,active,2,0,True,True,407,0,17,2020-08-19 02:33:35,2020
296,2020-08-19 02:14:34+00:00,False,408,True,0,active,8,1,True,True,408,0,6,2020-08-19 02:33:35,2020
297,2020-08-19 02:14:37+00:00,False,409,True,0,active,13,0,True,True,409,0,6,2020-08-19 02:33:35,2020
298,2020-08-19 00:45:49+00:00,False,410,True,0,active,7,0,True,True,410,0,12,2020-08-19 02:33:35,2020
299,2020-08-18 23:20:53+00:00,False,411,True,0,active,3,0,True,True,411,0,12,2020-08-19 02:33:35,2020
300,2020-08-19 02:21:10+00:00,False,412,True,0,active,12,0,True,True,412,0,7,2020-08-19 02:33:35,2020
301,2020-08-19 02:16:54+00:00,False,413,True,0,active,7,1,True,True,413,0,11,2020-08-19 02:33:35,2020
302,2020-08-18 22:19:59+00:00,False,414,True,0,active,3,0,True,True,414,0,20,2020-08-19 02:33:35,2020
303,2020-08-19 02:12:19+00:00,False,415,True,0,active,4,0,True,True,415,0,15,2020-08-19 02:33:35,2020
304,2020-08-19 01:02:16+00:00,False,416,True,0,active,0,3,True,True,416,0,12,2020-08-19 02:33:35,2020
305,2020-08-19 02:22:26+00:00,False,417,True,0,active,10,0,True,True,417,0,9,2020-08-19 02:33:35,2020
306,2020-08-19 02:21:54+00:00,False,419,True,0,active,9,0,True,True,419,0,6,2020-08-19 02:33:35,2020
307,1970-01-02 00:00:00+00:00,False,420,False,0,out_of_service,0,0,False,False,420,0,0,2020-08-19 02:33:35,1970
308,2020-08-17 16:27:03+00:00,False,421,True,0,active,19,0,True,True,421,0,0,2020-08-19 02:33:35,2020
309,2020-08-19 00:39:44+00:00,False,422,True,0,active,5,1,True,True,422,0,9,2020-08-19 02:33:35,2020
310,2020-08-19 01:35:22+00:00,False,423,True,0,active,10,0,True,True,423,0,9,2020-08-19 02:33:35,2020
311,2020-08-18 21:17:04+00:00,False,424,True,0,active,2,0,True,True,424,0,17,2020-08-19 02:33:35,2020
312,2020-08-18 22:46:58+00:00,False,425,True,0,active,0,0,True,True,425,0,16,2020-08-19 02:33:35,2020
313,2020-08-19 00:56:00+00:00,False,426,True,0,active,1,0,True,True,426,0,26,2020-08-19 02:33:35,2020
314,2020-08-18 14:14:07+00:00,False,427,True,0,active,1,0,True,True,427,0,18,2020-08-19 02:33:35,2020
315,2020-08-19 00:44:14+00:00,False,428,True,0,active,6,1,True,True,428,0,12,2020-08-19 02:33:35,2020
316,2020-08-18 22:24:09+00:00,False,430,True,0,active,16,0,True,True,430,0,3,2020-08-19 02:33:35,2020
317,2020-08-18 15:50:09+00:00,False,431,True,0,active,1,0,True,True,431,0,14,2020-08-19 02:33:35,2020
318,2020-08-19 00:27:01+00:00,False,432,True,0,active,4,0,True,True,432,0,15,2020-08-19 02:33:35,2020
319,2020-08-19 01:44:49+00:00,False,433,True,0,active,2,0,True,True,433,0,17,2020-08-19 02:33:35,2020
320,2020-08-19 00:42:49+00:00,False,434,True,0,active,2,0,True,True,434,0,17,2020-08-19 02:33:35,2020
321,2020-08-18 22:40:18+00:00,False,435,True,0,active,9,0,True,True,435,0,6,2020-08-19 02:33:35,2020
322,2020-08-19 00:06:35+00:00,False,436,True,0,active,1,0,True,True,436,0,14,2020-08-19 02:33:35,2020
323,2020-08-19 02:17:40+00:00,False,437,True,0,active,4,0,True,True,437,0,15,2020-08-19 02:33:35,2020
324,2020-08-19 00:24:28+00:00,False,440,True,0,active,17,0,True,True,440,0,0,2020-08-19 02:33:35,2020
325,2020-08-19 01:56:42+00:00,False,441,True,0,active,11,1,True,True,441,0,7,2020-08-19 02:33:35,2020
326,2020-08-18 21:01:08+00:00,False,442,True,0,active,15,0,True,True,442,0,0,2020-08-19 02:33:35,2020
327,2020-08-19 02:14:19+00:00,False,443,True,0,active,5,0,True,True,443,0,14,2020-08-19 02:33:35,2020
328,2020-08-19 01:47:02+00:00,False,445,True,0,active,10,0,True,True,445,0,9,2020-08-19 02:33:35,2020
329,2020-08-19 01:42:58+00:00,False,446,True,0,active,1,0,True,True,446,0,11,2020-08-19 02:33:35,2020
330,2020-08-19 00:58:46+00:00,False,447,True,0,active,7,0,True,True,447,0,12,2020-08-19 02:33:35,2020
331,2020-08-18 08:58:50+00:00,False,448,True,0,active,7,0,True,True,448,0,4,2020-08-19 02:33:35,2020
332,1970-01-02 00:00:00+00:00,False,449,True,0,out_of_service,0,0,False,True,449,0,0,2020-08-19 02:33:35,1970
333,2020-08-19 01:40:53+00:00,False,450,True,0,active,10,0,True,True,450,0,5,2020-08-19 02:33:35,2020
334,2020-08-19 01:39:49+00:00,False,451,True,0,active,14,0,True,True,451,0,1,2020-08-19 02:33:35,2020
335,2020-08-19 02:01:24+00:00,False,452,True,0,active,12,0,True,True,452,0,3,2020-08-19 02:33:35,2020
336,2020-08-19 00:34:10+00:00,False,453,True,0,active,10,0,True,True,453,0,5,2020-08-19 02:33:35,2020
337,2020-08-19 01:51:42+00:00,False,454,True,0,active,0,0,True,True,454,0,15,2020-08-19 02:33:35,2020
338,2020-08-19 01:08:48+00:00,False,455,True,0,active,7,0,True,True,455,0,5,2020-08-19 02:33:35,2020
339,2020-08-19 01:30:55+00:00,False,456,True,0,active,4,0,True,True,456,0,15,2020-08-19 02:33:35,2020
340,2020-08-19 01:12:46+00:00,False,457,True,0,active,11,0,True,True,457,0,0,2020-08-19 02:33:35,2020
341,2020-08-18 23:32:08+00:00,False,458,True,0,active,6,2,True,True,458,0,3,2020-08-19 02:33:35,2020
