,num_docks_available,is_returning,is_renting,last_reported,eightd_has_available_keys,num_docks_disabled,legacy_id,num_bikes_available,num_ebikes_available,is_installed,station_status,station_id,num_bikes_disabled,timestamp_of_data_read_request,year_station_last_reported
233,4,True,True,2020-08-13 00:33:53+00:00,False,0,342,11,0,True,active,342,0,2020-08-13 00:42:20,2020
234,11,True,True,2020-08-12 16:19:17+00:00,False,0,343,4,0,True,active,343,0,2020-08-13 00:42:20,2020
235,12,True,True,2020-08-12 23:41:56+00:00,False,0,344,7,0,True,active,344,0,2020-08-13 00:42:20,2020
236,17,True,True,2020-08-13 00:12:10+00:00,False,0,345,2,0,True,active,345,0,2020-08-13 00:42:20,2020
237,9,True,True,2020-08-13 00:35:07+00:00,False,0,346,6,0,True,active,346,0,2020-08-13 00:42:20,2020
238,2,True,True,2020-08-12 18:59:12+00:00,False,0,347,13,0,True,active,347,0,2020-08-13 00:42:20,2020
239,13,True,True,2020-08-13 00:18:05+00:00,False,0,348,1,0,True,active,348,1,2020-08-13 00:42:20,2020
240,10,True,True,2020-08-12 18:36:47+00:00,True,0,349,6,0,True,active,349,1,2020-08-13 00:42:20,2020
241,4,True,True,2020-08-13 00:14:45+00:00,False,0,350,13,0,True,active,350,0,2020-08-13 00:42:20,2020
242,8,True,True,2020-08-12 23:49:00+00:00,False,0,351,7,0,True,active,351,0,2020-08-13 00:42:20,2020
243,5,True,True,2020-08-13 00:14:40+00:00,False,0,352,10,0,True,active,352,0,2020-08-13 00:42:20,2020
244,9,True,True,2020-08-12 15:33:31+00:00,True,0,353,6,0,True,active,353,0,2020-08-13 00:42:20,2020
245,8,True,True,2020-08-13 00:27:29+00:00,False,0,354,6,0,True,active,354,1,2020-08-13 00:42:20,2020
246,5,True,True,2020-08-13 00:16:32+00:00,False,0,355,12,0,True,active,355,0,2020-08-13 00:42:20,2020
247,11,True,True,2020-08-13 00:19:03+00:00,False,0,356,12,0,True,active,356,0,2020-08-13 00:42:20,2020
248,8,True,True,2020-08-13 00:36:55+00:00,False,0,357,6,0,True,active,357,1,2020-08-13 00:42:20,2020
249,0,True,True,2020-08-12 22:08:38+00:00,False,0,358,19,0,True,active,358,0,2020-08-13 00:42:20,2020
250,12,True,True,2020-08-13 00:41:23+00:00,False,0,359,3,0,True,active,359,0,2020-08-13 00:42:20,2020
251,12,True,True,2020-08-12 22:46:10+00:00,False,0,360,3,0,True,active,360,0,2020-08-13 00:42:20,2020
252,13,True,True,2020-08-13 00:17:17+00:00,False,0,361,6,0,True,active,361,0,2020-08-13 00:42:20,2020
253,1,True,True,2020-08-13 00:14:38+00:00,False,0,362,17,0,True,active,362,1,2020-08-13 00:42:20,2020
254,2,True,True,2020-08-13 00:37:50+00:00,False,0,363,17,0,True,active,363,0,2020-08-13 00:42:20,2020
255,7,True,True,2020-08-13 00:40:08+00:00,False,0,364,12,0,True,active,364,0,2020-08-13 00:42:20,2020
256,11,True,True,2020-08-13 00:36:01+00:00,False,0,365,8,0,True,active,365,0,2020-08-13 00:42:20,2020
257,0,True,True,2020-08-13 00:39:12+00:00,False,0,366,15,0,True,active,366,0,2020-08-13 00:42:20,2020
258,6,True,True,2020-08-12 23:29:37+00:00,False,0,367,13,0,True,active,367,0,2020-08-13 00:42:20,2020
259,3,True,True,2020-08-12 23:03:49+00:00,False,0,368,11,0,True,active,368,1,2020-08-13 00:42:20,2020
260,4,True,True,2020-08-13 00:31:41+00:00,False,0,369,11,0,True,active,369,0,2020-08-13 00:42:20,2020
261,7,True,True,2020-08-13 00:42:11+00:00,False,0,370,12,0,True,active,370,0,2020-08-13 00:42:20,2020
262,9,True,True,2020-08-12 23:32:56+00:00,False,0,371,10,0,True,active,371,0,2020-08-13 00:42:20,2020
263,8,True,True,2020-08-13 00:32:46+00:00,False,0,372,10,0,True,active,372,1,2020-08-13 00:42:20,2020
264,8,True,True,2020-08-12 22:46:22+00:00,False,0,373,7,0,True,active,373,0,2020-08-13 00:42:20,2020
265,19,True,True,2020-08-13 00:37:09+00:00,False,0,374,0,0,True,active,374,0,2020-08-13 00:42:20,2020
266,1,True,True,2020-08-13 00:14:19+00:00,False,0,376,13,0,True,active,376,1,2020-08-13 00:42:20,2020
267,8,True,True,2020-08-13 00:16:18+00:00,False,0,377,11,0,True,active,377,0,2020-08-13 00:42:20,2020
268,5,True,True,2020-08-13 00:37:26+00:00,False,0,378,13,0,True,active,378,1,2020-08-13 00:42:20,2020
269,0,True,True,2020-08-12 23:58:06+00:00,False,0,379,15,0,True,active,379,0,2020-08-13 00:42:20,2020
270,17,True,True,2020-08-13 00:39:12+00:00,False,0,380,1,0,True,active,380,0,2020-08-13 00:42:20,2020
271,2,True,True,2020-08-13 00:33:23+00:00,False,0,381,17,0,True,active,381,0,2020-08-13 00:42:20,2020
272,13,True,True,2020-08-13 00:38:17+00:00,True,0,384,6,0,True,active,384,0,2020-08-13 00:42:20,2020
273,13,True,True,2020-08-13 00:14:18+00:00,False,1,385,0,0,True,active,385,1,2020-08-13 00:42:20,2020
274,12,True,True,2020-08-13 00:39:42+00:00,False,0,386,7,0,True,active,386,0,2020-08-13 00:42:20,2020
275,2,True,True,2020-08-12 23:29:58+00:00,False,0,387,12,0,True,active,387,1,2020-08-13 00:42:20,2020
276,7,True,True,2020-08-12 08:57:42+00:00,False,0,388,4,0,True,active,388,0,2020-08-13 00:42:20,2020
277,2,True,True,2020-08-13 00:40:43+00:00,False,0,389,12,0,True,active,389,0,2020-08-13 00:42:20,2020
278,1,True,True,2020-08-12 19:23:05+00:00,False,0,390,14,0,True,active,390,0,2020-08-13 00:42:20,2020
279,3,True,True,2020-08-13 00:29:36+00:00,False,0,391,12,0,True,active,391,0,2020-08-13 00:42:20,2020
280,10,True,True,2020-08-13 00:02:14+00:00,False,0,392,5,0,True,active,392,0,2020-08-13 00:42:20,2020
281,8,True,True,2020-08-12 15:19:15+00:00,False,0,393,6,0,True,active,393,1,2020-08-13 00:42:20,2020
282,12,True,True,2020-08-12 08:58:35+00:00,False,0,394,2,0,True,active,394,0,2020-08-13 00:42:20,2020
283,4,True,True,2020-08-12 23:54:26+00:00,False,0,395,11,0,True,active,395,0,2020-08-13 00:42:20,2020
284,3,True,True,2020-08-12 08:58:34+00:00,False,0,396,12,0,True,active,396,0,2020-08-13 00:42:20,2020
285,7,True,True,2020-08-12 22:11:10+00:00,False,0,397,8,0,True,active,397,0,2020-08-13 00:42:20,2020
286,9,True,True,2020-08-13 00:33:56+00:00,False,0,398,10,0,True,active,398,0,2020-08-13 00:42:20,2020
287,12,True,True,2020-08-12 23:51:25+00:00,False,0,399,3,0,True,active,399,0,2020-08-13 00:42:20,2020
288,22,True,True,2020-08-12 23:42:12+00:00,False,0,400,5,0,True,active,400,0,2020-08-13 00:42:20,2020
289,14,True,True,2020-08-12 23:04:23+00:00,False,0,401,1,0,True,active,401,0,2020-08-13 00:42:20,2020
290,9,True,True,2020-08-13 00:40:49+00:00,False,0,402,6,0,True,active,402,0,2020-08-13 00:42:20,2020
291,12,True,True,2020-08-13 00:26:35+00:00,False,0,403,1,0,True,active,403,2,2020-08-13 00:42:20,2020
292,13,True,True,2020-08-13 00:21:07+00:00,False,0,404,3,0,True,active,404,0,2020-08-13 00:42:20,2020
293,8,True,True,2020-08-13 00:26:13+00:00,False,0,405,11,0,True,active,405,0,2020-08-13 00:42:20,2020
294,4,True,True,2020-08-12 23:33:12+00:00,False,0,406,15,0,True,active,406,0,2020-08-13 00:42:20,2020
295,11,True,True,2020-08-13 00:24:40+00:00,False,0,407,7,0,True,active,407,1,2020-08-13 00:42:20,2020
296,10,True,True,2020-08-12 23:20:28+00:00,False,0,408,5,0,True,active,408,0,2020-08-13 00:42:20,2020
297,2,True,True,2020-08-13 00:30:56+00:00,False,0,409,17,0,True,active,409,0,2020-08-13 00:42:20,2020
298,8,True,True,2020-08-12 23:31:28+00:00,False,0,410,11,0,True,active,410,0,2020-08-13 00:42:20,2020
299,11,True,True,2020-08-12 22:49:17+00:00,False,0,411,3,0,True,active,411,1,2020-08-13 00:42:20,2020
300,3,True,True,2020-08-13 00:12:31+00:00,False,0,412,15,0,True,active,412,1,2020-08-13 00:42:20,2020
301,10,True,True,2020-08-13 00:17:43+00:00,False,0,413,9,0,True,active,413,0,2020-08-13 00:42:20,2020
302,22,True,True,2020-08-13 00:14:44+00:00,False,0,414,1,0,True,active,414,0,2020-08-13 00:42:20,2020
303,10,True,True,2020-08-13 00:28:47+00:00,False,0,415,7,0,True,active,415,2,2020-08-13 00:42:20,2020
304,11,True,True,2020-08-13 00:09:48+00:00,False,0,416,3,0,True,active,416,1,2020-08-13 00:42:20,2020
305,7,True,True,2020-08-13 00:32:31+00:00,False,0,417,12,0,True,active,417,0,2020-08-13 00:42:20,2020
306,1,True,True,2020-08-13 00:26:17+00:00,False,0,419,14,0,True,active,419,0,2020-08-13 00:42:20,2020
307,0,False,False,1970-01-02 00:00:00+00:00,False,0,420,0,0,False,out_of_service,420,0,2020-08-13 00:42:20,1970
308,4,True,True,2020-08-12 23:26:43+00:00,False,0,421,15,0,True,active,421,0,2020-08-13 00:42:20,2020
309,12,True,True,2020-08-12 22:58:55+00:00,False,0,422,3,0,True,active,422,0,2020-08-13 00:42:20,2020
310,16,True,True,2020-08-12 16:21:54+00:00,False,0,423,3,0,True,active,423,0,2020-08-13 00:42:20,2020
311,13,True,True,2020-08-12 22:18:20+00:00,False,0,424,6,0,True,active,424,0,2020-08-13 00:42:20,2020
312,13,True,True,2020-08-12 22:43:29+00:00,False,0,425,3,0,True,active,425,0,2020-08-13 00:42:20,2020
313,18,True,True,2020-08-13 00:41:49+00:00,False,0,426,9,0,True,active,426,0,2020-08-13 00:42:20,2020
314,13,True,True,2020-08-13 00:12:06+00:00,False,0,427,6,0,True,active,427,0,2020-08-13 00:42:20,2020
315,0,True,True,2020-08-13 00:21:51+00:00,False,0,428,19,0,True,active,428,0,2020-08-13 00:42:20,2020
316,4,True,True,2020-08-12 22:52:47+00:00,False,0,430,15,0,True,active,430,0,2020-08-13 00:42:20,2020
317,11,True,True,2020-08-12 23:24:24+00:00,False,0,431,4,0,True,active,431,0,2020-08-13 00:42:20,2020
318,10,True,True,2020-08-12 22:22:28+00:00,False,0,432,9,0,True,active,432,0,2020-08-13 00:42:20,2020
319,18,True,True,2020-08-12 08:57:31+00:00,False,0,433,1,0,True,active,433,0,2020-08-13 00:42:20,2020
320,19,True,True,2020-08-12 21:19:52+00:00,False,0,434,0,0,True,active,434,0,2020-08-13 00:42:20,2020
321,7,True,True,2020-08-13 00:29:55+00:00,False,0,435,8,0,True,active,435,0,2020-08-13 00:42:20,2020
322,11,True,True,2020-08-13 00:38:38+00:00,False,0,436,4,0,True,active,436,0,2020-08-13 00:42:20,2020
323,7,True,True,2020-08-13 00:41:21+00:00,False,0,437,11,0,True,active,437,1,2020-08-13 00:42:20,2020
324,8,True,True,2020-08-13 00:40:56+00:00,False,0,440,9,0,True,active,440,0,2020-08-13 00:42:20,2020
325,2,True,True,2020-08-13 00:34:52+00:00,False,0,441,17,0,True,active,441,0,2020-08-13 00:42:20,2020
326,2,True,True,2020-08-12 22:13:59+00:00,False,0,442,12,0,True,active,442,1,2020-08-13 00:42:20,2020
327,14,True,True,2020-08-12 23:06:03+00:00,False,0,443,5,0,True,active,443,0,2020-08-13 00:42:20,2020
328,9,True,True,2020-08-13 00:30:42+00:00,False,0,445,10,0,True,active,445,0,2020-08-13 00:42:20,2020
329,2,True,True,2020-08-12 23:55:23+00:00,False,0,446,10,0,True,active,446,0,2020-08-13 00:42:20,2020
330,18,True,True,2020-08-12 22:39:48+00:00,False,0,447,1,0,True,active,447,0,2020-08-13 00:42:20,2020
331,8,True,True,2020-08-12 21:56:06+00:00,False,0,448,3,0,True,active,448,0,2020-08-13 00:42:20,2020
332,0,True,True,1970-01-02 00:00:00+00:00,False,0,449,0,0,False,out_of_service,449,0,2020-08-13 00:42:20,1970
333,3,True,True,2020-08-12 23:49:38+00:00,False,0,450,12,0,True,active,450,0,2020-08-13 00:42:20,2020
334,8,True,True,2020-08-12 23:25:07+00:00,False,0,451,7,0,True,active,451,0,2020-08-13 00:42:20,2020
335,10,True,True,2020-08-13 00:26:26+00:00,False,0,452,5,0,True,active,452,0,2020-08-13 00:42:20,2020
336,14,True,True,2020-08-12 23:43:34+00:00,False,0,453,0,0,True,active,453,1,2020-08-13 00:42:20,2020
337,2,True,True,2020-08-13 00:29:34+00:00,False,0,454,13,0,True,active,454,0,2020-08-13 00:42:20,2020
338,11,True,True,2020-08-12 23:31:24+00:00,False,0,455,0,0,True,active,455,1,2020-08-13 00:42:20,2020
339,10,True,True,2020-08-12 23:13:39+00:00,False,0,456,8,0,True,active,456,1,2020-08-13 00:42:20,2020
340,9,True,True,2020-08-12 22:47:47+00:00,False,0,457,2,0,True,active,457,0,2020-08-13 00:42:20,2020
341,5,True,True,2020-08-12 18:43:37+00:00,False,0,458,5,0,True,active,458,1,2020-08-13 00:42:20,2020
