,is_returning,is_installed,is_renting,num_docks_available,station_id,legacy_id,last_reported,num_docks_disabled,num_bikes_disabled,station_status,num_bikes_available,num_ebikes_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
104,True,True,True,7,115,115,2020-07-29 15:49:39+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
105,True,True,True,16,116,116,2020-07-29 16:24:04+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
106,True,True,True,3,117,117,2020-07-29 16:32:57+00:00,0,0,active,16,0,False,,,2020-07-29 16:42:45,2020
107,True,True,True,10,118,118,2020-07-29 16:27:24+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
108,True,True,True,4,119,119,2020-07-29 16:08:37+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
109,True,True,True,5,120,120,2020-07-29 16:25:36+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
110,True,True,True,13,121,121,2020-07-29 16:34:53+00:00,0,1,active,3,0,False,,,2020-07-29 16:42:45,2020
111,True,True,True,11,122,122,2020-07-29 16:30:41+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
112,True,True,True,10,124,124,2020-07-29 12:05:27+00:00,0,1,active,4,0,False,,,2020-07-29 16:42:45,2020
113,True,True,True,15,125,125,2020-07-29 15:34:04+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
114,True,True,True,12,126,126,2020-07-29 15:42:17+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
115,True,True,True,6,128,128,2020-07-29 16:38:30+00:00,0,1,active,12,0,False,,,2020-07-29 16:42:45,2020
116,True,True,True,12,129,129,2020-07-29 16:39:06+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
117,True,True,True,7,130,130,2020-07-29 08:49:10+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
118,True,True,True,6,131,131,2020-07-29 15:37:43+00:00,0,1,active,11,0,False,,,2020-07-29 16:42:45,2020
119,True,True,True,16,133,133,2020-07-29 16:22:16+00:00,0,1,active,6,0,False,,,2020-07-29 16:42:45,2020
120,True,True,True,7,135,135,2020-07-29 15:54:17+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
121,True,True,True,2,136,136,2020-07-29 15:04:07+00:00,0,2,active,15,0,False,,,2020-07-29 16:42:45,2020
122,True,True,True,12,137,137,2020-07-29 16:00:11+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
123,True,True,True,5,138,138,2020-07-29 16:31:38+00:00,0,1,active,9,0,False,,,2020-07-29 16:42:45,2020
124,True,True,True,18,139,139,2020-07-29 16:37:26+00:00,0,0,active,1,0,False,,,2020-07-29 16:42:45,2020
125,True,True,True,12,140,140,2020-07-29 16:19:23+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
126,True,True,True,14,141,141,2020-07-29 16:25:04+00:00,0,0,active,1,0,False,,,2020-07-29 16:42:45,2020
127,True,True,True,3,142,142,2020-07-29 16:14:57+00:00,0,0,active,20,0,False,,,2020-07-29 16:42:45,2020
128,True,True,True,18,143,143,2020-07-29 15:58:01+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
129,True,True,True,9,144,144,2020-07-29 16:41:55+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
130,True,True,True,6,145,145,2020-07-29 16:30:38+00:00,0,0,active,13,0,False,,,2020-07-29 16:42:45,2020
131,True,True,True,3,146,146,2020-07-29 16:13:12+00:00,0,3,active,13,0,False,,,2020-07-29 16:42:45,2020
132,True,True,True,7,149,149,2020-07-29 14:33:52+00:00,0,1,active,10,0,True,,,2020-07-29 16:42:45,2020
133,True,True,True,5,150,150,2020-07-29 16:33:54+00:00,0,0,active,14,0,False,,,2020-07-29 16:42:45,2020
134,True,True,True,7,151,151,2020-07-29 16:37:01+00:00,0,1,active,11,0,False,,,2020-07-29 16:42:45,2020
135,True,True,True,7,152,152,2020-07-29 15:56:24+00:00,0,0,active,8,0,True,,,2020-07-29 16:42:45,2020
136,True,True,True,10,156,156,2020-07-29 16:00:19+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
137,True,True,True,4,157,157,2020-07-29 16:34:03+00:00,0,1,active,10,0,False,,,2020-07-29 16:42:45,2020
138,True,True,True,11,159,159,2020-07-29 15:36:07+00:00,0,2,active,2,0,False,,,2020-07-29 16:42:45,2020
139,True,True,True,3,160,160,2020-07-29 12:58:53+00:00,0,1,active,10,0,True,,,2020-07-29 16:42:45,2020
140,True,True,True,9,161,161,2020-07-29 16:33:01+00:00,0,0,active,14,0,True,,,2020-07-29 16:42:45,2020
141,True,True,True,11,162,162,2020-07-29 14:53:50+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
142,True,True,True,14,163,163,2020-07-29 15:30:53+00:00,0,0,active,5,0,True,,,2020-07-29 16:42:45,2020
143,True,True,True,2,167,167,2020-07-29 16:21:57+00:00,0,2,active,11,0,False,,,2020-07-29 16:42:45,2020
144,True,True,True,10,169,169,2020-07-29 16:23:22+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
145,True,True,True,13,170,170,2020-07-29 16:30:08+00:00,0,0,active,1,0,True,,,2020-07-29 16:42:45,2020
146,True,True,True,16,171,171,2020-07-29 14:03:30+00:00,0,1,active,6,0,True,,,2020-07-29 16:42:45,2020
147,True,True,True,6,173,173,2020-07-29 08:49:27+00:00,0,0,active,8,0,True,,,2020-07-29 16:42:45,2020
148,True,True,True,7,174,174,2020-07-29 14:30:43+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
149,True,True,True,17,175,175,2020-07-29 15:08:26+00:00,0,0,active,0,0,True,,,2020-07-29 16:42:45,2020
150,True,True,True,6,176,176,2020-07-29 15:21:40+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
151,True,True,True,12,177,177,2020-07-29 16:41:03+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
152,True,True,True,7,178,178,2020-07-29 16:39:31+00:00,0,2,active,10,0,False,,,2020-07-29 16:42:45,2020
153,True,True,True,11,179,179,2020-07-29 16:35:22+00:00,0,0,active,14,0,False,,,2020-07-29 16:42:45,2020
154,True,True,True,11,180,180,2020-07-29 16:20:02+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
155,True,True,True,12,181,181,2020-07-29 16:38:25+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
156,True,True,True,14,182,182,2020-07-29 15:53:04+00:00,0,0,active,5,0,True,,,2020-07-29 16:42:45,2020
157,True,True,True,11,183,183,2020-07-29 15:03:02+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
158,True,True,True,8,184,184,2020-07-29 16:04:48+00:00,0,1,active,10,0,False,,,2020-07-29 16:42:45,2020
159,True,True,True,12,185,185,2020-07-29 16:21:49+00:00,0,0,active,3,0,False,,,2020-07-29 16:42:45,2020
160,True,True,True,8,186,186,2020-07-29 16:33:28+00:00,0,0,active,7,0,True,,,2020-07-29 16:42:45,2020
161,True,True,True,6,187,187,2020-07-29 15:08:20+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
162,True,True,True,5,188,188,2020-07-29 15:29:37+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
163,True,True,True,5,189,189,2020-07-29 16:41:55+00:00,0,0,active,18,0,True,,,2020-07-29 16:42:45,2020
164,True,True,True,15,190,190,2020-07-29 15:35:42+00:00,0,1,active,21,0,True,,,2020-07-29 16:42:45,2020
165,True,True,True,13,191,191,2020-07-29 14:06:36+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
166,True,True,True,4,192,192,2020-07-29 16:21:53+00:00,0,0,active,15,0,False,,,2020-07-29 16:42:45,2020
167,True,True,True,2,193,193,2020-07-29 15:07:16+00:00,0,0,active,13,0,True,,,2020-07-29 16:42:45,2020
168,True,True,True,8,194,194,2020-07-29 14:45:37+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
169,True,True,True,10,195,195,2020-07-29 16:20:46+00:00,0,0,active,13,0,False,,,2020-07-29 16:42:45,2020
170,True,True,True,10,196,196,2020-07-29 14:01:29+00:00,0,0,active,0,0,True,,,2020-07-29 16:42:45,2020
171,True,True,True,14,197,197,2020-07-29 10:28:39+00:00,0,1,active,0,0,False,,,2020-07-29 16:42:45,2020
172,True,True,True,9,199,199,2020-07-29 15:18:50+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
173,True,True,True,5,200,200,2020-07-29 16:42:08+00:00,0,0,active,14,0,False,,,2020-07-29 16:42:45,2020
174,True,True,True,15,201,201,2020-07-29 12:09:09+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
175,True,True,True,10,202,202,2020-07-29 15:09:51+00:00,0,0,active,5,0,False,,,2020-07-29 16:42:45,2020
176,True,True,True,11,203,203,2020-07-29 16:41:04+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
177,True,True,True,14,204,204,2020-07-29 15:54:56+00:00,0,0,active,1,0,False,,,2020-07-29 16:42:45,2020
178,True,True,True,10,205,205,2020-07-29 08:20:53+00:00,0,1,active,4,0,False,,,2020-07-29 16:42:45,2020
179,True,True,True,14,206,206,2020-07-29 14:41:15+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
180,True,True,True,4,208,208,2020-07-29 15:46:08+00:00,0,0,active,11,0,True,,,2020-07-29 16:42:45,2020
181,True,True,True,1,209,209,2020-07-29 15:56:19+00:00,0,1,active,13,0,False,,,2020-07-29 16:42:45,2020
182,True,True,True,14,210,210,2020-07-29 08:45:35+00:00,0,0,active,1,0,False,,,2020-07-29 16:42:45,2020
183,True,True,True,2,211,211,2020-07-29 16:01:17+00:00,0,1,active,16,0,False,,,2020-07-29 16:42:45,2020
184,True,True,True,23,212,212,2020-07-29 14:39:52+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
185,True,True,True,7,213,213,2020-07-29 16:22:38+00:00,0,0,active,9,0,True,,,2020-07-29 16:42:45,2020
186,True,True,True,4,214,214,2020-07-29 15:57:51+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
187,True,True,True,3,215,215,2020-07-29 16:16:33+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
188,True,True,True,3,216,216,2020-07-29 08:24:18+00:00,0,1,active,15,0,False,,,2020-07-29 16:42:45,2020
189,True,True,True,13,217,217,2020-07-29 13:20:57+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
190,True,True,True,11,218,218,2020-07-29 16:41:55+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
191,True,True,True,6,219,219,2020-07-29 08:39:06+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
192,True,True,True,12,221,221,2020-07-29 16:21:42+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
193,True,True,True,12,222,222,2020-07-29 16:25:55+00:00,0,0,active,2,0,True,,,2020-07-29 16:42:45,2020
194,True,True,True,9,224,224,2020-07-29 14:38:24+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
195,True,True,True,12,225,225,2020-07-29 16:36:58+00:00,0,1,active,6,0,False,,,2020-07-29 16:42:45,2020
196,True,True,True,11,226,226,2020-07-29 16:17:49+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
197,True,True,True,10,227,227,2020-07-29 16:28:21+00:00,0,1,active,8,0,False,,,2020-07-29 16:42:45,2020
198,True,True,True,12,228,228,2020-07-29 15:50:02+00:00,0,0,active,7,0,False,,,2020-07-29 16:42:45,2020
199,True,True,True,7,232,232,2020-07-29 13:41:31+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
200,True,True,True,9,233,233,2020-07-29 15:39:41+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
201,True,True,True,11,234,234,2020-07-29 15:34:57+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
202,True,True,True,3,235,235,2020-07-29 16:15:56+00:00,0,0,active,12,0,False,,,2020-07-29 16:42:45,2020
203,True,True,True,5,236,236,2020-07-29 13:37:25+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
204,True,True,True,13,239,239,2020-07-29 16:29:38+00:00,0,0,active,2,0,False,,,2020-07-29 16:42:45,2020
205,True,True,True,4,255,255,2020-07-29 14:28:38+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
206,True,True,True,7,258,258,2020-07-29 12:20:53+00:00,0,0,active,8,0,False,,,2020-07-29 16:42:45,2020
207,True,True,True,15,259,259,2020-07-29 10:42:10+00:00,0,0,active,0,0,False,,,2020-07-29 16:42:45,2020
208,True,True,True,1,260,260,2020-07-29 14:33:24+00:00,0,0,active,14,0,False,,,2020-07-29 16:42:45,2020
209,True,True,True,13,271,271,2020-07-29 16:02:50+00:00,0,1,active,1,0,False,,,2020-07-29 16:42:45,2020
210,True,True,True,6,272,272,2020-07-29 16:07:09+00:00,0,2,active,11,0,False,,,2020-07-29 16:42:45,2020
211,True,True,True,12,273,273,2020-07-29 16:35:08+00:00,0,1,active,27,0,False,,,2020-07-29 16:42:45,2020
212,True,True,True,10,279,279,2020-07-29 16:11:48+00:00,0,0,active,9,0,False,,,2020-07-29 16:42:45,2020
213,True,True,True,13,280,280,2020-07-29 16:14:21+00:00,0,0,active,6,0,False,,,2020-07-29 16:42:45,2020
214,True,True,True,3,282,282,2020-07-29 16:31:08+00:00,0,1,active,11,0,False,,,2020-07-29 16:42:45,2020
215,True,True,True,19,296,296,2020-07-29 16:38:32+00:00,0,0,active,4,0,False,,,2020-07-29 16:42:45,2020
216,True,True,True,4,318,318,2020-07-29 16:16:28+00:00,0,1,active,14,0,False,,,2020-07-29 16:42:45,2020
217,True,True,True,14,319,319,2020-07-29 15:27:40+00:00,0,0,active,11,0,False,,,2020-07-29 16:42:45,2020
218,True,True,True,2,327,327,2020-07-29 16:38:26+00:00,0,0,active,13,0,False,,,2020-07-29 16:42:45,2020
219,True,True,True,5,328,328,2020-07-29 16:33:55+00:00,0,0,active,10,0,False,,,2020-07-29 16:42:45,2020
