,eightd_has_available_keys,num_docks_available,num_bikes_available,num_docks_disabled,station_id,station_status,legacy_id,last_reported,num_bikes_disabled,is_installed,is_renting,num_ebikes_available,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
223,False,5,10,0,332,active,332,2020-08-06 23:29:46+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
224,False,8,16,0,333,active,333,2020-08-06 23:34:03+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
225,False,14,4,0,334,active,334,2020-08-06 23:35:12+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
226,False,14,5,0,335,active,335,2020-08-06 23:01:28+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
227,False,2,13,0,336,active,336,2020-08-06 23:31:23+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
228,False,2,13,0,337,active,337,2020-08-06 22:48:56+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
229,False,14,1,0,338,active,338,2020-08-06 23:25:06+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
230,False,1,14,0,339,active,339,2020-08-06 22:11:26+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
231,False,2,17,0,340,active,340,2020-08-06 08:37:01+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
232,True,12,3,0,341,active,341,2020-08-06 17:40:27+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
233,False,9,6,0,342,active,342,2020-08-06 23:30:48+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
234,False,9,6,0,343,active,343,2020-08-06 08:36:41+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
235,False,19,0,0,344,active,344,2020-08-06 23:16:59+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
236,False,3,16,0,345,active,345,2020-08-06 23:28:51+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
237,False,15,0,0,346,active,346,2020-08-06 23:26:12+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
238,False,4,11,0,347,active,347,2020-08-06 22:42:07+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
239,False,10,5,0,348,active,348,2020-08-06 23:32:35+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
240,True,10,7,0,349,active,349,2020-08-06 22:15:26+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
241,False,9,8,0,350,active,350,2020-08-06 23:33:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
242,False,7,8,0,351,active,351,2020-08-06 22:44:23+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
243,False,4,11,0,352,active,352,2020-08-06 23:30:36+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
244,True,8,7,0,353,active,353,2020-08-06 22:33:20+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
245,False,12,3,0,354,active,354,2020-08-06 23:31:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
246,False,6,11,0,355,active,355,2020-08-06 23:28:50+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
247,False,12,11,0,356,active,356,2020-08-06 23:28:05+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
248,False,3,12,0,357,active,357,2020-08-06 23:15:09+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
249,False,4,15,0,358,active,358,2020-08-06 22:19:06+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
250,False,13,2,0,359,active,359,2020-08-06 23:33:43+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
251,False,12,3,0,360,active,360,2020-08-06 22:53:21+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
252,False,1,17,0,361,active,361,2020-08-06 23:32:49+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
253,False,12,7,0,362,active,362,2020-08-06 23:27:34+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
254,False,6,12,0,363,active,363,2020-08-06 23:28:09+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
255,False,6,12,0,364,active,364,2020-08-06 23:07:21+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
256,False,13,6,0,365,active,365,2020-08-06 23:32:46+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
257,False,1,14,0,366,active,366,2020-08-06 23:29:47+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
258,False,2,17,0,367,active,367,2020-08-06 23:09:33+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
259,False,12,3,0,368,active,368,2020-08-06 13:30:58+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
260,False,8,5,0,369,active,369,2020-08-06 23:31:44+00:00,2,True,True,0,True,,,2020-08-06 23:35:30,2020
261,False,10,8,0,370,active,370,2020-08-06 23:25:14+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
262,False,5,14,0,371,active,371,2020-08-06 23:19:25+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
263,False,5,14,0,372,active,372,2020-08-06 23:26:56+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
264,False,8,7,0,373,active,373,2020-08-06 22:44:04+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
265,False,9,10,0,374,active,374,2020-08-06 23:22:23+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
266,False,11,4,0,376,active,376,2020-08-06 23:20:24+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
267,False,4,15,0,377,active,377,2020-08-06 22:45:50+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
268,False,16,3,0,378,active,378,2020-08-06 23:28:28+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
269,False,10,5,0,379,active,379,2020-08-06 23:29:12+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
270,False,10,8,0,380,active,380,2020-08-06 23:28:52+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
271,False,10,9,0,381,active,381,2020-08-06 23:04:33+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
272,True,10,9,0,384,active,384,2020-08-06 23:35:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
273,False,11,0,1,385,active,385,2020-08-06 23:14:10+00:00,3,True,True,0,True,,,2020-08-06 23:35:30,2020
274,False,13,5,0,386,active,386,2020-08-06 23:34:30+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
275,False,2,13,0,387,active,387,2020-08-06 23:05:58+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
276,False,7,4,0,388,active,388,2020-08-06 22:33:58+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
277,False,0,14,0,389,active,389,2020-08-06 16:35:16+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
278,False,3,12,0,390,active,390,2020-08-06 23:22:44+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
279,False,1,14,0,391,active,391,2020-08-06 21:59:33+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
280,False,9,6,0,392,active,392,2020-08-06 22:53:31+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
281,False,10,5,0,393,active,393,2020-08-06 23:26:53+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
282,False,13,1,0,394,active,394,2020-08-06 21:22:01+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
283,False,4,11,0,395,active,395,2020-08-06 22:05:57+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
284,False,2,13,0,396,active,396,2020-08-06 23:04:03+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
285,False,8,7,0,397,active,397,2020-08-06 18:00:52+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
286,False,11,7,0,398,active,398,2020-08-06 22:50:47+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
287,False,11,4,0,399,active,399,2020-08-06 23:07:19+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
288,False,22,5,0,400,active,400,2020-08-06 22:00:16+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
289,False,2,13,0,401,active,401,2020-08-06 23:17:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
290,False,12,2,0,402,active,402,2020-08-06 23:17:56+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
291,False,12,2,0,403,active,403,2020-08-06 23:24:09+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
292,False,2,14,0,404,active,404,2020-08-06 23:32:41+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
293,False,3,16,0,405,active,405,2020-08-06 22:27:52+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
294,False,9,9,0,406,active,406,2020-08-06 22:23:20+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
295,False,19,0,0,407,active,407,2020-08-06 22:11:20+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
296,False,3,12,0,408,active,408,2020-08-06 21:25:51+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
297,False,10,9,0,409,active,409,2020-08-06 23:29:17+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
298,False,7,12,0,410,active,410,2020-08-06 23:27:19+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
299,False,12,3,0,411,active,411,2020-08-06 23:22:44+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
300,False,11,8,0,412,active,412,2020-08-06 22:57:07+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
301,False,13,6,0,413,active,413,2020-08-06 23:29:19+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
302,False,22,1,0,414,active,414,2020-08-06 23:00:04+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
303,False,13,6,0,415,active,415,2020-08-06 23:30:48+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
304,False,13,2,0,416,active,416,2020-08-06 23:31:43+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
305,False,6,13,0,417,active,417,2020-08-06 23:31:55+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
306,False,12,3,0,419,active,419,2020-08-06 22:51:44+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
307,False,0,0,0,420,out_of_service,420,1970-01-02 00:00:00+00:00,0,False,False,0,False,,,2020-08-06 23:35:30,1970
308,False,6,13,0,421,active,421,2020-08-06 11:24:04+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
309,False,8,7,0,422,active,422,2020-08-06 23:26:47+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
310,False,13,6,0,423,active,423,2020-08-06 23:28:42+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
311,False,13,5,0,424,active,424,2020-08-06 19:17:57+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
312,False,2,14,0,425,active,425,2020-08-06 22:26:37+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
313,False,23,3,0,426,active,426,2020-08-06 23:13:49+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
314,False,19,0,0,427,active,427,2020-08-06 20:59:13+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
315,False,14,5,0,428,active,428,2020-08-06 23:08:49+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
316,False,5,14,0,430,active,430,2020-08-06 23:30:53+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
317,False,13,2,0,431,active,431,2020-08-06 21:37:15+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
318,False,10,9,0,432,active,432,2020-08-06 22:13:27+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
319,False,14,5,0,433,active,433,2020-08-06 23:21:26+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
320,False,18,1,0,434,active,434,2020-08-06 21:55:29+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
321,False,9,6,0,435,active,435,2020-08-06 23:15:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
322,False,14,1,0,436,active,436,2020-08-06 23:03:53+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
323,False,12,7,0,437,active,437,2020-08-06 23:19:41+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
324,False,11,6,0,440,active,440,2020-08-06 22:55:30+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
325,False,11,7,0,441,active,441,2020-08-06 22:38:01+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
326,False,9,6,0,442,active,442,2020-08-06 21:42:01+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
327,False,17,2,0,443,active,443,2020-08-06 22:04:12+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
328,False,11,7,0,445,active,445,2020-08-06 23:16:22+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
329,False,3,9,0,446,active,446,2020-08-06 23:21:19+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
330,False,19,0,0,447,active,447,2020-08-06 22:11:17+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
331,False,5,6,0,448,active,448,2020-08-06 14:48:41+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
332,False,0,0,0,449,out_of_service,449,1970-01-02 00:00:00+00:00,0,False,True,0,True,,,2020-08-06 23:35:30,1970
333,False,14,1,0,450,active,450,2020-08-06 22:57:15+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
334,False,12,3,0,451,active,451,2020-08-06 23:12:17+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
335,False,13,2,0,452,active,452,2020-08-06 23:25:04+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
336,False,11,4,0,453,active,453,2020-08-06 23:32:04+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
337,False,5,10,0,454,active,454,2020-08-06 23:26:20+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
338,False,3,8,0,455,active,455,2020-08-06 21:38:57+00:00,1,True,True,0,True,,,2020-08-06 23:35:30,2020
339,False,14,5,0,456,active,456,2020-08-06 22:58:15+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
340,False,9,2,0,457,active,457,2020-08-06 23:10:10+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
341,False,11,0,0,458,active,458,2020-08-06 23:26:54+00:00,0,True,True,0,True,,,2020-08-06 23:35:30,2020
