,num_bikes_available,valet,last_reported,is_returning,legacy_id,num_bikes_disabled,station_status,num_docks_disabled,num_ebikes_available,station_id,is_installed,is_renting,eightd_has_available_keys,num_docks_available,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
0,8,"{'off_dock_capacity': 0, 'valet_revision': 3, 'off_dock_count': 0, 'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'region': 'BOS', 'active': True, 'dock_blocked_count': 0}",2020-08-02 18:16:11+00:00,True,296,0,active,0,0,296,True,True,False,15,[{'id': 'e4cf42bb-42a8-4a72-9a2f-5f76a12e7a7a'}],2020-08-02 18:28:15,2020
1,9,,2020-08-02 18:25:58+00:00,True,3,2,active,0,0,3,True,True,True,4,,2020-08-02 18:28:15,2020
2,1,,2020-08-02 18:10:03+00:00,True,4,0,active,0,0,4,True,True,False,18,,2020-08-02 18:28:15,2020
3,5,,2020-08-02 17:57:38+00:00,True,5,0,active,0,0,5,True,True,False,10,,2020-08-02 18:28:15,2020
4,4,,2020-08-02 18:22:17+00:00,True,6,0,active,0,0,6,True,True,False,11,,2020-08-02 18:28:15,2020
5,4,,2020-08-02 18:27:59+00:00,True,7,0,active,0,0,7,True,True,False,11,,2020-08-02 18:28:15,2020
6,6,,2020-08-02 18:05:17+00:00,True,8,3,active,0,0,8,True,True,False,10,,2020-08-02 18:28:15,2020
7,6,,2020-08-02 18:20:14+00:00,True,9,0,active,0,0,9,True,True,False,9,,2020-08-02 18:28:15,2020
8,1,,2020-08-02 18:01:49+00:00,True,10,2,active,0,0,10,True,True,False,8,,2020-08-02 18:28:15,2020
9,13,,2020-08-02 18:19:41+00:00,True,11,2,active,0,0,11,True,True,False,0,,2020-08-02 18:28:15,2020
10,1,,2020-08-02 18:07:18+00:00,True,12,0,active,0,0,12,True,True,True,17,,2020-08-02 18:28:15,2020
11,9,,2020-08-02 18:21:14+00:00,True,13,0,active,0,0,13,True,True,False,10,,2020-08-02 18:28:15,2020
12,16,,2020-08-02 18:25:47+00:00,True,14,1,active,0,0,14,True,True,False,8,,2020-08-02 18:28:15,2020
13,10,,2020-08-02 18:11:24+00:00,True,15,1,active,0,0,15,True,True,False,4,,2020-08-02 18:28:15,2020
14,15,,2020-08-02 18:16:47+00:00,True,16,1,active,0,0,16,True,True,True,3,,2020-08-02 18:28:15,2020
15,7,,2020-08-02 17:28:03+00:00,True,17,1,active,0,0,17,True,True,False,7,,2020-08-02 18:28:15,2020
16,5,,2020-08-02 18:08:18+00:00,True,19,0,active,0,0,19,True,True,False,10,,2020-08-02 18:28:15,2020
17,14,,2020-08-02 18:22:58+00:00,True,20,0,active,0,0,20,True,True,True,9,,2020-08-02 18:28:15,2020
18,4,,2020-08-02 18:24:13+00:00,True,21,0,active,0,0,21,True,True,True,14,,2020-08-02 18:28:15,2020
19,4,,2020-08-02 18:27:32+00:00,True,22,0,active,0,0,22,True,True,True,43,,2020-08-02 18:28:15,2020
20,0,,2020-08-02 17:18:16+00:00,True,23,0,active,0,0,23,True,True,True,21,,2020-08-02 18:28:15,2020
21,16,,2020-08-02 18:19:35+00:00,True,24,3,active,0,0,24,True,True,False,0,,2020-08-02 18:28:15,2020
22,6,,2020-08-02 18:27:44+00:00,True,25,2,active,0,0,25,True,True,False,7,,2020-08-02 18:28:15,2020
23,3,,2020-08-02 18:23:28+00:00,True,26,0,active,0,0,26,True,True,False,12,,2020-08-02 18:28:15,2020
24,0,,2020-08-02 17:45:13+00:00,True,27,2,active,0,0,27,True,True,False,21,,2020-08-02 18:28:15,2020
25,10,,2020-08-02 16:50:51+00:00,True,29,0,active,0,0,29,True,True,False,5,,2020-08-02 18:28:15,2020
26,0,,2020-08-02 18:22:38+00:00,True,30,2,active,0,0,30,True,True,False,13,,2020-08-02 18:28:15,2020
27,3,,2020-08-02 18:20:07+00:00,True,31,0,active,0,0,31,True,True,True,16,,2020-08-02 18:28:15,2020
28,8,,2020-08-02 18:24:07+00:00,True,32,3,active,0,0,32,True,True,False,4,,2020-08-02 18:28:15,2020
29,7,,2020-08-02 18:00:06+00:00,True,33,1,active,0,0,33,True,True,False,19,,2020-08-02 18:28:15,2020
30,3,,2020-08-02 18:10:39+00:00,True,35,0,active,0,0,35,True,True,False,20,,2020-08-02 18:28:15,2020
31,9,,2020-08-02 18:00:22+00:00,True,36,1,active,0,0,36,True,True,True,23,,2020-08-02 18:28:15,2020
32,8,,2020-08-02 17:12:28+00:00,True,37,0,active,0,0,37,True,True,True,7,,2020-08-02 18:28:15,2020
33,18,,2020-08-02 18:15:55+00:00,True,39,0,active,0,0,39,True,True,False,5,,2020-08-02 18:28:15,2020
