,station_status,legacy_id,eightd_has_available_keys,is_returning,num_docks_available,num_ebikes_available,is_installed,num_docks_disabled,num_bikes_disabled,last_reported,is_renting,num_bikes_available,station_id,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,active,332,False,True,15,0,True,0,0,2020-08-04 16:55:24+00:00,True,0,332,,,2020-08-04 17:53:05,2020
224,active,333,False,True,2,0,True,0,0,2020-08-04 17:12:19+00:00,True,23,333,,,2020-08-04 17:53:05,2020
225,active,334,False,True,5,0,True,0,0,2020-08-04 17:48:35+00:00,True,14,334,,,2020-08-04 17:53:05,2020
226,active,335,False,True,15,0,True,0,0,2020-08-04 17:35:01+00:00,True,4,335,,,2020-08-04 17:53:05,2020
227,active,336,False,True,5,0,True,0,0,2020-08-04 17:46:52+00:00,True,10,336,,,2020-08-04 17:53:05,2020
228,active,337,False,True,2,0,True,0,0,2020-08-04 11:00:47+00:00,True,13,337,,,2020-08-04 17:53:05,2020
229,active,338,False,True,12,0,True,0,0,2020-08-04 17:27:27+00:00,True,3,338,,,2020-08-04 17:53:05,2020
230,active,339,False,True,5,0,True,0,1,2020-08-04 14:55:13+00:00,True,9,339,,,2020-08-04 17:53:05,2020
231,active,340,False,True,3,0,True,0,0,2020-08-04 17:02:48+00:00,True,16,340,,,2020-08-04 17:53:05,2020
232,active,341,True,True,11,0,True,0,0,2020-08-04 17:52:59+00:00,True,4,341,,,2020-08-04 17:53:05,2020
233,active,342,False,True,10,0,True,0,2,2020-08-04 17:51:26+00:00,True,3,342,,,2020-08-04 17:53:05,2020
234,active,343,False,True,8,0,True,0,1,2020-08-04 09:01:35+00:00,True,6,343,,,2020-08-04 17:53:05,2020
235,active,344,False,True,19,0,True,0,0,2020-08-04 16:04:02+00:00,True,0,344,,,2020-08-04 17:53:05,2020
236,active,345,False,True,4,0,True,0,1,2020-08-04 17:51:03+00:00,True,14,345,,,2020-08-04 17:53:05,2020
237,active,346,False,True,14,0,True,0,0,2020-08-04 17:28:24+00:00,True,1,346,,,2020-08-04 17:53:05,2020
238,active,347,False,True,11,0,True,0,0,2020-08-04 16:34:28+00:00,True,4,347,,,2020-08-04 17:53:05,2020
239,active,348,False,True,1,0,True,0,0,2020-08-04 14:01:45+00:00,True,14,348,,,2020-08-04 17:53:05,2020
240,active,349,True,True,7,0,True,0,0,2020-08-04 01:02:05+00:00,True,10,349,,,2020-08-04 17:53:05,2020
241,active,350,False,True,12,0,True,0,0,2020-08-04 15:58:56+00:00,True,5,350,,,2020-08-04 17:53:05,2020
242,active,351,False,True,4,0,True,0,3,2020-08-04 17:37:51+00:00,True,8,351,,,2020-08-04 17:53:05,2020
243,active,352,False,True,12,0,True,0,0,2020-08-04 17:42:45+00:00,True,3,352,,,2020-08-04 17:53:05,2020
244,active,353,True,True,7,0,True,0,0,2020-08-04 08:55:09+00:00,True,8,353,,,2020-08-04 17:53:05,2020
245,active,354,False,True,15,0,True,0,0,2020-08-04 17:17:00+00:00,True,0,354,,,2020-08-04 17:53:05,2020
246,active,355,False,True,8,0,True,0,0,2020-08-04 17:09:08+00:00,True,9,355,,,2020-08-04 17:53:05,2020
247,active,356,False,True,10,0,True,0,0,2020-08-04 17:52:34+00:00,True,13,356,,,2020-08-04 17:53:05,2020
248,active,357,False,True,8,0,True,0,0,2020-08-04 17:12:22+00:00,True,7,357,,,2020-08-04 17:53:05,2020
249,active,358,False,True,6,0,True,0,0,2020-08-04 17:10:35+00:00,True,13,358,,,2020-08-04 17:53:05,2020
250,active,359,False,True,11,0,True,0,0,2020-08-04 17:41:40+00:00,True,4,359,,,2020-08-04 17:53:05,2020
251,active,360,False,True,15,0,True,0,0,2020-08-04 17:28:52+00:00,True,0,360,,,2020-08-04 17:53:05,2020
252,active,361,False,True,18,0,True,0,0,2020-08-04 17:46:16+00:00,True,1,361,,,2020-08-04 17:53:05,2020
253,active,362,False,True,3,0,True,0,0,2020-08-04 16:39:23+00:00,True,16,362,,,2020-08-04 17:53:05,2020
254,active,363,False,True,15,0,True,0,0,2020-08-04 17:51:50+00:00,True,4,363,,,2020-08-04 17:53:05,2020
255,active,364,False,True,13,0,True,0,0,2020-08-04 16:39:35+00:00,True,6,364,,,2020-08-04 17:53:05,2020
256,active,365,False,True,4,0,True,0,1,2020-08-04 17:49:16+00:00,True,14,365,,,2020-08-04 17:53:05,2020
257,active,366,False,True,15,0,True,0,0,2020-08-04 16:31:46+00:00,True,0,366,,,2020-08-04 17:53:05,2020
258,active,367,False,True,8,0,True,0,0,2020-08-04 16:21:25+00:00,True,11,367,,,2020-08-04 17:53:05,2020
259,active,368,False,True,10,0,True,0,1,2020-08-04 14:58:05+00:00,True,4,368,,,2020-08-04 17:53:05,2020
260,active,369,False,True,3,0,True,0,1,2020-08-04 17:48:17+00:00,True,11,369,,,2020-08-04 17:53:05,2020
261,active,370,False,True,4,0,True,0,0,2020-08-04 16:38:03+00:00,True,15,370,,,2020-08-04 17:53:05,2020
262,active,371,False,True,6,0,True,0,0,2020-08-04 16:52:53+00:00,True,13,371,,,2020-08-04 17:53:05,2020
263,active,372,False,True,18,0,True,0,0,2020-08-04 17:18:36+00:00,True,1,372,,,2020-08-04 17:53:05,2020
264,active,373,False,True,2,0,True,0,0,2020-08-04 16:43:56+00:00,True,13,373,,,2020-08-04 17:53:05,2020
265,active,374,False,True,2,0,True,0,0,2020-08-04 17:34:14+00:00,True,17,374,,,2020-08-04 17:53:05,2020
266,active,376,False,True,14,0,True,0,0,2020-08-04 17:31:31+00:00,True,1,376,,,2020-08-04 17:53:05,2020
267,active,377,False,True,13,0,True,0,0,2020-08-04 16:51:30+00:00,True,6,377,,,2020-08-04 17:53:05,2020
268,active,378,False,True,6,0,True,0,0,2020-08-04 17:38:27+00:00,True,13,378,,,2020-08-04 17:53:05,2020
269,active,379,False,True,11,0,True,0,0,2020-08-04 17:45:14+00:00,True,4,379,,,2020-08-04 17:53:05,2020
270,active,380,False,True,4,0,True,0,0,2020-08-04 17:45:12+00:00,True,14,380,,,2020-08-04 17:53:05,2020
271,active,381,False,True,4,0,True,0,0,2020-08-04 17:46:39+00:00,True,15,381,,,2020-08-04 17:53:05,2020
272,active,384,True,True,18,0,True,0,0,2020-08-04 17:41:29+00:00,True,1,384,,,2020-08-04 17:53:05,2020
273,active,385,False,True,2,0,True,1,1,2020-08-04 17:48:16+00:00,True,11,385,,,2020-08-04 17:53:05,2020
274,active,386,False,True,10,0,True,0,0,2020-08-04 17:44:49+00:00,True,9,386,,,2020-08-04 17:53:05,2020
275,active,387,False,True,4,0,True,0,0,2020-08-04 17:41:26+00:00,True,11,387,,,2020-08-04 17:53:05,2020
276,active,388,False,True,7,0,True,0,0,2020-08-04 11:37:15+00:00,True,4,388,,,2020-08-04 17:53:05,2020
277,active,389,False,True,1,0,True,0,0,2020-08-04 17:32:40+00:00,True,13,389,,,2020-08-04 17:53:05,2020
278,active,390,False,True,3,0,True,0,0,2020-08-04 08:55:36+00:00,True,12,390,,,2020-08-04 17:53:05,2020
279,active,391,False,True,4,0,True,0,0,2020-08-04 16:04:42+00:00,True,11,391,,,2020-08-04 17:53:05,2020
280,active,392,False,True,7,0,True,0,0,2020-08-04 15:35:42+00:00,True,8,392,,,2020-08-04 17:53:05,2020
281,active,393,False,True,9,0,True,0,0,2020-08-04 08:55:15+00:00,True,6,393,,,2020-08-04 17:53:05,2020
282,active,394,False,True,14,0,True,0,0,2020-08-04 08:59:52+00:00,True,0,394,,,2020-08-04 17:53:05,2020
283,active,395,False,True,5,0,True,0,0,2020-08-04 15:05:08+00:00,True,10,395,,,2020-08-04 17:53:05,2020
284,active,396,False,True,3,0,True,0,0,2020-08-04 08:56:09+00:00,True,12,396,,,2020-08-04 17:53:05,2020
285,active,397,False,True,12,0,True,0,0,2020-08-04 15:42:20+00:00,True,3,397,,,2020-08-04 17:53:05,2020
286,active,398,False,True,15,0,True,0,0,2020-08-04 17:11:07+00:00,True,4,398,,,2020-08-04 17:53:05,2020
287,active,399,False,True,1,0,True,0,0,2020-08-04 17:50:02+00:00,True,14,399,,,2020-08-04 17:53:05,2020
288,active,400,False,True,19,0,True,0,1,2020-08-04 16:58:14+00:00,True,7,400,,,2020-08-04 17:53:05,2020
289,active,401,False,True,5,0,True,0,0,2020-08-04 17:32:35+00:00,True,10,401,,,2020-08-04 17:53:05,2020
290,active,402,False,True,15,0,True,0,0,2020-08-04 17:27:23+00:00,True,0,402,,,2020-08-04 17:53:05,2020
291,active,403,False,True,12,0,True,0,1,2020-08-04 17:37:55+00:00,True,2,403,,,2020-08-04 17:53:05,2020
292,active,404,False,True,14,0,True,0,0,2020-08-04 17:41:47+00:00,True,2,404,,,2020-08-04 17:53:05,2020
293,active,405,False,True,2,0,True,0,0,2020-08-04 08:56:06+00:00,True,17,405,,,2020-08-04 17:53:05,2020
294,active,406,False,True,2,0,True,0,0,2020-08-04 12:43:27+00:00,True,13,406,,,2020-08-04 17:53:05,2020
295,active,407,False,True,13,0,True,0,0,2020-08-04 16:51:36+00:00,True,6,407,,,2020-08-04 17:53:05,2020
296,active,408,False,True,12,0,True,0,0,2020-08-04 17:22:49+00:00,True,3,408,,,2020-08-04 17:53:05,2020
297,active,409,False,True,12,0,True,0,0,2020-08-04 17:17:02+00:00,True,7,409,,,2020-08-04 17:53:05,2020
298,active,410,False,True,3,0,True,0,0,2020-08-04 12:11:33+00:00,True,16,410,,,2020-08-04 17:53:05,2020
299,active,411,False,True,3,0,True,0,0,2020-08-04 17:12:25+00:00,True,12,411,,,2020-08-04 17:53:05,2020
300,active,412,False,True,15,0,True,0,0,2020-08-04 17:36:51+00:00,True,4,412,,,2020-08-04 17:53:05,2020
301,active,413,False,True,9,0,True,0,0,2020-08-04 17:47:32+00:00,True,10,413,,,2020-08-04 17:53:05,2020
302,active,414,False,True,22,0,True,0,0,2020-08-04 16:03:16+00:00,True,1,414,,,2020-08-04 17:53:05,2020
303,active,415,False,True,0,0,True,0,0,2020-08-04 16:04:35+00:00,True,19,415,,,2020-08-04 17:53:05,2020
304,active,416,False,True,2,0,True,0,1,2020-08-04 17:49:38+00:00,True,12,416,,,2020-08-04 17:53:05,2020
305,active,417,False,True,16,0,True,0,0,2020-08-04 17:48:45+00:00,True,3,417,,,2020-08-04 17:53:05,2020
306,active,419,False,True,5,0,True,0,0,2020-08-04 17:06:29+00:00,True,10,419,,,2020-08-04 17:53:05,2020
307,out_of_service,420,False,False,0,0,False,0,0,1970-01-02 00:00:00+00:00,False,0,420,,,2020-08-04 17:53:05,1970
308,active,421,False,True,6,0,True,0,1,2020-08-04 12:11:15+00:00,True,12,421,,,2020-08-04 17:53:05,2020
309,active,422,False,True,1,0,True,0,0,2020-08-03 09:00:00+00:00,True,14,422,,,2020-08-04 17:53:05,2020
310,active,423,False,True,10,0,True,0,0,2020-08-04 16:37:39+00:00,True,9,423,,,2020-08-04 17:53:05,2020
311,active,424,False,True,15,0,True,0,0,2020-08-04 17:41:46+00:00,True,4,424,,,2020-08-04 17:53:05,2020
312,active,425,False,True,16,0,True,0,0,2020-08-04 10:32:00+00:00,True,0,425,,,2020-08-04 17:53:05,2020
313,active,426,False,True,17,0,True,0,0,2020-08-04 17:47:50+00:00,True,10,426,,,2020-08-04 17:53:05,2020
314,active,427,False,True,17,0,True,0,0,2020-08-04 17:25:29+00:00,True,2,427,,,2020-08-04 17:53:05,2020
315,active,428,False,True,5,0,True,0,0,2020-08-04 17:43:43+00:00,True,14,428,,,2020-08-04 17:53:05,2020
316,active,430,False,True,2,0,True,0,0,2020-08-04 14:55:40+00:00,True,17,430,,,2020-08-04 17:53:05,2020
317,active,431,False,True,14,0,True,0,0,2020-08-04 16:08:38+00:00,True,1,431,,,2020-08-04 17:53:05,2020
318,active,432,False,True,12,0,True,0,0,2020-08-04 15:44:55+00:00,True,7,432,,,2020-08-04 17:53:05,2020
319,active,433,False,True,19,0,True,0,0,2020-08-04 15:16:13+00:00,True,0,433,,,2020-08-04 17:53:05,2020
320,active,434,False,True,15,0,True,0,0,2020-08-04 15:00:23+00:00,True,4,434,,,2020-08-04 17:53:05,2020
321,active,435,False,True,1,0,True,0,0,2020-08-04 17:45:48+00:00,True,14,435,,,2020-08-04 17:53:05,2020
322,active,436,False,True,10,0,True,0,2,2020-08-04 16:49:03+00:00,True,3,436,,,2020-08-04 17:53:05,2020
323,active,437,False,True,8,0,True,0,1,2020-08-04 17:29:11+00:00,True,10,437,,,2020-08-04 17:53:05,2020
324,active,440,False,True,4,0,True,0,0,2020-08-04 17:29:08+00:00,True,13,440,,,2020-08-04 17:53:05,2020
325,active,441,False,True,3,0,True,0,1,2020-08-04 17:27:35+00:00,True,15,441,,,2020-08-04 17:53:05,2020
326,active,442,False,True,11,0,True,0,0,2020-08-04 12:37:57+00:00,True,4,442,,,2020-08-04 17:53:05,2020
327,active,443,False,True,17,0,True,0,0,2020-08-04 08:56:51+00:00,True,2,443,,,2020-08-04 17:53:05,2020
328,active,445,False,True,4,0,True,0,0,2020-08-04 17:09:46+00:00,True,15,445,,,2020-08-04 17:53:05,2020
329,active,446,False,True,2,0,True,0,1,2020-08-04 17:35:51+00:00,True,9,446,,,2020-08-04 17:53:05,2020
330,active,447,False,True,19,0,True,0,0,2020-08-04 08:59:54+00:00,True,0,447,,,2020-08-04 17:53:05,2020
331,active,448,False,True,9,0,True,0,0,2020-08-04 17:47:51+00:00,True,2,448,,,2020-08-04 17:53:05,2020
332,out_of_service,449,False,True,0,0,False,0,0,1970-01-02 00:00:00+00:00,True,0,449,,,2020-08-04 17:53:05,1970
333,active,450,False,True,15,0,True,0,0,2020-08-04 16:51:12+00:00,True,0,450,,,2020-08-04 17:53:05,2020
334,active,451,False,True,7,0,True,0,2,2020-08-04 17:42:11+00:00,True,6,451,,,2020-08-04 17:53:05,2020
335,active,452,False,True,8,0,True,0,1,2020-08-04 17:42:30+00:00,True,6,452,,,2020-08-04 17:53:05,2020
336,active,453,False,True,4,0,True,0,0,2020-08-04 17:20:13+00:00,True,11,453,,,2020-08-04 17:53:05,2020
337,active,454,False,True,8,0,True,0,0,2020-08-04 17:41:03+00:00,True,7,454,,,2020-08-04 17:53:05,2020
338,active,455,False,True,2,0,True,0,0,2020-08-04 11:54:32+00:00,True,10,455,,,2020-08-04 17:53:05,2020
