,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
210,True,active,True,False,0,9,271,True,6,271,0,2020-08-03 13:18:00+00:00,0,,,2020-08-03 14:51:25,2020
211,True,active,True,False,0,7,272,True,12,272,0,2020-08-03 12:33:21+00:00,0,,,2020-08-03 14:51:25,2020
212,True,active,True,False,0,34,273,True,6,273,0,2020-08-03 13:00:33+00:00,0,,,2020-08-03 14:51:25,2020
213,True,active,True,False,0,0,279,True,19,279,0,2020-08-03 14:46:56+00:00,0,,,2020-08-03 14:51:25,2020
214,True,active,True,False,0,6,280,True,13,280,0,2020-08-03 12:36:47+00:00,0,,,2020-08-03 14:51:25,2020
215,True,active,True,False,0,1,282,True,14,282,0,2020-08-03 14:32:49+00:00,0,,,2020-08-03 14:51:25,2020
216,True,active,True,False,0,13,318,True,6,318,0,2020-08-03 14:50:22+00:00,0,,,2020-08-03 14:51:25,2020
217,True,active,True,False,0,9,319,True,16,319,0,2020-08-03 12:32:49+00:00,0,,,2020-08-03 14:51:25,2020
218,True,active,True,False,0,1,327,True,14,327,0,2020-08-03 14:30:04+00:00,0,,,2020-08-03 14:51:25,2020
219,True,active,True,False,0,12,328,True,3,328,0,2020-08-03 14:25:02+00:00,0,,,2020-08-03 14:51:25,2020
220,True,active,True,False,0,12,329,True,3,329,0,2020-08-03 13:00:48+00:00,0,,,2020-08-03 14:51:25,2020
221,True,active,True,False,0,4,330,True,11,330,0,2020-08-03 14:46:48+00:00,0,,,2020-08-03 14:51:25,2020
222,True,active,True,False,0,12,331,True,1,331,0,2020-08-03 14:31:25+00:00,2,,,2020-08-03 14:51:25,2020
223,True,active,True,False,0,0,332,True,15,332,0,2020-08-03 14:44:28+00:00,0,,,2020-08-03 14:51:25,2020
224,True,active,True,False,0,25,333,True,0,333,0,2020-08-03 12:09:51+00:00,0,,,2020-08-03 14:51:25,2020
225,True,active,True,False,0,18,334,True,1,334,0,2020-08-03 12:07:27+00:00,0,,,2020-08-03 14:51:25,2020
226,True,active,True,False,0,4,335,True,15,335,0,2020-08-03 14:22:06+00:00,0,,,2020-08-03 14:51:25,2020
227,True,active,True,False,0,15,336,True,0,336,0,2020-08-03 08:54:35+00:00,0,,,2020-08-03 14:51:25,2020
228,True,active,True,False,0,15,337,True,0,337,0,2020-08-03 12:10:55+00:00,0,,,2020-08-03 14:51:25,2020
229,True,active,True,False,0,1,338,True,13,338,0,2020-08-03 09:32:55+00:00,1,,,2020-08-03 14:51:25,2020
230,True,active,True,False,0,10,339,True,5,339,0,2020-08-03 13:17:40+00:00,0,,,2020-08-03 14:51:25,2020
231,True,active,True,False,0,15,340,True,4,340,0,2020-08-03 08:55:25+00:00,0,,,2020-08-03 14:51:25,2020
232,True,active,True,True,0,0,341,True,15,341,0,2020-08-03 10:18:07+00:00,0,,,2020-08-03 14:51:25,2020
233,True,active,True,False,0,4,342,True,11,342,0,2020-08-03 14:50:56+00:00,0,,,2020-08-03 14:51:25,2020
234,True,active,True,False,0,6,343,True,8,343,0,2020-08-03 12:58:17+00:00,1,,,2020-08-03 14:51:25,2020
235,True,active,True,False,0,0,344,True,19,344,0,2020-08-03 11:33:52+00:00,0,,,2020-08-03 14:51:25,2020
236,True,active,True,False,0,1,345,True,18,345,0,2020-08-03 13:45:07+00:00,0,,,2020-08-03 14:51:25,2020
237,True,active,True,False,0,5,346,True,10,346,0,2020-08-03 13:55:15+00:00,0,,,2020-08-03 14:51:25,2020
238,True,active,True,False,0,1,347,True,14,347,0,2020-08-03 12:18:06+00:00,0,,,2020-08-03 14:51:25,2020
239,True,active,True,False,0,12,348,True,3,348,0,2020-08-03 14:15:21+00:00,0,,,2020-08-03 14:51:25,2020
240,True,active,True,True,0,11,349,True,6,349,0,2020-08-03 12:30:41+00:00,0,,,2020-08-03 14:51:25,2020
241,True,active,True,False,0,4,350,True,13,350,0,2020-08-03 09:57:02+00:00,0,,,2020-08-03 14:51:25,2020
242,True,active,True,False,0,4,351,True,9,351,0,2020-08-03 13:42:42+00:00,2,,,2020-08-03 14:51:25,2020
243,True,active,True,False,0,2,352,True,13,352,0,2020-08-03 14:34:35+00:00,0,,,2020-08-03 14:51:25,2020
244,True,active,True,True,0,8,353,True,7,353,0,2020-08-03 08:54:39+00:00,0,,,2020-08-03 14:51:25,2020
245,True,active,True,False,0,0,354,True,15,354,0,2020-08-03 12:16:04+00:00,0,,,2020-08-03 14:51:25,2020
246,True,active,True,False,0,9,355,True,8,355,0,2020-08-03 14:37:18+00:00,0,,,2020-08-03 14:51:25,2020
247,True,active,True,False,0,23,356,True,0,356,0,2020-08-03 13:29:46+00:00,0,,,2020-08-03 14:51:25,2020
248,True,active,True,False,0,7,357,True,8,357,0,2020-08-03 11:19:25+00:00,0,,,2020-08-03 14:51:25,2020
249,True,active,True,False,0,9,358,True,10,358,0,2020-08-03 12:55:07+00:00,0,,,2020-08-03 14:51:25,2020
250,True,active,True,False,0,15,359,True,0,359,0,2020-08-03 13:53:03+00:00,0,,,2020-08-03 14:51:25,2020
251,True,active,True,False,0,1,360,True,14,360,0,2020-08-03 13:15:23+00:00,0,,,2020-08-03 14:51:25,2020
252,True,active,True,False,0,6,361,True,13,361,0,2020-08-03 14:43:56+00:00,0,,,2020-08-03 14:51:25,2020
253,True,active,True,False,0,12,362,True,6,362,0,2020-08-03 14:28:26+00:00,1,,,2020-08-03 14:51:25,2020
254,True,active,True,False,0,9,363,True,10,363,0,2020-08-03 14:35:04+00:00,0,,,2020-08-03 14:51:25,2020
255,True,active,True,False,0,4,364,True,14,364,0,2020-08-03 14:24:57+00:00,1,,,2020-08-03 14:51:25,2020
256,True,active,True,False,0,13,365,True,5,365,0,2020-08-03 14:35:59+00:00,1,,,2020-08-03 14:51:25,2020
257,True,active,True,False,0,7,366,True,8,366,0,2020-08-03 14:44:43+00:00,0,,,2020-08-03 14:51:25,2020
258,True,active,True,False,0,11,367,True,8,367,0,2020-08-03 14:43:41+00:00,0,,,2020-08-03 14:51:25,2020
259,True,active,True,False,0,1,368,True,13,368,0,2020-08-03 12:57:40+00:00,1,,,2020-08-03 14:51:25,2020
260,True,active,True,False,0,2,369,True,13,369,0,2020-08-03 14:12:10+00:00,0,,,2020-08-03 14:51:25,2020
261,True,active,True,False,0,4,370,True,15,370,0,2020-08-03 14:32:32+00:00,0,,,2020-08-03 14:51:25,2020
262,True,active,True,False,0,11,371,True,8,371,0,2020-08-03 14:50:58+00:00,0,,,2020-08-03 14:51:25,2020
263,True,active,True,False,0,6,372,True,13,372,0,2020-08-03 14:24:07+00:00,0,,,2020-08-03 14:51:25,2020
264,True,active,True,False,0,11,373,True,4,373,0,2020-08-03 13:04:02+00:00,0,,,2020-08-03 14:51:25,2020
265,True,active,True,False,0,3,374,True,16,374,0,2020-08-03 14:19:58+00:00,0,,,2020-08-03 14:51:25,2020
266,True,active,True,False,0,9,376,True,6,376,0,2020-08-03 13:09:54+00:00,0,,,2020-08-03 14:51:25,2020
267,True,active,True,False,0,6,377,True,13,377,0,2020-08-03 12:22:12+00:00,0,,,2020-08-03 14:51:25,2020
268,True,active,True,False,0,10,378,True,8,378,0,2020-08-03 14:21:59+00:00,1,,,2020-08-03 14:51:25,2020
269,True,active,True,False,0,1,379,True,14,379,0,2020-08-03 14:35:45+00:00,0,,,2020-08-03 14:51:25,2020
270,True,active,True,False,0,16,380,True,2,380,0,2020-08-03 14:48:29+00:00,0,,,2020-08-03 14:51:25,2020
271,True,active,True,False,0,5,381,True,14,381,0,2020-08-03 14:35:24+00:00,0,,,2020-08-03 14:51:25,2020
272,True,active,True,True,0,4,384,True,15,384,0,2020-08-03 14:49:36+00:00,0,,,2020-08-03 14:51:25,2020
273,True,active,True,False,0,14,385,True,0,385,1,2020-08-03 12:45:25+00:00,0,,,2020-08-03 14:51:25,2020
274,True,active,True,False,0,5,386,True,14,386,0,2020-08-03 14:39:01+00:00,0,,,2020-08-03 14:51:25,2020
275,True,active,True,False,0,7,387,True,8,387,0,2020-08-03 14:29:30+00:00,0,,,2020-08-03 14:51:25,2020
276,True,active,True,False,0,9,388,True,2,388,0,2020-08-02 18:06:47+00:00,0,,,2020-08-03 14:51:25,2020
277,True,active,True,False,0,14,389,True,0,389,0,2020-08-03 08:59:20+00:00,0,,,2020-08-03 14:51:25,2020
278,True,active,True,False,0,10,390,True,5,390,0,2020-08-03 08:38:51+00:00,0,,,2020-08-03 14:51:25,2020
279,True,active,True,False,0,14,391,True,0,391,0,2020-08-03 12:56:58+00:00,1,,,2020-08-03 14:51:25,2020
280,True,active,True,False,0,11,392,True,4,392,0,2020-08-03 08:55:19+00:00,0,,,2020-08-03 14:51:25,2020
281,True,active,True,False,0,6,393,True,9,393,0,2020-08-03 02:55:51+00:00,0,,,2020-08-03 14:51:25,2020
282,True,active,True,False,0,0,394,True,14,394,0,2020-08-03 08:59:09+00:00,0,,,2020-08-03 14:51:25,2020
283,True,active,True,False,0,13,395,True,2,395,0,2020-08-03 11:29:23+00:00,0,,,2020-08-03 14:51:25,2020
284,True,active,True,False,0,11,396,True,4,396,0,2020-08-03 00:58:38+00:00,0,,,2020-08-03 14:51:25,2020
285,True,active,True,False,0,8,397,True,7,397,0,2020-08-03 12:53:42+00:00,0,,,2020-08-03 14:51:25,2020
286,True,active,True,False,0,4,398,True,15,398,0,2020-08-03 14:03:23+00:00,0,,,2020-08-03 14:51:25,2020
287,True,active,True,False,0,7,399,True,8,399,0,2020-08-03 13:45:30+00:00,0,,,2020-08-03 14:51:25,2020
288,True,active,True,False,0,16,400,True,10,400,0,2020-08-03 12:56:54+00:00,1,,,2020-08-03 14:51:25,2020
289,True,active,True,False,0,12,401,True,3,401,0,2020-08-03 14:12:11+00:00,0,,,2020-08-03 14:51:25,2020
290,True,active,True,False,0,9,402,True,6,402,0,2020-08-03 14:12:06+00:00,0,,,2020-08-03 14:51:25,2020
291,True,active,True,False,0,3,403,True,11,403,0,2020-08-03 14:32:28+00:00,1,,,2020-08-03 14:51:25,2020
292,True,active,True,False,0,1,404,True,12,404,1,2020-08-03 14:46:47+00:00,2,,,2020-08-03 14:51:25,2020
293,True,active,True,False,0,19,405,True,0,405,0,2020-08-03 11:05:58+00:00,0,,,2020-08-03 14:51:25,2020
294,True,active,True,False,0,12,406,True,3,406,0,2020-08-03 13:22:05+00:00,0,,,2020-08-03 14:51:25,2020
295,True,active,True,False,0,6,407,True,13,407,0,2020-08-03 12:41:53+00:00,0,,,2020-08-03 14:51:25,2020
296,True,active,True,False,0,2,408,True,13,408,0,2020-08-03 12:50:22+00:00,0,,,2020-08-03 14:51:25,2020
297,True,active,True,False,0,12,409,True,7,409,0,2020-08-03 13:50:04+00:00,0,,,2020-08-03 14:51:25,2020
298,True,active,True,False,0,17,410,True,2,410,0,2020-08-03 09:21:09+00:00,0,,,2020-08-03 14:51:25,2020
299,True,active,True,False,0,13,411,True,2,411,0,2020-08-03 08:59:15+00:00,0,,,2020-08-03 14:51:25,2020
300,True,active,True,False,0,0,412,True,19,412,0,2020-08-03 11:39:03+00:00,0,,,2020-08-03 14:51:25,2020
301,True,active,True,False,0,7,413,True,12,413,0,2020-08-03 14:48:41+00:00,0,,,2020-08-03 14:51:25,2020
302,True,active,True,False,0,4,414,True,19,414,0,2020-08-03 13:22:37+00:00,0,,,2020-08-03 14:51:25,2020
303,True,active,True,False,0,18,415,True,1,415,0,2020-08-03 14:23:40+00:00,0,,,2020-08-03 14:51:25,2020
304,True,active,True,False,0,11,416,True,4,416,0,2020-08-03 14:20:09+00:00,0,,,2020-08-03 14:51:25,2020
305,True,active,True,False,0,1,417,True,18,417,0,2020-08-03 14:31:54+00:00,0,,,2020-08-03 14:51:25,2020
306,True,active,True,False,0,11,419,True,4,419,0,2020-08-03 14:46:22+00:00,0,,,2020-08-03 14:51:25,2020
307,False,out_of_service,False,False,0,0,420,False,0,420,0,1970-01-02 00:00:00+00:00,0,,,2020-08-03 14:51:25,1970
308,True,active,True,False,0,14,421,True,4,421,0,2020-08-03 12:58:43+00:00,1,,,2020-08-03 14:51:25,2020
309,True,active,True,False,0,14,422,True,1,422,0,2020-08-03 09:00:00+00:00,0,,,2020-08-03 14:51:25,2020
310,True,active,True,False,0,10,423,True,9,423,0,2020-08-02 21:27:11+00:00,0,,,2020-08-03 14:51:25,2020
311,True,active,True,False,0,4,424,True,15,424,0,2020-08-03 13:24:11+00:00,0,,,2020-08-03 14:51:25,2020
312,True,active,True,False,0,0,425,True,16,425,0,2020-08-03 11:03:08+00:00,0,,,2020-08-03 14:51:25,2020
313,True,active,True,False,0,12,426,True,14,426,0,2020-08-03 13:40:38+00:00,1,,,2020-08-03 14:51:25,2020
314,True,active,True,False,0,4,427,True,15,427,0,2020-08-03 10:58:01+00:00,0,,,2020-08-03 14:51:25,2020
315,True,active,True,False,0,19,428,True,0,428,0,2020-08-03 09:27:48+00:00,0,,,2020-08-03 14:51:25,2020
316,True,active,True,False,0,18,430,True,1,430,0,2020-08-02 08:59:02+00:00,0,,,2020-08-03 14:51:25,2020
317,True,active,True,False,0,1,431,True,14,431,0,2020-08-03 08:58:56+00:00,0,,,2020-08-03 14:51:25,2020
318,True,active,True,False,0,8,432,True,11,432,0,2020-08-03 13:13:08+00:00,0,,,2020-08-03 14:51:25,2020
319,True,active,True,False,0,0,433,True,19,433,0,2020-08-03 08:59:50+00:00,0,,,2020-08-03 14:51:25,2020
320,True,active,True,False,0,4,434,True,15,434,0,2020-08-03 13:34:47+00:00,0,,,2020-08-03 14:51:25,2020
321,True,active,True,False,0,13,435,True,2,435,0,2020-08-03 07:56:20+00:00,0,,,2020-08-03 14:51:25,2020
322,True,active,True,False,0,3,436,True,10,436,0,2020-08-03 13:05:35+00:00,2,,,2020-08-03 14:51:25,2020
323,True,active,True,False,0,12,437,True,7,437,0,2020-08-03 14:36:19+00:00,0,,,2020-08-03 14:51:25,2020
324,True,active,True,False,0,16,440,True,1,440,0,2020-08-03 14:23:11+00:00,0,,,2020-08-03 14:51:25,2020
325,True,active,True,False,0,16,441,True,3,441,0,2020-08-03 14:27:31+00:00,0,,,2020-08-03 14:51:25,2020
326,True,active,True,False,0,3,442,True,12,442,0,2020-08-03 12:14:18+00:00,0,,,2020-08-03 14:51:25,2020
327,True,active,True,False,0,1,443,True,18,443,0,2020-08-03 14:05:06+00:00,0,,,2020-08-03 14:51:25,2020
328,True,active,True,False,0,19,445,True,0,445,0,2020-08-03 12:31:49+00:00,0,,,2020-08-03 14:51:25,2020
329,True,active,True,False,0,5,446,True,6,446,0,2020-08-03 14:32:59+00:00,1,,,2020-08-03 14:51:25,2020
330,True,active,True,False,0,0,447,True,19,447,0,2020-08-03 12:31:49+00:00,0,,,2020-08-03 14:51:25,2020
331,True,active,True,False,0,0,448,True,11,448,0,2020-08-03 08:59:01+00:00,0,,,2020-08-03 14:51:25,2020
332,False,out_of_service,True,False,0,0,449,True,0,449,0,1970-01-02 00:00:00+00:00,0,,,2020-08-03 14:51:25,1970
333,True,active,True,False,0,3,450,True,12,450,0,2020-08-03 13:44:20+00:00,0,,,2020-08-03 14:51:25,2020
334,True,active,True,False,0,1,451,True,13,451,0,2020-08-03 14:38:58+00:00,1,,,2020-08-03 14:51:25,2020
335,True,active,True,False,0,8,452,True,7,452,0,2020-08-03 14:21:31+00:00,0,,,2020-08-03 14:51:25,2020
336,True,active,True,False,0,10,453,True,3,453,0,2020-08-03 13:30:07+00:00,2,,,2020-08-03 14:51:25,2020
337,True,active,True,False,0,10,454,True,5,454,0,2020-08-03 13:47:44+00:00,0,,,2020-08-03 14:51:25,2020
338,True,active,True,False,0,10,455,True,2,455,0,2020-08-03 13:48:56+00:00,0,,,2020-08-03 14:51:25,2020
