,num_bikes_available,last_reported,is_renting,num_docks_available,legacy_id,num_docks_disabled,station_status,eightd_has_available_keys,station_id,num_bikes_disabled,num_ebikes_available,is_returning,is_installed,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
220,11,2020-07-31 17:28:58+00:00,True,4,329,0,active,False,329,0,0,True,True,,,2020-07-31 18:46:30,2020
221,2,2020-07-31 18:41:25+00:00,True,13,330,0,active,False,330,0,0,True,True,,,2020-07-31 18:46:30,2020
222,12,2020-07-31 18:06:20+00:00,True,0,331,0,active,False,331,3,0,True,True,,,2020-07-31 18:46:30,2020
223,3,2020-07-31 18:41:21+00:00,True,12,332,0,active,False,332,0,0,True,True,,,2020-07-31 18:46:30,2020
224,18,2020-07-31 18:23:18+00:00,True,7,333,0,active,False,333,0,0,True,True,,,2020-07-31 18:46:30,2020
225,15,2020-07-31 18:31:34+00:00,True,4,334,0,active,False,334,0,0,True,True,,,2020-07-31 18:46:30,2020
226,14,2020-07-31 18:37:06+00:00,True,5,335,0,active,False,335,0,0,True,True,,,2020-07-31 18:46:30,2020
227,8,2020-07-31 18:45:10+00:00,True,6,336,0,active,False,336,1,0,True,True,,,2020-07-31 18:46:30,2020
228,10,2020-07-31 15:45:35+00:00,True,4,337,0,active,False,337,1,0,True,True,,,2020-07-31 18:46:30,2020
229,2,2020-07-31 18:22:54+00:00,True,13,338,0,active,False,338,0,0,True,True,,,2020-07-31 18:46:30,2020
230,10,2020-07-31 17:45:11+00:00,True,5,339,0,active,False,339,0,0,True,True,,,2020-07-31 18:46:30,2020
231,14,2020-07-31 16:45:10+00:00,True,5,340,0,active,False,340,0,0,True,True,,,2020-07-31 18:46:30,2020
232,7,2020-07-31 16:13:56+00:00,True,8,341,0,active,True,341,0,0,True,True,,,2020-07-31 18:46:30,2020
233,3,2020-07-31 18:44:27+00:00,True,12,342,0,active,False,342,0,0,True,True,,,2020-07-31 18:46:30,2020
234,4,2020-07-31 08:32:11+00:00,True,10,343,0,active,False,343,1,0,True,True,,,2020-07-31 18:46:30,2020
235,2,2020-07-31 17:57:13+00:00,True,17,344,0,active,False,344,0,0,True,True,,,2020-07-31 18:46:30,2020
236,5,2020-07-31 18:45:09+00:00,True,14,345,0,active,False,345,0,0,True,True,,,2020-07-31 18:46:30,2020
237,0,2020-07-31 15:28:09+00:00,True,15,346,0,active,False,346,0,0,True,True,,,2020-07-31 18:46:30,2020
238,4,2020-07-31 17:59:16+00:00,True,11,347,0,active,False,347,0,0,True,True,,,2020-07-31 18:46:30,2020
239,11,2020-07-31 17:40:18+00:00,True,2,348,0,active,False,348,2,0,True,True,,,2020-07-31 18:46:30,2020
240,11,2020-07-31 16:49:12+00:00,True,6,349,0,active,True,349,0,0,True,True,,,2020-07-31 18:46:30,2020
241,2,2020-07-31 18:38:22+00:00,True,15,350,0,active,False,350,0,0,True,True,,,2020-07-31 18:46:30,2020
242,7,2020-07-31 15:40:55+00:00,True,7,351,0,active,False,351,1,0,True,True,,,2020-07-31 18:46:30,2020
243,2,2020-07-31 18:27:11+00:00,True,13,352,0,active,False,352,0,0,True,True,,,2020-07-31 18:46:30,2020
244,11,2020-07-31 17:28:08+00:00,True,4,353,0,active,True,353,0,0,True,True,,,2020-07-31 18:46:30,2020
245,0,2020-07-31 11:35:10+00:00,True,15,354,0,active,False,354,0,0,True,True,,,2020-07-31 18:46:30,2020
246,9,2020-07-31 16:45:18+00:00,True,8,355,0,active,False,355,0,0,True,True,,,2020-07-31 18:46:30,2020
247,22,2020-07-31 18:37:43+00:00,True,1,356,0,active,False,356,0,0,True,True,,,2020-07-31 18:46:30,2020
248,14,2020-07-31 18:43:31+00:00,True,1,357,0,active,False,357,0,0,True,True,,,2020-07-31 18:46:30,2020
249,9,2020-07-31 17:28:15+00:00,True,10,358,0,active,False,358,0,0,True,True,,,2020-07-31 18:46:30,2020
250,1,2020-07-31 18:29:09+00:00,True,13,359,0,active,False,359,1,0,True,True,,,2020-07-31 18:46:30,2020
251,1,2020-07-31 16:43:15+00:00,True,14,360,0,active,False,360,0,0,True,True,,,2020-07-31 18:46:30,2020
252,2,2020-07-31 18:44:51+00:00,True,17,361,0,active,False,361,0,0,True,True,,,2020-07-31 18:46:30,2020
253,18,2020-07-31 18:46:11+00:00,True,1,362,0,active,False,362,0,0,True,True,,,2020-07-31 18:46:30,2020
254,13,2020-07-31 18:31:29+00:00,True,6,363,0,active,False,363,0,0,True,True,,,2020-07-31 18:46:30,2020
255,12,2020-07-31 18:45:26+00:00,True,6,364,0,active,False,364,1,0,True,True,,,2020-07-31 18:46:30,2020
256,5,2020-07-31 18:46:23+00:00,True,14,365,0,active,False,365,0,0,True,True,,,2020-07-31 18:46:30,2020
257,3,2020-07-31 18:34:23+00:00,True,12,366,0,active,False,366,0,0,True,True,,,2020-07-31 18:46:30,2020
258,18,2020-07-31 18:32:30+00:00,True,1,367,0,active,False,367,0,0,True,True,,,2020-07-31 18:46:30,2020
259,3,2020-07-31 16:26:49+00:00,True,11,368,0,active,False,368,1,0,True,True,,,2020-07-31 18:46:30,2020
260,9,2020-07-31 18:16:54+00:00,True,6,369,0,active,False,369,0,0,True,True,,,2020-07-31 18:46:30,2020
261,15,2020-07-31 18:41:46+00:00,True,4,370,0,active,False,370,0,0,True,True,,,2020-07-31 18:46:30,2020
262,6,2020-07-31 18:45:53+00:00,True,12,371,0,active,False,371,1,0,True,True,,,2020-07-31 18:46:30,2020
263,7,2020-07-31 18:34:31+00:00,True,12,372,0,active,False,372,0,0,True,True,,,2020-07-31 18:46:30,2020
264,10,2020-07-31 08:41:28+00:00,True,5,373,0,active,False,373,0,0,True,True,,,2020-07-31 18:46:30,2020
265,8,2020-07-31 18:41:57+00:00,True,11,374,0,active,False,374,0,0,True,True,,,2020-07-31 18:46:30,2020
266,9,2020-07-31 18:46:23+00:00,True,6,376,0,active,False,376,0,0,True,True,,,2020-07-31 18:46:30,2020
267,12,2020-07-31 16:57:12+00:00,True,6,377,0,active,False,377,1,0,True,True,,,2020-07-31 18:46:30,2020
268,4,2020-07-31 18:38:53+00:00,True,14,378,0,active,False,378,1,0,True,True,,,2020-07-31 18:46:30,2020
269,5,2020-07-31 18:25:26+00:00,True,10,379,0,active,False,379,0,0,True,True,,,2020-07-31 18:46:30,2020
270,13,2020-07-31 18:41:41+00:00,True,5,380,0,active,False,380,0,0,True,True,,,2020-07-31 18:46:30,2020
271,7,2020-07-31 18:10:38+00:00,True,11,381,0,active,False,381,1,0,True,True,,,2020-07-31 18:46:30,2020
272,13,2020-07-31 18:26:28+00:00,True,6,384,0,active,True,384,0,0,True,True,,,2020-07-31 18:46:30,2020
273,13,2020-07-31 18:19:07+00:00,True,1,385,1,active,False,385,0,0,True,True,,,2020-07-31 18:46:30,2020
274,6,2020-07-31 18:33:12+00:00,True,13,386,0,active,False,386,0,0,True,True,,,2020-07-31 18:46:30,2020
275,11,2020-07-31 18:42:38+00:00,True,4,387,0,active,False,387,0,0,True,True,,,2020-07-31 18:46:30,2020
276,4,2020-07-31 08:46:35+00:00,True,7,388,0,active,False,388,0,0,True,True,,,2020-07-31 18:46:30,2020
277,11,2020-07-31 17:40:20+00:00,True,3,389,0,active,False,389,0,0,True,True,,,2020-07-31 18:46:30,2020
278,12,2020-07-31 18:38:39+00:00,True,3,390,0,active,False,390,0,0,True,True,,,2020-07-31 18:46:30,2020
279,13,2020-07-31 08:51:47+00:00,True,2,391,0,active,False,391,0,0,True,True,,,2020-07-31 18:46:30,2020
280,5,2020-07-31 17:58:41+00:00,True,10,392,0,active,False,392,0,0,True,True,,,2020-07-31 18:46:30,2020
281,4,2020-07-31 14:15:16+00:00,True,9,393,0,active,False,393,2,0,True,True,,,2020-07-31 18:46:30,2020
282,0,2020-07-31 08:57:02+00:00,True,14,394,0,active,False,394,0,0,True,True,,,2020-07-31 18:46:30,2020
283,9,2020-07-31 18:26:38+00:00,True,6,395,0,active,False,395,0,0,True,True,,,2020-07-31 18:46:30,2020
284,10,2020-07-31 17:42:57+00:00,True,5,396,0,active,False,396,0,0,True,True,,,2020-07-31 18:46:30,2020
285,11,2020-07-31 18:40:16+00:00,True,4,397,0,active,False,397,0,0,True,True,,,2020-07-31 18:46:30,2020
286,7,2020-07-31 18:35:46+00:00,True,12,398,0,active,False,398,0,0,True,True,,,2020-07-31 18:46:30,2020
287,11,2020-07-31 18:45:18+00:00,True,4,399,0,active,False,399,0,0,True,True,,,2020-07-31 18:46:30,2020
288,13,2020-07-31 17:05:35+00:00,True,14,400,0,active,False,400,0,0,True,True,,,2020-07-31 18:46:30,2020
289,6,2020-07-31 18:31:07+00:00,True,9,401,0,active,False,401,0,0,True,True,,,2020-07-31 18:46:30,2020
290,1,2020-07-31 18:37:54+00:00,True,14,402,0,active,False,402,0,0,True,True,,,2020-07-31 18:46:30,2020
291,5,2020-07-31 18:05:01+00:00,True,10,403,0,active,False,403,0,0,True,True,,,2020-07-31 18:46:30,2020
292,1,2020-07-31 18:46:03+00:00,True,15,404,0,active,False,404,0,0,True,True,,,2020-07-31 18:46:30,2020
293,7,2020-07-31 18:35:18+00:00,True,11,405,0,active,False,405,1,0,True,True,,,2020-07-31 18:46:30,2020
294,4,2020-07-31 16:52:51+00:00,True,9,406,0,active,False,406,2,0,True,True,,,2020-07-31 18:46:30,2020
295,3,2020-07-31 18:06:14+00:00,True,16,407,0,active,False,407,0,0,True,True,,,2020-07-31 18:46:30,2020
296,8,2020-07-31 18:31:03+00:00,True,7,408,0,active,False,408,0,0,True,True,,,2020-07-31 18:46:30,2020
297,3,2020-07-31 18:28:55+00:00,True,16,409,0,active,False,409,0,0,True,True,,,2020-07-31 18:46:30,2020
298,15,2020-07-31 11:57:41+00:00,True,4,410,0,active,False,410,0,0,True,True,,,2020-07-31 18:46:30,2020
299,13,2020-07-31 13:41:34+00:00,True,2,411,0,active,False,411,0,0,True,True,,,2020-07-31 18:46:30,2020
300,2,2020-07-31 18:41:23+00:00,True,17,412,0,active,False,412,0,0,True,True,,,2020-07-31 18:46:30,2020
301,16,2020-07-31 18:39:59+00:00,True,3,413,0,active,False,413,0,0,True,True,,,2020-07-31 18:46:30,2020
302,3,2020-07-31 17:01:41+00:00,True,20,414,0,active,False,414,0,0,True,True,,,2020-07-31 18:46:30,2020
303,9,2020-07-31 18:45:45+00:00,True,10,415,0,active,False,415,0,0,True,True,,,2020-07-31 18:46:30,2020
304,10,2020-07-31 18:22:15+00:00,True,5,416,0,active,False,416,0,0,True,True,,,2020-07-31 18:46:30,2020
305,9,2020-07-31 18:36:58+00:00,True,10,417,0,active,False,417,0,0,True,True,,,2020-07-31 18:46:30,2020
306,12,2020-07-31 18:38:06+00:00,True,3,419,0,active,False,419,0,0,True,True,,,2020-07-31 18:46:30,2020
307,0,1970-01-02 00:00:00+00:00,False,0,420,0,out_of_service,False,420,0,0,False,False,,,2020-07-31 18:46:30,1970
308,9,2020-07-31 13:31:55+00:00,True,9,421,0,active,False,421,1,0,True,True,,,2020-07-31 18:46:30,2020
309,14,2020-07-31 08:56:02+00:00,True,1,422,0,active,False,422,0,0,True,True,,,2020-07-31 18:46:30,2020
310,9,2020-07-31 16:40:13+00:00,True,10,423,0,active,False,423,0,0,True,True,,,2020-07-31 18:46:30,2020
311,5,2020-07-31 17:31:34+00:00,True,14,424,0,active,False,424,0,0,True,True,,,2020-07-31 18:46:30,2020
312,3,2020-07-31 15:49:42+00:00,True,13,425,0,active,False,425,0,0,True,True,,,2020-07-31 18:46:30,2020
313,19,2020-07-31 18:46:19+00:00,True,8,426,0,active,False,426,0,0,True,True,,,2020-07-31 18:46:30,2020
314,10,2020-07-31 16:16:33+00:00,True,9,427,0,active,False,427,0,0,True,True,,,2020-07-31 18:46:30,2020
315,14,2020-07-31 17:20:24+00:00,True,5,428,0,active,False,428,0,0,True,True,,,2020-07-31 18:46:30,2020
316,15,2020-07-31 18:37:44+00:00,True,4,430,0,active,False,430,0,0,True,True,,,2020-07-31 18:46:30,2020
317,2,2020-07-31 08:56:53+00:00,True,12,431,0,active,False,431,1,0,True,True,,,2020-07-31 18:46:30,2020
318,7,2020-07-31 18:44:22+00:00,True,12,432,0,active,False,432,0,0,True,True,,,2020-07-31 18:46:30,2020
319,0,2020-07-31 14:04:48+00:00,True,19,433,0,active,False,433,0,0,True,True,,,2020-07-31 18:46:30,2020
320,7,2020-07-31 17:04:11+00:00,True,11,434,0,active,False,434,1,0,True,True,,,2020-07-31 18:46:30,2020
321,12,2020-07-31 18:11:48+00:00,True,1,435,0,active,False,435,2,0,True,True,,,2020-07-31 18:46:30,2020
322,6,2020-07-31 17:48:11+00:00,True,9,436,0,active,False,436,0,0,True,True,,,2020-07-31 18:46:30,2020
323,16,2020-07-31 18:33:21+00:00,True,3,437,0,active,False,437,0,0,True,True,,,2020-07-31 18:46:30,2020
324,6,2020-07-31 18:23:36+00:00,True,11,440,0,active,False,440,0,0,True,True,,,2020-07-31 18:46:30,2020
325,9,2020-07-31 18:42:15+00:00,True,10,441,0,active,False,441,0,0,True,True,,,2020-07-31 18:46:30,2020
326,1,2020-07-31 17:07:48+00:00,True,14,442,0,active,False,442,0,0,True,True,,,2020-07-31 18:46:30,2020
327,3,2020-07-31 17:18:39+00:00,True,16,443,0,active,False,443,0,0,True,True,,,2020-07-31 18:46:30,2020
328,9,2020-07-31 17:44:38+00:00,True,10,445,0,active,False,445,0,0,True,True,,,2020-07-31 18:46:30,2020
329,12,2020-07-31 18:18:08+00:00,True,0,446,0,active,False,446,0,0,True,True,,,2020-07-31 18:46:30,2020
330,0,2020-07-31 16:47:27+00:00,True,19,447,0,active,False,447,0,0,True,True,,,2020-07-31 18:46:30,2020
331,3,2020-07-31 08:56:09+00:00,True,8,448,0,active,False,448,0,0,True,True,,,2020-07-31 18:46:30,2020
332,0,1970-01-02 00:00:00+00:00,True,0,449,0,out_of_service,False,449,0,0,True,False,,,2020-07-31 18:46:30,1970
333,2,2020-07-31 18:30:57+00:00,True,13,450,0,active,False,450,0,0,True,True,,,2020-07-31 18:46:30,2020
334,0,2020-07-31 16:37:47+00:00,True,15,451,0,active,False,451,0,0,True,True,,,2020-07-31 18:46:30,2020
335,6,2020-07-31 18:39:20+00:00,True,9,452,0,active,False,452,0,0,True,True,,,2020-07-31 18:46:30,2020
336,0,2020-07-31 14:01:16+00:00,True,15,453,0,active,False,453,0,0,True,True,,,2020-07-31 18:46:30,2020
337,9,2020-07-31 18:41:36+00:00,True,6,454,0,active,False,454,0,0,True,True,,,2020-07-31 18:46:30,2020
338,7,2020-07-31 16:17:52+00:00,True,5,455,0,active,False,455,0,0,True,True,,,2020-07-31 18:46:30,2020
