,station_status,legacy_id,num_docks_available,num_bikes_disabled,station_id,num_docks_disabled,is_returning,is_renting,num_bikes_available,is_installed,eightd_has_available_keys,last_reported,num_ebikes_available,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
25,active,30,5,1,30,0,True,True,9,True,False,2020-08-21 21:37:32+00:00,0,,,2020-08-21 21:38:50,2020
26,active,31,18,0,31,0,True,True,1,True,True,2020-08-21 21:26:27+00:00,0,,,2020-08-21 21:38:50,2020
27,active,32,0,0,32,0,True,True,15,True,False,2020-08-21 21:35:11+00:00,0,,,2020-08-21 21:38:50,2020
28,active,33,16,0,33,0,True,True,11,True,True,2020-08-21 21:27:03+00:00,0,,,2020-08-21 21:38:50,2020
29,active,35,20,0,35,0,True,True,3,True,False,2020-08-21 21:34:34+00:00,0,,,2020-08-21 21:38:50,2020
30,active,36,10,1,36,0,True,True,22,True,True,2020-08-21 21:37:18+00:00,0,,,2020-08-21 21:38:50,2020
31,active,37,10,0,37,0,True,True,5,True,True,2020-08-21 20:38:19+00:00,0,,,2020-08-21 21:38:50,2020
32,active,39,16,0,39,0,True,True,7,True,False,2020-08-21 21:38:02+00:00,0,,,2020-08-21 21:38:50,2020
33,active,40,8,2,40,0,True,True,9,True,False,2020-08-21 21:33:44+00:00,0,,,2020-08-21 21:38:50,2020
34,active,41,19,1,41,0,True,True,7,True,True,2020-08-21 21:30:42+00:00,0,,,2020-08-21 21:38:50,2020
35,active,42,11,0,42,0,True,True,12,True,False,2020-08-21 21:37:32+00:00,0,,,2020-08-21 21:38:50,2020
36,active,43,14,0,43,0,True,True,1,True,True,2020-08-21 21:10:08+00:00,0,,,2020-08-21 21:38:50,2020
37,active,44,11,0,44,0,True,True,12,True,False,2020-08-21 21:29:06+00:00,0,,,2020-08-21 21:38:50,2020
38,active,46,17,0,46,0,True,True,2,True,False,2020-08-21 21:35:22+00:00,0,,,2020-08-21 21:38:50,2020
39,active,47,7,0,47,0,True,True,12,True,True,2020-08-21 21:38:08+00:00,0,,,2020-08-21 21:38:50,2020
40,active,48,7,0,48,0,True,True,12,True,False,2020-08-21 21:34:51+00:00,0,,,2020-08-21 21:38:50,2020
41,active,49,0,1,49,0,True,True,17,True,False,2020-08-21 20:57:28+00:00,0,,,2020-08-21 21:38:50,2020
42,active,50,3,1,50,0,True,True,11,True,True,2020-08-21 21:35:00+00:00,0,,,2020-08-21 21:38:50,2020
43,active,51,9,1,51,0,True,True,5,True,False,2020-08-21 21:08:51+00:00,0,,,2020-08-21 21:38:50,2020
44,active,52,14,1,52,0,True,True,8,True,True,2020-08-21 21:34:49+00:00,0,,,2020-08-21 21:38:50,2020
45,active,53,3,0,53,0,True,True,16,True,False,2020-08-21 21:32:01+00:00,0,,,2020-08-21 21:38:50,2020
46,active,54,12,0,54,0,True,True,3,True,False,2020-08-21 21:29:54+00:00,0,,,2020-08-21 21:38:50,2020
47,active,55,4,1,55,0,True,True,10,True,False,2020-08-21 21:37:46+00:00,0,,,2020-08-21 21:38:50,2020
48,active,56,9,0,56,0,True,True,9,True,True,2020-08-21 20:51:56+00:00,0,,,2020-08-21 21:38:50,2020
49,active,57,12,0,57,0,True,True,2,True,True,2020-08-21 21:37:09+00:00,0,,,2020-08-21 21:38:50,2020
50,active,58,17,1,58,0,True,True,1,True,True,2020-08-21 21:30:14+00:00,0,,,2020-08-21 21:38:50,2020
51,active,59,15,0,59,0,True,True,4,True,True,2020-08-21 21:34:34+00:00,0,,,2020-08-21 21:38:50,2020
52,active,60,7,0,60,0,True,True,12,True,False,2020-08-21 21:38:21+00:00,0,"{'off_dock_count': 10, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'region': 'BOS', 'valet_revision': 89, 'dock_blocked_count': 0, 'off_dock_capacity': 40}",[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],2020-08-21 21:38:50,2020
53,active,61,5,1,61,0,True,True,13,True,False,2020-08-21 21:36:15+00:00,0,,,2020-08-21 21:38:50,2020
54,active,63,12,0,63,0,True,True,3,True,False,2020-08-21 21:32:20+00:00,0,,,2020-08-21 21:38:50,2020
55,active,64,4,0,64,0,False,False,15,True,False,2020-08-21 18:59:24+00:00,0,,,2020-08-21 21:38:50,2020
56,active,65,10,0,65,0,True,True,13,True,False,2020-08-21 21:35:18+00:00,0,,,2020-08-21 21:38:50,2020
57,active,66,14,0,66,0,True,True,1,True,False,2020-08-21 21:35:04+00:00,0,,,2020-08-21 21:38:50,2020
58,active,67,7,1,67,0,True,True,19,True,True,2020-08-21 21:32:30+00:00,0,,,2020-08-21 21:38:50,2020
59,active,68,6,1,68,0,True,True,12,True,True,2020-08-21 21:38:26+00:00,0,,,2020-08-21 21:38:50,2020
60,active,69,13,1,69,0,True,True,5,True,True,2020-08-21 21:30:34+00:00,0,,,2020-08-21 21:38:50,2020
61,active,70,10,0,70,0,True,True,13,True,False,2020-08-21 21:37:54+00:00,0,,,2020-08-21 21:38:50,2020
62,active,71,5,1,71,0,True,True,17,True,False,2020-08-21 21:15:39+00:00,0,,,2020-08-21 21:38:50,2020
63,active,72,16,0,72,0,True,True,7,True,False,2020-08-21 21:33:00+00:00,0,,,2020-08-21 21:38:50,2020
64,active,73,5,0,73,0,True,True,10,True,False,2020-08-21 21:27:32+00:00,0,,,2020-08-21 21:38:50,2020
65,active,74,3,0,74,0,True,True,16,True,True,2020-08-21 21:36:58+00:00,0,,,2020-08-21 21:38:50,2020
66,active,75,11,0,75,0,True,True,4,True,False,2020-08-21 21:15:50+00:00,0,,,2020-08-21 21:38:50,2020
67,active,76,14,0,76,0,True,True,3,True,False,2020-08-21 21:34:34+00:00,0,,,2020-08-21 21:38:50,2020
68,active,77,13,0,77,0,True,True,2,True,False,2020-08-21 20:58:28+00:00,0,,,2020-08-21 21:38:50,2020
69,active,78,4,0,78,0,True,True,15,True,False,2020-08-21 21:38:37+00:00,0,,,2020-08-21 21:38:50,2020
70,active,79,15,1,79,0,True,True,3,True,False,2020-08-21 21:37:29+00:00,0,,,2020-08-21 21:38:50,2020
71,active,80,14,1,80,0,True,True,20,True,False,2020-08-21 21:30:28+00:00,0,,,2020-08-21 21:38:50,2020
72,active,81,14,2,81,0,True,True,3,True,False,2020-08-21 21:29:50+00:00,0,,,2020-08-21 21:38:50,2020
73,active,82,15,0,82,0,True,True,0,True,False,2020-08-21 18:08:31+00:00,0,,,2020-08-21 21:38:50,2020
74,active,84,0,0,84,0,True,True,15,True,False,2020-08-21 21:29:54+00:00,0,,,2020-08-21 21:38:50,2020
75,active,85,16,0,85,0,True,True,3,True,False,2020-08-21 21:37:00+00:00,0,,,2020-08-21 21:38:50,2020
76,active,86,3,0,86,0,True,True,16,True,False,2020-08-21 21:31:20+00:00,0,,,2020-08-21 21:38:50,2020
77,active,87,13,0,87,0,True,True,2,True,False,2020-08-21 21:24:55+00:00,0,,,2020-08-21 21:38:50,2020
78,active,89,15,0,89,0,True,True,4,True,False,2020-08-21 21:35:52+00:00,0,,,2020-08-21 21:38:50,2020
79,active,90,11,0,90,0,True,True,8,True,False,2020-08-21 21:37:38+00:00,0,,,2020-08-21 21:38:50,2020
80,active,91,0,1,91,0,True,True,18,True,False,2020-08-21 21:35:59+00:00,0,,,2020-08-21 21:38:50,2020
81,active,92,11,1,92,0,True,True,7,True,False,2020-08-21 21:04:11+00:00,0,,,2020-08-21 21:38:50,2020
82,active,93,9,0,93,0,True,True,6,True,False,2020-08-21 21:12:51+00:00,0,,,2020-08-21 21:38:50,2020
83,active,94,1,1,94,0,True,True,9,True,False,2020-08-21 21:16:42+00:00,0,,,2020-08-21 21:38:50,2020
84,active,95,7,2,95,0,True,True,6,True,False,2020-08-21 21:27:22+00:00,0,,,2020-08-21 21:38:50,2020
85,active,96,8,1,96,0,True,True,10,True,False,2020-08-21 21:29:44+00:00,0,,,2020-08-21 21:38:50,2020
86,active,97,18,0,97,0,True,True,1,True,False,2020-08-21 21:27:15+00:00,0,,,2020-08-21 21:38:50,2020
87,active,98,15,2,98,0,True,True,6,True,False,2020-08-21 21:27:06+00:00,0,,,2020-08-21 21:38:50,2020
88,active,99,3,0,99,0,True,True,12,True,False,2020-08-21 21:32:07+00:00,0,,,2020-08-21 21:38:50,2020
89,active,100,14,1,100,0,True,True,10,True,True,2020-08-21 21:28:49+00:00,0,,,2020-08-21 21:38:50,2020
90,active,101,13,0,101,0,True,True,2,True,False,2020-08-21 20:51:21+00:00,0,,,2020-08-21 21:38:50,2020
91,active,102,14,1,102,0,True,True,0,True,False,2020-08-21 21:37:42+00:00,0,,,2020-08-21 21:38:50,2020
92,active,103,10,0,103,0,True,True,5,True,False,2020-08-21 21:36:33+00:00,0,,,2020-08-21 21:38:50,2020
93,active,104,10,0,104,0,True,True,9,True,False,2020-08-21 21:34:08+00:00,0,,,2020-08-21 21:38:50,2020
94,active,105,17,0,105,0,True,True,2,True,False,2020-08-21 21:14:02+00:00,0,,,2020-08-21 21:38:50,2020
95,active,106,12,0,106,0,True,True,3,True,False,2020-08-21 18:56:53+00:00,0,,,2020-08-21 21:38:50,2020
96,active,107,10,0,107,0,True,True,9,True,False,2020-08-21 21:32:49+00:00,0,,,2020-08-21 21:38:50,2020
97,active,108,9,1,108,0,True,True,7,True,False,2020-08-21 21:28:31+00:00,0,,,2020-08-21 21:38:50,2020
98,active,109,34,0,109,0,True,True,1,True,False,2020-08-21 21:30:04+00:00,0,,,2020-08-21 21:38:50,2020
99,active,110,12,0,110,0,True,True,3,True,False,2020-08-21 21:35:44+00:00,0,,,2020-08-21 21:38:50,2020
100,active,111,7,0,111,0,True,True,8,True,False,2020-08-21 20:27:12+00:00,0,,,2020-08-21 21:38:50,2020
101,active,112,7,0,112,0,True,True,8,True,False,2020-08-21 21:28:45+00:00,0,,,2020-08-21 21:38:50,2020
102,active,113,11,1,113,0,True,True,3,True,False,2020-08-21 21:19:45+00:00,0,,,2020-08-21 21:38:50,2020
103,active,114,12,0,114,0,True,True,3,True,False,2020-08-21 21:36:43+00:00,0,,,2020-08-21 21:38:50,2020
104,active,115,9,2,115,0,True,True,8,True,False,2020-08-21 21:11:38+00:00,0,,,2020-08-21 21:38:50,2020
105,active,116,18,1,116,0,True,True,4,True,False,2020-08-21 21:19:42+00:00,0,,,2020-08-21 21:38:50,2020
106,active,117,12,0,117,0,True,True,7,True,False,2020-08-21 21:32:59+00:00,0,,,2020-08-21 21:38:50,2020
107,active,118,4,2,118,0,True,True,13,True,False,2020-08-21 21:35:30+00:00,0,,,2020-08-21 21:38:50,2020
108,active,119,10,0,119,0,True,True,5,True,False,2020-08-21 21:30:47+00:00,0,,,2020-08-21 21:38:50,2020
109,active,120,3,1,120,0,True,True,11,True,False,2020-08-21 21:35:54+00:00,0,,,2020-08-21 21:38:50,2020
110,active,121,8,1,121,0,True,True,8,True,False,2020-08-21 21:04:34+00:00,0,,,2020-08-21 21:38:50,2020
111,active,122,8,0,122,0,True,True,7,True,False,2020-08-21 21:29:47+00:00,0,,,2020-08-21 21:38:50,2020
112,active,124,13,0,124,0,True,True,2,True,False,2020-08-21 21:31:31+00:00,0,,,2020-08-21 21:38:50,2020
113,active,125,12,1,125,0,True,True,2,True,False,2020-08-21 21:28:41+00:00,0,,,2020-08-21 21:38:50,2020
114,active,126,4,1,126,0,True,True,10,True,False,2020-08-21 19:54:04+00:00,0,,,2020-08-21 21:38:50,2020
115,active,128,17,0,128,0,True,True,2,True,False,2020-08-21 21:30:17+00:00,0,,,2020-08-21 21:38:50,2020
116,active,129,13,0,129,0,True,True,6,True,False,2020-08-21 21:24:36+00:00,0,,,2020-08-21 21:38:50,2020
117,active,130,6,0,130,0,True,True,9,True,False,2020-08-21 21:29:39+00:00,0,,,2020-08-21 21:38:50,2020
118,active,131,12,0,131,0,True,True,6,True,False,2020-08-21 21:36:21+00:00,0,,,2020-08-21 21:38:50,2020
119,active,133,19,1,133,0,True,True,3,True,False,2020-08-21 21:32:39+00:00,0,,,2020-08-21 21:38:50,2020
120,active,135,16,0,135,0,True,True,1,True,False,2020-08-21 20:12:19+00:00,0,,,2020-08-21 21:38:50,2020
121,active,136,18,0,136,0,True,True,1,True,False,2020-08-21 20:05:02+00:00,0,,,2020-08-21 21:38:50,2020
122,active,137,7,0,137,0,True,True,8,True,False,2020-08-21 21:34:32+00:00,0,,,2020-08-21 21:38:50,2020
123,active,138,11,1,138,0,True,True,3,True,False,2020-08-21 20:13:35+00:00,0,,,2020-08-21 21:38:50,2020
124,active,139,13,0,139,0,True,True,6,True,False,2020-08-21 21:31:47+00:00,0,,,2020-08-21 21:38:50,2020
125,active,140,1,0,140,0,True,True,16,True,False,2020-08-21 21:30:48+00:00,0,,,2020-08-21 21:38:50,2020
126,active,141,11,0,141,0,True,True,4,True,False,2020-08-21 21:36:00+00:00,0,,,2020-08-21 21:38:50,2020
127,active,142,6,0,142,0,True,True,17,True,False,2020-08-21 21:36:32+00:00,0,,,2020-08-21 21:38:50,2020
128,active,143,12,0,143,0,True,True,11,True,False,2020-08-21 21:14:54+00:00,0,,,2020-08-21 21:38:50,2020
129,active,144,9,0,144,0,True,True,10,True,False,2020-08-21 21:11:03+00:00,0,,,2020-08-21 21:38:50,2020
130,active,145,2,0,145,0,True,True,17,True,False,2020-08-21 20:40:56+00:00,0,,,2020-08-21 21:38:50,2020
131,active,146,9,0,146,0,True,True,10,True,False,2020-08-21 21:36:31+00:00,0,,,2020-08-21 21:38:50,2020
132,active,149,6,0,149,0,True,True,12,True,True,2020-08-21 21:35:46+00:00,0,,,2020-08-21 21:38:50,2020
133,active,150,9,1,150,0,True,True,9,True,False,2020-08-21 20:55:40+00:00,0,,,2020-08-21 21:38:50,2020
134,active,151,17,2,151,0,True,True,0,True,False,2020-08-21 21:21:19+00:00,0,,,2020-08-21 21:38:50,2020
135,active,152,8,0,152,0,True,True,7,True,True,2020-08-21 21:27:55+00:00,0,,,2020-08-21 21:38:50,2020
136,active,156,11,0,156,0,True,True,4,True,False,2020-08-21 20:44:19+00:00,0,,,2020-08-21 21:38:50,2020
137,active,157,12,0,157,0,True,True,3,True,False,2020-08-21 21:28:49+00:00,0,,,2020-08-21 21:38:50,2020
138,active,159,12,1,159,0,True,True,2,True,False,2020-08-21 21:34:40+00:00,0,,,2020-08-21 21:38:50,2020
139,active,160,10,0,160,0,True,True,4,True,True,2020-08-21 21:37:35+00:00,0,,,2020-08-21 21:38:50,2020
140,active,161,8,0,161,0,True,True,15,True,True,2020-08-21 21:17:27+00:00,0,,,2020-08-21 21:38:50,2020
141,active,162,10,0,162,0,True,True,5,True,False,2020-08-21 20:15:52+00:00,0,,,2020-08-21 21:38:50,2020
142,active,163,8,0,163,0,True,True,11,True,True,2020-08-21 21:37:08+00:00,0,,,2020-08-21 21:38:50,2020
143,active,167,2,0,167,0,True,True,13,True,False,2020-08-21 21:24:00+00:00,0,,,2020-08-21 21:38:50,2020
144,active,169,12,0,169,0,True,True,7,True,False,2020-08-21 21:36:52+00:00,0,,,2020-08-21 21:38:50,2020
145,active,170,9,0,170,0,True,True,5,True,True,2020-08-21 21:27:07+00:00,0,,,2020-08-21 21:38:50,2020
146,active,171,12,0,171,0,True,True,11,True,True,2020-08-21 18:37:40+00:00,0,,,2020-08-21 21:38:50,2020
147,active,173,3,1,173,0,True,True,10,True,True,2020-08-21 19:33:59+00:00,0,,,2020-08-21 21:38:50,2020
148,active,174,8,0,174,0,True,True,7,True,False,2020-08-21 21:34:45+00:00,0,,,2020-08-21 21:38:50,2020
149,active,175,11,0,175,0,True,True,6,True,True,2020-08-21 21:34:42+00:00,0,,,2020-08-21 21:38:50,2020
150,active,176,9,1,176,0,True,True,5,True,False,2020-08-21 21:33:48+00:00,0,,,2020-08-21 21:38:50,2020
151,active,177,9,2,177,0,True,True,8,True,False,2020-08-21 21:27:09+00:00,0,,,2020-08-21 21:38:50,2020
152,active,178,18,0,178,0,True,True,1,True,False,2020-08-21 21:37:29+00:00,0,,,2020-08-21 21:38:50,2020
153,active,179,11,0,179,0,True,True,14,True,False,2020-08-21 21:37:55+00:00,0,,,2020-08-21 21:38:50,2020
154,active,180,4,0,180,0,True,True,15,True,False,2020-08-21 20:58:28+00:00,0,,,2020-08-21 21:38:50,2020
155,active,181,18,0,181,0,True,True,1,True,False,2020-08-21 19:50:25+00:00,0,,,2020-08-21 21:38:50,2020
156,active,182,13,0,182,0,True,True,6,True,True,2020-08-21 20:50:50+00:00,0,,,2020-08-21 21:38:50,2020
157,active,183,14,0,183,0,True,True,5,True,False,2020-08-21 21:13:59+00:00,0,,,2020-08-21 21:38:50,2020
158,active,184,19,0,184,0,True,True,0,True,False,2020-08-21 21:12:20+00:00,0,,,2020-08-21 21:38:50,2020
159,active,185,14,0,185,0,True,True,1,True,False,2020-08-21 21:22:48+00:00,0,,,2020-08-21 21:38:50,2020
160,active,186,6,0,186,0,True,True,9,True,True,2020-08-21 21:15:59+00:00,0,,,2020-08-21 21:38:50,2020
161,active,187,12,1,187,0,True,True,2,True,False,2020-08-21 20:53:59+00:00,0,,,2020-08-21 21:38:50,2020
162,active,188,7,0,188,0,True,True,8,True,False,2020-08-21 21:36:46+00:00,0,,,2020-08-21 21:38:50,2020
163,active,189,14,1,189,0,True,True,8,True,True,2020-08-21 21:36:31+00:00,0,,,2020-08-21 21:38:50,2020
164,active,190,19,0,190,0,True,True,18,True,True,2020-08-21 21:37:50+00:00,0,,,2020-08-21 21:38:50,2020
165,active,191,13,0,191,0,True,True,2,True,False,2020-08-21 21:14:24+00:00,0,,,2020-08-21 21:38:50,2020
166,active,192,12,0,192,0,True,True,7,True,False,2020-08-21 21:31:00+00:00,0,,,2020-08-21 21:38:50,2020
167,active,193,15,0,193,0,True,True,0,True,True,2020-08-21 19:36:58+00:00,0,,,2020-08-21 21:38:50,2020
168,active,194,16,0,194,0,True,True,3,True,False,2020-08-21 21:25:56+00:00,0,,,2020-08-21 21:38:50,2020
169,active,195,21,0,195,0,True,True,2,True,False,2020-08-21 21:32:54+00:00,0,,,2020-08-21 21:38:50,2020
170,active,196,8,0,196,0,True,True,2,True,False,2020-08-21 21:20:59+00:00,0,,,2020-08-21 21:38:50,2020
171,active,197,8,0,197,0,True,True,7,True,False,2020-08-21 21:03:04+00:00,0,,,2020-08-21 21:38:50,2020
172,active,199,5,0,199,0,True,True,10,True,False,2020-08-21 20:47:53+00:00,0,,,2020-08-21 21:38:50,2020
173,active,200,4,0,200,0,True,True,15,True,False,2020-08-21 21:32:06+00:00,0,,,2020-08-21 21:38:50,2020
174,active,201,12,0,201,0,True,True,3,True,False,2020-08-21 21:24:22+00:00,0,,,2020-08-21 21:38:50,2020
175,active,202,12,0,202,0,True,True,3,True,False,2020-08-21 19:17:15+00:00,0,,,2020-08-21 21:38:50,2020
176,active,203,9,0,203,0,True,True,6,True,False,2020-08-21 12:45:21+00:00,0,,,2020-08-21 21:38:50,2020
177,active,204,11,1,204,0,True,True,3,True,False,2020-08-21 20:35:45+00:00,0,,,2020-08-21 21:38:50,2020
178,active,205,12,0,205,0,True,True,3,True,False,2020-08-21 17:31:24+00:00,0,,,2020-08-21 21:38:50,2020
179,active,206,21,1,206,0,True,True,1,True,False,2020-08-21 21:26:47+00:00,0,,,2020-08-21 21:38:50,2020
180,active,208,0,1,208,0,True,True,14,True,True,2020-08-21 18:47:52+00:00,0,,,2020-08-21 21:38:50,2020
181,active,209,9,0,209,0,True,True,6,True,False,2020-08-21 19:36:35+00:00,0,,,2020-08-21 21:38:50,2020
182,active,210,13,0,210,0,True,True,2,True,False,2020-08-21 21:13:37+00:00,0,,,2020-08-21 21:38:50,2020
183,active,211,9,0,211,0,True,True,10,True,False,2020-08-21 19:10:05+00:00,0,,,2020-08-21 21:38:50,2020
184,active,212,24,1,212,0,True,True,8,True,False,2020-08-21 21:14:52+00:00,0,,,2020-08-21 21:38:50,2020
185,active,213,10,0,213,0,True,True,6,True,True,2020-08-21 19:55:09+00:00,0,,,2020-08-21 21:38:50,2020
186,active,214,13,0,214,0,True,True,2,True,False,2020-08-21 20:59:14+00:00,0,,,2020-08-21 21:38:50,2020
187,active,215,6,1,215,0,True,True,8,True,False,2020-08-21 19:13:09+00:00,0,,,2020-08-21 21:38:50,2020
188,active,216,5,0,216,0,True,True,14,True,False,2020-08-21 06:54:34+00:00,0,,,2020-08-21 21:38:50,2020
189,active,217,13,1,217,0,True,True,5,True,False,2020-08-21 21:02:29+00:00,0,,,2020-08-21 21:38:50,2020
190,active,218,13,0,218,0,True,True,2,True,False,2020-08-21 21:25:15+00:00,0,,,2020-08-21 21:38:50,2020
191,active,219,9,0,219,0,True,True,6,True,False,2020-08-21 20:06:41+00:00,0,,,2020-08-21 21:38:50,2020
192,active,221,18,0,221,0,True,True,1,True,False,2020-08-21 21:38:31+00:00,0,,,2020-08-21 21:38:50,2020
193,active,222,12,1,222,0,True,True,1,True,True,2020-08-21 21:36:35+00:00,0,,,2020-08-21 21:38:50,2020
194,active,224,8,1,224,0,True,True,8,True,False,2020-08-21 19:43:24+00:00,0,,,2020-08-21 21:38:50,2020
195,active,225,8,1,225,0,True,True,10,True,False,2020-08-21 21:12:45+00:00,0,,,2020-08-21 21:38:50,2020
196,active,226,14,0,226,0,True,True,1,True,False,2020-08-21 21:24:50+00:00,0,,,2020-08-21 21:38:50,2020
197,active,227,18,0,227,0,True,True,1,True,False,2020-08-21 21:26:54+00:00,0,,,2020-08-21 21:38:50,2020
198,active,228,7,0,228,0,True,True,12,True,False,2020-08-21 21:34:13+00:00,0,,,2020-08-21 21:38:50,2020
199,active,232,11,0,232,0,True,True,0,True,False,2020-08-21 20:59:47+00:00,0,,,2020-08-21 21:38:50,2020
200,active,233,5,0,233,0,True,True,10,True,False,2020-08-21 21:32:15+00:00,0,,,2020-08-21 21:38:50,2020
201,active,234,13,0,234,0,True,True,2,True,False,2020-08-21 21:17:04+00:00,0,,,2020-08-21 21:38:50,2020
202,active,235,8,0,235,0,True,True,7,True,False,2020-08-21 20:40:05+00:00,0,,,2020-08-21 21:38:50,2020
203,active,236,2,0,236,0,True,True,13,True,False,2020-08-21 21:13:22+00:00,0,,,2020-08-21 21:38:50,2020
204,active,239,13,1,239,0,True,True,1,True,False,2020-08-21 21:09:19+00:00,0,,,2020-08-21 21:38:50,2020
205,active,255,10,0,255,0,True,True,5,True,False,2020-08-21 18:57:17+00:00,0,,,2020-08-21 21:38:50,2020
206,active,258,3,0,258,0,True,True,12,True,False,2020-08-21 19:20:54+00:00,0,,,2020-08-21 21:38:50,2020
207,active,259,7,0,259,0,True,True,8,True,False,2020-08-21 17:58:41+00:00,0,,,2020-08-21 21:38:50,2020
208,active,260,11,0,260,0,True,True,4,True,False,2020-08-21 21:00:49+00:00,0,,,2020-08-21 21:38:50,2020
209,active,271,11,0,271,0,True,True,4,True,False,2020-08-21 20:45:00+00:00,0,,,2020-08-21 21:38:50,2020
210,active,272,10,0,272,0,True,True,9,True,False,2020-08-21 20:22:33+00:00,0,,,2020-08-21 21:38:50,2020
211,active,273,13,0,273,0,True,True,27,True,False,2020-08-21 21:25:29+00:00,0,,,2020-08-21 21:38:50,2020
212,active,279,1,0,279,0,True,True,18,True,False,2020-08-21 20:36:01+00:00,0,,,2020-08-21 21:38:50,2020
213,active,280,4,0,280,0,True,True,15,True,False,2020-08-21 20:48:11+00:00,0,,,2020-08-21 21:38:50,2020
214,active,282,5,0,282,0,True,True,10,True,False,2020-08-21 21:24:03+00:00,0,,,2020-08-21 21:38:50,2020
215,active,296,11,1,296,0,True,True,11,True,False,2020-08-21 21:31:49+00:00,0,,,2020-08-21 21:38:50,2020
216,active,318,9,0,318,0,True,True,10,True,False,2020-08-21 21:38:39+00:00,0,,,2020-08-21 21:38:50,2020
217,active,319,23,0,319,0,True,True,2,True,False,2020-08-21 18:10:26+00:00,0,,,2020-08-21 21:38:50,2020
218,active,327,9,0,327,0,True,True,6,True,False,2020-08-21 20:53:41+00:00,0,,,2020-08-21 21:38:50,2020
219,active,328,5,0,328,0,True,True,10,True,False,2020-08-21 20:40:49+00:00,0,,,2020-08-21 21:38:50,2020
