,station_id,num_bikes_available,num_ebikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,last_reported,eightd_has_available_keys,data_read_timestamp,year_station_last_reported
40,48,0,0,0,3,0,False,False,False,2020-03-04 17:50:43+00:00,False,2020-03-11 22:48:39,2020
41,49,7,0,0,11,0,True,True,True,2020-03-11 22:39:46+00:00,False,2020-03-11 22:48:39,2020
42,50,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-11 22:48:39,1970
43,51,4,0,0,11,0,True,True,True,2020-03-11 22:45:15+00:00,False,2020-03-11 22:48:39,2020
44,52,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-11 22:48:39,1970
45,53,0,0,0,3,0,False,False,False,2020-03-04 20:56:41+00:00,False,2020-03-11 22:48:39,2020
46,54,9,0,0,6,0,True,True,True,2020-03-11 22:46:36+00:00,False,2020-03-11 22:48:39,2020
47,55,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
48,56,1,0,0,17,0,True,True,True,2020-03-11 22:20:40+00:00,False,2020-03-11 22:48:39,2020
49,57,14,0,0,0,0,True,True,True,2020-03-11 22:16:32+00:00,True,2020-03-11 22:48:39,2020
50,58,8,0,2,9,0,True,True,True,2020-03-11 22:47:21+00:00,True,2020-03-11 22:48:39,2020
51,59,8,0,0,11,0,True,True,True,2020-03-11 22:44:53+00:00,True,2020-03-11 22:48:39,2020
52,60,0,0,1,18,0,True,True,True,2020-03-11 22:47:13+00:00,False,2020-03-11 22:48:39,2020
53,61,0,0,0,3,0,False,False,False,2020-03-04 20:12:26+00:00,False,2020-03-11 22:48:39,2020
54,63,12,0,0,3,0,True,True,True,2020-03-11 19:43:58+00:00,False,2020-03-11 22:48:39,2020
55,64,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
56,65,5,0,1,17,0,True,True,True,2020-03-11 22:21:19+00:00,False,2020-03-11 22:48:39,2020
57,66,11,0,2,2,0,True,True,True,2020-03-11 22:41:00+00:00,False,2020-03-11 22:48:39,2020
58,67,16,0,1,10,0,True,True,True,2020-03-11 22:47:09+00:00,True,2020-03-11 22:48:39,2020
59,68,17,0,1,1,0,True,True,True,2020-03-11 22:47:23+00:00,True,2020-03-11 22:48:39,2020
60,69,3,0,0,16,0,True,True,True,2020-03-11 22:48:17+00:00,True,2020-03-11 22:48:39,2020
61,70,11,0,0,12,0,True,True,True,2020-03-11 22:39:31+00:00,False,2020-03-11 22:48:39,2020
62,71,8,0,0,15,0,True,True,True,2020-03-11 22:46:12+00:00,False,2020-03-11 22:48:39,2020
63,72,11,0,0,12,0,True,True,True,2020-03-11 22:23:26+00:00,False,2020-03-11 22:48:39,2020
64,73,7,0,1,7,0,True,True,True,2020-03-11 22:47:39+00:00,False,2020-03-11 22:48:39,2020
65,74,2,0,3,14,0,True,True,True,2020-03-11 22:42:59+00:00,True,2020-03-11 22:48:39,2020
66,75,7,0,0,8,0,True,True,True,2020-03-11 22:40:58+00:00,False,2020-03-11 22:48:39,2020
67,76,14,0,0,3,0,True,True,True,2020-03-11 22:41:20+00:00,False,2020-03-11 22:48:39,2020
68,77,3,0,0,12,0,True,True,True,2020-03-11 22:29:54+00:00,False,2020-03-11 22:48:39,2020
69,78,11,0,1,7,0,True,True,True,2020-03-11 22:27:30+00:00,False,2020-03-11 22:48:39,2020
70,79,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
71,80,16,0,0,19,0,True,True,True,2020-03-11 22:48:11+00:00,False,2020-03-11 22:48:39,2020
72,81,16,0,0,3,0,True,True,True,2020-03-11 22:37:36+00:00,False,2020-03-11 22:48:39,2020
73,82,9,0,0,6,0,True,True,True,2020-03-11 22:23:19+00:00,False,2020-03-11 22:48:39,2020
74,84,3,0,0,12,0,True,True,True,2020-03-11 22:44:25+00:00,False,2020-03-11 22:48:39,2020
75,85,5,0,0,14,0,True,True,True,2020-03-11 22:44:59+00:00,False,2020-03-11 22:48:39,2020
76,86,14,0,0,5,0,True,True,True,2020-03-11 22:28:56+00:00,False,2020-03-11 22:48:39,2020
77,87,12,0,0,3,0,True,True,True,2020-03-11 22:43:07+00:00,False,2020-03-11 22:48:39,2020
78,89,7,0,0,12,0,True,True,True,2020-03-11 22:37:31+00:00,False,2020-03-11 22:48:39,2020
79,90,12,0,1,6,0,True,True,True,2020-03-11 22:36:30+00:00,False,2020-03-11 22:48:39,2020
80,91,3,0,1,15,0,True,True,True,2020-03-11 22:48:25+00:00,False,2020-03-11 22:48:39,2020
81,92,3,0,0,16,0,True,True,True,2020-03-11 22:42:20+00:00,False,2020-03-11 22:48:39,2020
82,93,13,0,1,1,0,True,True,True,2020-03-11 22:04:05+00:00,False,2020-03-11 22:48:39,2020
83,94,9,0,0,2,0,True,True,True,2020-03-11 22:29:26+00:00,False,2020-03-11 22:48:39,2020
84,95,11,0,0,4,0,True,True,True,2020-03-11 22:45:26+00:00,False,2020-03-11 22:48:39,2020
85,96,4,0,0,15,0,True,True,True,2020-03-11 22:22:11+00:00,False,2020-03-11 22:48:39,2020
86,97,6,0,0,13,0,True,True,True,2020-03-11 22:44:05+00:00,False,2020-03-11 22:48:39,2020
87,98,7,0,0,16,0,True,True,True,2020-03-11 22:31:30+00:00,True,2020-03-11 22:48:39,2020
88,99,7,0,0,8,0,True,True,True,2020-03-11 22:36:53+00:00,False,2020-03-11 22:48:39,2020
89,100,4,0,1,20,0,True,True,True,2020-03-11 22:33:49+00:00,True,2020-03-11 22:48:39,2020
90,101,4,0,0,11,0,True,True,True,2020-03-11 21:57:58+00:00,False,2020-03-11 22:48:39,2020
91,102,14,0,0,1,0,True,True,True,2020-03-11 22:43:53+00:00,False,2020-03-11 22:48:39,2020
92,103,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
93,104,6,0,1,12,0,True,True,True,2020-03-11 22:35:41+00:00,False,2020-03-11 22:48:39,2020
94,105,18,0,0,1,0,True,True,True,2020-03-11 22:42:29+00:00,False,2020-03-11 22:48:39,2020
95,106,0,0,0,3,0,False,False,False,2019-11-19 16:56:13+00:00,False,2020-03-11 22:48:39,2019
96,107,14,0,1,4,0,True,True,True,2020-03-11 22:48:38+00:00,False,2020-03-11 22:48:39,2020
97,108,3,0,0,14,0,True,True,True,2020-03-11 22:47:00+00:00,False,2020-03-11 22:48:39,2020
98,109,16,0,0,19,0,True,True,True,2020-03-11 22:11:09+00:00,False,2020-03-11 22:48:39,2020
99,110,3,0,0,12,0,True,True,True,2020-03-11 22:34:31+00:00,False,2020-03-11 22:48:39,2020
100,111,8,0,0,7,0,True,True,True,2020-03-11 20:31:28+00:00,False,2020-03-11 22:48:39,2020
101,112,8,0,0,7,0,True,True,True,2020-03-11 02:00:28+00:00,False,2020-03-11 22:48:39,2020
102,113,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
103,114,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
104,115,19,0,0,0,0,True,True,True,2020-03-11 22:38:16+00:00,False,2020-03-11 22:48:39,2020
105,116,10,0,0,13,0,True,True,True,2020-03-11 22:41:53+00:00,False,2020-03-11 22:48:39,2020
106,117,0,0,0,19,0,True,True,True,2020-03-11 22:05:00+00:00,False,2020-03-11 22:48:39,2020
107,118,12,0,1,6,0,True,True,True,2020-03-11 22:46:41+00:00,False,2020-03-11 22:48:39,2020
108,119,14,0,1,0,0,True,True,True,2020-03-11 21:46:50+00:00,False,2020-03-11 22:48:39,2020
109,120,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
110,121,13,0,0,4,0,True,True,True,2020-03-11 22:47:40+00:00,False,2020-03-11 22:48:39,2020
111,122,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
112,124,11,0,0,4,0,True,True,True,2020-03-11 22:19:35+00:00,False,2020-03-11 22:48:39,2020
113,125,12,0,0,3,0,True,True,True,2020-03-11 22:36:56+00:00,False,2020-03-11 22:48:39,2020
114,126,2,0,0,13,0,True,True,True,2020-03-11 21:19:30+00:00,False,2020-03-11 22:48:39,2020
115,128,0,0,0,19,0,False,False,False,2019-11-07 14:52:43+00:00,False,2020-03-11 22:48:39,2019
116,129,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
117,130,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
118,131,10,0,0,8,0,True,True,True,2020-03-11 22:45:46+00:00,True,2020-03-11 22:48:39,2020
119,133,21,0,1,1,0,True,True,True,2020-03-11 22:19:26+00:00,False,2020-03-11 22:48:39,2020
120,134,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
121,135,10,0,0,7,0,True,True,True,2020-03-11 21:48:43+00:00,False,2020-03-11 22:48:39,2020
122,136,6,0,1,12,0,True,True,True,2020-03-11 22:18:16+00:00,False,2020-03-11 22:48:39,2020
123,137,4,0,1,10,0,True,True,True,2020-03-11 22:33:25+00:00,False,2020-03-11 22:48:39,2020
124,138,13,0,2,0,0,True,True,True,2020-03-11 22:34:17+00:00,False,2020-03-11 22:48:39,2020
125,139,16,0,0,3,0,True,True,True,2020-03-11 22:42:28+00:00,False,2020-03-11 22:48:39,2020
126,140,6,0,0,11,0,True,True,True,2020-03-11 21:43:30+00:00,False,2020-03-11 22:48:39,2020
127,141,10,0,0,5,0,True,True,True,2020-03-11 22:48:26+00:00,False,2020-03-11 22:48:39,2020
128,142,6,0,0,17,0,True,True,True,2020-03-11 22:46:23+00:00,False,2020-03-11 22:48:39,2020
129,143,9,0,0,14,0,True,True,True,2020-03-11 22:21:41+00:00,False,2020-03-11 22:48:39,2020
130,144,2,0,0,17,0,True,True,True,2020-03-11 22:23:14+00:00,False,2020-03-11 22:48:39,2020
131,145,6,0,1,12,0,True,True,True,2020-03-11 22:39:31+00:00,False,2020-03-11 22:48:39,2020
132,146,9,0,0,10,0,True,True,True,2020-03-11 22:44:48+00:00,False,2020-03-11 22:48:39,2020
133,149,2,0,1,15,0,True,True,True,2020-03-11 22:41:56+00:00,True,2020-03-11 22:48:39,2020
134,150,11,0,0,8,0,True,True,True,2020-03-11 22:32:50+00:00,False,2020-03-11 22:48:39,2020
135,151,0,0,1,18,0,True,True,True,2020-03-11 21:59:22+00:00,False,2020-03-11 22:48:39,2020
136,152,10,0,1,4,0,True,True,True,2020-03-11 22:38:32+00:00,False,2020-03-11 22:48:39,2020
137,156,2,0,0,13,0,True,True,True,2020-03-11 21:43:05+00:00,False,2020-03-11 22:48:39,2020
138,157,5,0,1,9,0,True,True,True,2020-03-11 22:40:41+00:00,False,2020-03-11 22:48:39,2020
139,159,5,0,0,10,0,True,True,True,2020-03-11 22:06:56+00:00,False,2020-03-11 22:48:39,2020
140,160,4,0,0,10,0,True,True,True,2020-03-11 22:37:35+00:00,True,2020-03-11 22:48:39,2020
141,161,22,0,0,1,0,True,True,True,2020-03-11 22:45:06+00:00,True,2020-03-11 22:48:39,2020
142,162,3,0,0,12,0,True,True,True,2020-03-11 08:14:32+00:00,False,2020-03-11 22:48:39,2020
143,163,14,0,0,5,0,True,True,True,2020-03-11 22:46:26+00:00,True,2020-03-11 22:48:39,2020
144,167,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
145,169,12,0,1,6,0,True,True,True,2020-03-11 22:43:31+00:00,False,2020-03-11 22:48:39,2020
146,170,0,0,0,14,0,True,True,True,2020-03-11 08:50:03+00:00,True,2020-03-11 22:48:39,2020
147,171,10,0,1,12,0,True,True,True,2020-03-11 22:39:06+00:00,False,2020-03-11 22:48:39,2020
148,173,13,0,0,1,0,True,True,True,2020-03-11 21:43:12+00:00,True,2020-03-11 22:48:39,2020
149,174,7,0,0,8,0,True,True,True,2020-03-11 22:36:07+00:00,False,2020-03-11 22:48:39,2020
150,175,9,0,0,8,0,True,True,True,2020-03-11 22:17:26+00:00,True,2020-03-11 22:48:39,2020
151,176,12,0,1,2,0,True,True,True,2020-03-11 22:46:19+00:00,False,2020-03-11 22:48:39,2020
152,177,1,0,0,18,0,True,True,True,2020-03-11 22:44:51+00:00,False,2020-03-11 22:48:39,2020
153,178,5,0,1,13,0,True,True,True,2020-03-11 22:46:45+00:00,False,2020-03-11 22:48:39,2020
154,179,7,0,0,18,0,True,True,True,2020-03-11 22:47:59+00:00,False,2020-03-11 22:48:39,2020
155,180,3,0,3,13,0,True,True,True,2020-03-11 22:33:38+00:00,False,2020-03-11 22:48:39,2020
156,181,7,0,0,12,0,True,True,True,2020-03-11 22:09:04+00:00,False,2020-03-11 22:48:39,2020
157,182,5,0,0,14,0,True,True,True,2020-03-11 22:29:32+00:00,True,2020-03-11 22:48:39,2020
158,183,7,0,0,12,0,True,True,True,2020-03-11 22:03:25+00:00,False,2020-03-11 22:48:39,2020
159,184,1,0,0,18,0,True,True,True,2020-03-11 22:39:25+00:00,False,2020-03-11 22:48:39,2020
160,185,9,0,0,6,0,True,True,True,2020-03-11 22:47:23+00:00,False,2020-03-11 22:48:39,2020
161,186,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,True,2020-03-11 22:48:39,1970
162,187,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
163,188,14,0,0,1,0,True,True,True,2020-03-11 21:25:41+00:00,False,2020-03-11 22:48:39,2020
164,189,11,0,0,12,0,True,True,True,2020-03-11 22:47:24+00:00,True,2020-03-11 22:48:39,2020
165,190,25,0,1,11,0,True,True,True,2020-03-11 22:46:03+00:00,False,2020-03-11 22:48:39,2020
166,191,4,0,0,11,0,True,True,True,2020-03-11 21:30:53+00:00,False,2020-03-11 22:48:39,2020
167,192,0,0,2,17,0,True,True,True,2020-03-11 21:40:22+00:00,False,2020-03-11 22:48:39,2020
168,193,9,0,0,6,0,True,True,True,2020-03-11 21:41:57+00:00,False,2020-03-11 22:48:39,2020
169,194,9,0,0,10,0,True,True,True,2020-03-11 22:44:35+00:00,False,2020-03-11 22:48:39,2020
170,195,1,0,0,22,0,True,True,True,2020-03-11 22:20:11+00:00,False,2020-03-11 22:48:39,2020
171,196,3,0,0,7,0,True,True,True,2020-03-11 21:59:12+00:00,True,2020-03-11 22:48:39,2020
172,197,1,0,0,14,0,True,True,True,2020-03-11 21:59:21+00:00,False,2020-03-11 22:48:39,2020
173,199,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
174,200,15,0,0,4,0,True,True,True,2020-03-11 21:29:00+00:00,False,2020-03-11 22:48:39,2020
175,201,2,0,0,13,0,True,True,True,2020-03-11 08:04:03+00:00,False,2020-03-11 22:48:39,2020
176,202,0,0,0,15,0,True,True,True,2020-03-11 21:46:58+00:00,False,2020-03-11 22:48:39,2020
177,203,0,0,0,15,0,True,True,True,2020-03-11 12:11:59+00:00,False,2020-03-11 22:48:39,2020
178,204,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
179,205,3,0,1,11,0,True,True,True,2020-03-11 21:07:59+00:00,False,2020-03-11 22:48:39,2020
180,206,5,0,0,18,0,True,True,True,2020-03-11 22:46:20+00:00,True,2020-03-11 22:48:39,2020
181,208,3,0,0,12,0,True,True,True,2020-03-11 21:10:47+00:00,True,2020-03-11 22:48:39,2020
182,209,0,0,0,15,0,True,True,True,2020-03-11 08:34:18+00:00,False,2020-03-11 22:48:39,2020
183,210,1,0,0,14,0,True,True,True,2020-03-11 20:45:10+00:00,False,2020-03-11 22:48:39,2020
184,211,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
185,212,6,0,1,26,0,True,True,True,2020-03-11 22:43:23+00:00,False,2020-03-11 22:48:39,2020
186,213,1,0,0,15,0,True,True,True,2020-03-11 21:13:59+00:00,False,2020-03-11 22:48:39,2020
187,214,1,0,1,9,0,True,True,True,2020-03-11 16:30:33+00:00,True,2020-03-11 22:48:39,2020
188,215,5,0,0,10,0,True,True,True,2020-03-11 08:38:54+00:00,False,2020-03-11 22:48:39,2020
189,216,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
190,217,5,0,1,13,0,True,True,True,2020-03-11 21:11:36+00:00,False,2020-03-11 22:48:39,2020
191,218,2,0,0,13,0,True,True,True,2020-03-11 22:40:42+00:00,False,2020-03-11 22:48:39,2020
192,219,2,0,0,13,0,True,True,True,2020-03-11 22:46:30+00:00,False,2020-03-11 22:48:39,2020
193,221,1,0,0,18,0,True,True,True,2020-03-11 22:15:10+00:00,False,2020-03-11 22:48:39,2020
194,222,13,0,0,1,0,True,True,True,2020-03-11 22:46:21+00:00,True,2020-03-11 22:48:39,2020
195,224,1,0,0,16,0,True,True,True,2020-03-11 19:29:34+00:00,False,2020-03-11 22:48:39,2020
196,225,5,0,3,11,0,True,True,True,2020-03-11 22:48:18+00:00,False,2020-03-11 22:48:39,2020
197,226,13,0,0,2,0,True,True,True,2020-03-11 22:47:25+00:00,False,2020-03-11 22:48:39,2020
198,227,0,0,0,3,0,False,False,False,2020-03-04 18:19:08+00:00,False,2020-03-11 22:48:39,2020
199,228,3,0,1,15,0,True,True,True,2020-03-11 22:24:31+00:00,False,2020-03-11 22:48:39,2020
200,232,1,0,0,10,0,True,True,True,2020-03-10 19:01:31+00:00,False,2020-03-11 22:48:39,2020
201,233,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
202,234,2,0,0,13,0,True,True,True,2020-03-11 22:46:35+00:00,False,2020-03-11 22:48:39,2020
203,235,2,0,0,13,0,True,True,True,2020-03-11 22:13:26+00:00,False,2020-03-11 22:48:39,2020
204,236,8,0,0,7,0,True,True,True,2020-03-11 22:47:17+00:00,False,2020-03-11 22:48:39,2020
205,239,12,0,1,2,0,True,True,True,2020-03-11 22:47:49+00:00,False,2020-03-11 22:48:39,2020
206,255,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
207,258,11,0,1,3,0,True,True,True,2020-03-11 14:36:12+00:00,False,2020-03-11 22:48:39,2020
208,259,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
209,260,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
210,271,11,0,0,4,0,True,True,True,2020-03-11 15:50:19+00:00,False,2020-03-11 22:48:39,2020
211,272,4,0,0,15,0,True,True,True,2020-03-11 21:11:57+00:00,False,2020-03-11 22:48:39,2020
212,273,8,0,1,31,0,True,True,True,2020-03-11 22:35:02+00:00,False,2020-03-11 22:48:39,2020
213,279,15,0,0,4,0,True,True,True,2020-03-11 22:15:46+00:00,False,2020-03-11 22:48:39,2020
214,280,10,0,1,8,0,True,True,True,2020-03-11 22:40:14+00:00,False,2020-03-11 22:48:39,2020
215,282,15,0,0,0,0,True,True,True,2020-03-11 22:03:20+00:00,False,2020-03-11 22:48:39,2020
216,296,21,0,1,1,0,True,True,True,2020-03-11 21:07:31+00:00,False,2020-03-11 22:48:39,2020
217,318,2,0,0,17,0,True,True,True,2020-03-11 22:46:38+00:00,False,2020-03-11 22:48:39,2020
218,319,20,0,1,4,0,True,True,True,2020-03-11 21:49:13+00:00,False,2020-03-11 22:48:39,2020
219,327,7,0,0,8,0,True,True,True,2020-03-11 22:25:06+00:00,False,2020-03-11 22:48:39,2020
220,328,11,0,1,3,0,True,True,True,2020-03-11 22:46:33+00:00,False,2020-03-11 22:48:39,2020
221,329,8,0,0,7,0,True,True,True,2020-03-11 15:03:56+00:00,False,2020-03-11 22:48:39,2020
222,330,9,0,0,6,0,True,True,True,2020-03-11 22:47:43+00:00,False,2020-03-11 22:48:39,2020
223,331,0,0,0,15,0,True,True,True,2020-03-11 22:41:44+00:00,False,2020-03-11 22:48:39,2020
224,332,9,0,0,6,0,True,True,True,2020-03-11 22:43:01+00:00,False,2020-03-11 22:48:39,2020
225,333,9,0,0,16,0,True,True,True,2020-03-11 21:31:53+00:00,False,2020-03-11 22:48:39,2020
226,334,7,0,1,11,0,True,True,True,2020-03-11 22:45:32+00:00,False,2020-03-11 22:48:39,2020
227,335,10,0,0,9,0,True,True,True,2020-03-11 22:48:18+00:00,False,2020-03-11 22:48:39,2020
228,336,2,0,0,13,0,True,True,True,2020-03-11 21:47:52+00:00,False,2020-03-11 22:48:39,2020
229,337,15,0,0,0,0,True,True,True,2020-03-11 22:01:35+00:00,False,2020-03-11 22:48:39,2020
230,338,6,0,0,9,0,True,True,True,2020-03-11 22:37:27+00:00,False,2020-03-11 22:48:39,2020
231,339,0,0,0,3,0,False,False,False,2019-11-07 18:06:54+00:00,False,2020-03-11 22:48:39,2019
232,340,9,0,0,10,0,True,True,True,2020-03-11 08:54:34+00:00,False,2020-03-11 22:48:39,2020
233,341,9,0,0,6,0,True,True,True,2020-03-11 22:43:57+00:00,True,2020-03-11 22:48:39,2020
234,342,0,0,0,15,0,True,True,True,2020-03-11 22:08:43+00:00,False,2020-03-11 22:48:39,2020
235,343,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
236,344,4,0,0,15,0,True,True,True,2020-03-11 22:47:41+00:00,False,2020-03-11 22:48:39,2020
237,345,9,0,1,9,0,True,True,True,2020-03-11 22:43:05+00:00,False,2020-03-11 22:48:39,2020
238,346,14,0,0,1,0,True,True,True,2020-03-11 22:05:21+00:00,False,2020-03-11 22:48:39,2020
239,347,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
240,348,4,0,0,11,0,True,True,True,2020-03-11 22:46:28+00:00,False,2020-03-11 22:48:39,2020
241,349,0,0,0,17,0,True,True,True,2020-03-11 18:19:35+00:00,True,2020-03-11 22:48:39,2020
242,350,7,0,0,10,0,True,True,True,2020-03-11 13:38:33+00:00,False,2020-03-11 22:48:39,2020
243,351,6,0,0,9,0,True,True,True,2020-03-11 20:48:53+00:00,False,2020-03-11 22:48:39,2020
244,352,4,0,2,9,0,True,True,True,2020-03-11 22:30:20+00:00,False,2020-03-11 22:48:39,2020
245,353,3,0,0,12,0,True,True,True,2020-03-11 08:53:44+00:00,True,2020-03-11 22:48:39,2020
246,354,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
247,355,6,0,0,11,0,True,True,True,2020-03-11 21:36:04+00:00,False,2020-03-11 22:48:39,2020
248,356,12,0,0,11,0,True,True,True,2020-03-11 22:21:59+00:00,False,2020-03-11 22:48:39,2020
249,357,0,0,0,0,0,False,False,False,1970-01-02 00:00:00+00:00,False,2020-03-11 22:48:39,1970
250,358,7,0,0,12,0,True,True,True,2020-03-11 22:45:21+00:00,False,2020-03-11 22:48:39,2020
