,eightd_has_available_keys,num_docks_available,num_bikes_available,num_docks_disabled,station_id,station_status,legacy_id,last_reported,num_bikes_disabled,is_installed,is_renting,num_ebikes_available,is_returning,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
29,False,21,2,0,35,active,35,2020-08-07 00:21:31+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
30,True,3,29,0,36,active,36,2020-08-07 01:08:35+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
31,True,8,6,0,37,active,37,2020-08-07 00:49:16+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
32,False,21,2,0,39,active,39,2020-08-07 01:16:26+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
33,False,11,8,0,40,active,40,2020-08-07 01:15:28+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
34,True,7,20,0,41,active,41,2020-08-07 01:16:57+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
35,False,15,7,0,42,active,42,2020-08-07 00:59:07+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
36,True,9,6,0,43,active,43,2020-08-07 00:52:33+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
37,False,18,5,0,44,active,44,2020-08-07 00:10:25+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
38,False,0,18,0,46,active,46,2020-08-07 01:13:29+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
39,True,1,17,0,47,active,47,2020-08-07 01:01:40+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
40,False,18,1,0,48,active,48,2020-08-07 00:32:09+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
41,False,9,8,0,49,active,49,2020-08-07 00:47:57+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
42,True,0,0,2,50,active,50,2020-08-07 01:17:07+00:00,13,True,True,0,True,,,2020-08-07 01:18:00,2020
43,False,15,0,0,51,active,51,2020-08-07 00:48:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
44,True,3,20,0,52,active,52,2020-08-07 01:07:48+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
45,False,17,2,0,53,active,53,2020-08-07 01:09:01+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
46,False,5,10,0,54,active,54,2020-08-07 01:17:22+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
47,False,2,12,0,55,active,55,2020-08-07 00:24:58+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
48,True,11,7,0,56,active,56,2020-08-07 00:26:17+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
49,True,3,9,0,57,active,57,2020-08-07 01:14:32+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
50,True,9,9,0,58,active,58,2020-08-07 01:16:29+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
51,True,12,5,0,59,active,59,2020-08-07 01:05:43+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
52,False,19,0,0,60,active,60,2020-08-07 01:00:05+00:00,0,True,True,0,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'off_dock_count': 3, 'off_dock_capacity': 40, 'active': True, 'valet_revision': 69, 'dock_blocked_count': 0}",2020-08-07 01:18:00,2020
53,False,1,17,0,61,active,61,2020-08-07 01:06:45+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
54,False,7,8,0,63,active,63,2020-08-07 00:32:26+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
55,False,6,13,0,64,active,64,2020-08-07 00:46:03+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
56,False,18,4,0,65,active,65,2020-08-07 00:42:22+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
57,False,11,4,0,66,active,66,2020-08-07 01:07:27+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
58,True,18,8,0,67,active,67,2020-08-07 01:17:50+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
59,True,10,9,0,68,active,68,2020-08-07 01:12:18+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
60,True,11,8,0,69,active,69,2020-08-07 01:05:31+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
61,False,0,22,0,70,active,70,2020-08-07 00:53:41+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
62,False,1,22,0,71,active,71,2020-08-07 00:42:23+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
63,False,20,3,0,72,active,72,2020-08-07 01:09:37+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
64,False,2,11,0,73,active,73,2020-08-07 01:12:33+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
65,True,6,13,0,74,active,74,2020-08-07 01:15:59+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
66,False,4,11,0,75,active,75,2020-08-07 00:31:23+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
67,False,12,4,0,76,active,76,2020-08-07 01:16:26+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
68,False,13,2,0,77,active,77,2020-08-06 23:35:53+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
69,False,1,17,0,78,active,78,2020-08-07 00:06:22+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
70,False,5,14,0,79,active,79,2020-08-07 00:42:26+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
71,False,34,1,0,80,active,80,2020-08-07 01:04:00+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
72,False,5,11,0,81,active,81,2020-08-07 01:12:26+00:00,3,True,True,0,True,,,2020-08-07 01:18:00,2020
73,False,7,8,0,82,active,82,2020-08-06 23:21:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
74,False,13,2,0,84,active,84,2020-08-07 00:56:48+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
75,False,17,2,0,85,active,85,2020-08-07 00:37:47+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
76,False,13,5,0,86,active,86,2020-08-07 00:54:51+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
77,False,0,15,0,87,active,87,2020-08-07 01:16:35+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
78,False,7,12,0,89,active,89,2020-08-07 01:09:42+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
79,False,16,3,0,90,active,90,2020-08-07 01:17:37+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
80,False,14,5,0,91,active,91,2020-08-07 00:30:29+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
81,False,10,8,0,92,active,92,2020-08-07 00:50:57+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
82,False,7,7,0,93,active,93,2020-08-07 00:46:34+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
83,False,5,6,0,94,active,94,2020-08-07 00:28:38+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
84,False,13,2,0,95,active,95,2020-08-07 01:09:32+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
85,False,15,4,0,96,active,96,2020-08-07 01:17:25+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
86,False,0,19,0,97,active,97,2020-08-07 00:56:20+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
87,False,12,10,0,98,active,98,2020-08-07 01:10:28+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
88,False,1,14,0,99,active,99,2020-08-07 01:09:56+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
89,True,5,19,0,100,active,100,2020-08-07 01:08:20+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
90,False,1,14,0,101,active,101,2020-08-07 00:11:39+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
91,False,6,8,0,102,active,102,2020-08-07 01:07:49+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
92,False,13,2,0,103,active,103,2020-08-07 00:46:56+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
93,False,13,6,0,104,active,104,2020-08-07 01:02:50+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
94,False,9,9,0,105,active,105,2020-08-07 01:14:32+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
95,False,10,4,0,106,active,106,2020-08-06 23:44:54+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
96,False,17,2,0,107,active,107,2020-08-07 01:01:08+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
97,False,11,6,0,108,active,108,2020-08-07 00:39:56+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
98,False,25,10,0,109,active,109,2020-08-07 00:21:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
99,False,12,3,0,110,active,110,2020-08-07 00:46:10+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
100,False,9,6,0,111,active,111,2020-08-06 23:48:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
101,False,12,3,0,112,active,112,2020-08-07 00:44:08+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
102,False,9,6,0,113,active,113,2020-08-07 00:55:04+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
103,False,2,12,0,114,active,114,2020-08-06 23:52:44+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
104,False,4,14,0,115,active,115,2020-08-07 00:31:33+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
105,False,12,10,0,116,active,116,2020-08-07 01:11:04+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
106,False,2,17,0,117,active,117,2020-08-07 00:19:43+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
107,False,3,16,0,118,active,118,2020-08-07 00:49:07+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
108,False,3,11,0,119,active,119,2020-08-07 01:11:51+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
109,False,13,2,0,120,active,120,2020-08-07 00:40:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
110,False,10,7,0,121,active,121,2020-08-07 01:04:30+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
111,False,11,4,0,122,active,122,2020-08-07 00:56:05+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
112,False,9,6,0,124,active,124,2020-08-07 01:17:04+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
113,False,5,9,0,125,active,125,2020-08-07 01:05:00+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
114,False,8,7,0,126,active,126,2020-08-06 22:31:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
115,False,2,16,0,128,active,128,2020-08-07 01:13:32+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
116,False,3,15,0,129,active,129,2020-08-06 23:13:49+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
117,False,6,8,0,130,active,130,2020-08-07 00:11:06+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
118,False,9,7,0,131,active,131,2020-08-07 01:03:50+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
119,False,12,11,0,133,active,133,2020-08-07 00:34:22+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
120,False,11,6,0,135,active,135,2020-08-07 00:54:49+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
121,False,16,3,0,136,active,136,2020-08-07 00:51:47+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
122,False,13,2,0,137,active,137,2020-08-07 00:26:00+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
123,False,7,8,0,138,active,138,2020-08-07 01:00:03+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
124,False,11,8,0,139,active,139,2020-08-07 01:16:24+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
125,False,1,14,0,140,active,140,2020-08-07 00:41:16+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
126,False,9,5,0,141,active,141,2020-08-07 00:45:34+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
127,False,12,9,0,142,active,142,2020-08-07 00:23:15+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
128,False,13,9,0,143,active,143,2020-08-07 00:41:48+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
129,False,5,14,0,144,active,144,2020-08-07 00:16:25+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
130,False,13,6,0,145,active,145,2020-08-07 01:16:02+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
131,False,13,5,0,146,active,146,2020-08-07 00:42:33+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
132,True,3,15,0,149,active,149,2020-08-07 00:54:22+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
133,False,13,5,0,150,active,150,2020-08-07 00:25:51+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
134,False,6,13,0,151,active,151,2020-08-06 23:35:05+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
135,True,0,15,0,152,active,152,2020-08-07 00:26:23+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
136,False,9,6,0,156,active,156,2020-08-07 00:28:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
137,False,6,9,0,157,active,157,2020-08-07 01:15:08+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
138,False,11,4,0,159,active,159,2020-08-07 01:12:53+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
139,True,13,1,0,160,active,160,2020-08-07 00:45:45+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
140,True,15,7,0,161,active,161,2020-08-07 01:03:57+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
141,False,7,8,0,162,active,162,2020-08-07 00:44:46+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
142,True,13,6,0,163,active,163,2020-08-07 01:13:36+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
143,False,12,3,0,167,active,167,2020-08-07 00:21:14+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
144,False,9,8,0,169,active,169,2020-08-07 00:02:04+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
145,True,13,1,0,170,active,170,2020-08-07 00:15:09+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
146,True,16,7,0,171,active,171,2020-08-07 01:13:25+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
147,True,12,2,0,173,active,173,2020-08-07 00:47:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
148,False,13,1,0,174,active,174,2020-08-07 01:05:06+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
149,True,16,1,0,175,active,175,2020-08-07 01:12:48+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
150,False,10,5,0,176,active,176,2020-08-07 00:53:27+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
151,False,16,3,0,177,active,177,2020-08-07 01:14:45+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
152,False,19,0,0,178,active,178,2020-08-07 00:42:28+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
153,False,19,6,0,179,active,179,2020-08-07 01:07:47+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
154,False,8,11,0,180,active,180,2020-08-07 00:41:06+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
155,False,0,19,0,181,active,181,2020-08-07 01:07:11+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
156,True,5,14,0,182,active,182,2020-08-07 01:15:11+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
157,False,15,4,0,183,active,183,2020-08-07 00:01:52+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
158,False,10,8,0,184,active,184,2020-08-07 01:05:21+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
159,False,5,10,0,185,active,185,2020-08-07 01:00:54+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
160,True,6,8,0,186,active,186,2020-08-07 01:16:24+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
161,False,2,13,0,187,active,187,2020-08-07 00:34:48+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
162,False,2,13,0,188,active,188,2020-08-07 00:53:53+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
163,True,10,12,0,189,active,189,2020-08-07 01:11:45+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
164,True,9,26,0,190,active,190,2020-08-07 01:16:53+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
165,False,11,4,0,191,active,191,2020-08-06 23:34:32+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
166,False,11,8,0,192,active,192,2020-08-07 00:51:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
167,True,13,1,0,193,active,193,2020-08-06 23:50:56+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
168,False,15,4,0,194,active,194,2020-08-07 00:30:00+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
169,False,14,7,0,195,active,195,2020-08-07 00:59:53+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
170,True,4,6,0,196,active,196,2020-08-07 00:31:10+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
171,False,12,3,0,197,active,197,2020-08-06 23:36:42+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
172,False,10,5,0,199,active,199,2020-08-06 23:35:08+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
173,False,3,16,0,200,active,200,2020-08-07 00:17:56+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
174,False,11,4,0,201,active,201,2020-08-06 19:37:33+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
175,False,9,6,0,202,active,202,2020-08-06 22:07:57+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
176,False,12,3,0,203,active,203,2020-08-07 00:32:50+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
177,False,11,3,0,204,active,204,2020-08-07 00:44:55+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
178,False,7,8,0,205,active,205,2020-08-06 22:02:09+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
179,True,23,0,0,206,active,206,2020-08-07 01:17:10+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
180,True,7,8,0,208,active,208,2020-08-06 23:56:15+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
181,False,5,10,0,209,active,209,2020-08-06 23:51:49+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
182,False,13,2,0,210,active,210,2020-08-07 00:17:28+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
183,False,11,8,0,211,active,211,2020-08-07 00:12:26+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
184,False,16,17,0,212,active,212,2020-08-07 01:02:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
185,True,8,8,0,213,active,213,2020-08-07 00:39:37+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
186,False,7,8,0,214,active,214,2020-08-07 00:49:45+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
187,False,4,11,0,215,active,215,2020-08-07 00:58:12+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
188,False,2,17,0,216,active,216,2020-08-06 08:37:47+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
189,False,2,17,0,217,active,217,2020-08-07 00:36:43+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
190,False,2,11,0,218,active,218,2020-08-07 01:01:56+00:00,2,True,True,0,True,,,2020-08-07 01:18:00,2020
191,False,3,12,0,219,active,219,2020-08-06 22:40:37+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
192,False,7,12,0,221,active,221,2020-08-07 01:16:04+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
193,True,13,1,0,222,active,222,2020-08-07 01:12:26+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
194,False,8,8,0,224,active,224,2020-08-07 00:41:55+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
195,False,13,6,0,225,active,225,2020-08-07 01:10:13+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
196,False,11,4,0,226,active,226,2020-08-07 01:16:21+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
197,False,13,5,0,227,active,227,2020-08-07 01:02:59+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
198,False,15,3,0,228,active,228,2020-08-07 01:14:34+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
199,False,10,1,0,232,active,232,2020-08-06 23:51:16+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
200,False,9,6,0,233,active,233,2020-08-07 01:04:06+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
201,False,6,8,0,234,active,234,2020-08-07 01:02:25+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
202,False,12,2,0,235,active,235,2020-08-07 00:49:50+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
203,False,4,11,0,236,active,236,2020-08-07 01:16:22+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
204,False,3,12,0,239,active,239,2020-08-07 00:53:54+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
205,False,3,12,0,255,active,255,2020-08-06 08:38:19+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
206,False,3,12,0,258,active,258,2020-08-07 00:55:35+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
207,False,13,2,0,259,active,259,2020-08-06 12:36:54+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
208,False,6,9,0,260,active,260,2020-08-06 20:43:38+00:00,0,True,False,0,False,,,2020-08-07 01:18:00,2020
209,False,7,8,0,271,active,271,2020-08-06 23:47:46+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
210,False,15,4,0,272,active,272,2020-08-06 22:38:32+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
211,False,15,25,0,273,active,273,2020-08-07 00:56:55+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
212,False,7,12,0,279,active,279,2020-08-07 00:48:32+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
213,False,8,11,0,280,active,280,2020-08-06 23:56:19+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
214,False,4,11,0,282,active,282,2020-08-07 01:07:01+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
215,False,15,7,0,296,active,296,2020-08-07 00:52:16+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
216,False,19,0,0,318,active,318,2020-08-07 00:38:30+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
217,False,11,14,0,319,active,319,2020-08-07 00:59:27+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
218,False,13,2,0,327,active,327,2020-08-07 00:10:11+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
219,False,1,14,0,328,active,328,2020-08-07 00:38:38+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
220,False,8,6,0,329,active,329,2020-08-07 01:17:46+00:00,1,True,True,0,True,,,2020-08-07 01:18:00,2020
221,False,5,10,0,330,active,330,2020-08-07 00:57:51+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
222,False,12,3,0,331,active,331,2020-08-07 01:13:57+00:00,0,True,True,0,True,,,2020-08-07 01:18:00,2020
