,num_docks_disabled,is_installed,legacy_id,num_bikes_available,num_bikes_disabled,station_status,last_reported,station_id,num_docks_available,num_ebikes_available,eightd_has_available_keys,is_returning,is_renting,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
223,0,True,332,3,0,active,2020-08-21 22:33:38+00:00,332,12,0,False,True,True,,,2020-08-21 22:40:00,2020
224,0,True,333,19,0,active,2020-08-21 22:38:03+00:00,333,6,0,False,True,True,,,2020-08-21 22:40:00,2020
225,0,True,334,10,0,active,2020-08-21 22:22:50+00:00,334,9,0,False,True,True,,,2020-08-21 22:40:00,2020
226,0,True,335,12,0,active,2020-08-21 22:24:23+00:00,335,7,0,False,True,True,,,2020-08-21 22:40:00,2020
227,0,True,336,4,0,active,2020-08-21 21:26:12+00:00,336,11,0,False,True,True,,,2020-08-21 22:40:00,2020
228,0,True,337,14,0,active,2020-08-21 20:26:39+00:00,337,1,0,False,True,True,,,2020-08-21 22:40:00,2020
229,0,True,338,2,0,active,2020-08-21 22:21:29+00:00,338,13,0,False,True,True,,,2020-08-21 22:40:00,2020
230,0,True,339,14,0,active,2020-08-21 22:39:10+00:00,339,1,0,False,True,True,,,2020-08-21 22:40:00,2020
231,0,True,340,15,0,active,2020-08-21 08:56:34+00:00,340,4,0,False,True,True,,,2020-08-21 22:40:00,2020
232,0,True,341,12,0,active,2020-08-21 16:22:12+00:00,341,3,0,True,True,True,,,2020-08-21 22:40:00,2020
233,0,True,342,8,0,active,2020-08-21 22:36:25+00:00,342,7,0,False,True,True,,,2020-08-21 22:40:00,2020
234,0,True,343,3,0,active,2020-08-21 08:51:37+00:00,343,12,0,False,True,True,,,2020-08-21 22:40:00,2020
235,0,True,344,1,0,active,2020-08-21 22:31:24+00:00,344,18,0,False,True,True,,,2020-08-21 22:40:00,2020
236,0,True,345,9,1,active,2020-08-21 22:24:29+00:00,345,9,0,False,True,True,,,2020-08-21 22:40:00,2020
237,0,True,346,1,0,active,2020-08-21 22:35:35+00:00,346,14,0,False,True,True,,,2020-08-21 22:40:00,2020
238,0,True,347,14,0,active,2020-08-21 18:50:00+00:00,347,1,0,False,True,True,,,2020-08-21 22:40:00,2020
239,0,True,348,7,0,active,2020-08-21 20:14:18+00:00,348,8,0,False,True,True,,,2020-08-21 22:40:00,2020
240,0,True,349,4,0,active,2020-08-21 18:44:35+00:00,349,13,0,False,True,True,,,2020-08-21 22:40:00,2020
241,0,True,350,12,0,active,2020-08-21 17:54:21+00:00,350,5,0,False,True,True,,,2020-08-21 22:40:00,2020
242,0,True,351,10,0,active,2020-08-21 22:11:47+00:00,351,5,0,False,True,True,,,2020-08-21 22:40:00,2020
243,0,True,352,10,0,active,2020-08-21 22:33:17+00:00,352,5,0,False,True,True,,,2020-08-21 22:40:00,2020
244,0,True,353,8,0,active,2020-08-21 13:30:07+00:00,353,7,0,True,True,True,,,2020-08-21 22:40:00,2020
245,0,True,354,4,0,active,2020-08-21 22:35:51+00:00,354,11,0,False,True,True,,,2020-08-21 22:40:00,2020
246,0,True,355,11,0,active,2020-08-21 22:26:47+00:00,355,6,0,False,True,True,,,2020-08-21 22:40:00,2020
247,0,True,356,12,0,active,2020-08-21 22:39:59+00:00,356,11,0,False,True,True,,,2020-08-21 22:40:00,2020
248,0,True,357,13,0,active,2020-08-21 22:31:09+00:00,357,2,0,False,True,True,,,2020-08-21 22:40:00,2020
249,0,True,358,10,0,active,2020-08-21 22:25:17+00:00,358,9,0,False,True,True,,,2020-08-21 22:40:00,2020
250,0,True,359,1,0,active,2020-08-21 22:29:45+00:00,359,14,0,False,True,True,,,2020-08-21 22:40:00,2020
251,0,True,360,0,0,active,2020-08-21 21:38:25+00:00,360,15,0,False,True,True,,,2020-08-21 22:40:00,2020
252,0,True,361,7,1,active,2020-08-21 22:36:22+00:00,361,11,0,False,True,True,,,2020-08-21 22:40:00,2020
253,0,True,362,6,0,active,2020-08-21 22:19:33+00:00,362,13,0,False,True,True,,,2020-08-21 22:40:00,2020
254,0,True,363,13,0,active,2020-08-21 22:36:40+00:00,363,6,0,False,True,True,,,2020-08-21 22:40:00,2020
255,0,True,364,3,1,active,2020-08-21 22:33:47+00:00,364,15,0,False,True,True,,,2020-08-21 22:40:00,2020
256,0,True,365,7,0,active,2020-08-21 22:36:31+00:00,365,12,0,False,True,True,,,2020-08-21 22:40:00,2020
257,0,False,366,0,0,out_of_service,1970-01-02 00:00:00+00:00,366,0,0,False,True,True,,,2020-08-21 22:40:00,1970
258,0,True,367,15,0,active,2020-08-21 16:29:35+00:00,367,4,0,False,True,True,,,2020-08-21 22:40:00,2020
259,0,True,368,2,0,active,2020-08-21 18:01:46+00:00,368,13,0,False,True,True,,,2020-08-21 22:40:00,2020
260,0,True,369,15,0,active,2020-08-21 22:26:31+00:00,369,0,0,False,True,True,,,2020-08-21 22:40:00,2020
261,0,True,370,7,0,active,2020-08-21 22:31:09+00:00,370,12,0,False,True,True,,,2020-08-21 22:40:00,2020
262,0,True,371,2,0,active,2020-08-21 22:25:52+00:00,371,17,0,False,True,True,,,2020-08-21 22:40:00,2020
263,0,True,372,11,0,active,2020-08-21 22:37:24+00:00,372,8,0,False,True,True,,,2020-08-21 22:40:00,2020
264,0,True,373,10,0,active,2020-08-21 15:23:46+00:00,373,5,0,False,True,True,,,2020-08-21 22:40:00,2020
265,0,True,374,13,1,active,2020-08-21 22:28:26+00:00,374,5,0,False,True,True,,,2020-08-21 22:40:00,2020
266,0,True,376,5,0,active,2020-08-21 22:39:13+00:00,376,10,0,True,True,True,,,2020-08-21 22:40:00,2020
267,0,True,377,5,0,active,2020-08-21 22:37:37+00:00,377,14,0,False,True,True,,,2020-08-21 22:40:00,2020
268,0,True,378,9,0,active,2020-08-21 22:37:23+00:00,378,10,0,False,True,True,,,2020-08-21 22:40:00,2020
269,0,True,379,14,0,active,2020-08-21 22:27:46+00:00,379,1,0,False,True,True,,,2020-08-21 22:40:00,2020
270,0,True,380,12,0,active,2020-08-21 22:39:51+00:00,380,6,0,False,True,True,,,2020-08-21 22:40:00,2020
271,0,True,381,4,0,active,2020-08-21 22:22:05+00:00,381,15,0,False,True,True,,,2020-08-21 22:40:00,2020
272,0,True,384,15,0,active,2020-08-21 22:36:53+00:00,384,4,0,True,True,True,,,2020-08-21 22:40:00,2020
273,1,True,385,0,0,active,2020-08-21 22:05:59+00:00,385,14,0,False,True,True,,,2020-08-21 22:40:00,2020
274,0,True,386,1,0,active,2020-08-21 22:25:23+00:00,386,18,0,False,True,True,,,2020-08-21 22:40:00,2020
275,0,True,387,8,0,active,2020-08-21 19:10:25+00:00,387,7,0,False,True,True,,,2020-08-21 22:40:00,2020
276,0,True,388,10,0,active,2020-08-21 22:02:33+00:00,388,1,0,False,True,True,,,2020-08-21 22:40:00,2020
277,0,True,389,6,0,active,2020-08-21 18:44:35+00:00,389,8,0,False,True,True,,,2020-08-21 22:40:00,2020
278,0,True,390,9,0,active,2020-08-21 17:53:00+00:00,390,6,0,False,True,True,,,2020-08-21 22:40:00,2020
279,0,True,391,12,0,active,2020-08-21 18:52:20+00:00,391,3,0,False,True,True,,,2020-08-21 22:40:00,2020
280,0,True,392,4,0,active,2020-08-21 21:41:34+00:00,392,11,0,False,True,True,,,2020-08-21 22:40:00,2020
281,0,True,393,9,0,active,2020-08-21 22:13:33+00:00,393,6,0,False,True,True,,,2020-08-21 22:40:00,2020
282,0,True,394,0,0,active,2020-08-20 09:00:38+00:00,394,14,0,False,True,True,,,2020-08-21 22:40:00,2020
283,0,True,395,12,0,active,2020-08-21 20:59:17+00:00,395,3,0,False,True,True,,,2020-08-21 22:40:00,2020
284,0,True,396,13,0,active,2020-08-21 16:20:39+00:00,396,2,0,False,True,True,,,2020-08-21 22:40:00,2020
285,0,True,397,10,0,active,2020-08-21 14:41:02+00:00,397,5,0,False,True,True,,,2020-08-21 22:40:00,2020
286,0,True,398,10,0,active,2020-08-21 22:33:03+00:00,398,9,0,False,True,True,,,2020-08-21 22:40:00,2020
287,0,True,399,11,0,active,2020-08-21 22:29:54+00:00,399,4,0,False,True,True,,,2020-08-21 22:40:00,2020
288,0,True,400,20,0,active,2020-08-21 22:28:30+00:00,400,7,0,False,True,True,,,2020-08-21 22:40:00,2020
289,0,True,401,14,0,active,2020-08-21 22:17:38+00:00,401,1,0,False,True,True,,,2020-08-21 22:40:00,2020
290,0,True,402,5,1,active,2020-08-21 22:16:34+00:00,402,9,0,False,True,True,,,2020-08-21 22:40:00,2020
291,0,True,403,3,1,active,2020-08-21 22:37:13+00:00,403,11,0,False,True,True,,,2020-08-21 22:40:00,2020
292,0,True,404,6,0,active,2020-08-21 22:33:51+00:00,404,10,0,False,True,True,,,2020-08-21 22:40:00,2020
293,0,True,405,16,0,active,2020-08-21 20:49:09+00:00,405,3,0,False,True,True,,,2020-08-21 22:40:00,2020
294,0,True,406,8,0,active,2020-08-21 22:35:24+00:00,406,11,0,False,True,True,,,2020-08-21 22:40:00,2020
295,0,True,407,1,1,active,2020-08-21 21:37:50+00:00,407,17,0,False,True,True,,,2020-08-21 22:40:00,2020
296,0,True,408,6,0,active,2020-08-21 22:16:46+00:00,408,9,0,False,True,True,,,2020-08-21 22:40:00,2020
297,0,True,409,5,1,active,2020-08-21 22:37:07+00:00,409,13,0,False,True,True,,,2020-08-21 22:40:00,2020
298,0,True,410,3,0,active,2020-08-21 22:27:08+00:00,410,16,0,False,True,True,,,2020-08-21 22:40:00,2020
299,0,True,411,4,0,active,2020-08-21 22:01:22+00:00,411,11,0,False,True,True,,,2020-08-21 22:40:00,2020
300,0,True,412,12,0,active,2020-08-21 22:17:29+00:00,412,7,0,False,True,True,,,2020-08-21 22:40:00,2020
301,0,True,413,11,2,active,2020-08-21 22:36:10+00:00,413,6,0,False,True,True,,,2020-08-21 22:40:00,2020
302,0,True,414,4,0,active,2020-08-21 22:20:59+00:00,414,19,0,False,True,True,,,2020-08-21 22:40:00,2020
303,0,True,415,14,0,active,2020-08-21 22:39:03+00:00,415,5,0,False,True,True,,,2020-08-21 22:40:00,2020
304,0,True,416,10,2,active,2020-08-21 22:29:38+00:00,416,3,0,False,True,True,,,2020-08-21 22:40:00,2020
305,0,True,417,4,0,active,2020-08-21 22:24:17+00:00,417,15,0,False,True,True,,,2020-08-21 22:40:00,2020
306,0,True,419,15,0,active,2020-08-21 22:01:41+00:00,419,0,0,False,True,True,,,2020-08-21 22:40:00,2020
307,0,False,420,0,0,out_of_service,1970-01-02 00:00:00+00:00,420,0,0,False,False,False,,,2020-08-21 22:40:00,1970
308,0,True,421,8,0,active,2020-08-21 20:02:09+00:00,421,11,0,False,True,True,,,2020-08-21 22:40:00,2020
309,0,True,422,5,0,active,2020-08-21 08:57:39+00:00,422,10,0,False,True,True,,,2020-08-21 22:40:00,2020
310,0,True,423,11,0,active,2020-08-21 21:56:35+00:00,423,8,0,False,True,True,,,2020-08-21 22:40:00,2020
311,0,True,424,6,0,active,2020-08-21 22:21:47+00:00,424,13,0,False,True,True,,,2020-08-21 22:40:00,2020
312,0,True,425,0,0,active,2020-08-21 22:36:22+00:00,425,16,0,False,True,True,,,2020-08-21 22:40:00,2020
313,0,True,426,17,0,active,2020-08-21 22:39:55+00:00,426,10,0,False,True,True,,,2020-08-21 22:40:00,2020
314,0,True,427,0,0,active,2020-08-20 16:52:50+00:00,427,19,0,False,True,True,,,2020-08-21 22:40:00,2020
315,0,True,428,1,0,active,2020-08-21 22:15:07+00:00,428,18,0,False,True,True,,,2020-08-21 22:40:00,2020
316,0,True,430,15,0,active,2020-08-20 23:16:43+00:00,430,4,0,False,True,True,,,2020-08-21 22:40:00,2020
317,0,True,431,1,0,active,2020-08-21 16:43:22+00:00,431,14,0,False,True,True,,,2020-08-21 22:40:00,2020
318,0,True,432,8,0,active,2020-08-21 22:04:36+00:00,432,11,0,False,True,True,,,2020-08-21 22:40:00,2020
319,0,True,433,5,0,active,2020-08-21 17:40:20+00:00,433,14,0,False,True,True,,,2020-08-21 22:40:00,2020
320,0,True,434,2,0,active,2020-08-21 22:31:53+00:00,434,17,0,False,True,True,,,2020-08-21 22:40:00,2020
321,0,True,435,8,0,active,2020-08-21 17:31:11+00:00,435,7,0,False,True,True,,,2020-08-21 22:40:00,2020
322,0,True,436,8,0,active,2020-08-21 22:02:08+00:00,436,7,0,False,True,True,,,2020-08-21 22:40:00,2020
323,0,True,437,0,0,active,2020-08-21 22:30:42+00:00,437,19,0,False,True,True,,,2020-08-21 22:40:00,2020
324,0,True,440,11,0,active,2020-08-21 21:11:34+00:00,440,6,0,False,True,True,,,2020-08-21 22:40:00,2020
325,0,True,441,18,0,active,2020-08-21 22:35:30+00:00,441,1,0,False,True,True,,,2020-08-21 22:40:00,2020
326,0,True,442,15,0,active,2020-08-21 21:19:35+00:00,442,0,0,False,True,True,,,2020-08-21 22:40:00,2020
327,0,True,443,2,0,active,2020-08-21 22:22:02+00:00,443,17,0,False,True,True,,,2020-08-21 22:40:00,2020
328,0,True,445,18,0,active,2020-08-21 22:16:27+00:00,445,1,0,False,True,True,,,2020-08-21 22:40:00,2020
329,0,True,446,3,0,active,2020-08-21 22:39:30+00:00,446,9,0,False,True,True,,,2020-08-21 22:40:00,2020
330,0,True,447,1,0,active,2020-08-21 20:33:12+00:00,447,18,0,False,True,True,,,2020-08-21 22:40:00,2020
331,0,True,448,5,0,active,2020-08-21 07:50:58+00:00,448,6,0,False,True,True,,,2020-08-21 22:40:00,2020
332,0,False,449,0,0,out_of_service,1970-01-02 00:00:00+00:00,449,0,0,False,True,True,,,2020-08-21 22:40:00,1970
333,0,True,450,0,0,active,2020-08-21 22:18:06+00:00,450,15,0,False,True,True,,,2020-08-21 22:40:00,2020
334,0,True,451,1,0,active,2020-08-21 22:29:47+00:00,451,14,0,False,True,True,,,2020-08-21 22:40:00,2020
335,0,True,452,3,0,active,2020-08-21 22:37:39+00:00,452,12,0,False,True,True,,,2020-08-21 22:40:00,2020
336,0,True,453,8,2,active,2020-08-21 22:38:35+00:00,453,5,0,False,True,True,,,2020-08-21 22:40:00,2020
337,0,True,454,5,0,active,2020-08-21 22:38:33+00:00,454,10,0,False,True,True,,,2020-08-21 22:40:00,2020
338,0,True,455,3,0,active,2020-08-21 22:32:46+00:00,455,9,0,False,True,True,,,2020-08-21 22:40:00,2020
339,0,True,456,1,0,active,2020-08-21 22:30:29+00:00,456,18,0,False,True,True,,,2020-08-21 22:40:00,2020
340,0,True,457,9,0,active,2020-08-21 22:39:07+00:00,457,2,0,False,True,True,,,2020-08-21 22:40:00,2020
341,0,True,458,8,0,active,2020-08-21 21:54:43+00:00,458,3,0,False,True,True,,,2020-08-21 22:40:00,2020
342,0,True,459,11,1,active,2020-08-21 22:36:38+00:00,459,11,0,False,True,True,,,2020-08-21 22:40:00,2020
