,num_ebikes_available,num_bikes_disabled,last_reported,station_id,is_returning,station_status,num_docks_disabled,eightd_has_available_keys,is_renting,num_docks_available,legacy_id,num_bikes_available,is_installed,valet,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
102,0,0,2020-08-04 14:24:28+00:00,113,True,active,0,False,True,3,113,12,True,,,2020-08-04 14:28:45,2020
103,0,0,2020-08-04 12:40:10+00:00,114,True,active,0,False,True,4,114,11,True,,,2020-08-04 14:28:45,2020
104,0,0,2020-08-04 14:16:54+00:00,115,True,active,0,False,True,3,115,16,True,,,2020-08-04 14:28:45,2020
105,0,1,2020-08-04 14:25:10+00:00,116,True,active,0,False,True,8,116,14,True,,,2020-08-04 14:28:45,2020
106,0,0,2020-08-04 14:23:10+00:00,117,True,active,0,False,True,13,117,6,True,,,2020-08-04 14:28:45,2020
107,0,0,2020-08-04 13:37:34+00:00,118,True,active,0,False,True,5,118,14,True,,,2020-08-04 14:28:45,2020
108,0,0,2020-08-04 14:15:48+00:00,119,True,active,0,False,True,12,119,3,True,,,2020-08-04 14:28:45,2020
109,0,0,2020-08-04 14:00:03+00:00,120,True,active,0,False,True,13,120,2,True,,,2020-08-04 14:28:45,2020
110,0,0,2020-08-04 14:23:48+00:00,121,True,active,0,False,True,13,121,4,True,,,2020-08-04 14:28:45,2020
111,0,1,2020-08-04 14:23:26+00:00,122,True,active,0,False,True,14,122,0,True,,,2020-08-04 14:28:45,2020
112,0,0,2020-08-04 13:21:47+00:00,124,True,active,0,False,True,11,124,4,True,,,2020-08-04 14:28:45,2020
113,0,0,2020-08-04 13:49:00+00:00,125,True,active,0,False,True,15,125,0,True,,,2020-08-04 14:28:45,2020
114,0,0,2020-08-04 12:46:51+00:00,126,True,active,0,False,True,14,126,1,True,,,2020-08-04 14:28:45,2020
115,0,0,2020-08-04 14:17:45+00:00,128,True,active,0,False,True,3,128,16,True,,,2020-08-04 14:28:45,2020
116,0,0,2020-08-04 13:19:58+00:00,129,True,active,0,False,True,6,129,13,True,,,2020-08-04 14:28:45,2020
117,0,0,2020-08-04 14:05:15+00:00,130,True,active,0,False,True,1,130,14,True,,,2020-08-04 14:28:45,2020
118,0,0,2020-08-04 13:49:11+00:00,131,True,active,0,False,True,9,131,9,True,,,2020-08-04 14:28:45,2020
119,0,1,2020-08-04 13:55:53+00:00,133,True,active,0,False,True,10,133,12,True,,,2020-08-04 14:28:45,2020
120,0,0,2020-08-04 13:58:18+00:00,135,True,active,0,False,True,4,135,13,True,,,2020-08-04 14:28:45,2020
121,0,1,2020-08-04 14:27:13+00:00,136,True,active,0,False,True,4,136,14,True,,,2020-08-04 14:28:45,2020
122,0,0,2020-08-04 14:00:44+00:00,137,True,active,0,False,True,11,137,4,True,,,2020-08-04 14:28:45,2020
123,0,0,2020-08-04 11:41:37+00:00,138,True,active,0,False,True,2,138,13,True,,,2020-08-04 14:28:45,2020
124,0,0,2020-08-04 13:45:39+00:00,139,True,active,0,False,True,19,139,0,True,,,2020-08-04 14:28:45,2020
125,0,0,2020-08-04 13:48:32+00:00,140,True,active,0,False,True,2,140,15,True,,,2020-08-04 14:28:45,2020
126,0,0,2020-08-04 14:15:49+00:00,141,True,active,0,False,True,9,141,6,True,,,2020-08-04 14:28:45,2020
127,0,1,2020-08-04 11:53:26+00:00,142,True,active,0,False,True,7,142,15,True,,,2020-08-04 14:28:45,2020
128,0,0,2020-08-04 14:22:56+00:00,143,True,active,0,False,True,10,143,13,True,,,2020-08-04 14:28:45,2020
129,0,0,2020-08-04 14:16:05+00:00,144,True,active,0,False,True,13,144,6,True,,,2020-08-04 14:28:45,2020
130,0,0,2020-08-04 11:48:55+00:00,145,True,active,0,False,True,4,145,15,True,,,2020-08-04 14:28:45,2020
131,0,1,2020-08-04 13:48:59+00:00,146,True,active,0,False,True,4,146,14,True,,,2020-08-04 14:28:45,2020
132,0,0,2020-08-04 14:10:35+00:00,149,True,active,0,True,True,5,149,13,True,,,2020-08-04 14:28:45,2020
133,0,0,2020-08-04 14:07:10+00:00,150,True,active,0,False,True,15,150,4,True,,,2020-08-04 14:28:45,2020
134,0,0,2020-08-04 14:15:04+00:00,151,True,active,0,False,True,9,151,10,True,,,2020-08-04 14:28:45,2020
135,0,0,2020-08-04 13:49:12+00:00,152,True,active,0,True,True,5,152,10,True,,,2020-08-04 14:28:45,2020
136,0,0,2020-08-04 11:56:37+00:00,156,True,active,0,False,True,10,156,5,True,,,2020-08-04 14:28:45,2020
137,0,3,2020-08-04 13:04:27+00:00,157,True,active,0,False,True,4,157,8,True,,,2020-08-04 14:28:45,2020
138,0,1,2020-08-04 14:12:43+00:00,159,True,active,0,False,True,13,159,1,True,,,2020-08-04 14:28:45,2020
139,0,1,2020-08-04 14:04:18+00:00,160,True,active,0,True,True,10,160,3,True,,,2020-08-04 14:28:45,2020
140,0,0,2020-08-04 14:11:22+00:00,161,True,active,0,True,True,15,161,8,True,,,2020-08-04 14:28:45,2020
141,0,0,2020-08-04 14:17:30+00:00,162,True,active,0,False,True,10,162,5,True,,,2020-08-04 14:28:45,2020
142,0,0,2020-08-04 14:16:11+00:00,163,True,active,0,True,True,14,163,5,True,,,2020-08-04 14:28:45,2020
143,0,0,2020-08-04 11:43:08+00:00,167,True,active,0,False,True,3,167,12,True,,,2020-08-04 14:28:45,2020
144,0,0,2020-08-04 13:59:30+00:00,169,True,active,0,False,True,9,169,10,True,,,2020-08-04 14:28:45,2020
145,0,0,2020-08-04 14:28:22+00:00,170,True,active,0,True,True,14,170,0,True,,,2020-08-04 14:28:45,2020
146,0,0,2020-08-04 12:50:10+00:00,171,True,active,0,True,True,18,171,5,True,,,2020-08-04 14:28:45,2020
147,0,0,2020-08-04 14:27:34+00:00,173,True,active,0,True,True,1,173,13,True,,,2020-08-04 14:28:45,2020
148,0,0,2020-08-04 10:54:12+00:00,174,True,active,0,False,True,9,174,6,True,,,2020-08-04 14:28:45,2020
149,0,0,2020-08-04 13:58:35+00:00,175,True,active,0,True,True,14,175,3,True,,,2020-08-04 14:28:45,2020
150,0,0,2020-08-04 14:00:58+00:00,176,True,active,0,False,True,11,176,4,True,,,2020-08-04 14:28:45,2020
151,0,0,2020-08-04 14:04:05+00:00,177,True,active,0,False,True,10,177,9,True,,,2020-08-04 14:28:45,2020
152,0,0,2020-08-04 14:04:00+00:00,178,True,active,0,False,True,12,178,7,True,,,2020-08-04 14:28:45,2020
153,0,0,2020-08-04 14:10:21+00:00,179,True,active,0,False,True,13,179,12,True,,,2020-08-04 14:28:45,2020
154,0,0,2020-08-04 13:36:06+00:00,180,True,active,0,False,True,5,180,14,True,,,2020-08-04 14:28:45,2020
155,0,1,2020-08-04 13:56:35+00:00,181,True,active,0,False,True,2,181,16,True,,,2020-08-04 14:28:45,2020
156,0,1,2020-08-04 13:47:19+00:00,182,True,active,0,True,True,14,182,4,True,,,2020-08-04 14:28:45,2020
157,0,0,2020-08-04 14:08:30+00:00,183,True,active,0,False,True,7,183,12,True,,,2020-08-04 14:28:45,2020
158,0,1,2020-08-04 14:25:03+00:00,184,True,active,0,False,True,8,184,10,True,,,2020-08-04 14:28:45,2020
159,0,0,2020-08-04 13:57:30+00:00,185,True,active,0,False,True,7,185,8,True,,,2020-08-04 14:28:45,2020
160,0,0,2020-08-04 14:20:57+00:00,186,True,active,0,True,True,14,186,1,True,,,2020-08-04 14:28:45,2020
161,0,0,2020-08-04 14:25:10+00:00,187,True,active,0,False,True,1,187,14,True,,,2020-08-04 14:28:45,2020
162,0,0,2020-08-04 13:32:32+00:00,188,True,active,0,False,True,10,188,5,True,,,2020-08-04 14:28:45,2020
163,0,1,2020-08-04 14:25:17+00:00,189,True,active,0,False,True,16,189,6,True,,,2020-08-04 14:28:45,2020
164,0,0,2020-08-04 14:27:02+00:00,190,True,active,0,True,True,35,190,2,True,,,2020-08-04 14:28:45,2020
165,0,0,2020-08-04 11:17:09+00:00,191,True,active,0,False,True,11,191,4,True,,,2020-08-04 14:28:45,2020
166,0,0,2020-08-04 13:29:46+00:00,192,True,active,0,False,True,10,192,9,True,,,2020-08-04 14:28:45,2020
167,0,1,2020-08-04 13:18:58+00:00,193,True,active,0,True,True,6,193,8,True,,,2020-08-04 14:28:45,2020
168,0,0,2020-08-04 10:24:18+00:00,194,True,active,0,False,True,12,194,7,True,,,2020-08-04 14:28:45,2020
169,0,0,2020-08-04 14:23:56+00:00,195,True,active,0,False,True,23,195,0,True,,,2020-08-04 14:28:45,2020
170,0,0,2020-08-04 12:59:07+00:00,196,True,active,0,True,True,9,196,1,True,,,2020-08-04 14:28:45,2020
171,0,0,2020-08-04 08:46:23+00:00,197,True,active,0,False,True,13,197,2,True,,,2020-08-04 14:28:45,2020
172,0,0,2020-08-04 10:28:56+00:00,199,True,active,0,False,True,3,199,12,True,,,2020-08-04 14:28:45,2020
173,0,1,2020-08-04 13:29:14+00:00,200,True,active,0,False,True,5,200,13,True,,,2020-08-04 14:28:45,2020
174,0,0,2020-08-04 12:17:44+00:00,201,True,active,0,False,True,15,201,0,True,,,2020-08-04 14:28:45,2020
175,0,0,2020-08-04 13:48:28+00:00,202,True,active,0,False,True,13,202,2,True,,,2020-08-04 14:28:45,2020
176,0,0,2020-08-04 08:21:44+00:00,203,True,active,0,False,True,9,203,6,True,,,2020-08-04 14:28:45,2020
177,0,0,2020-08-04 14:12:53+00:00,204,True,active,0,False,True,11,204,4,True,,,2020-08-04 14:28:45,2020
178,0,0,2020-08-04 08:49:49+00:00,205,True,active,0,False,True,8,205,7,True,,,2020-08-04 14:28:45,2020
179,0,0,2020-08-04 13:51:30+00:00,206,True,active,0,False,True,16,206,7,True,,,2020-08-04 14:28:45,2020
180,0,0,2020-08-04 14:18:13+00:00,208,True,active,0,True,True,0,208,15,True,,,2020-08-04 14:28:45,2020
181,0,0,2020-08-04 08:30:27+00:00,209,True,active,0,False,True,8,209,7,True,,,2020-08-04 14:28:45,2020
182,0,1,2020-08-04 12:03:09+00:00,210,True,active,0,False,True,13,210,1,True,,,2020-08-04 14:28:45,2020
183,0,0,2020-08-04 10:39:39+00:00,211,True,active,0,False,True,1,211,18,True,,,2020-08-04 14:28:45,2020
184,0,0,2020-08-04 14:18:47+00:00,212,True,active,0,False,True,12,212,21,True,,,2020-08-04 14:28:45,2020
185,0,0,2020-08-04 05:38:52+00:00,213,True,active,0,True,True,13,213,3,True,,,2020-08-04 14:28:45,2020
186,0,0,2020-08-04 14:13:31+00:00,214,True,active,0,False,True,7,214,8,True,,,2020-08-04 14:28:45,2020
187,0,0,2020-08-04 08:40:12+00:00,215,True,active,0,False,True,0,215,15,True,,,2020-08-04 14:28:45,2020
188,0,0,2020-08-04 08:31:15+00:00,216,True,active,0,False,True,7,216,12,True,,,2020-08-04 14:28:45,2020
189,0,1,2020-08-04 14:02:36+00:00,217,True,active,0,False,True,3,217,15,True,,,2020-08-04 14:28:45,2020
190,0,1,2020-08-04 13:32:37+00:00,218,True,active,0,False,True,12,218,2,True,,,2020-08-04 14:28:45,2020
191,0,0,2020-08-04 08:56:33+00:00,219,True,active,0,False,True,8,219,7,True,,,2020-08-04 14:28:45,2020
192,0,0,2020-08-04 14:09:15+00:00,221,True,active,0,False,True,16,221,3,True,,,2020-08-04 14:28:45,2020
193,0,0,2020-08-04 14:05:18+00:00,222,True,active,0,True,True,11,222,3,True,,,2020-08-04 14:28:45,2020
194,0,1,2020-08-04 12:04:31+00:00,224,True,active,0,False,True,13,224,3,True,,,2020-08-04 14:28:45,2020
195,0,0,2020-08-04 13:17:47+00:00,225,True,active,0,False,True,17,225,2,True,,,2020-08-04 14:28:45,2020
196,0,1,2020-08-04 14:05:18+00:00,226,True,active,0,False,True,13,226,1,True,,,2020-08-04 14:28:45,2020
197,0,0,2020-08-04 14:28:36+00:00,227,True,active,0,False,True,13,227,6,True,,,2020-08-04 14:28:45,2020
198,0,1,2020-08-04 14:20:01+00:00,228,True,active,0,False,True,1,228,17,True,,,2020-08-04 14:28:45,2020
199,0,0,2020-08-04 08:36:43+00:00,232,True,active,0,False,True,6,232,5,True,,,2020-08-04 14:28:45,2020
200,0,1,2020-08-04 14:19:12+00:00,233,True,active,0,False,True,12,233,2,True,,,2020-08-04 14:28:45,2020
201,0,0,2020-08-04 13:43:16+00:00,234,True,active,0,False,True,13,234,2,True,,,2020-08-04 14:28:45,2020
202,0,0,2020-08-04 13:52:46+00:00,235,True,active,0,False,True,14,235,1,True,,,2020-08-04 14:28:45,2020
203,0,0,2020-08-04 13:24:20+00:00,236,True,active,0,False,True,7,236,8,True,,,2020-08-04 14:28:45,2020
204,0,0,2020-08-04 14:16:20+00:00,239,True,active,0,False,True,6,239,9,True,,,2020-08-04 14:28:45,2020
205,0,0,2020-08-04 09:01:20+00:00,255,True,active,0,False,True,4,255,11,True,,,2020-08-04 14:28:45,2020
206,0,0,2020-08-04 12:34:55+00:00,258,True,active,0,False,True,1,258,14,True,,,2020-08-04 14:28:45,2020
207,0,0,2020-08-04 09:01:37+00:00,259,True,active,0,False,True,15,259,0,True,,,2020-08-04 14:28:45,2020
208,0,0,2020-08-04 09:01:15+00:00,260,True,active,0,False,True,13,260,2,True,,,2020-08-04 14:28:45,2020
209,0,0,2020-08-04 09:58:03+00:00,271,True,active,0,False,True,8,271,7,True,,,2020-08-04 14:28:45,2020
210,0,0,2020-08-04 09:00:19+00:00,272,True,active,0,False,True,13,272,6,True,,,2020-08-04 14:28:45,2020
211,0,1,2020-08-04 13:40:42+00:00,273,True,active,0,False,True,8,273,31,True,,,2020-08-04 14:28:45,2020
212,0,0,2020-08-04 13:28:49+00:00,279,True,active,0,False,True,15,279,4,True,,,2020-08-04 14:28:45,2020
213,0,0,2020-08-04 12:31:48+00:00,280,True,active,0,False,True,19,280,0,True,,,2020-08-04 14:28:45,2020
214,0,0,2020-08-04 13:08:17+00:00,282,True,active,0,False,True,4,282,11,True,,,2020-08-04 14:28:45,2020
215,0,1,2020-08-04 14:12:33+00:00,296,True,active,0,False,True,17,296,5,True,,,2020-08-04 14:28:45,2020
216,0,0,2020-08-04 14:19:37+00:00,318,True,active,0,False,True,1,318,18,True,,,2020-08-04 14:28:45,2020
217,0,0,2020-08-04 14:06:35+00:00,319,True,active,0,False,True,16,319,9,True,,,2020-08-04 14:28:45,2020
218,0,0,2020-08-04 10:35:35+00:00,327,True,active,0,False,True,9,327,6,True,,,2020-08-04 14:28:45,2020
219,0,0,2020-08-04 14:19:55+00:00,328,True,active,0,False,True,10,328,5,True,,,2020-08-04 14:28:45,2020
220,0,0,2020-08-04 13:21:28+00:00,329,True,active,0,False,True,5,329,10,True,,,2020-08-04 14:28:45,2020
221,0,0,2020-08-04 13:43:17+00:00,330,True,active,0,False,True,9,330,6,True,,,2020-08-04 14:28:45,2020
222,0,0,2020-08-04 13:21:48+00:00,331,True,active,0,False,True,5,331,10,True,,,2020-08-04 14:28:45,2020
