,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,eightd_active_station_services,num_docks_disabled,is_returning,valet,num_docks_available,eightd_has_available_keys,timestamp_of_data_read_request,year_station_last_reported
223,11,332,active,0,332,True,0,2020-08-03 01:37:44+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
224,25,333,active,0,333,True,0,2020-08-02 18:27:41+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
225,19,334,active,0,334,True,0,2020-08-03 00:00:17+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
226,11,335,active,0,335,True,1,2020-08-03 01:37:41+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
227,15,336,active,0,336,True,0,2020-08-02 20:21:15+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
228,15,337,active,0,337,True,0,2020-08-03 00:43:29+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
229,1,338,active,0,338,True,1,2020-08-03 01:08:08+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
230,12,339,active,0,339,True,0,2020-08-02 23:14:24+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
231,16,340,active,0,340,True,0,2020-08-02 23:14:48+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
232,1,341,active,0,341,True,0,2020-08-02 17:04:01+00:00,True,,0,True,,14,True,2020-08-03 01:47:05,2020
233,11,342,active,0,342,True,4,2020-08-03 01:46:04+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
234,6,343,active,0,343,True,1,2020-08-03 00:05:56+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
235,0,344,active,0,344,True,0,2020-08-02 23:52:17+00:00,True,,0,True,,19,False,2020-08-03 01:47:05,2020
236,5,345,active,0,345,True,0,2020-08-03 01:39:02+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
237,4,346,active,0,346,True,0,2020-08-02 21:22:24+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
238,1,347,active,0,347,True,0,2020-08-02 19:17:13+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
239,10,348,active,0,348,True,1,2020-08-02 20:56:06+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
240,12,349,active,0,349,True,0,2020-08-03 00:46:55+00:00,True,,0,True,,5,True,2020-08-03 01:47:05,2020
241,3,350,active,0,350,True,0,2020-08-02 17:26:41+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
242,7,351,active,0,351,True,2,2020-08-03 00:44:10+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
243,7,352,active,0,352,True,0,2020-08-03 01:16:24+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
244,8,353,active,0,353,True,1,2020-08-02 20:01:42+00:00,True,,0,True,,6,True,2020-08-03 01:47:05,2020
245,4,354,active,0,354,True,0,2020-08-02 23:49:33+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
246,7,355,active,0,355,True,0,2020-08-02 21:15:30+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
247,5,356,active,0,356,True,0,2020-08-03 01:05:18+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
248,11,357,active,0,357,True,1,2020-08-02 22:29:18+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
249,7,358,active,0,358,True,0,2020-08-02 23:06:48+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
250,13,359,active,0,359,True,0,2020-08-03 01:41:51+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
251,0,360,active,0,360,True,0,2020-08-03 00:02:25+00:00,True,,0,True,,15,False,2020-08-03 01:47:05,2020
252,5,361,active,0,361,True,0,2020-08-03 01:36:59+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
253,10,362,active,0,362,True,0,2020-08-03 01:39:24+00:00,True,,0,True,,9,False,2020-08-03 01:47:05,2020
254,3,363,active,0,363,True,0,2020-08-03 00:59:18+00:00,True,,0,True,,16,False,2020-08-03 01:47:05,2020
255,6,364,active,0,364,True,1,2020-08-03 01:44:06+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
256,0,365,active,0,365,True,1,2020-08-03 01:37:14+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
257,9,366,active,0,366,True,0,2020-08-03 01:06:23+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
258,14,367,active,0,367,True,0,2020-08-03 00:57:33+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
259,1,368,active,0,368,True,1,2020-08-02 21:15:25+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
260,12,369,active,0,369,True,0,2020-08-03 01:37:11+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
261,10,370,active,0,370,True,0,2020-08-03 01:43:50+00:00,True,,0,True,,9,False,2020-08-03 01:47:05,2020
262,8,371,active,0,371,True,0,2020-08-02 20:04:40+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
263,8,372,active,0,372,True,0,2020-08-03 01:34:59+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
264,12,373,active,0,373,True,0,2020-08-02 17:34:03+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
265,2,374,active,0,374,True,0,2020-08-03 01:34:18+00:00,True,,0,True,,17,False,2020-08-03 01:47:05,2020
266,10,376,active,0,376,True,0,2020-08-03 01:30:02+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
267,8,377,active,0,377,True,0,2020-08-02 22:51:31+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
268,17,378,active,0,378,True,0,2020-08-03 00:25:31+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
269,4,379,active,0,379,True,0,2020-08-03 00:56:08+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
270,1,380,active,0,380,True,0,2020-08-03 01:29:58+00:00,True,,0,True,,17,False,2020-08-03 01:47:05,2020
271,11,381,active,0,381,True,0,2020-08-03 01:23:30+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
272,2,384,active,0,384,True,0,2020-08-03 01:41:53+00:00,True,,0,True,,17,True,2020-08-03 01:47:05,2020
273,3,385,active,0,385,True,0,2020-08-03 01:24:29+00:00,True,,1,True,,11,False,2020-08-03 01:47:05,2020
274,5,386,active,0,386,True,1,2020-08-03 01:01:51+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
275,8,387,active,0,387,True,0,2020-08-02 20:25:45+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
276,9,388,active,0,388,True,0,2020-08-02 18:06:47+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
277,14,389,active,0,389,True,0,2020-08-02 14:02:55+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
278,10,390,active,0,390,True,0,2020-08-02 21:00:29+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
279,13,391,active,0,391,True,1,2020-08-03 01:02:47+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
280,11,392,active,0,392,True,0,2020-08-02 19:03:26+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
281,6,393,active,0,393,True,2,2020-08-02 22:10:08+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
282,0,394,active,0,394,True,0,2020-08-02 08:58:28+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
283,11,395,active,0,395,True,0,2020-08-03 00:10:03+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
284,11,396,active,0,396,True,0,2020-08-03 00:58:38+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
285,8,397,active,0,397,True,0,2020-08-03 00:24:11+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
286,3,398,active,0,398,True,0,2020-08-03 00:12:54+00:00,True,,0,True,,16,False,2020-08-03 01:47:05,2020
287,3,399,active,0,399,True,0,2020-08-03 01:42:18+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
288,16,400,active,0,400,True,1,2020-08-03 01:39:33+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
289,13,401,active,0,401,True,1,2020-08-03 01:09:42+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
290,1,402,active,0,402,True,0,2020-08-03 00:11:30+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
291,6,403,active,0,403,True,1,2020-08-03 01:05:29+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
292,4,404,active,0,404,True,0,2020-08-03 00:26:57+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
293,18,405,active,0,405,True,1,2020-08-02 23:37:59+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,2020
294,13,406,active,0,406,True,0,2020-08-02 18:57:24+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
295,8,407,active,0,407,True,0,2020-08-02 23:59:46+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
296,3,408,active,0,408,True,0,2020-08-03 01:13:22+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
297,15,409,active,0,409,True,0,2020-08-03 01:42:31+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
298,16,410,active,0,410,True,0,2020-08-03 01:20:31+00:00,True,,0,True,,3,False,2020-08-03 01:47:05,2020
299,13,411,active,0,411,True,0,2020-08-02 17:33:22+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
300,2,412,active,0,412,True,0,2020-08-03 01:09:34+00:00,True,,0,True,,17,False,2020-08-03 01:47:05,2020
301,13,413,active,0,413,True,0,2020-08-03 00:43:04+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
302,4,414,active,0,414,True,0,2020-08-02 23:27:37+00:00,True,,0,True,,19,False,2020-08-03 01:47:05,2020
303,15,415,active,0,415,True,0,2020-08-03 00:36:18+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
304,9,416,active,0,416,True,0,2020-08-03 01:11:02+00:00,True,,0,True,,6,False,2020-08-03 01:47:05,2020
305,14,417,active,0,417,True,0,2020-08-03 01:38:36+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
306,10,419,active,0,419,True,0,2020-08-03 00:32:54+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
307,0,420,out_of_service,0,420,False,0,1970-01-02 00:00:00+00:00,False,,0,False,,0,False,2020-08-03 01:47:05,1970
308,13,421,active,0,421,True,1,2020-08-03 01:18:55+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
309,14,422,active,0,422,True,0,2020-08-01 20:40:43+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
310,10,423,active,0,423,True,0,2020-08-02 21:27:11+00:00,True,,0,True,,9,False,2020-08-03 01:47:05,2020
311,3,424,active,0,424,True,0,2020-08-02 22:24:29+00:00,True,,0,True,,16,False,2020-08-03 01:47:05,2020
312,1,425,active,0,425,True,0,2020-08-02 18:51:08+00:00,True,,0,True,,15,False,2020-08-03 01:47:05,2020
313,5,426,active,0,426,True,2,2020-08-03 01:38:28+00:00,True,,0,True,,20,False,2020-08-03 01:47:05,2020
314,6,427,active,0,427,True,0,2020-08-02 17:04:38+00:00,True,,0,True,,13,False,2020-08-03 01:47:05,2020
315,17,428,active,0,428,True,0,2020-08-03 01:15:16+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
316,18,430,active,0,430,True,0,2020-08-02 08:59:02+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
317,1,431,active,0,431,True,0,2020-08-02 19:51:43+00:00,True,,0,True,,14,False,2020-08-03 01:47:05,2020
318,7,432,active,0,432,True,0,2020-08-03 00:13:44+00:00,True,,0,True,,12,False,2020-08-03 01:47:05,2020
319,0,433,active,0,433,True,0,2020-08-01 08:58:25+00:00,True,,0,True,,19,False,2020-08-03 01:47:05,2020
320,3,434,active,0,434,True,0,2020-08-02 21:02:00+00:00,True,,0,True,,16,False,2020-08-03 01:47:05,2020
321,13,435,active,0,435,True,1,2020-08-02 20:10:59+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
322,5,436,active,0,436,True,2,2020-08-03 01:27:31+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
323,12,437,active,0,437,True,0,2020-08-03 01:28:07+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
324,12,440,active,0,440,True,0,2020-08-03 01:04:46+00:00,True,,0,True,,5,False,2020-08-03 01:47:05,2020
325,14,441,active,0,441,True,0,2020-08-03 00:44:45+00:00,True,,0,True,,4,False,2020-08-03 01:47:05,2020
326,4,442,active,0,442,True,0,2020-08-02 18:46:44+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
327,1,443,active,0,443,True,0,2020-08-03 00:15:02+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
328,17,445,active,0,445,True,0,2020-08-02 20:53:29+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
329,4,446,active,0,446,True,1,2020-08-03 01:28:45+00:00,True,,0,True,,7,False,2020-08-03 01:47:05,2020
330,1,447,active,0,447,True,0,2020-08-02 23:37:44+00:00,True,,0,True,,18,False,2020-08-03 01:47:05,2020
331,1,448,active,0,448,True,0,2020-08-02 01:18:55+00:00,True,,0,True,,10,False,2020-08-03 01:47:05,2020
332,0,449,out_of_service,0,449,False,0,1970-01-02 00:00:00+00:00,True,,0,True,,0,False,2020-08-03 01:47:05,1970
333,6,450,active,0,450,True,0,2020-08-03 00:47:49+00:00,True,,0,True,,9,False,2020-08-03 01:47:05,2020
334,3,451,active,0,451,True,1,2020-08-03 01:20:43+00:00,True,,0,True,,11,False,2020-08-03 01:47:05,2020
335,13,452,active,0,452,True,0,2020-08-03 00:24:15+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
336,12,453,active,0,453,True,2,2020-08-02 22:47:35+00:00,True,,0,True,,1,False,2020-08-03 01:47:05,2020
337,7,454,active,0,454,True,0,2020-08-02 21:41:17+00:00,True,,0,True,,8,False,2020-08-03 01:47:05,2020
338,10,455,active,0,455,True,0,2020-08-02 20:59:52+00:00,True,,0,True,,2,False,2020-08-03 01:47:05,2020
