,num_ebikes_available,station_id,num_docks_available,num_bikes_disabled,num_docks_disabled,legacy_id,is_renting,eightd_has_available_keys,station_status,num_bikes_available,is_returning,is_installed,last_reported,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
44,0,52,11,1,0,52,True,True,active,11,True,True,2020-08-01 00:47:49+00:00,,,2020-08-01 01:04:15,2020
45,0,53,8,1,0,53,True,False,active,10,True,True,2020-08-01 01:02:31+00:00,,,2020-08-01 01:04:15,2020
46,0,54,12,0,0,54,True,False,active,3,True,True,2020-08-01 01:00:38+00:00,,,2020-08-01 01:04:15,2020
47,0,55,14,0,0,55,True,False,active,1,True,True,2020-08-01 01:00:28+00:00,,,2020-08-01 01:04:15,2020
48,0,56,10,0,0,56,True,True,active,8,True,True,2020-07-31 23:54:23+00:00,,,2020-08-01 01:04:15,2020
49,0,57,8,0,0,57,True,True,active,6,True,True,2020-08-01 01:02:54+00:00,,,2020-08-01 01:04:15,2020
50,0,58,8,0,0,58,True,True,active,11,True,True,2020-08-01 00:59:05+00:00,,,2020-08-01 01:04:15,2020
51,0,59,10,0,0,59,True,False,active,9,True,True,2020-08-01 00:47:39+00:00,,,2020-08-01 01:04:15,2020
52,0,60,0,2,0,60,True,False,active,17,True,True,2020-08-01 00:49:39+00:00,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'valet_revision': 63, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'dock_blocked_count': 0, 'off_dock_count': 2, 'active': True, 'off_dock_capacity': 40}",2020-08-01 01:04:15,2020
53,0,61,7,0,0,61,True,False,active,12,True,True,2020-08-01 01:03:29+00:00,,,2020-08-01 01:04:15,2020
54,0,63,14,0,0,63,True,False,active,1,True,True,2020-08-01 00:38:23+00:00,,,2020-08-01 01:04:15,2020
55,0,64,0,1,0,64,True,False,active,18,True,True,2020-08-01 00:31:59+00:00,,,2020-08-01 01:04:15,2020
56,0,65,9,1,0,65,True,False,active,13,True,True,2020-08-01 00:56:18+00:00,,,2020-08-01 01:04:15,2020
57,0,66,10,1,0,66,True,False,active,4,True,True,2020-08-01 01:01:06+00:00,,,2020-08-01 01:04:15,2020
58,0,67,18,2,0,67,True,True,active,7,True,True,2020-08-01 00:57:45+00:00,,,2020-08-01 01:04:15,2020
59,0,68,16,0,0,68,True,True,active,3,True,True,2020-08-01 01:03:35+00:00,,,2020-08-01 01:04:15,2020
60,0,69,10,0,0,69,True,True,active,9,True,True,2020-08-01 01:00:25+00:00,,,2020-08-01 01:04:15,2020
61,0,70,4,1,0,70,True,False,active,18,True,True,2020-08-01 00:59:06+00:00,,,2020-08-01 01:04:15,2020
62,0,71,2,0,0,71,True,False,active,21,True,True,2020-08-01 00:01:14+00:00,,,2020-08-01 01:04:15,2020
63,0,72,21,0,0,72,True,False,active,2,True,True,2020-08-01 00:48:36+00:00,,,2020-08-01 01:04:15,2020
64,0,73,0,0,0,73,True,False,active,15,True,True,2020-08-01 00:52:40+00:00,,,2020-08-01 01:04:15,2020
65,0,74,1,1,0,74,True,True,active,17,True,True,2020-08-01 01:04:11+00:00,,,2020-08-01 01:04:15,2020
66,0,75,14,0,0,75,True,False,active,1,True,True,2020-08-01 01:02:08+00:00,,,2020-08-01 01:04:15,2020
67,0,76,8,1,0,76,True,False,active,8,True,True,2020-08-01 00:46:48+00:00,,,2020-08-01 01:04:15,2020
68,0,77,4,0,0,77,True,False,active,11,True,True,2020-08-01 01:04:12+00:00,,,2020-08-01 01:04:15,2020
69,0,78,1,1,0,78,True,False,active,17,True,True,2020-08-01 00:35:40+00:00,,,2020-08-01 01:04:15,2020
70,0,79,8,0,0,79,True,False,active,11,True,True,2020-08-01 00:56:15+00:00,,,2020-08-01 01:04:15,2020
71,0,80,32,2,0,80,True,False,active,1,True,True,2020-08-01 00:54:11+00:00,,,2020-08-01 01:04:15,2020
72,0,81,15,0,0,81,True,False,active,4,True,True,2020-08-01 00:52:14+00:00,,,2020-08-01 01:04:15,2020
73,0,82,9,0,0,82,True,False,active,6,True,True,2020-07-31 23:34:40+00:00,,,2020-08-01 01:04:15,2020
74,0,84,11,0,0,84,True,False,active,4,True,True,2020-08-01 00:43:10+00:00,,,2020-08-01 01:04:15,2020
75,0,85,19,0,0,85,True,False,active,0,True,True,2020-08-01 00:16:04+00:00,,,2020-08-01 01:04:15,2020
76,0,86,18,0,0,86,True,False,active,1,True,True,2020-08-01 01:01:53+00:00,,,2020-08-01 01:04:15,2020
77,0,87,5,1,0,87,True,False,active,9,True,True,2020-08-01 01:00:51+00:00,,,2020-08-01 01:04:15,2020
78,0,89,0,0,0,89,True,False,active,19,True,True,2020-08-01 00:29:14+00:00,,,2020-08-01 01:04:15,2020
79,0,90,16,0,0,90,True,False,active,3,True,True,2020-08-01 00:47:32+00:00,,,2020-08-01 01:04:15,2020
80,0,91,17,0,0,91,True,False,active,2,True,True,2020-08-01 00:47:08+00:00,,,2020-08-01 01:04:15,2020
81,0,92,7,0,0,92,True,False,active,12,True,True,2020-07-31 23:47:39+00:00,,,2020-08-01 01:04:15,2020
82,0,93,4,3,0,93,True,False,active,8,True,True,2020-08-01 00:49:04+00:00,,,2020-08-01 01:04:15,2020
83,0,94,0,0,0,94,True,False,active,11,True,True,2020-08-01 00:31:51+00:00,,,2020-08-01 01:04:15,2020
84,0,95,13,0,0,95,True,False,active,2,True,True,2020-08-01 00:12:19+00:00,,,2020-08-01 01:04:15,2020
85,0,96,15,0,0,96,True,False,active,4,True,True,2020-08-01 00:41:05+00:00,,,2020-08-01 01:04:15,2020
86,0,97,12,1,0,97,True,False,active,6,True,True,2020-08-01 01:04:10+00:00,,,2020-08-01 01:04:15,2020
87,0,98,19,1,0,98,True,False,active,2,True,True,2020-08-01 00:32:51+00:00,,,2020-08-01 01:04:15,2020
88,0,99,10,1,0,99,True,False,active,4,True,True,2020-08-01 00:46:27+00:00,,,2020-08-01 01:04:15,2020
89,0,100,12,3,0,100,True,True,active,10,True,True,2020-08-01 01:00:18+00:00,,,2020-08-01 01:04:15,2020
90,0,101,11,0,0,101,True,False,active,4,True,True,2020-08-01 00:29:21+00:00,,,2020-08-01 01:04:15,2020
91,0,102,4,0,0,102,True,False,active,11,True,True,2020-08-01 00:33:45+00:00,,,2020-08-01 01:04:15,2020
92,0,103,13,1,0,103,True,False,active,1,True,True,2020-08-01 00:36:31+00:00,,,2020-08-01 01:04:15,2020
93,0,104,0,0,0,104,True,False,active,19,True,True,2020-07-31 23:56:56+00:00,,,2020-08-01 01:04:15,2020
94,0,105,0,0,0,105,True,False,active,19,True,True,2020-08-01 01:01:57+00:00,,,2020-08-01 01:04:15,2020
95,0,106,9,1,0,106,True,False,active,5,True,True,2020-08-01 00:37:19+00:00,,,2020-08-01 01:04:15,2020
96,0,107,16,0,0,107,True,False,active,3,True,True,2020-08-01 01:01:36+00:00,,,2020-08-01 01:04:15,2020
97,0,108,6,0,0,108,True,False,active,11,True,True,2020-08-01 01:00:15+00:00,,,2020-08-01 01:04:15,2020
98,0,109,9,2,0,109,True,False,active,24,True,True,2020-08-01 00:13:19+00:00,,,2020-08-01 01:04:15,2020
99,0,110,7,2,0,110,True,False,active,6,True,True,2020-08-01 01:02:42+00:00,,,2020-08-01 01:04:15,2020
100,0,111,14,0,0,111,True,False,active,1,True,True,2020-07-31 23:04:28+00:00,,,2020-08-01 01:04:15,2020
101,0,112,10,0,0,112,True,False,active,5,True,True,2020-08-01 00:37:08+00:00,,,2020-08-01 01:04:15,2020
102,0,113,0,1,0,113,True,False,active,14,True,True,2020-08-01 00:24:27+00:00,,,2020-08-01 01:04:15,2020
103,0,114,14,0,0,114,True,False,active,1,True,True,2020-08-01 00:35:56+00:00,,,2020-08-01 01:04:15,2020
104,0,115,7,1,0,115,True,False,active,11,True,True,2020-08-01 01:02:07+00:00,,,2020-08-01 01:04:15,2020
105,0,116,12,0,0,116,True,False,active,11,True,True,2020-08-01 00:47:48+00:00,,,2020-08-01 01:04:15,2020
106,0,117,17,1,0,117,True,False,active,1,True,True,2020-08-01 00:00:35+00:00,,,2020-08-01 01:04:15,2020
107,0,118,2,1,0,118,True,False,active,16,True,True,2020-08-01 01:00:46+00:00,,,2020-08-01 01:04:15,2020
108,0,119,1,1,0,119,True,False,active,13,True,True,2020-08-01 00:49:44+00:00,,,2020-08-01 01:04:15,2020
109,0,120,3,2,0,120,True,False,active,10,True,True,2020-08-01 01:02:10+00:00,,,2020-08-01 01:04:15,2020
110,0,121,6,0,0,121,True,False,active,11,True,True,2020-08-01 00:45:35+00:00,,,2020-08-01 01:04:15,2020
111,0,122,0,0,0,122,True,False,active,15,True,True,2020-08-01 01:03:23+00:00,,,2020-08-01 01:04:15,2020
112,0,124,9,0,0,124,True,False,active,6,True,True,2020-08-01 00:23:31+00:00,,,2020-08-01 01:04:15,2020
113,0,125,7,0,0,125,True,False,active,8,True,True,2020-08-01 00:56:37+00:00,,,2020-08-01 01:04:15,2020
114,0,126,3,0,0,126,True,False,active,12,True,True,2020-08-01 00:16:08+00:00,,,2020-08-01 01:04:15,2020
115,0,128,7,0,0,128,True,False,active,12,True,True,2020-08-01 00:58:02+00:00,,,2020-08-01 01:04:15,2020
116,0,129,9,0,0,129,True,False,active,10,True,True,2020-08-01 00:51:41+00:00,,,2020-08-01 01:04:15,2020
117,0,130,3,0,0,130,True,False,active,12,True,True,2020-07-31 22:34:07+00:00,,,2020-08-01 01:04:15,2020
118,0,131,10,4,0,131,True,False,active,4,True,True,2020-08-01 01:02:54+00:00,,,2020-08-01 01:04:15,2020
119,0,133,11,1,0,133,True,False,active,11,True,True,2020-08-01 00:55:51+00:00,,,2020-08-01 01:04:15,2020
120,0,135,14,0,0,135,True,False,active,3,True,True,2020-07-31 23:18:05+00:00,,,2020-08-01 01:04:15,2020
121,0,136,1,0,0,136,True,False,active,18,True,True,2020-08-01 00:55:06+00:00,,,2020-08-01 01:04:15,2020
122,0,137,9,0,0,137,True,False,active,6,True,True,2020-07-31 23:09:02+00:00,,,2020-08-01 01:04:15,2020
123,0,138,3,0,0,138,True,False,active,12,True,True,2020-08-01 00:42:38+00:00,,,2020-08-01 01:04:15,2020
124,0,139,1,0,0,139,True,False,active,18,True,True,2020-08-01 00:52:02+00:00,,,2020-08-01 01:04:15,2020
125,0,140,10,2,0,140,True,False,active,5,True,True,2020-08-01 00:54:07+00:00,,,2020-08-01 01:04:15,2020
126,0,141,15,0,0,141,True,False,active,0,True,True,2020-07-31 23:59:55+00:00,,,2020-08-01 01:04:15,2020
127,0,142,10,0,0,142,True,False,active,13,True,True,2020-07-31 23:50:49+00:00,,,2020-08-01 01:04:15,2020
128,0,143,10,1,0,143,True,False,active,12,True,True,2020-08-01 00:59:25+00:00,,,2020-08-01 01:04:15,2020
129,0,144,18,0,0,144,True,False,active,1,True,True,2020-08-01 01:01:13+00:00,,,2020-08-01 01:04:15,2020
130,0,145,9,0,0,145,True,False,active,10,True,True,2020-08-01 00:19:58+00:00,,,2020-08-01 01:04:15,2020
131,0,146,4,1,0,146,True,False,active,14,True,True,2020-08-01 00:38:49+00:00,,,2020-08-01 01:04:15,2020
132,0,149,15,0,0,149,True,True,active,3,True,True,2020-08-01 01:02:12+00:00,,,2020-08-01 01:04:15,2020
133,0,150,7,1,0,150,True,False,active,11,True,True,2020-08-01 00:53:12+00:00,,,2020-08-01 01:04:15,2020
134,0,151,11,2,0,151,True,False,active,6,True,True,2020-08-01 01:04:08+00:00,,,2020-08-01 01:04:15,2020
135,0,152,7,0,0,152,True,True,active,8,True,True,2020-08-01 00:47:49+00:00,,,2020-08-01 01:04:15,2020
136,0,156,14,0,0,156,True,False,active,1,True,True,2020-08-01 00:44:43+00:00,,,2020-08-01 01:04:15,2020
137,0,157,3,1,0,157,True,False,active,11,True,True,2020-08-01 00:59:09+00:00,,,2020-08-01 01:04:15,2020
138,0,159,13,1,0,159,True,False,active,1,True,True,2020-08-01 00:26:51+00:00,,,2020-08-01 01:04:15,2020
139,0,160,14,0,0,160,True,True,active,0,True,True,2020-08-01 00:01:06+00:00,,,2020-08-01 01:04:15,2020
140,0,161,12,0,0,161,True,True,active,11,True,True,2020-08-01 01:01:27+00:00,,,2020-08-01 01:04:15,2020
141,0,162,10,0,0,162,True,False,active,5,True,True,2020-08-01 00:50:29+00:00,,,2020-08-01 01:04:15,2020
142,0,163,2,0,0,163,True,True,active,17,True,True,2020-08-01 00:27:19+00:00,,,2020-08-01 01:04:15,2020
143,0,167,12,1,0,167,True,False,active,2,True,True,2020-07-31 23:54:31+00:00,,,2020-08-01 01:04:15,2020
144,0,169,16,0,0,169,True,False,active,3,True,True,2020-08-01 00:55:39+00:00,,,2020-08-01 01:04:15,2020
145,0,170,10,0,0,170,True,True,active,4,True,True,2020-07-31 22:06:37+00:00,,,2020-08-01 01:04:15,2020
146,0,171,16,0,0,171,True,True,active,7,True,True,2020-08-01 00:37:20+00:00,,,2020-08-01 01:04:15,2020
147,0,173,6,2,0,173,True,True,active,6,True,True,2020-08-01 00:23:42+00:00,,,2020-08-01 01:04:15,2020
148,0,174,7,0,0,174,True,False,active,8,True,True,2020-07-31 22:41:56+00:00,,,2020-08-01 01:04:15,2020
149,0,175,14,1,0,175,True,True,active,2,True,True,2020-08-01 00:25:50+00:00,,,2020-08-01 01:04:15,2020
150,0,176,8,0,0,176,True,False,active,7,True,True,2020-08-01 00:48:17+00:00,,,2020-08-01 01:04:15,2020
151,0,177,7,0,0,177,True,False,active,12,True,True,2020-08-01 00:57:20+00:00,,,2020-08-01 01:04:15,2020
152,0,178,13,0,0,178,True,False,active,6,True,True,2020-08-01 00:52:05+00:00,,,2020-08-01 01:04:15,2020
153,0,179,17,2,0,179,True,False,active,6,True,True,2020-08-01 01:01:06+00:00,,,2020-08-01 01:04:15,2020
154,0,180,10,0,0,180,True,False,active,9,True,True,2020-08-01 00:07:53+00:00,,,2020-08-01 01:04:15,2020
155,0,181,12,1,0,181,True,False,active,6,True,True,2020-08-01 00:10:48+00:00,,,2020-08-01 01:04:15,2020
156,0,182,14,2,0,182,True,True,active,3,True,True,2020-08-01 00:52:34+00:00,,,2020-08-01 01:04:15,2020
157,0,183,13,0,0,183,True,False,active,6,True,True,2020-08-01 00:54:36+00:00,,,2020-08-01 01:04:15,2020
158,0,184,17,0,0,184,True,False,active,2,True,True,2020-08-01 00:56:31+00:00,,,2020-08-01 01:04:15,2020
159,0,185,1,0,0,185,True,False,active,14,True,True,2020-08-01 01:03:32+00:00,,,2020-08-01 01:04:15,2020
160,0,186,0,0,0,186,True,True,active,15,True,True,2020-08-01 01:01:54+00:00,,,2020-08-01 01:04:15,2020
161,0,187,1,0,0,187,True,False,active,14,True,True,2020-08-01 00:12:13+00:00,,,2020-08-01 01:04:15,2020
162,0,188,12,0,0,188,True,False,active,3,True,True,2020-08-01 00:22:44+00:00,,,2020-08-01 01:04:15,2020
163,0,189,22,0,0,189,True,True,active,1,True,True,2020-08-01 01:00:44+00:00,,,2020-08-01 01:04:15,2020
164,0,190,13,3,0,190,True,True,active,21,True,True,2020-08-01 00:56:01+00:00,,,2020-08-01 01:04:15,2020
165,0,191,13,0,0,191,True,False,active,2,True,True,2020-07-31 20:45:59+00:00,,,2020-08-01 01:04:15,2020
166,0,192,6,2,0,192,True,False,active,11,True,True,2020-07-31 23:55:30+00:00,,,2020-08-01 01:04:15,2020
167,0,193,10,0,0,193,True,True,active,5,True,True,2020-08-01 00:57:08+00:00,,,2020-08-01 01:04:15,2020
168,0,194,5,0,0,194,True,False,active,14,True,True,2020-08-01 00:47:41+00:00,,,2020-08-01 01:04:15,2020
169,0,195,11,0,0,195,True,False,active,12,True,True,2020-08-01 01:01:10+00:00,,,2020-08-01 01:04:15,2020
170,0,196,9,1,0,196,True,True,active,0,True,True,2020-07-31 22:18:01+00:00,,,2020-08-01 01:04:15,2020
171,0,197,12,0,0,197,True,False,active,3,True,True,2020-08-01 00:15:01+00:00,,,2020-08-01 01:04:15,2020
172,0,199,4,2,0,199,True,False,active,9,True,True,2020-08-01 00:35:33+00:00,,,2020-08-01 01:04:15,2020
173,0,200,6,0,0,200,True,False,active,13,True,True,2020-08-01 00:42:39+00:00,,,2020-08-01 01:04:15,2020
174,0,201,15,0,0,201,True,False,active,0,True,True,2020-08-01 00:25:07+00:00,,,2020-08-01 01:04:15,2020
175,0,202,14,0,0,202,True,False,active,1,True,True,2020-08-01 00:06:34+00:00,,,2020-08-01 01:04:15,2020
176,0,203,9,0,0,203,True,False,active,6,True,True,2020-07-31 22:34:17+00:00,,,2020-08-01 01:04:15,2020
177,0,204,10,0,0,204,True,False,active,5,True,True,2020-07-31 23:20:00+00:00,,,2020-08-01 01:04:15,2020
178,0,205,8,0,0,205,True,False,active,7,True,True,2020-07-31 17:39:13+00:00,,,2020-08-01 01:04:15,2020
179,0,206,13,0,0,206,True,False,active,10,True,True,2020-08-01 00:58:08+00:00,,,2020-08-01 01:04:15,2020
180,0,208,3,0,0,208,True,True,active,12,True,True,2020-07-31 23:39:16+00:00,,,2020-08-01 01:04:15,2020
181,0,209,5,1,0,209,True,False,active,9,True,True,2020-07-31 23:54:16+00:00,,,2020-08-01 01:04:15,2020
182,0,210,13,0,0,210,True,False,active,2,True,True,2020-07-31 22:27:56+00:00,,,2020-08-01 01:04:15,2020
183,0,211,1,1,0,211,True,False,active,17,True,True,2020-08-01 00:22:59+00:00,,,2020-08-01 01:04:15,2020
184,0,212,14,0,0,212,True,False,active,19,True,True,2020-07-31 23:50:38+00:00,,,2020-08-01 01:04:15,2020
185,0,213,11,0,0,213,True,True,active,5,True,True,2020-08-01 00:39:13+00:00,,,2020-08-01 01:04:15,2020
186,0,214,13,0,0,214,True,False,active,2,True,True,2020-08-01 00:55:32+00:00,,,2020-08-01 01:04:15,2020
187,0,215,4,0,0,215,True,False,active,11,True,True,2020-08-01 00:33:04+00:00,,,2020-08-01 01:04:15,2020
188,0,216,3,0,0,216,True,False,active,16,True,True,2020-07-31 23:43:21+00:00,,,2020-08-01 01:04:15,2020
189,0,217,16,0,0,217,True,False,active,3,True,True,2020-07-31 23:31:21+00:00,,,2020-08-01 01:04:15,2020
190,0,218,5,0,0,218,True,False,active,10,True,True,2020-08-01 01:01:33+00:00,,,2020-08-01 01:04:15,2020
191,0,219,4,1,0,219,True,False,active,10,True,True,2020-08-01 00:17:23+00:00,,,2020-08-01 01:04:15,2020
192,0,221,16,0,0,221,True,False,active,3,True,True,2020-08-01 01:02:28+00:00,,,2020-08-01 01:04:15,2020
193,0,222,13,0,0,222,True,True,active,1,True,True,2020-08-01 00:22:45+00:00,,,2020-08-01 01:04:15,2020
194,0,224,5,2,0,224,True,False,active,10,True,True,2020-08-01 00:20:33+00:00,,,2020-08-01 01:04:15,2020
195,0,225,7,0,0,225,True,False,active,12,True,True,2020-08-01 00:47:16+00:00,,,2020-08-01 01:04:15,2020
196,0,226,13,1,0,226,True,False,active,1,True,True,2020-08-01 00:59:06+00:00,,,2020-08-01 01:04:15,2020
197,0,227,12,0,0,227,True,False,active,7,True,True,2020-08-01 00:49:48+00:00,,,2020-08-01 01:04:15,2020
198,0,228,12,0,0,228,True,False,active,7,True,True,2020-08-01 00:58:05+00:00,,,2020-08-01 01:04:15,2020
199,0,232,8,0,0,232,True,False,active,3,True,True,2020-07-31 23:23:50+00:00,,,2020-08-01 01:04:15,2020
200,0,233,2,2,0,233,True,False,active,11,True,True,2020-08-01 00:48:46+00:00,,,2020-08-01 01:04:15,2020
201,0,234,8,0,0,234,True,False,active,7,True,True,2020-08-01 00:38:08+00:00,,,2020-08-01 01:04:15,2020
202,0,235,6,0,0,235,True,False,active,9,True,True,2020-08-01 00:19:28+00:00,,,2020-08-01 01:04:15,2020
203,0,236,6,0,0,236,True,False,active,9,True,True,2020-08-01 00:04:52+00:00,,,2020-08-01 01:04:15,2020
204,0,239,7,1,0,239,True,False,active,7,True,True,2020-08-01 00:43:43+00:00,,,2020-08-01 01:04:15,2020
205,0,255,3,0,0,255,True,False,active,12,True,True,2020-07-31 21:41:07+00:00,,,2020-08-01 01:04:15,2020
206,0,258,3,0,0,258,True,False,active,12,True,True,2020-08-01 00:47:42+00:00,,,2020-08-01 01:04:15,2020
207,0,259,15,0,0,259,True,False,active,0,True,True,2020-07-31 08:31:40+00:00,,,2020-08-01 01:04:15,2020
208,0,260,8,0,0,260,True,False,active,7,True,True,2020-08-01 00:41:35+00:00,,,2020-08-01 01:04:15,2020
209,0,271,15,0,0,271,True,False,active,0,True,True,2020-07-31 21:22:43+00:00,,,2020-08-01 01:04:15,2020
210,0,272,10,2,0,272,True,False,active,7,True,True,2020-07-31 22:36:37+00:00,,,2020-08-01 01:04:15,2020
211,0,273,16,0,0,273,True,False,active,24,True,True,2020-08-01 00:55:20+00:00,,,2020-08-01 01:04:15,2020
212,0,279,15,0,0,279,True,False,active,4,True,True,2020-08-01 00:43:40+00:00,,,2020-08-01 01:04:15,2020
213,0,280,16,1,0,280,True,False,active,2,True,True,2020-07-31 23:55:15+00:00,,,2020-08-01 01:04:15,2020
214,0,282,7,3,0,282,True,False,active,5,True,True,2020-08-01 00:48:31+00:00,,,2020-08-01 01:04:15,2020
215,0,296,4,0,0,296,True,False,active,19,True,True,2020-08-01 00:57:49+00:00,,,2020-08-01 01:04:15,2020
216,0,318,17,0,0,318,True,False,active,2,True,True,2020-08-01 00:46:12+00:00,,,2020-08-01 01:04:15,2020
217,0,319,19,0,0,319,True,False,active,6,True,True,2020-08-01 00:36:43+00:00,,,2020-08-01 01:04:15,2020
218,0,327,14,0,0,327,True,False,active,1,True,True,2020-07-31 23:44:50+00:00,,,2020-08-01 01:04:15,2020
219,0,328,4,0,0,328,True,False,active,11,True,True,2020-08-01 00:48:45+00:00,,,2020-08-01 01:04:15,2020
