,last_reported,eightd_has_available_keys,num_bikes_disabled,num_bikes_available,station_status,num_docks_disabled,num_docks_available,is_returning,station_id,legacy_id,is_installed,num_ebikes_available,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
37,2020-08-06 19:03:43+00:00,False,0,9,active,0,14,True,44,44,True,0,True,,,2020-08-06 20:30:45,2020
38,2020-08-06 20:22:05+00:00,False,1,3,active,0,15,True,46,46,True,0,True,,,2020-08-06 20:30:45,2020
39,2020-08-06 20:28:03+00:00,True,0,5,active,0,14,True,47,47,True,0,True,,,2020-08-06 20:30:45,2020
40,2020-08-06 20:30:19+00:00,False,0,12,active,0,7,True,48,48,True,0,True,,,2020-08-06 20:30:45,2020
41,2020-08-06 20:27:57+00:00,False,0,4,active,0,14,True,49,49,True,0,True,,,2020-08-06 20:30:45,2020
42,2020-08-06 18:41:05+00:00,True,0,15,active,0,0,True,50,50,True,0,True,,,2020-08-06 20:30:45,2020
43,2020-08-06 20:27:16+00:00,False,0,3,active,0,12,True,51,51,True,0,True,,,2020-08-06 20:30:45,2020
44,2020-08-06 20:25:54+00:00,True,0,20,active,0,3,True,52,52,True,0,True,,,2020-08-06 20:30:45,2020
45,2020-08-06 20:28:10+00:00,False,1,16,active,0,2,True,53,53,True,0,True,,,2020-08-06 20:30:45,2020
46,2020-08-06 20:11:55+00:00,False,0,9,active,0,6,True,54,54,True,0,True,,,2020-08-06 20:30:45,2020
47,2020-08-06 20:29:37+00:00,False,1,9,active,0,5,True,55,55,True,0,True,,,2020-08-06 20:30:45,2020
48,2020-08-06 18:22:04+00:00,True,0,6,active,0,12,True,56,56,True,0,True,,,2020-08-06 20:30:45,2020
49,2020-08-06 20:22:52+00:00,True,1,3,active,0,10,True,57,57,True,0,True,,,2020-08-06 20:30:45,2020
50,2020-08-06 20:29:52+00:00,True,1,15,active,0,3,True,58,58,True,0,True,,,2020-08-06 20:30:45,2020
51,2020-08-06 20:18:53+00:00,True,2,15,active,0,2,True,59,59,True,0,True,,,2020-08-06 20:30:45,2020
52,2020-08-06 20:29:31+00:00,False,1,7,active,0,11,True,60,60,True,0,True,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 35, 'region': 'BOS', 'off_dock_capacity': 40, 'active': True, 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 69, 'dock_blocked_count': 0}",2020-08-06 20:30:45,2020
53,2020-08-06 20:28:50+00:00,False,0,16,active,0,3,True,61,61,True,0,True,,,2020-08-06 20:30:45,2020
54,2020-08-06 17:42:45+00:00,False,0,1,active,0,14,True,63,63,True,0,True,,,2020-08-06 20:30:45,2020
55,2020-08-06 20:14:59+00:00,False,0,2,active,0,17,True,64,64,True,0,True,,,2020-08-06 20:30:45,2020
56,2020-08-06 13:09:20+00:00,False,1,4,active,0,18,True,65,65,True,0,True,,,2020-08-06 20:30:45,2020
57,2020-08-06 20:13:22+00:00,False,0,1,active,0,14,True,66,66,True,0,True,,,2020-08-06 20:30:45,2020
58,2020-08-06 20:30:16+00:00,True,0,10,active,0,17,True,67,67,True,0,True,,,2020-08-06 20:30:45,2020
59,2020-08-06 20:29:48+00:00,True,0,19,active,0,0,True,68,68,True,0,True,,,2020-08-06 20:30:45,2020
60,2020-08-06 20:28:01+00:00,True,0,11,active,0,8,True,69,69,True,0,True,,,2020-08-06 20:30:45,2020
61,2020-08-06 20:12:21+00:00,False,0,22,active,0,1,True,70,70,True,0,True,,,2020-08-06 20:30:45,2020
62,2020-08-06 20:24:01+00:00,False,0,15,active,0,8,True,71,71,True,0,True,,,2020-08-06 20:30:45,2020
63,2020-08-06 19:41:40+00:00,False,0,12,active,0,11,True,72,72,True,0,True,,,2020-08-06 20:30:45,2020
64,2020-08-06 20:28:51+00:00,False,1,4,active,0,10,True,73,73,True,0,True,,,2020-08-06 20:30:45,2020
65,2020-08-06 20:28:08+00:00,True,0,10,active,0,9,True,74,74,True,0,True,,,2020-08-06 20:30:45,2020
66,2020-08-06 20:00:58+00:00,False,0,15,active,0,0,True,75,75,True,0,True,,,2020-08-06 20:30:45,2020
67,2020-08-06 20:20:12+00:00,False,0,17,active,0,0,True,76,76,True,0,True,,,2020-08-06 20:30:45,2020
68,2020-08-06 19:26:54+00:00,False,0,4,active,0,11,True,77,77,True,0,True,,,2020-08-06 20:30:45,2020
69,2020-08-06 20:23:32+00:00,False,1,8,active,0,10,True,78,78,True,0,True,,,2020-08-06 20:30:45,2020
70,2020-08-06 19:06:27+00:00,False,0,4,active,0,15,True,79,79,True,0,True,,,2020-08-06 20:30:45,2020
71,2020-08-06 20:27:34+00:00,False,0,30,active,0,5,True,80,80,True,0,True,,,2020-08-06 20:30:45,2020
72,2020-08-06 20:30:32+00:00,False,1,1,active,0,17,True,81,81,True,0,True,,,2020-08-06 20:30:45,2020
73,2020-08-06 19:45:08+00:00,False,0,2,active,0,13,True,82,82,True,0,True,,,2020-08-06 20:30:45,2020
74,2020-08-06 20:18:51+00:00,False,0,12,active,0,3,True,84,84,True,0,True,,,2020-08-06 20:30:45,2020
75,2020-08-06 20:26:34+00:00,False,0,6,active,0,13,True,85,85,True,0,True,,,2020-08-06 20:30:45,2020
76,2020-08-06 20:30:32+00:00,False,1,10,active,0,8,True,86,86,True,0,True,,,2020-08-06 20:30:45,2020
77,2020-08-06 20:28:58+00:00,False,0,10,active,0,5,True,87,87,True,0,True,,,2020-08-06 20:30:45,2020
78,2020-08-06 20:19:42+00:00,False,0,11,active,0,8,True,89,89,True,0,True,,,2020-08-06 20:30:45,2020
79,2020-08-06 20:30:40+00:00,False,1,5,active,0,13,True,90,90,True,0,True,,,2020-08-06 20:30:45,2020
80,2020-08-06 20:29:30+00:00,False,0,13,active,0,6,True,91,91,True,0,True,,,2020-08-06 20:30:45,2020
81,2020-08-06 18:44:20+00:00,False,1,11,active,0,7,True,92,92,True,0,True,,,2020-08-06 20:30:45,2020
82,2020-08-06 19:58:16+00:00,False,1,11,active,0,3,True,93,93,True,0,True,,,2020-08-06 20:30:45,2020
83,2020-08-06 19:25:53+00:00,False,0,5,active,0,6,True,94,94,True,0,True,,,2020-08-06 20:30:45,2020
84,2020-08-06 20:14:44+00:00,False,0,3,active,0,12,True,95,95,True,0,True,,,2020-08-06 20:30:45,2020
85,2020-08-06 20:04:18+00:00,False,0,6,active,0,13,True,96,96,True,0,True,,,2020-08-06 20:30:45,2020
86,2020-08-06 20:29:18+00:00,False,0,4,active,0,15,True,97,97,True,0,True,,,2020-08-06 20:30:45,2020
87,2020-08-06 20:26:31+00:00,False,1,4,active,0,18,True,98,98,True,0,True,,,2020-08-06 20:30:45,2020
88,2020-08-06 19:37:18+00:00,False,0,15,active,0,0,True,99,99,True,0,True,,,2020-08-06 20:30:45,2020
89,2020-08-06 20:28:26+00:00,True,1,22,active,0,2,True,100,100,True,0,True,,,2020-08-06 20:30:45,2020
90,2020-08-06 16:37:02+00:00,False,0,13,active,0,2,True,101,101,True,0,True,,,2020-08-06 20:30:45,2020
91,2020-08-06 18:29:34+00:00,False,0,10,active,0,5,True,102,102,True,0,True,,,2020-08-06 20:30:45,2020
92,2020-08-06 18:33:55+00:00,False,0,2,active,0,13,True,103,103,True,0,True,,,2020-08-06 20:30:45,2020
93,2020-08-06 19:49:56+00:00,False,0,0,active,0,19,True,104,104,True,0,True,,,2020-08-06 20:30:45,2020
94,2020-08-06 20:29:45+00:00,False,0,6,active,0,13,True,105,105,True,0,True,,,2020-08-06 20:30:45,2020
95,2020-08-06 19:51:08+00:00,False,1,5,active,0,9,True,106,106,True,0,True,,,2020-08-06 20:30:45,2020
96,2020-08-06 20:21:55+00:00,False,0,6,active,0,13,True,107,107,True,0,True,,,2020-08-06 20:30:45,2020
97,2020-08-06 20:11:10+00:00,False,0,9,active,0,8,True,108,108,True,0,True,,,2020-08-06 20:30:45,2020
98,2020-08-06 18:32:49+00:00,False,0,8,active,0,27,True,109,109,True,0,True,,,2020-08-06 20:30:45,2020
99,2020-08-06 19:22:38+00:00,False,0,4,active,0,11,True,110,110,True,0,True,,,2020-08-06 20:30:45,2020
100,2020-08-06 19:57:07+00:00,False,0,1,active,0,14,True,111,111,True,0,True,,,2020-08-06 20:30:45,2020
101,2020-08-06 18:45:14+00:00,False,0,4,active,0,11,True,112,112,True,0,True,,,2020-08-06 20:30:45,2020
102,2020-08-06 19:38:03+00:00,False,0,7,active,0,8,True,113,113,True,0,True,,,2020-08-06 20:30:45,2020
103,2020-08-06 20:06:37+00:00,False,1,10,active,0,4,True,114,114,True,0,True,,,2020-08-06 20:30:45,2020
104,2020-08-06 19:47:49+00:00,False,1,14,active,0,4,True,115,115,True,0,True,,,2020-08-06 20:30:45,2020
105,2020-08-06 20:14:31+00:00,False,1,5,active,0,17,True,116,116,True,0,True,,,2020-08-06 20:30:45,2020
106,2020-08-06 20:08:43+00:00,False,0,18,active,0,1,True,117,117,True,0,True,,,2020-08-06 20:30:45,2020
107,2020-08-06 20:30:30+00:00,False,0,15,active,0,4,True,118,118,True,0,True,,,2020-08-06 20:30:45,2020
108,2020-08-06 20:23:46+00:00,False,0,0,active,0,15,True,119,119,True,0,True,,,2020-08-06 20:30:45,2020
109,2020-08-06 19:58:21+00:00,False,0,7,active,0,8,True,120,120,True,0,True,,,2020-08-06 20:30:45,2020
110,2020-08-06 20:12:37+00:00,False,0,0,active,0,17,True,121,121,True,0,True,,,2020-08-06 20:30:45,2020
111,2020-08-06 20:16:39+00:00,False,0,0,active,0,15,True,122,122,True,0,True,,,2020-08-06 20:30:45,2020
112,2020-08-06 20:22:30+00:00,False,0,5,active,0,10,True,124,124,True,0,True,,,2020-08-06 20:30:45,2020
113,2020-08-06 19:33:46+00:00,False,1,7,active,0,7,True,125,125,True,0,True,,,2020-08-06 20:30:45,2020
114,2020-08-06 16:21:49+00:00,False,0,5,active,0,10,True,126,126,True,0,True,,,2020-08-06 20:30:45,2020
115,2020-08-06 20:23:48+00:00,False,1,12,active,0,6,True,128,128,True,0,True,,,2020-08-06 20:30:45,2020
116,2020-08-06 19:16:49+00:00,False,0,12,active,0,7,True,129,129,True,0,True,,,2020-08-06 20:30:45,2020
117,2020-08-06 20:05:43+00:00,False,1,10,active,0,4,True,130,130,True,0,True,,,2020-08-06 20:30:45,2020
118,2020-08-06 20:23:02+00:00,False,2,4,active,0,12,True,131,131,True,0,True,,,2020-08-06 20:30:45,2020
119,2020-08-06 20:18:58+00:00,False,0,7,active,0,16,True,133,133,True,0,True,,,2020-08-06 20:30:45,2020
120,2020-08-06 19:05:59+00:00,False,0,11,active,0,6,True,135,135,True,0,True,,,2020-08-06 20:30:45,2020
121,2020-08-06 18:24:48+00:00,False,0,4,active,0,15,True,136,136,True,0,True,,,2020-08-06 20:30:45,2020
122,2020-08-06 19:57:20+00:00,False,0,1,active,0,14,True,137,137,True,0,True,,,2020-08-06 20:30:45,2020
123,2020-08-06 19:46:14+00:00,False,0,4,active,0,11,True,138,138,True,0,True,,,2020-08-06 20:30:45,2020
124,2020-08-06 20:18:22+00:00,False,0,1,active,0,18,True,139,139,True,0,True,,,2020-08-06 20:30:45,2020
125,2020-08-06 20:20:00+00:00,False,2,11,active,0,4,True,140,140,True,0,True,,,2020-08-06 20:30:45,2020
126,2020-08-06 19:17:51+00:00,False,0,4,active,0,11,True,141,141,True,0,True,,,2020-08-06 20:30:45,2020
127,2020-08-06 19:53:12+00:00,False,2,10,active,0,11,True,142,142,True,0,True,,,2020-08-06 20:30:45,2020
128,2020-08-06 20:27:56+00:00,False,0,9,active,0,14,True,143,143,True,0,True,,,2020-08-06 20:30:45,2020
129,2020-08-06 20:13:22+00:00,False,0,11,active,0,8,True,144,144,True,0,True,,,2020-08-06 20:30:45,2020
130,2020-08-06 19:08:43+00:00,False,0,2,active,0,17,True,145,145,True,0,True,,,2020-08-06 20:30:45,2020
131,2020-08-06 20:24:48+00:00,False,1,4,active,0,14,True,146,146,True,0,True,,,2020-08-06 20:30:45,2020
132,2020-08-06 20:24:49+00:00,True,0,12,active,0,6,True,149,149,True,0,True,,,2020-08-06 20:30:45,2020
133,2020-08-06 20:30:36+00:00,False,1,3,active,0,15,True,150,150,True,0,True,,,2020-08-06 20:30:45,2020
134,2020-08-06 20:30:06+00:00,False,0,11,active,0,8,True,151,151,True,0,True,,,2020-08-06 20:30:45,2020
135,2020-08-06 20:28:14+00:00,True,0,9,active,0,6,True,152,152,True,0,True,,,2020-08-06 20:30:45,2020
136,2020-08-06 20:29:09+00:00,False,0,0,active,0,15,True,156,156,True,0,True,,,2020-08-06 20:30:45,2020
137,2020-08-06 20:25:15+00:00,False,1,13,active,0,1,True,157,157,True,0,True,,,2020-08-06 20:30:45,2020
138,2020-08-06 19:40:53+00:00,False,0,3,active,0,12,True,159,159,True,0,True,,,2020-08-06 20:30:45,2020
139,2020-08-06 17:26:33+00:00,True,0,7,active,0,7,True,160,160,True,0,True,,,2020-08-06 20:30:45,2020
140,2020-08-06 20:30:18+00:00,True,0,10,active,0,13,True,161,161,True,0,True,,,2020-08-06 20:30:45,2020
141,2020-08-06 20:10:31+00:00,False,0,6,active,0,9,True,162,162,True,0,True,,,2020-08-06 20:30:45,2020
142,2020-08-06 19:58:10+00:00,True,0,10,active,0,9,True,163,163,True,0,True,,,2020-08-06 20:30:45,2020
143,2020-08-06 19:32:35+00:00,False,0,2,active,0,13,True,167,167,True,0,True,,,2020-08-06 20:30:45,2020
144,2020-08-06 19:05:02+00:00,False,2,13,active,0,4,True,169,169,True,0,True,,,2020-08-06 20:30:45,2020
145,2020-08-06 16:10:57+00:00,True,0,2,active,0,12,True,170,170,True,0,True,,,2020-08-06 20:30:45,2020
146,2020-08-06 18:24:02+00:00,True,0,7,active,0,16,True,171,171,True,0,True,,,2020-08-06 20:30:45,2020
147,2020-08-06 20:02:34+00:00,True,0,4,active,0,10,True,173,173,True,0,True,,,2020-08-06 20:30:45,2020
148,2020-08-06 20:24:31+00:00,False,1,0,active,0,14,True,174,174,True,0,True,,,2020-08-06 20:30:45,2020
149,2020-08-06 20:12:35+00:00,True,0,2,active,0,15,True,175,175,True,0,True,,,2020-08-06 20:30:45,2020
150,2020-08-06 20:23:40+00:00,False,0,3,active,0,12,True,176,176,True,0,True,,,2020-08-06 20:30:45,2020
151,2020-08-06 20:26:44+00:00,False,0,16,active,0,3,True,177,177,True,0,True,,,2020-08-06 20:30:45,2020
152,2020-08-06 20:23:02+00:00,False,0,4,active,0,15,True,178,178,True,0,True,,,2020-08-06 20:30:45,2020
153,2020-08-06 20:30:31+00:00,False,0,5,active,0,20,True,179,179,True,0,True,,,2020-08-06 20:30:45,2020
154,2020-08-06 20:08:46+00:00,False,0,12,active,0,7,True,180,180,True,0,True,,,2020-08-06 20:30:45,2020
155,2020-08-06 18:47:54+00:00,False,0,15,active,0,4,True,181,181,True,0,True,,,2020-08-06 20:30:45,2020
156,2020-08-06 19:30:22+00:00,True,0,14,active,0,5,True,182,182,True,0,True,,,2020-08-06 20:30:45,2020
157,2020-08-06 19:56:16+00:00,False,0,12,active,0,7,True,183,183,True,0,True,,,2020-08-06 20:30:45,2020
158,2020-08-06 20:30:20+00:00,False,1,11,active,0,7,True,184,184,True,0,True,,,2020-08-06 20:30:45,2020
159,2020-08-06 20:25:49+00:00,False,0,1,active,0,14,True,185,185,True,0,True,,,2020-08-06 20:30:45,2020
160,2020-08-06 20:16:11+00:00,True,0,14,active,0,1,True,186,186,True,0,True,,,2020-08-06 20:30:45,2020
161,2020-08-06 20:25:33+00:00,False,0,9,active,0,6,True,187,187,True,0,True,,,2020-08-06 20:30:45,2020
162,2020-08-06 19:48:29+00:00,False,0,10,active,0,5,True,188,188,True,0,True,,,2020-08-06 20:30:45,2020
163,2020-08-06 20:29:49+00:00,True,1,22,active,0,0,True,189,189,True,0,True,,,2020-08-06 20:30:45,2020
164,2020-08-06 20:30:44+00:00,True,1,10,active,0,26,True,190,190,True,0,True,,,2020-08-06 20:30:45,2020
165,2020-08-06 20:16:41+00:00,False,0,1,active,0,14,True,191,191,True,0,True,,,2020-08-06 20:30:45,2020
166,2020-08-06 19:55:38+00:00,False,0,15,active,0,4,True,192,192,True,0,True,,,2020-08-06 20:30:45,2020
167,2020-08-06 20:11:18+00:00,True,1,1,active,0,13,True,193,193,True,0,True,,,2020-08-06 20:30:45,2020
168,2020-08-06 19:02:21+00:00,False,0,5,active,0,14,True,194,194,True,0,True,,,2020-08-06 20:30:45,2020
169,2020-08-06 20:29:49+00:00,False,2,7,active,0,14,True,195,195,True,0,True,,,2020-08-06 20:30:45,2020
170,2020-08-06 18:56:49+00:00,True,0,6,active,0,4,True,196,196,True,0,True,,,2020-08-06 20:30:45,2020
171,2020-08-06 19:22:40+00:00,False,0,1,active,0,14,True,197,197,True,0,True,,,2020-08-06 20:30:45,2020
172,2020-08-06 19:52:44+00:00,False,0,4,active,0,11,True,199,199,True,0,True,,,2020-08-06 20:30:45,2020
173,2020-08-06 19:32:03+00:00,False,0,18,active,0,1,True,200,200,True,0,True,,,2020-08-06 20:30:45,2020
174,2020-08-06 19:37:33+00:00,False,0,4,active,0,11,True,201,201,True,0,True,,,2020-08-06 20:30:45,2020
175,2020-08-06 18:06:51+00:00,False,0,7,active,0,8,True,202,202,True,0,True,,,2020-08-06 20:30:45,2020
176,2020-08-06 08:26:46+00:00,False,0,5,active,0,10,True,203,203,True,0,True,,,2020-08-06 20:30:45,2020
177,2020-08-06 20:21:48+00:00,False,1,6,active,0,8,True,204,204,True,0,True,,,2020-08-06 20:30:45,2020
178,2020-08-06 17:14:06+00:00,False,0,9,active,0,6,True,205,205,True,0,True,,,2020-08-06 20:30:45,2020
179,2020-08-06 20:26:15+00:00,True,0,10,active,0,13,True,206,206,True,0,True,,,2020-08-06 20:30:45,2020
180,2020-08-06 18:59:26+00:00,True,0,13,active,0,2,True,208,208,True,0,True,,,2020-08-06 20:30:45,2020
181,2020-08-06 19:07:49+00:00,False,0,7,active,0,8,True,209,209,True,0,True,,,2020-08-06 20:30:45,2020
182,2020-08-06 19:03:58+00:00,False,0,2,active,0,13,True,210,210,True,0,True,,,2020-08-06 20:30:45,2020
183,2020-08-06 20:17:00+00:00,False,0,11,active,0,8,True,211,211,True,0,True,,,2020-08-06 20:30:45,2020
184,2020-08-06 20:22:50+00:00,False,1,16,active,0,16,True,212,212,True,0,True,,,2020-08-06 20:30:45,2020
185,2020-08-06 20:16:37+00:00,True,0,8,active,0,8,True,213,213,True,0,True,,,2020-08-06 20:30:45,2020
186,2020-08-06 20:13:41+00:00,False,0,7,active,0,8,True,214,214,True,0,True,,,2020-08-06 20:30:45,2020
187,2020-08-06 19:45:05+00:00,False,0,9,active,0,6,True,215,215,True,0,True,,,2020-08-06 20:30:45,2020
188,2020-08-06 08:37:47+00:00,False,0,17,active,0,2,True,216,216,True,0,True,,,2020-08-06 20:30:45,2020
189,2020-08-06 18:15:42+00:00,False,0,19,active,0,0,True,217,217,True,0,True,,,2020-08-06 20:30:45,2020
190,2020-08-06 19:53:04+00:00,False,0,13,active,0,2,True,218,218,True,0,True,,,2020-08-06 20:30:45,2020
191,2020-08-06 18:18:34+00:00,False,0,12,active,0,3,True,219,219,True,0,True,,,2020-08-06 20:30:45,2020
192,2020-08-06 20:13:06+00:00,False,0,10,active,0,9,True,221,221,True,0,True,,,2020-08-06 20:30:45,2020
193,2020-08-06 20:28:57+00:00,True,0,3,active,0,11,True,222,222,True,0,True,,,2020-08-06 20:30:45,2020
194,2020-08-06 18:39:19+00:00,False,1,6,active,0,10,True,224,224,True,0,True,,,2020-08-06 20:30:45,2020
195,2020-08-06 20:23:48+00:00,False,0,2,active,0,17,True,225,225,True,0,True,,,2020-08-06 20:30:45,2020
196,2020-08-06 20:30:35+00:00,False,0,3,active,0,12,True,226,226,True,0,True,,,2020-08-06 20:30:45,2020
197,2020-08-06 20:17:01+00:00,False,1,7,active,0,11,True,227,227,True,0,True,,,2020-08-06 20:30:45,2020
198,2020-08-06 19:53:31+00:00,False,0,3,active,0,16,True,228,228,True,0,True,,,2020-08-06 20:30:45,2020
199,2020-08-06 12:04:12+00:00,False,0,1,active,0,10,True,232,232,True,0,True,,,2020-08-06 20:30:45,2020
200,2020-08-06 20:16:25+00:00,False,0,7,active,0,8,True,233,233,True,0,True,,,2020-08-06 20:30:45,2020
201,2020-08-06 20:23:35+00:00,False,0,7,active,0,8,True,234,234,True,0,True,,,2020-08-06 20:30:45,2020
202,2020-08-06 15:30:52+00:00,False,1,1,active,0,13,True,235,235,True,0,True,,,2020-08-06 20:30:45,2020
203,2020-08-06 20:09:07+00:00,False,0,7,active,0,8,True,236,236,True,0,True,,,2020-08-06 20:30:45,2020
204,2020-08-06 19:51:42+00:00,False,0,8,active,0,7,True,239,239,True,0,True,,,2020-08-06 20:30:45,2020
205,2020-08-06 08:38:19+00:00,False,0,12,active,0,3,True,255,255,True,0,True,,,2020-08-06 20:30:45,2020
206,2020-08-06 19:48:38+00:00,False,0,8,active,0,7,True,258,258,True,0,True,,,2020-08-06 20:30:45,2020
207,2020-08-06 12:36:54+00:00,False,0,2,active,0,13,True,259,259,True,0,True,,,2020-08-06 20:30:45,2020
208,2020-08-06 20:07:14+00:00,False,0,8,active,0,7,True,260,260,True,0,True,,,2020-08-06 20:30:45,2020
209,2020-08-06 20:09:36+00:00,False,0,5,active,0,10,True,271,271,True,0,True,,,2020-08-06 20:30:45,2020
210,2020-08-06 18:07:04+00:00,False,0,6,active,0,13,True,272,272,True,0,True,,,2020-08-06 20:30:45,2020
211,2020-08-06 20:23:26+00:00,False,0,21,active,0,19,True,273,273,True,0,True,,,2020-08-06 20:30:45,2020
212,2020-08-06 20:21:23+00:00,False,0,7,active,0,12,True,279,279,True,0,True,,,2020-08-06 20:30:45,2020
213,2020-08-06 20:27:01+00:00,False,0,8,active,0,11,True,280,280,True,0,True,,,2020-08-06 20:30:45,2020
214,2020-08-06 20:06:21+00:00,False,1,1,active,0,13,True,282,282,True,0,True,,,2020-08-06 20:30:45,2020
215,2020-08-06 20:08:14+00:00,False,1,7,active,0,15,True,296,296,True,0,True,,,2020-08-06 20:30:45,2020
216,2020-08-06 20:27:38+00:00,False,0,6,active,0,13,True,318,318,True,0,True,,,2020-08-06 20:30:45,2020
217,2020-08-06 19:41:01+00:00,False,0,15,active,0,10,True,319,319,True,0,True,,,2020-08-06 20:30:45,2020
218,2020-08-06 20:20:34+00:00,False,0,1,active,0,14,True,327,327,True,0,True,,,2020-08-06 20:30:45,2020
219,2020-08-06 19:41:55+00:00,False,0,5,active,0,10,True,328,328,True,0,True,,,2020-08-06 20:30:45,2020
