,legacy_id,eightd_has_available_keys,num_bikes_available,num_bikes_disabled,num_ebikes_available,is_returning,num_docks_disabled,is_installed,last_reported,station_id,is_renting,num_docks_available,station_status,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
33,40,False,11,0,0,True,0,True,2020-08-07 02:44:52+00:00,40,True,8,active,,,2020-08-07 02:50:00,2020
34,41,True,27,0,0,True,0,True,2020-08-07 02:23:59+00:00,41,True,0,active,,,2020-08-07 02:50:00,2020
35,42,False,7,1,0,True,0,True,2020-08-07 00:59:07+00:00,42,True,15,active,,,2020-08-07 02:50:00,2020
36,43,True,5,0,0,True,0,True,2020-08-07 02:36:09+00:00,43,True,10,active,,,2020-08-07 02:50:00,2020
37,44,False,5,0,0,True,0,True,2020-08-07 02:19:40+00:00,44,True,18,active,,,2020-08-07 02:50:00,2020
38,46,False,18,1,0,True,0,True,2020-08-07 02:39:58+00:00,46,True,0,active,,,2020-08-07 02:50:00,2020
39,47,True,16,1,0,True,0,True,2020-08-07 02:47:55+00:00,47,True,2,active,,,2020-08-07 02:50:00,2020
40,48,False,1,0,0,True,0,True,2020-08-07 00:32:09+00:00,48,True,18,active,,,2020-08-07 02:50:00,2020
41,49,False,7,1,0,True,0,True,2020-08-07 02:43:30+00:00,49,True,10,active,,,2020-08-07 02:50:00,2020
42,50,True,0,13,0,True,2,True,2020-08-07 02:47:12+00:00,50,True,0,active,,,2020-08-07 02:50:00,2020
43,51,False,1,0,0,True,0,True,2020-08-07 02:11:55+00:00,51,True,14,active,,,2020-08-07 02:50:00,2020
44,52,True,15,0,0,True,0,True,2020-08-07 02:16:23+00:00,52,True,8,active,,,2020-08-07 02:50:00,2020
45,53,False,11,0,0,True,0,True,2020-08-07 02:43:00+00:00,53,True,8,active,,,2020-08-07 02:50:00,2020
46,54,False,6,0,0,True,0,True,2020-08-07 02:43:14+00:00,54,True,9,active,,,2020-08-07 02:50:00,2020
47,55,False,9,2,0,True,0,True,2020-08-07 02:38:54+00:00,55,True,4,active,,,2020-08-07 02:50:00,2020
48,56,True,10,0,0,True,0,True,2020-08-07 02:45:00+00:00,56,True,8,active,,,2020-08-07 02:50:00,2020
49,57,True,11,2,0,True,0,True,2020-08-07 01:23:19+00:00,57,True,1,active,,,2020-08-07 02:50:00,2020
50,58,True,9,1,0,True,0,True,2020-08-07 02:41:32+00:00,58,True,9,active,,,2020-08-07 02:50:00,2020
51,59,True,6,2,0,True,0,True,2020-08-07 02:41:34+00:00,59,True,11,active,,,2020-08-07 02:50:00,2020
52,60,False,6,0,0,True,0,True,2020-08-07 02:49:23+00:00,60,True,13,active,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'off_dock_count': 3, 'dock_blocked_count': 0, 'active': True, 'off_dock_capacity': 40, 'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'valet_revision': 69}",2020-08-07 02:50:00,2020
53,61,False,12,0,0,True,0,True,2020-08-07 02:41:52+00:00,61,True,7,active,,,2020-08-07 02:50:00,2020
54,63,False,8,0,0,True,0,True,2020-08-07 00:32:26+00:00,63,True,7,active,,,2020-08-07 02:50:00,2020
55,64,False,2,0,0,True,0,True,2020-08-07 02:33:05+00:00,64,True,17,active,,,2020-08-07 02:50:00,2020
56,65,False,3,1,0,True,0,True,2020-08-07 02:07:27+00:00,65,True,19,active,,,2020-08-07 02:50:00,2020
57,66,False,7,0,0,True,0,True,2020-08-07 02:13:21+00:00,66,True,8,active,,,2020-08-07 02:50:00,2020
58,67,True,0,2,0,True,0,True,2020-08-07 02:45:01+00:00,67,True,25,active,,,2020-08-07 02:50:00,2020
59,68,True,12,0,0,True,0,True,2020-08-07 02:42:18+00:00,68,True,7,active,,,2020-08-07 02:50:00,2020
60,69,True,5,0,0,True,0,True,2020-08-07 02:13:51+00:00,69,True,14,active,,,2020-08-07 02:50:00,2020
61,70,False,21,2,0,True,0,True,2020-08-07 02:49:18+00:00,70,True,0,active,,,2020-08-07 02:50:00,2020
62,71,False,21,0,0,True,0,True,2020-08-07 02:45:01+00:00,71,True,2,active,,,2020-08-07 02:50:00,2020
63,72,False,3,0,0,True,0,True,2020-08-07 01:09:37+00:00,72,True,20,active,,,2020-08-07 02:50:00,2020
64,73,False,9,1,0,True,0,True,2020-08-07 02:09:11+00:00,73,True,5,active,,,2020-08-07 02:50:00,2020
65,74,False,3,2,0,True,0,True,2020-08-07 02:49:57+00:00,74,True,14,active,,,2020-08-07 02:50:00,2020
66,75,False,11,0,0,True,0,True,2020-08-07 01:56:08+00:00,75,True,4,active,,,2020-08-07 02:50:00,2020
67,76,False,5,1,0,True,0,True,2020-08-07 02:41:17+00:00,76,True,11,active,,,2020-08-07 02:50:00,2020
68,77,False,2,0,0,True,0,True,2020-08-07 01:44:14+00:00,77,True,13,active,,,2020-08-07 02:50:00,2020
69,78,False,16,1,0,True,0,True,2020-08-07 01:28:52+00:00,78,True,2,active,,,2020-08-07 02:50:00,2020
70,79,False,16,0,0,True,0,True,2020-08-07 01:55:36+00:00,79,True,3,active,,,2020-08-07 02:50:00,2020
71,80,False,0,0,0,True,0,True,2020-08-07 02:14:23+00:00,80,True,35,active,,,2020-08-07 02:50:00,2020
72,81,False,7,3,0,True,0,True,2020-08-07 02:48:53+00:00,81,True,9,active,,,2020-08-07 02:50:00,2020
73,82,False,8,0,0,True,0,True,2020-08-06 23:21:13+00:00,82,True,7,active,,,2020-08-07 02:50:00,2020
74,84,False,0,0,0,True,0,True,2020-08-07 01:58:52+00:00,84,True,15,active,,,2020-08-07 02:50:00,2020
75,85,False,1,0,0,True,0,True,2020-08-07 02:10:51+00:00,85,True,18,active,,,2020-08-07 02:50:00,2020
76,86,False,9,1,0,True,0,True,2020-08-07 02:02:59+00:00,86,True,9,active,,,2020-08-07 02:50:00,2020
77,87,False,14,0,0,True,0,True,2020-08-07 02:32:47+00:00,87,True,1,active,,,2020-08-07 02:50:00,2020
78,89,False,14,0,0,True,0,True,2020-08-07 02:32:18+00:00,89,True,5,active,,,2020-08-07 02:50:00,2020
79,90,False,4,0,0,True,0,True,2020-08-07 02:23:21+00:00,90,True,15,active,,,2020-08-07 02:50:00,2020
80,91,False,3,0,0,True,0,True,2020-08-07 02:18:51+00:00,91,True,16,active,,,2020-08-07 02:50:00,2020
81,92,False,8,1,0,True,0,True,2020-08-07 02:15:44+00:00,92,True,10,active,,,2020-08-07 02:50:00,2020
82,93,False,8,1,0,True,0,True,2020-08-07 02:07:47+00:00,93,True,6,active,,,2020-08-07 02:50:00,2020
83,94,False,6,0,0,True,0,True,2020-08-07 00:28:38+00:00,94,True,5,active,,,2020-08-07 02:50:00,2020
84,95,False,6,0,0,True,0,True,2020-08-07 02:38:18+00:00,95,True,9,active,,,2020-08-07 02:50:00,2020
85,96,False,5,0,0,True,0,True,2020-08-07 02:13:14+00:00,96,True,14,active,,,2020-08-07 02:50:00,2020
86,97,False,18,0,0,True,0,True,2020-08-07 02:10:09+00:00,97,True,1,active,,,2020-08-07 02:50:00,2020
87,98,False,10,1,0,True,0,True,2020-08-07 02:18:09+00:00,98,True,12,active,,,2020-08-07 02:50:00,2020
88,99,False,14,0,0,True,0,True,2020-08-07 02:32:39+00:00,99,True,1,active,,,2020-08-07 02:50:00,2020
89,100,True,19,1,0,True,0,True,2020-08-07 02:45:12+00:00,100,True,5,active,,,2020-08-07 02:50:00,2020
90,101,False,15,0,0,True,0,True,2020-08-07 01:41:34+00:00,101,True,0,active,,,2020-08-07 02:50:00,2020
91,102,False,8,1,0,True,0,True,2020-08-07 01:07:49+00:00,102,True,6,active,,,2020-08-07 02:50:00,2020
92,103,False,4,0,0,True,0,True,2020-08-07 01:53:55+00:00,103,True,11,active,,,2020-08-07 02:50:00,2020
93,104,False,9,0,0,True,0,True,2020-08-07 02:08:38+00:00,104,True,10,active,,,2020-08-07 02:50:00,2020
94,105,False,11,1,0,True,0,True,2020-08-07 02:23:45+00:00,105,True,7,active,,,2020-08-07 02:50:00,2020
95,106,False,4,1,0,True,0,True,2020-08-07 01:57:14+00:00,106,True,10,active,,,2020-08-07 02:50:00,2020
96,107,False,2,0,0,True,0,True,2020-08-07 02:44:06+00:00,107,True,17,active,,,2020-08-07 02:50:00,2020
97,108,False,6,0,0,True,0,True,2020-08-07 02:45:17+00:00,108,True,11,active,,,2020-08-07 02:50:00,2020
98,109,False,10,0,0,True,0,True,2020-08-07 00:21:13+00:00,109,True,25,active,,,2020-08-07 02:50:00,2020
99,110,False,6,0,0,True,0,True,2020-08-07 01:36:46+00:00,110,True,9,active,,,2020-08-07 02:50:00,2020
100,111,False,5,0,0,True,0,True,2020-08-07 02:21:19+00:00,111,True,10,active,,,2020-08-07 02:50:00,2020
101,112,False,3,0,0,True,0,True,2020-08-07 00:44:08+00:00,112,True,12,active,,,2020-08-07 02:50:00,2020
102,113,False,4,0,0,True,0,True,2020-08-07 02:23:56+00:00,113,True,11,active,,,2020-08-07 02:50:00,2020
103,114,False,13,1,0,True,0,True,2020-08-07 02:46:12+00:00,114,True,1,active,,,2020-08-07 02:50:00,2020
104,115,False,12,1,0,True,0,True,2020-08-07 02:26:55+00:00,115,True,6,active,,,2020-08-07 02:50:00,2020
105,116,False,16,1,0,True,0,True,2020-08-07 02:25:25+00:00,116,True,6,active,,,2020-08-07 02:50:00,2020
106,117,False,19,0,0,True,0,True,2020-08-07 01:46:59+00:00,117,True,0,active,,,2020-08-07 02:50:00,2020
107,118,False,17,0,0,True,0,True,2020-08-07 02:06:32+00:00,118,True,2,active,,,2020-08-07 02:50:00,2020
108,119,False,13,0,0,True,0,True,2020-08-07 02:38:26+00:00,119,True,2,active,,,2020-08-07 02:50:00,2020
109,120,False,7,0,0,True,0,True,2020-08-07 02:48:13+00:00,120,True,8,active,,,2020-08-07 02:50:00,2020
110,121,False,16,0,0,True,0,True,2020-08-07 02:30:38+00:00,121,True,1,active,,,2020-08-07 02:50:00,2020
111,122,False,4,0,0,True,0,True,2020-08-07 01:24:19+00:00,122,True,11,active,,,2020-08-07 02:50:00,2020
112,124,False,6,0,0,True,0,True,2020-08-07 01:17:04+00:00,124,True,9,active,,,2020-08-07 02:50:00,2020
113,125,False,9,1,0,True,0,True,2020-08-07 01:05:00+00:00,125,True,5,active,,,2020-08-07 02:50:00,2020
114,126,False,7,0,0,True,0,True,2020-08-06 22:31:13+00:00,126,True,8,active,,,2020-08-07 02:50:00,2020
115,128,False,16,1,0,True,0,True,2020-08-07 01:13:32+00:00,128,True,2,active,,,2020-08-07 02:50:00,2020
116,129,False,15,1,0,True,0,True,2020-08-06 23:13:49+00:00,129,True,3,active,,,2020-08-07 02:50:00,2020
117,130,False,11,1,0,True,0,True,2020-08-07 02:04:42+00:00,130,True,3,active,,,2020-08-07 02:50:00,2020
118,131,False,9,2,0,True,0,True,2020-08-07 02:47:37+00:00,131,True,7,active,,,2020-08-07 02:50:00,2020
119,133,False,11,0,0,True,0,True,2020-08-07 00:34:22+00:00,133,True,12,active,,,2020-08-07 02:50:00,2020
120,135,False,5,0,0,True,0,True,2020-08-07 01:57:54+00:00,135,True,12,active,,,2020-08-07 02:50:00,2020
121,136,False,3,0,0,True,0,True,2020-08-07 00:51:47+00:00,136,True,16,active,,,2020-08-07 02:50:00,2020
122,137,False,1,0,0,True,0,True,2020-08-07 01:40:27+00:00,137,True,14,active,,,2020-08-07 02:50:00,2020
123,138,False,8,0,0,True,0,True,2020-08-07 02:24:00+00:00,138,True,7,active,,,2020-08-07 02:50:00,2020
124,139,False,9,0,0,True,0,True,2020-08-07 02:48:30+00:00,139,True,10,active,,,2020-08-07 02:50:00,2020
125,140,False,14,2,0,True,0,True,2020-08-07 00:41:16+00:00,140,True,1,active,,,2020-08-07 02:50:00,2020
126,141,False,6,1,0,True,0,True,2020-08-07 02:04:28+00:00,141,True,8,active,,,2020-08-07 02:50:00,2020
127,142,False,9,2,0,True,0,True,2020-08-07 01:23:33+00:00,142,True,12,active,,,2020-08-07 02:50:00,2020
128,143,False,16,1,0,True,0,True,2020-08-07 02:47:41+00:00,143,True,6,active,,,2020-08-07 02:50:00,2020
129,144,False,14,0,0,True,0,True,2020-08-07 00:16:25+00:00,144,True,5,active,,,2020-08-07 02:50:00,2020
130,145,False,6,0,0,True,0,True,2020-08-07 02:38:32+00:00,145,True,13,active,,,2020-08-07 02:50:00,2020
131,146,False,7,1,0,True,0,True,2020-08-07 02:14:04+00:00,146,True,11,active,,,2020-08-07 02:50:00,2020
132,149,True,16,0,0,True,0,True,2020-08-07 01:42:48+00:00,149,True,2,active,,,2020-08-07 02:50:00,2020
133,150,False,5,1,0,True,0,True,2020-08-07 02:24:38+00:00,150,True,13,active,,,2020-08-07 02:50:00,2020
134,151,False,8,0,0,True,0,True,2020-08-07 02:29:14+00:00,151,True,11,active,,,2020-08-07 02:50:00,2020
135,152,True,14,0,0,True,0,True,2020-08-07 02:48:20+00:00,152,True,1,active,,,2020-08-07 02:50:00,2020
136,156,False,6,0,0,True,0,True,2020-08-07 00:28:21+00:00,156,True,9,active,,,2020-08-07 02:50:00,2020
137,157,False,1,0,0,True,0,True,2020-08-07 02:42:33+00:00,157,True,14,active,,,2020-08-07 02:50:00,2020
138,159,False,6,0,0,True,0,True,2020-08-07 02:15:24+00:00,159,True,9,active,,,2020-08-07 02:50:00,2020
139,160,True,1,0,0,True,0,True,2020-08-07 00:45:45+00:00,160,True,13,active,,,2020-08-07 02:50:00,2020
140,161,True,11,1,0,True,0,True,2020-08-07 01:59:46+00:00,161,True,11,active,,,2020-08-07 02:50:00,2020
141,162,False,8,0,0,True,0,True,2020-08-07 00:44:46+00:00,162,True,7,active,,,2020-08-07 02:50:00,2020
142,163,True,5,0,0,True,0,True,2020-08-07 02:49:44+00:00,163,True,14,active,,,2020-08-07 02:50:00,2020
143,167,False,0,0,0,True,0,True,2020-08-07 02:25:47+00:00,167,True,15,active,,,2020-08-07 02:50:00,2020
144,169,False,8,1,0,True,0,True,2020-08-07 02:11:28+00:00,169,True,10,active,,,2020-08-07 02:50:00,2020
145,170,True,0,0,0,True,0,True,2020-08-07 02:02:53+00:00,170,True,14,active,,,2020-08-07 02:50:00,2020
146,171,True,7,0,0,True,0,True,2020-08-07 01:13:25+00:00,171,True,16,active,,,2020-08-07 02:50:00,2020
147,173,True,2,0,0,True,0,True,2020-08-07 00:47:13+00:00,173,True,12,active,,,2020-08-07 02:50:00,2020
148,174,False,3,1,0,True,0,True,2020-08-07 02:17:44+00:00,174,True,11,active,,,2020-08-07 02:50:00,2020
149,175,True,1,0,0,True,0,True,2020-08-07 01:12:48+00:00,175,True,16,active,,,2020-08-07 02:50:00,2020
150,176,False,6,0,0,True,0,True,2020-08-07 01:36:47+00:00,176,True,9,active,,,2020-08-07 02:50:00,2020
151,177,False,2,0,0,True,0,True,2020-08-07 01:54:12+00:00,177,True,17,active,,,2020-08-07 02:50:00,2020
152,178,False,1,0,0,True,0,True,2020-08-07 02:47:17+00:00,178,True,18,active,,,2020-08-07 02:50:00,2020
153,179,False,7,0,0,True,0,True,2020-08-07 02:10:41+00:00,179,True,18,active,,,2020-08-07 02:50:00,2020
154,180,False,11,0,0,True,0,True,2020-08-07 00:41:06+00:00,180,True,8,active,,,2020-08-07 02:50:00,2020
155,181,False,19,0,0,True,0,True,2020-08-07 01:07:11+00:00,181,True,0,active,,,2020-08-07 02:50:00,2020
156,182,True,13,0,0,True,0,True,2020-08-07 01:31:43+00:00,182,True,6,active,,,2020-08-07 02:50:00,2020
157,183,False,4,0,0,True,0,True,2020-08-07 00:01:52+00:00,183,True,15,active,,,2020-08-07 02:50:00,2020
158,184,False,9,1,0,True,0,True,2020-08-07 01:31:11+00:00,184,True,9,active,,,2020-08-07 02:50:00,2020
159,185,False,10,0,0,True,0,True,2020-08-07 01:00:54+00:00,185,True,5,active,,,2020-08-07 02:50:00,2020
160,186,True,10,1,0,True,0,True,2020-08-07 02:19:52+00:00,186,True,4,active,,,2020-08-07 02:50:00,2020
161,187,False,14,0,0,True,0,True,2020-08-07 02:45:53+00:00,187,True,1,active,,,2020-08-07 02:50:00,2020
162,188,False,14,0,0,True,0,True,2020-08-07 02:49:05+00:00,188,True,1,active,,,2020-08-07 02:50:00,2020
163,189,True,13,0,0,True,0,True,2020-08-07 01:46:33+00:00,189,True,10,active,,,2020-08-07 02:50:00,2020
164,190,True,23,0,0,True,0,True,2020-08-07 02:36:12+00:00,190,True,14,active,,,2020-08-07 02:50:00,2020
165,191,False,5,0,0,True,0,True,2020-08-07 02:31:05+00:00,191,True,10,active,,,2020-08-07 02:50:00,2020
166,192,False,7,0,0,True,0,True,2020-08-07 01:48:34+00:00,192,True,12,active,,,2020-08-07 02:50:00,2020
167,193,True,1,1,0,True,0,True,2020-08-06 23:50:56+00:00,193,True,13,active,,,2020-08-07 02:50:00,2020
168,194,False,5,0,0,True,0,True,2020-08-07 01:59:47+00:00,194,True,14,active,,,2020-08-07 02:50:00,2020
169,195,False,10,1,0,True,0,True,2020-08-07 02:30:21+00:00,195,True,12,active,,,2020-08-07 02:50:00,2020
170,196,True,10,0,0,True,0,True,2020-08-07 02:01:34+00:00,196,True,0,active,,,2020-08-07 02:50:00,2020
171,197,False,3,0,0,True,0,True,2020-08-06 23:36:42+00:00,197,True,12,active,,,2020-08-07 02:50:00,2020
172,199,False,5,0,0,True,0,True,2020-08-06 23:35:08+00:00,199,True,10,active,,,2020-08-07 02:50:00,2020
173,200,False,16,0,0,True,0,True,2020-08-07 00:17:56+00:00,200,True,3,active,,,2020-08-07 02:50:00,2020
174,201,False,4,0,0,True,0,True,2020-08-06 19:37:33+00:00,201,True,11,active,,,2020-08-07 02:50:00,2020
175,202,False,7,0,0,True,0,True,2020-08-07 02:15:05+00:00,202,True,8,active,,,2020-08-07 02:50:00,2020
176,203,False,3,0,0,True,0,True,2020-08-07 00:32:50+00:00,203,True,12,active,,,2020-08-07 02:50:00,2020
177,204,False,5,1,0,True,0,True,2020-08-07 02:42:59+00:00,204,True,9,active,,,2020-08-07 02:50:00,2020
178,205,False,8,0,0,True,0,True,2020-08-06 22:02:09+00:00,205,True,7,active,,,2020-08-07 02:50:00,2020
179,206,True,0,0,0,True,0,True,2020-08-07 01:17:10+00:00,206,True,23,active,,,2020-08-07 02:50:00,2020
180,208,True,9,0,0,True,0,True,2020-08-07 01:21:52+00:00,208,True,6,active,,,2020-08-07 02:50:00,2020
181,209,False,10,0,0,True,0,True,2020-08-06 23:51:49+00:00,209,True,5,active,,,2020-08-07 02:50:00,2020
182,210,False,2,0,0,True,0,True,2020-08-07 00:17:28+00:00,210,True,13,active,,,2020-08-07 02:50:00,2020
183,211,False,8,0,0,True,0,True,2020-08-07 01:42:13+00:00,211,True,11,active,,,2020-08-07 02:50:00,2020
184,212,False,18,0,0,True,0,True,2020-08-07 02:03:55+00:00,212,True,15,active,,,2020-08-07 02:50:00,2020
185,213,True,8,0,0,True,0,True,2020-08-07 00:39:37+00:00,213,True,8,active,,,2020-08-07 02:50:00,2020
186,214,False,8,0,0,True,0,True,2020-08-07 02:10:06+00:00,214,True,7,active,,,2020-08-07 02:50:00,2020
187,215,False,11,0,0,True,0,True,2020-08-07 00:58:12+00:00,215,True,4,active,,,2020-08-07 02:50:00,2020
188,216,False,17,0,0,True,0,True,2020-08-06 08:37:47+00:00,216,True,2,active,,,2020-08-07 02:50:00,2020
189,217,False,19,0,0,True,0,True,2020-08-07 02:00:42+00:00,217,True,0,active,,,2020-08-07 02:50:00,2020
190,218,False,4,0,0,True,0,True,2020-08-07 02:41:04+00:00,218,True,11,active,,,2020-08-07 02:50:00,2020
191,219,False,12,0,0,True,0,True,2020-08-06 22:40:37+00:00,219,True,3,active,,,2020-08-07 02:50:00,2020
192,221,False,12,0,0,True,0,True,2020-08-07 02:40:28+00:00,221,True,7,active,,,2020-08-07 02:50:00,2020
193,222,True,3,0,0,True,0,True,2020-08-07 02:39:14+00:00,222,True,11,active,,,2020-08-07 02:50:00,2020
194,224,False,8,1,0,True,0,True,2020-08-07 00:41:55+00:00,224,True,8,active,,,2020-08-07 02:50:00,2020
195,225,False,5,0,0,True,0,True,2020-08-07 02:08:52+00:00,225,True,14,active,,,2020-08-07 02:50:00,2020
196,226,False,5,0,0,True,0,True,2020-08-07 02:27:22+00:00,226,True,10,active,,,2020-08-07 02:50:00,2020
197,227,False,3,1,0,True,0,True,2020-08-07 02:40:59+00:00,227,True,15,active,,,2020-08-07 02:50:00,2020
198,228,False,2,0,0,True,0,True,2020-08-07 02:48:02+00:00,228,True,17,active,,,2020-08-07 02:50:00,2020
199,232,False,1,0,0,True,0,True,2020-08-06 23:51:16+00:00,232,True,10,active,,,2020-08-07 02:50:00,2020
200,233,False,4,0,0,True,0,True,2020-08-07 01:28:15+00:00,233,True,11,active,,,2020-08-07 02:50:00,2020
201,234,False,10,1,0,True,0,True,2020-08-07 02:45:13+00:00,234,True,4,active,,,2020-08-07 02:50:00,2020
202,235,False,1,1,0,True,0,True,2020-08-07 02:26:18+00:00,235,True,13,active,,,2020-08-07 02:50:00,2020
203,236,False,11,0,0,True,0,True,2020-08-07 01:16:22+00:00,236,True,4,active,,,2020-08-07 02:50:00,2020
204,239,False,11,0,0,True,0,True,2020-08-07 02:38:07+00:00,239,True,4,active,,,2020-08-07 02:50:00,2020
205,255,False,12,0,0,True,0,True,2020-08-06 08:38:19+00:00,255,True,3,active,,,2020-08-07 02:50:00,2020
206,258,False,8,0,0,True,0,True,2020-08-07 02:40:28+00:00,258,True,7,active,,,2020-08-07 02:50:00,2020
207,259,False,2,0,0,True,0,True,2020-08-06 12:36:54+00:00,259,True,13,active,,,2020-08-07 02:50:00,2020
208,260,False,9,0,0,False,0,True,2020-08-06 20:43:38+00:00,260,False,6,active,,,2020-08-07 02:50:00,2020
209,271,False,8,0,0,True,0,True,2020-08-06 23:47:46+00:00,271,True,7,active,,,2020-08-07 02:50:00,2020
210,272,False,4,0,0,True,0,True,2020-08-07 01:20:48+00:00,272,True,15,active,,,2020-08-07 02:50:00,2020
211,273,False,26,0,0,True,0,True,2020-08-07 02:33:33+00:00,273,True,14,active,,,2020-08-07 02:50:00,2020
212,279,False,12,0,0,True,0,True,2020-08-07 01:52:44+00:00,279,True,7,active,,,2020-08-07 02:50:00,2020
213,280,False,12,0,0,True,0,True,2020-08-07 02:15:15+00:00,280,True,7,active,,,2020-08-07 02:50:00,2020
214,282,False,13,0,0,True,0,True,2020-08-07 02:26:17+00:00,282,True,2,active,,,2020-08-07 02:50:00,2020
215,296,False,7,1,0,True,0,True,2020-08-07 01:57:29+00:00,296,True,15,active,,,2020-08-07 02:50:00,2020
216,318,False,1,0,0,True,0,True,2020-08-07 01:51:09+00:00,318,True,18,active,,,2020-08-07 02:50:00,2020
217,319,False,14,0,0,True,0,True,2020-08-07 00:59:27+00:00,319,True,11,active,,,2020-08-07 02:50:00,2020
218,327,False,5,0,0,True,0,True,2020-08-07 02:34:27+00:00,327,True,10,active,,,2020-08-07 02:50:00,2020
219,328,False,12,0,0,True,0,True,2020-08-07 01:36:17+00:00,328,True,3,active,,,2020-08-07 02:50:00,2020
220,329,False,6,1,0,True,0,True,2020-08-07 02:47:27+00:00,329,True,8,active,,,2020-08-07 02:50:00,2020
221,330,False,8,0,0,True,0,True,2020-08-07 02:00:56+00:00,330,True,7,active,,,2020-08-07 02:50:00,2020
222,331,False,3,0,0,True,0,True,2020-08-07 02:48:46+00:00,331,True,12,active,,,2020-08-07 02:50:00,2020
