,station_id,last_reported,num_bikes_available,num_docks_available,is_installed,legacy_id,station_status,num_docks_disabled,eightd_has_available_keys,num_ebikes_available,num_bikes_disabled,is_returning,is_renting,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
47,55,2020-08-15 17:12:41+00:00,5,9,True,55,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
48,56,2020-08-15 17:00:01+00:00,14,4,True,56,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
49,57,2020-08-15 17:12:45+00:00,0,14,True,57,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
50,58,2020-08-15 17:12:30+00:00,7,10,True,58,active,0,True,0,2,True,True,,,2020-08-15 17:13:50,2020
51,59,2020-08-15 17:03:43+00:00,6,11,True,59,active,0,True,0,2,True,True,,,2020-08-15 17:13:50,2020
52,60,2020-08-15 17:13:13+00:00,14,4,True,60,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
53,61,2020-08-15 17:12:46+00:00,18,1,True,61,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
54,63,2020-08-15 13:08:18+00:00,8,7,True,63,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
55,64,2020-08-15 17:04:36+00:00,2,17,True,64,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
56,65,2020-08-15 15:40:59+00:00,4,19,True,65,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
57,66,2020-08-15 17:04:09+00:00,2,13,True,66,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
58,67,2020-08-15 17:13:39+00:00,9,18,True,67,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
59,68,2020-08-15 17:11:14+00:00,10,7,True,68,active,0,True,0,2,True,True,,,2020-08-15 17:13:50,2020
60,69,2020-08-15 17:10:58+00:00,14,5,True,69,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
61,70,2020-08-15 17:10:33+00:00,12,11,True,70,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
62,71,2020-08-15 17:03:52+00:00,11,12,True,71,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
63,72,2020-08-15 16:50:40+00:00,0,23,True,72,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
64,73,2020-08-15 16:34:32+00:00,12,3,True,73,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
65,74,2020-08-15 17:12:39+00:00,9,9,True,74,active,0,True,0,1,True,True,,,2020-08-15 17:13:50,2020
66,75,2020-08-15 17:12:09+00:00,12,3,True,75,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
67,76,2020-08-15 17:12:17+00:00,11,5,True,76,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
68,77,2020-08-15 17:11:45+00:00,4,10,True,77,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
69,78,2020-08-15 16:50:10+00:00,16,3,True,78,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
70,79,2020-08-15 16:49:38+00:00,5,14,True,79,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
71,80,2020-08-15 17:09:41+00:00,18,17,True,80,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
72,81,2020-08-15 17:10:22+00:00,2,17,True,81,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
73,82,2020-08-15 17:03:21+00:00,3,12,True,82,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
74,84,2020-08-15 17:13:05+00:00,10,4,True,84,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
75,85,2020-08-15 17:11:09+00:00,9,10,True,85,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
76,86,2020-08-15 17:10:28+00:00,6,13,True,86,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
77,87,2020-08-15 17:11:41+00:00,1,14,True,87,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
78,89,2020-08-15 17:13:17+00:00,16,3,True,89,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
79,90,2020-08-15 17:10:34+00:00,5,14,True,90,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
80,91,2020-08-15 17:13:28+00:00,9,8,True,91,active,0,False,0,2,True,True,,,2020-08-15 17:13:50,2020
81,92,2020-08-15 15:34:54+00:00,18,1,True,92,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
82,93,2020-08-15 17:08:38+00:00,9,5,True,93,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
83,94,2020-08-15 16:38:24+00:00,0,11,True,94,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
84,95,2020-08-15 17:09:50+00:00,9,3,True,95,active,0,False,0,3,True,True,,,2020-08-15 17:13:50,2020
85,96,2020-08-15 17:05:57+00:00,7,11,True,96,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
86,97,2020-08-15 17:10:27+00:00,0,18,True,97,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
87,98,2020-08-15 17:07:15+00:00,2,20,True,98,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
88,99,2020-08-15 17:09:21+00:00,9,6,True,99,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
89,100,2020-08-15 17:07:19+00:00,10,14,True,100,active,0,True,0,1,True,True,,,2020-08-15 17:13:50,2020
90,101,2020-08-15 16:10:57+00:00,7,8,True,101,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
91,102,2020-08-15 16:00:45+00:00,9,6,True,102,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
92,103,2020-08-15 17:13:37+00:00,2,12,True,103,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
93,104,2020-08-15 17:02:09+00:00,1,18,True,104,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
94,105,2020-08-15 17:06:04+00:00,6,12,True,105,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
95,106,2020-08-15 15:50:51+00:00,6,9,True,106,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
96,107,2020-08-15 16:30:55+00:00,15,3,True,107,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
97,108,2020-08-15 17:13:11+00:00,6,10,True,108,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
98,109,2020-08-15 16:24:49+00:00,2,32,True,109,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
99,110,2020-08-15 17:03:58+00:00,9,4,True,110,active,0,False,0,2,True,True,,,2020-08-15 17:13:50,2020
100,111,2020-08-15 13:50:32+00:00,3,12,True,111,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
101,112,2020-08-15 16:38:12+00:00,9,6,True,112,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
102,113,2020-08-15 17:11:04+00:00,11,4,True,113,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
103,114,2020-08-15 16:50:13+00:00,6,9,True,114,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
104,115,2020-08-15 17:06:35+00:00,6,13,True,115,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
105,116,2020-08-15 17:13:40+00:00,2,21,True,116,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
106,117,2020-08-15 16:41:10+00:00,0,18,True,117,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
107,118,2020-08-15 17:06:46+00:00,4,14,True,118,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
108,119,2020-08-15 16:57:48+00:00,13,2,True,119,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
109,120,2020-08-15 16:57:00+00:00,0,15,True,120,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
110,121,2020-08-15 16:52:27+00:00,10,7,True,121,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
111,122,2020-08-15 16:44:27+00:00,13,2,True,122,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
112,124,2020-08-15 16:59:10+00:00,9,6,True,124,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
113,125,2020-08-15 17:05:49+00:00,8,5,True,125,active,0,False,0,2,True,True,,,2020-08-15 17:13:50,2020
114,126,2020-08-15 16:28:49+00:00,8,6,True,126,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
115,128,2020-08-15 15:43:28+00:00,9,10,True,128,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
116,129,2020-08-15 14:21:30+00:00,15,4,True,129,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
117,130,2020-08-15 16:52:12+00:00,14,1,True,130,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
118,131,2020-08-15 16:57:19+00:00,13,4,True,131,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
119,133,2020-08-15 17:09:17+00:00,5,18,True,133,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
120,135,2020-08-15 08:40:52+00:00,0,17,True,135,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
121,136,2020-08-15 16:22:34+00:00,7,12,True,136,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
122,137,2020-08-15 16:44:33+00:00,12,2,True,137,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
123,138,2020-08-15 17:10:28+00:00,5,7,True,138,active,0,False,0,3,True,True,,,2020-08-15 17:13:50,2020
124,139,2020-08-15 17:12:00+00:00,5,13,True,139,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
125,140,2020-08-15 17:10:07+00:00,9,7,True,140,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
126,141,2020-08-15 17:04:18+00:00,6,9,True,141,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
127,142,2020-08-15 17:05:07+00:00,22,1,True,142,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
128,143,2020-08-15 17:12:47+00:00,6,16,True,143,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
129,144,2020-08-15 17:01:44+00:00,11,8,True,144,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
130,145,2020-08-15 17:11:23+00:00,14,5,True,145,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
131,146,2020-08-15 17:11:37+00:00,11,7,True,146,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
132,149,2020-08-15 17:11:46+00:00,9,9,True,149,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
133,150,2020-08-15 15:05:59+00:00,18,0,True,150,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
134,151,2020-08-15 16:57:21+00:00,3,16,True,151,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
135,152,2020-08-15 16:01:46+00:00,10,5,True,152,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
136,156,2020-08-15 15:49:38+00:00,1,14,True,156,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
137,157,2020-08-15 17:12:48+00:00,10,4,True,157,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
138,159,2020-08-15 17:13:45+00:00,4,11,True,159,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
139,160,2020-08-15 17:08:44+00:00,5,9,True,160,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
140,161,2020-08-15 17:09:50+00:00,10,13,True,161,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
141,162,2020-08-15 16:26:02+00:00,3,12,True,162,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
142,163,2020-08-15 17:11:52+00:00,0,19,True,163,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
143,167,2020-08-15 14:52:33+00:00,8,7,True,167,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
144,169,2020-08-15 17:10:35+00:00,1,18,True,169,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
145,170,2020-08-15 16:44:40+00:00,5,9,True,170,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
146,171,2020-08-15 14:37:38+00:00,11,12,True,171,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
147,173,2020-08-15 16:51:34+00:00,12,2,True,173,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
148,174,2020-08-15 16:05:26+00:00,10,5,True,174,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
149,175,2020-08-15 17:11:12+00:00,5,12,True,175,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
150,176,2020-08-15 16:33:47+00:00,11,4,True,176,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
151,177,2020-08-15 16:54:16+00:00,18,0,True,177,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
152,178,2020-08-15 17:11:55+00:00,5,13,True,178,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
153,179,2020-08-15 16:26:33+00:00,2,23,True,179,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
154,180,2020-08-15 17:12:00+00:00,12,7,True,180,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
155,181,2020-08-15 15:22:17+00:00,11,8,True,181,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
156,182,2020-08-15 17:11:25+00:00,9,10,True,182,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
157,183,2020-08-15 17:06:10+00:00,7,12,True,183,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
158,184,2020-08-15 17:06:00+00:00,8,11,True,184,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
159,185,2020-08-15 17:12:41+00:00,5,10,True,185,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
160,186,2020-08-15 17:01:17+00:00,3,12,True,186,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
161,187,2020-08-15 17:11:23+00:00,9,6,True,187,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
162,188,2020-08-15 17:13:16+00:00,7,8,True,188,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
163,189,2020-08-15 17:09:48+00:00,0,23,True,189,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
164,190,2020-08-15 16:51:51+00:00,11,26,True,190,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
165,191,2020-08-15 14:04:38+00:00,5,10,True,191,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
166,192,2020-08-15 17:06:59+00:00,4,14,True,192,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
167,193,2020-08-15 16:47:11+00:00,14,0,True,193,active,0,True,0,1,True,True,,,2020-08-15 17:13:50,2020
168,194,2020-08-15 16:55:46+00:00,1,18,True,194,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
169,195,2020-08-15 17:05:58+00:00,5,18,True,195,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
170,196,2020-08-15 14:09:26+00:00,0,10,True,196,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
171,197,2020-08-15 16:34:19+00:00,5,10,True,197,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
172,199,2020-08-15 15:56:16+00:00,9,6,True,199,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
173,200,2020-08-15 16:51:48+00:00,12,7,True,200,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
174,201,2020-08-15 12:21:21+00:00,7,8,True,201,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
175,202,2020-08-15 15:19:46+00:00,9,6,True,202,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
176,203,2020-08-15 13:34:18+00:00,0,15,True,203,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
177,204,2020-08-15 10:45:22+00:00,2,13,True,204,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
178,205,2020-08-15 16:25:20+00:00,7,8,True,205,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
179,206,2020-08-15 16:55:05+00:00,0,22,True,206,active,0,True,0,1,True,True,,,2020-08-15 17:13:50,2020
180,208,2020-08-15 17:08:52+00:00,7,8,True,208,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
181,209,2020-08-15 16:53:32+00:00,13,2,True,209,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
182,210,2020-08-15 16:06:05+00:00,2,12,True,210,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
183,211,2020-08-15 17:06:32+00:00,6,13,True,211,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
184,212,2020-08-15 16:39:09+00:00,16,16,True,212,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
185,213,2020-08-15 15:28:24+00:00,5,11,True,213,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
186,214,2020-08-15 16:51:10+00:00,11,4,True,214,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
187,215,2020-08-15 17:10:29+00:00,6,8,True,215,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
188,216,2020-08-15 13:51:48+00:00,18,0,True,216,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
189,217,2020-08-15 15:08:45+00:00,7,12,True,217,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
190,218,2020-08-15 17:09:34+00:00,6,9,True,218,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
191,219,2020-08-15 08:41:40+00:00,3,12,True,219,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
192,221,2020-08-15 17:11:43+00:00,14,5,True,221,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
193,222,2020-08-15 16:58:34+00:00,4,10,True,222,active,0,True,0,0,True,True,,,2020-08-15 17:13:50,2020
194,224,2020-08-15 16:03:32+00:00,16,0,True,224,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
195,225,2020-08-15 17:03:03+00:00,11,8,True,225,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
196,226,2020-08-15 17:12:22+00:00,3,12,True,226,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
197,227,2020-08-15 16:57:29+00:00,12,6,True,227,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
198,228,2020-08-15 14:01:47+00:00,0,19,True,228,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
199,232,2020-08-15 17:01:48+00:00,3,8,True,232,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
200,233,2020-08-15 17:01:45+00:00,3,11,True,233,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
201,234,2020-08-15 16:27:18+00:00,2,12,True,234,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
202,235,2020-08-15 16:13:33+00:00,10,5,True,235,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
203,236,2020-08-15 16:43:37+00:00,9,6,True,236,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
204,239,2020-08-15 16:45:10+00:00,8,7,True,239,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
205,255,2020-08-15 14:15:01+00:00,11,4,True,255,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
206,258,2020-08-15 16:03:22+00:00,6,8,True,258,active,0,False,0,1,True,True,,,2020-08-15 17:13:50,2020
207,259,2020-08-15 14:02:58+00:00,11,4,True,259,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
208,260,2020-08-15 17:04:15+00:00,11,4,True,260,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
209,271,2020-08-15 16:28:07+00:00,10,5,True,271,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
210,272,2020-08-15 16:30:56+00:00,7,12,True,272,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
211,273,2020-08-15 17:02:38+00:00,10,30,True,273,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
212,279,2020-08-15 17:09:50+00:00,15,4,True,279,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
213,280,2020-08-15 16:39:48+00:00,3,16,True,280,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
214,282,2020-08-15 17:05:25+00:00,10,5,True,282,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
215,296,2020-08-15 17:02:29+00:00,7,16,True,296,active,0,False,0,0,True,True,[{'id': '74cb9bf6-bb53-4c70-88d2-67998b99628c'}],"{'station_id': '74cb9bf6-bb53-4c70-88d2-67998b99628c', 'off_dock_capacity': 100, 'active': True, 'valet_revision': 15, 'dock_blocked_count': 0, 'region': 'BOS', 'off_dock_count': 18}",2020-08-15 17:13:50,2020
216,318,2020-08-15 17:00:50+00:00,1,18,True,318,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
217,319,2020-08-15 16:53:57+00:00,0,25,True,319,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
218,327,2020-08-15 16:33:28+00:00,0,15,True,327,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
219,328,2020-08-15 16:47:51+00:00,6,9,True,328,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
220,329,2020-08-15 16:48:02+00:00,12,3,True,329,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
221,330,2020-08-15 17:06:50+00:00,10,5,True,330,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
222,331,2020-08-15 17:11:10+00:00,13,2,True,331,active,0,False,0,0,True,True,,,2020-08-15 17:13:50,2020
