,num_docks_available,legacy_id,num_bikes_available,is_installed,is_returning,station_status,num_docks_disabled,is_renting,eightd_has_available_keys,last_reported,station_id,num_bikes_disabled,num_ebikes_available,timestamp_of_data_read_request,year_station_last_reported
224,0,333,25,True,True,active,0,True,False,2020-08-13 04:18:16+00:00,333,0,0,2020-08-13 05:28:25,2020
225,1,334,16,True,True,active,0,True,False,2020-08-13 03:37:19+00:00,334,2,0,2020-08-13 05:28:25,2020
226,6,335,13,True,True,active,0,True,False,2020-08-13 05:17:09+00:00,335,0,0,2020-08-13 05:28:25,2020
227,11,336,4,True,True,active,0,True,False,2020-08-13 03:25:37+00:00,336,0,0,2020-08-13 05:28:25,2020
228,0,337,15,True,True,active,0,True,False,2020-08-13 03:25:15+00:00,337,0,0,2020-08-13 05:28:25,2020
229,2,338,12,True,True,active,0,True,False,2020-08-13 04:38:39+00:00,338,1,0,2020-08-13 05:28:25,2020
230,0,339,15,True,True,active,0,True,False,2020-08-13 03:25:16+00:00,339,0,0,2020-08-13 05:28:25,2020
231,1,340,18,True,True,active,0,True,False,2020-08-13 03:25:14+00:00,340,0,0,2020-08-13 05:28:25,2020
232,3,341,11,True,True,active,0,True,True,2020-08-13 03:47:05+00:00,341,1,0,2020-08-13 05:28:25,2020
233,0,342,15,True,True,active,0,True,False,2020-08-13 04:21:44+00:00,342,0,0,2020-08-13 05:28:25,2020
234,11,343,4,True,True,active,0,True,False,2020-08-13 04:04:08+00:00,343,0,0,2020-08-13 05:28:25,2020
235,14,344,5,True,True,active,0,True,False,2020-08-13 04:33:28+00:00,344,0,0,2020-08-13 05:28:25,2020
236,10,345,7,True,True,active,0,True,False,2020-08-13 03:45:55+00:00,345,2,0,2020-08-13 05:28:25,2020
237,10,346,5,True,True,active,0,True,False,2020-08-13 03:25:44+00:00,346,0,0,2020-08-13 05:28:25,2020
238,3,347,12,True,True,active,0,True,False,2020-08-13 04:03:50+00:00,347,0,0,2020-08-13 05:28:25,2020
239,9,348,5,True,True,active,0,True,False,2020-08-13 04:56:01+00:00,348,1,0,2020-08-13 05:28:25,2020
240,10,349,6,True,True,active,0,True,True,2020-08-13 03:26:37+00:00,349,1,0,2020-08-13 05:28:25,2020
241,3,350,14,True,True,active,0,True,False,2020-08-13 03:26:27+00:00,350,0,0,2020-08-13 05:28:25,2020
242,6,351,9,True,True,active,0,True,False,2020-08-13 05:05:02+00:00,351,0,0,2020-08-13 05:28:25,2020
243,14,352,0,True,True,active,0,True,False,2020-08-13 05:27:38+00:00,352,1,0,2020-08-13 05:28:25,2020
244,8,353,7,True,True,active,0,True,True,2020-08-13 03:26:30+00:00,353,0,0,2020-08-13 05:28:25,2020
245,6,354,8,True,True,active,0,True,False,2020-08-13 04:03:36+00:00,354,1,0,2020-08-13 05:28:25,2020
246,7,355,10,True,True,active,0,True,False,2020-08-13 05:05:56+00:00,355,0,0,2020-08-13 05:28:25,2020
247,12,356,11,True,True,active,0,True,False,2020-08-13 03:25:58+00:00,356,0,0,2020-08-13 05:28:25,2020
248,8,357,6,True,True,active,0,True,False,2020-08-13 03:26:23+00:00,357,1,0,2020-08-13 05:28:25,2020
249,2,358,17,True,True,active,0,True,False,2020-08-13 04:21:46+00:00,358,0,0,2020-08-13 05:28:25,2020
250,14,359,1,True,True,active,0,True,False,2020-08-13 04:52:51+00:00,359,0,0,2020-08-13 05:28:25,2020
251,13,360,2,True,True,active,0,True,False,2020-08-13 04:11:06+00:00,360,0,0,2020-08-13 05:28:25,2020
252,8,361,11,True,True,active,0,True,False,2020-08-13 04:05:29+00:00,361,0,0,2020-08-13 05:28:25,2020
253,2,362,17,True,True,active,0,True,False,2020-08-13 03:25:39+00:00,362,0,0,2020-08-13 05:28:25,2020
254,1,363,18,True,True,active,0,True,False,2020-08-13 05:17:36+00:00,363,0,0,2020-08-13 05:28:25,2020
255,3,364,16,True,True,active,0,True,False,2020-08-13 05:03:05+00:00,364,0,0,2020-08-13 05:28:25,2020
256,14,365,5,True,True,active,0,True,False,2020-08-13 03:25:22+00:00,365,0,0,2020-08-13 05:28:25,2020
257,5,366,10,True,True,active,0,True,False,2020-08-13 03:24:43+00:00,366,0,0,2020-08-13 05:28:25,2020
258,6,367,13,True,True,active,0,True,False,2020-08-13 03:25:53+00:00,367,0,0,2020-08-13 05:28:25,2020
259,4,368,10,True,True,active,0,True,False,2020-08-13 02:46:56+00:00,368,1,0,2020-08-13 05:28:25,2020
260,6,369,9,True,True,active,0,True,False,2020-08-13 05:03:16+00:00,369,0,0,2020-08-13 05:28:25,2020
261,5,370,14,True,True,active,0,True,False,2020-08-13 03:44:56+00:00,370,0,0,2020-08-13 05:28:25,2020
262,9,371,10,True,True,active,0,True,False,2020-08-13 03:24:56+00:00,371,0,0,2020-08-13 05:28:25,2020
263,11,372,8,True,True,active,0,True,False,2020-08-13 04:54:04+00:00,372,0,0,2020-08-13 05:28:25,2020
264,8,373,7,True,True,active,0,True,False,2020-08-13 03:24:37+00:00,373,0,0,2020-08-13 05:28:25,2020
265,14,374,5,True,True,active,0,True,False,2020-08-13 04:43:22+00:00,374,0,0,2020-08-13 05:28:25,2020
266,2,376,12,True,True,active,0,True,False,2020-08-13 05:23:03+00:00,376,1,0,2020-08-13 05:28:25,2020
267,7,377,12,True,True,active,0,True,False,2020-08-13 03:26:34+00:00,377,0,0,2020-08-13 05:28:25,2020
268,5,378,13,True,True,active,0,True,False,2020-08-13 03:27:17+00:00,378,1,0,2020-08-13 05:28:25,2020
269,0,379,15,True,True,active,0,True,False,2020-08-13 03:26:26+00:00,379,0,0,2020-08-13 05:28:25,2020
270,17,380,1,True,True,active,0,True,False,2020-08-13 04:57:35+00:00,380,0,0,2020-08-13 05:28:25,2020
271,1,381,18,True,True,active,0,True,False,2020-08-13 04:19:20+00:00,381,0,0,2020-08-13 05:28:25,2020
272,14,384,5,True,True,active,0,True,True,2020-08-13 04:08:19+00:00,384,0,0,2020-08-13 05:28:25,2020
273,12,385,2,True,True,active,1,True,False,2020-08-13 04:29:41+00:00,385,0,0,2020-08-13 05:28:25,2020
274,8,386,11,True,True,active,0,True,False,2020-08-13 05:03:32+00:00,386,0,0,2020-08-13 05:28:25,2020
275,0,387,14,True,True,active,0,True,False,2020-08-13 03:25:30+00:00,387,1,0,2020-08-13 05:28:25,2020
276,7,388,4,True,True,active,0,True,False,2020-08-13 03:25:23+00:00,388,0,0,2020-08-13 05:28:25,2020
277,1,389,13,True,True,active,0,True,False,2020-08-13 03:25:04+00:00,389,0,0,2020-08-13 05:28:25,2020
278,1,390,9,True,True,active,0,True,False,2020-08-13 04:32:49+00:00,390,0,0,2020-08-13 05:28:25,2020
279,3,391,5,True,True,active,0,True,False,2020-08-13 04:32:34+00:00,391,0,0,2020-08-13 05:28:25,2020
280,9,392,6,True,True,active,0,True,False,2020-08-13 03:24:38+00:00,392,0,0,2020-08-13 05:28:25,2020
281,8,393,6,True,True,active,0,True,False,2020-08-13 03:26:02+00:00,393,1,0,2020-08-13 05:28:25,2020
282,12,394,2,True,True,active,0,True,False,2020-08-13 03:46:48+00:00,394,0,0,2020-08-13 05:28:25,2020
283,4,395,11,True,True,active,0,True,False,2020-08-13 03:25:24+00:00,395,0,0,2020-08-13 05:28:25,2020
284,2,396,13,True,True,active,0,True,False,2020-08-13 03:24:47+00:00,396,0,0,2020-08-13 05:28:25,2020
285,7,397,8,True,True,active,0,True,False,2020-08-13 03:25:34+00:00,397,0,0,2020-08-13 05:28:25,2020
286,10,398,9,True,True,active,0,True,False,2020-08-13 03:25:57+00:00,398,0,0,2020-08-13 05:28:25,2020
287,11,399,4,True,True,active,0,True,False,2020-08-13 03:26:22+00:00,399,0,0,2020-08-13 05:28:25,2020
288,24,400,3,True,True,active,0,True,False,2020-08-13 03:44:04+00:00,400,0,0,2020-08-13 05:28:25,2020
289,11,401,4,True,True,active,0,True,False,2020-08-13 03:26:10+00:00,401,0,0,2020-08-13 05:28:25,2020
290,8,402,7,True,True,active,0,True,False,2020-08-13 03:38:52+00:00,402,0,0,2020-08-13 05:28:25,2020
291,11,403,3,True,True,active,0,True,False,2020-08-13 03:25:06+00:00,403,1,0,2020-08-13 05:28:25,2020
292,11,404,5,True,True,active,0,True,False,2020-08-13 04:32:40+00:00,404,0,0,2020-08-13 05:28:25,2020
293,8,405,11,True,True,active,0,True,False,2020-08-13 03:25:42+00:00,405,0,0,2020-08-13 05:28:25,2020
294,2,406,17,True,True,active,0,True,False,2020-08-13 03:26:08+00:00,406,0,0,2020-08-13 05:28:25,2020
295,11,407,7,True,True,active,0,True,False,2020-08-13 03:24:36+00:00,407,1,0,2020-08-13 05:28:25,2020
296,6,408,9,True,True,active,0,True,False,2020-08-13 03:24:58+00:00,408,0,0,2020-08-13 05:28:25,2020
297,5,409,14,True,True,active,0,True,False,2020-08-13 05:14:00+00:00,409,0,0,2020-08-13 05:28:25,2020
298,7,410,12,True,True,active,0,True,False,2020-08-13 03:25:57+00:00,410,0,0,2020-08-13 05:28:25,2020
299,10,411,5,True,True,active,0,True,False,2020-08-13 04:31:32+00:00,411,0,0,2020-08-13 05:28:25,2020
300,1,412,17,True,True,active,0,True,False,2020-08-13 04:12:54+00:00,412,1,0,2020-08-13 05:28:25,2020
301,0,413,19,True,True,active,0,True,False,2020-08-13 05:21:29+00:00,413,0,0,2020-08-13 05:28:25,2020
302,22,414,1,True,True,active,0,True,False,2020-08-13 03:26:33+00:00,414,0,0,2020-08-13 05:28:25,2020
303,13,415,6,True,True,active,0,True,False,2020-08-13 04:32:59+00:00,415,0,0,2020-08-13 05:28:25,2020
304,11,416,3,True,True,active,0,True,False,2020-08-13 04:27:17+00:00,416,1,0,2020-08-13 05:28:25,2020
305,1,417,18,True,True,active,0,True,False,2020-08-13 04:23:48+00:00,417,0,0,2020-08-13 05:28:25,2020
306,2,419,13,True,True,active,0,True,False,2020-08-13 04:47:11+00:00,419,0,0,2020-08-13 05:28:25,2020
307,0,420,0,False,False,out_of_service,0,False,False,1970-01-02 00:00:00+00:00,420,0,0,2020-08-13 05:28:25,1970
308,4,421,15,True,False,active,0,False,False,2020-08-12 23:26:43+00:00,421,0,0,2020-08-13 05:28:25,2020
309,10,422,5,True,True,active,0,True,False,2020-08-13 03:48:41+00:00,422,0,0,2020-08-13 05:28:25,2020
310,16,423,3,True,True,active,0,True,False,2020-08-13 04:03:17+00:00,423,0,0,2020-08-13 05:28:25,2020
311,14,424,5,True,True,active,0,True,False,2020-08-13 03:24:53+00:00,424,0,0,2020-08-13 05:28:25,2020
312,10,425,3,True,True,active,0,True,False,2020-08-13 04:32:39+00:00,425,0,0,2020-08-13 05:28:25,2020
313,18,426,9,True,True,active,0,True,False,2020-08-13 03:24:58+00:00,426,0,0,2020-08-13 05:28:25,2020
314,8,427,5,True,True,active,0,True,False,2020-08-13 04:32:27+00:00,427,0,0,2020-08-13 05:28:25,2020
315,0,428,19,True,True,active,0,True,False,2020-08-13 04:03:06+00:00,428,0,0,2020-08-13 05:28:25,2020
316,4,430,15,True,True,active,0,True,False,2020-08-13 04:03:59+00:00,430,0,0,2020-08-13 05:28:25,2020
317,12,431,3,True,True,active,0,True,False,2020-08-13 04:02:33+00:00,431,0,0,2020-08-13 05:28:25,2020
318,11,432,8,True,True,active,0,True,False,2020-08-13 03:24:42+00:00,432,0,0,2020-08-13 05:28:25,2020
319,18,433,1,True,True,active,0,True,False,2020-08-13 03:26:11+00:00,433,0,0,2020-08-13 05:28:25,2020
320,19,434,0,True,True,active,0,True,False,2020-08-13 03:24:35+00:00,434,0,0,2020-08-13 05:28:25,2020
321,8,435,7,True,True,active,0,True,False,2020-08-13 03:25:34+00:00,435,0,0,2020-08-13 05:28:25,2020
322,8,436,7,True,True,active,0,True,False,2020-08-13 05:18:34+00:00,436,0,0,2020-08-13 05:28:25,2020
323,7,437,11,True,True,active,0,True,False,2020-08-13 04:15:31+00:00,437,1,0,2020-08-13 05:28:25,2020
324,6,440,11,True,True,active,0,True,False,2020-08-13 03:26:10+00:00,440,0,0,2020-08-13 05:28:25,2020
325,2,441,17,True,True,active,0,True,False,2020-08-13 03:26:04+00:00,441,0,0,2020-08-13 05:28:25,2020
326,2,442,12,True,True,active,0,True,False,2020-08-13 03:26:14+00:00,442,1,0,2020-08-13 05:28:25,2020
327,14,443,5,True,True,active,0,True,False,2020-08-13 04:56:48+00:00,443,0,0,2020-08-13 05:28:25,2020
328,7,445,12,True,True,active,0,True,False,2020-08-13 04:47:23+00:00,445,0,0,2020-08-13 05:28:25,2020
329,7,446,5,True,True,active,0,True,False,2020-08-13 03:25:50+00:00,446,0,0,2020-08-13 05:28:25,2020
330,18,447,1,True,True,active,0,True,False,2020-08-13 04:04:01+00:00,447,0,0,2020-08-13 05:28:25,2020
331,8,448,3,True,True,active,0,True,False,2020-08-13 04:03:15+00:00,448,0,0,2020-08-13 05:28:25,2020
332,0,449,0,False,True,out_of_service,0,True,False,1970-01-02 00:00:00+00:00,449,0,0,2020-08-13 05:28:25,1970
333,2,450,13,True,True,active,0,True,False,2020-08-13 04:05:18+00:00,450,0,0,2020-08-13 05:28:25,2020
334,8,451,7,True,True,active,0,True,False,2020-08-13 04:02:45+00:00,451,0,0,2020-08-13 05:28:25,2020
335,11,452,4,True,True,active,0,True,False,2020-08-13 04:04:19+00:00,452,0,0,2020-08-13 05:28:25,2020
336,12,453,2,True,True,active,0,True,False,2020-08-13 05:21:57+00:00,453,1,0,2020-08-13 05:28:25,2020
337,9,454,6,True,True,active,0,True,False,2020-08-13 04:04:24+00:00,454,0,0,2020-08-13 05:28:25,2020
338,11,455,0,True,False,active,0,False,False,2020-08-12 23:31:24+00:00,455,1,0,2020-08-13 05:28:25,2020
339,11,456,7,True,True,active,0,True,False,2020-08-13 04:04:11+00:00,456,1,0,2020-08-13 05:28:25,2020
340,9,457,2,True,True,active,0,True,False,2020-08-13 04:03:05+00:00,457,0,0,2020-08-13 05:28:25,2020
341,4,458,6,True,True,active,0,True,False,2020-08-13 04:05:36+00:00,458,1,0,2020-08-13 05:28:25,2020
