,is_installed,station_status,is_renting,eightd_has_available_keys,num_ebikes_available,num_bikes_available,valet,legacy_id,is_returning,num_docks_available,station_id,num_docks_disabled,last_reported,num_bikes_disabled,eightd_active_station_services,timestamp_of_data_read_request,year_station_last_reported
48,True,active,True,False,0,3,,55,True,12,55,0,2020-08-02 18:10:14+00:00,0,,2020-08-02 18:18:05,2020
49,True,active,True,True,0,4,,56,True,14,56,0,2020-08-02 18:14:06+00:00,0,,2020-08-02 18:18:05,2020
50,True,active,True,True,0,6,,57,True,8,57,0,2020-08-02 17:57:26+00:00,0,,2020-08-02 18:18:05,2020
51,True,active,True,True,0,13,,58,True,6,58,0,2020-08-02 18:16:46+00:00,0,,2020-08-02 18:18:05,2020
52,True,active,True,True,0,4,,59,True,15,59,0,2020-08-02 18:01:19+00:00,0,,2020-08-02 18:18:05,2020
53,True,active,True,False,0,1,,60,True,16,60,0,2020-08-02 18:17:49+00:00,2,,2020-08-02 18:18:05,2020
54,True,active,True,False,0,10,,61,True,9,61,0,2020-08-02 18:17:12+00:00,0,,2020-08-02 18:18:05,2020
55,True,active,True,False,0,0,,63,True,15,63,0,2020-08-02 15:46:18+00:00,0,,2020-08-02 18:18:05,2020
56,True,active,True,False,0,8,,64,True,11,64,0,2020-08-02 17:56:21+00:00,0,,2020-08-02 18:18:05,2020
57,True,active,True,False,0,23,,65,True,0,65,0,2020-08-02 17:37:17+00:00,0,,2020-08-02 18:18:05,2020
58,True,active,True,False,0,11,,66,True,3,66,0,2020-08-02 18:03:53+00:00,1,,2020-08-02 18:18:05,2020
59,True,active,True,True,0,5,,67,True,20,67,0,2020-08-02 18:10:15+00:00,2,,2020-08-02 18:18:05,2020
60,True,active,True,True,0,10,,68,True,9,68,0,2020-08-02 18:05:56+00:00,0,,2020-08-02 18:18:05,2020
61,True,active,True,True,0,4,,69,True,15,69,0,2020-08-02 18:16:57+00:00,0,,2020-08-02 18:18:05,2020
62,True,active,True,False,0,19,,70,True,4,70,0,2020-08-02 18:12:54+00:00,0,,2020-08-02 18:18:05,2020
63,True,active,True,False,0,16,,71,True,7,71,0,2020-08-02 18:00:33+00:00,0,,2020-08-02 18:18:05,2020
64,True,active,True,False,0,9,,72,True,14,72,0,2020-08-02 18:17:29+00:00,0,,2020-08-02 18:18:05,2020
65,True,active,True,False,0,15,,73,True,0,73,0,2020-08-02 18:16:29+00:00,0,,2020-08-02 18:18:05,2020
66,True,active,True,True,0,15,,74,True,3,74,0,2020-08-02 18:17:24+00:00,1,,2020-08-02 18:18:05,2020
67,True,active,True,False,0,1,,75,True,14,75,0,2020-08-02 16:44:11+00:00,0,,2020-08-02 18:18:05,2020
68,True,active,True,False,0,2,,76,True,15,76,0,2020-08-02 18:10:44+00:00,0,,2020-08-02 18:18:05,2020
69,True,active,True,False,0,5,,77,True,10,77,0,2020-08-02 17:56:16+00:00,0,,2020-08-02 18:18:05,2020
70,True,active,True,False,0,3,,78,True,15,78,0,2020-08-02 18:15:58+00:00,1,,2020-08-02 18:18:05,2020
71,True,active,True,False,0,14,,79,True,4,79,0,2020-08-02 18:17:46+00:00,1,,2020-08-02 18:18:05,2020
72,True,active,True,False,0,17,,80,True,18,80,0,2020-08-02 18:15:05+00:00,0,,2020-08-02 18:18:05,2020
73,True,active,True,False,0,5,,81,True,14,81,0,2020-08-02 18:11:40+00:00,0,,2020-08-02 18:18:05,2020
74,True,active,True,False,0,5,,82,True,10,82,0,2020-08-02 15:30:00+00:00,0,,2020-08-02 18:18:05,2020
75,True,active,True,False,0,11,,84,True,3,84,0,2020-08-02 18:13:29+00:00,1,,2020-08-02 18:18:05,2020
76,True,active,True,False,0,9,,85,True,10,85,0,2020-08-02 16:42:57+00:00,0,,2020-08-02 18:18:05,2020
77,True,active,True,False,0,12,,86,True,7,86,0,2020-08-02 18:02:35+00:00,0,,2020-08-02 18:18:05,2020
78,True,active,True,False,0,5,,87,True,9,87,0,2020-08-02 18:14:47+00:00,1,,2020-08-02 18:18:05,2020
79,True,active,True,False,0,13,,89,True,6,89,0,2020-08-02 18:11:41+00:00,0,,2020-08-02 18:18:05,2020
80,True,active,True,False,0,1,,90,True,18,90,0,2020-08-02 18:02:22+00:00,0,,2020-08-02 18:18:05,2020
81,True,active,True,False,0,0,,91,True,19,91,0,2020-08-02 17:56:05+00:00,0,,2020-08-02 18:18:05,2020
82,True,active,True,False,0,16,,92,True,3,92,0,2020-08-02 17:37:22+00:00,0,,2020-08-02 18:18:05,2020
83,True,active,True,False,0,10,,93,True,3,93,0,2020-08-02 17:44:51+00:00,2,,2020-08-02 18:18:05,2020
84,True,active,True,False,0,1,,94,True,10,94,0,2020-08-02 18:15:17+00:00,0,,2020-08-02 18:18:05,2020
85,True,active,True,False,0,1,,95,True,14,95,0,2020-08-02 15:53:33+00:00,0,,2020-08-02 18:18:05,2020
86,True,active,True,False,0,5,,96,True,13,96,0,2020-08-02 18:09:14+00:00,1,,2020-08-02 18:18:05,2020
87,True,active,True,False,0,3,,97,True,15,97,0,2020-08-02 18:16:30+00:00,1,,2020-08-02 18:18:05,2020
88,True,active,True,False,0,12,,98,True,9,98,0,2020-08-02 18:15:33+00:00,1,,2020-08-02 18:18:05,2020
89,True,active,True,False,0,12,,99,True,3,99,0,2020-08-02 17:12:20+00:00,0,,2020-08-02 18:18:05,2020
90,True,active,True,True,0,11,,100,True,13,100,0,2020-08-02 18:17:17+00:00,1,,2020-08-02 18:18:05,2020
91,True,active,True,False,0,9,,101,True,6,101,0,2020-08-02 17:13:44+00:00,0,,2020-08-02 18:18:05,2020
92,True,active,True,False,0,14,,102,True,1,102,0,2020-08-02 17:58:25+00:00,0,,2020-08-02 18:18:05,2020
93,True,active,True,False,0,4,,103,True,10,103,0,2020-08-02 17:59:06+00:00,1,,2020-08-02 18:18:05,2020
94,True,active,True,False,0,6,,104,True,12,104,0,2020-08-02 18:01:29+00:00,1,,2020-08-02 18:18:05,2020
95,True,active,True,False,0,0,,105,True,19,105,0,2020-08-02 18:14:50+00:00,0,,2020-08-02 18:18:05,2020
96,True,active,True,False,0,6,,106,True,8,106,0,2020-08-02 16:15:52+00:00,1,,2020-08-02 18:18:05,2020
97,True,active,True,False,0,12,,107,True,6,107,0,2020-08-02 18:14:44+00:00,1,,2020-08-02 18:18:05,2020
98,True,active,True,False,0,13,,108,True,4,108,0,2020-08-02 18:17:40+00:00,0,,2020-08-02 18:18:05,2020
99,True,active,True,False,0,28,,109,True,4,109,0,2020-08-02 14:10:23+00:00,3,,2020-08-02 18:18:05,2020
100,True,active,True,False,0,6,,110,True,7,110,0,2020-08-02 18:07:25+00:00,2,,2020-08-02 18:18:05,2020
101,True,active,True,False,0,5,,111,True,10,111,0,2020-08-02 16:58:15+00:00,0,,2020-08-02 18:18:05,2020
102,True,active,True,False,0,15,,112,True,0,112,0,2020-08-02 17:53:54+00:00,0,,2020-08-02 18:18:05,2020
103,True,active,True,False,0,15,,113,True,0,113,0,2020-08-02 16:04:31+00:00,0,,2020-08-02 18:18:05,2020
104,True,active,True,False,0,5,,114,True,10,114,0,2020-08-02 18:01:53+00:00,0,,2020-08-02 18:18:05,2020
105,True,active,True,False,0,12,,115,True,7,115,0,2020-08-02 18:09:49+00:00,0,,2020-08-02 18:18:05,2020
106,True,active,True,False,0,1,,116,True,22,116,0,2020-08-02 17:19:47+00:00,0,,2020-08-02 18:18:05,2020
107,True,active,True,False,0,0,,117,True,19,117,0,2020-08-02 18:11:27+00:00,0,,2020-08-02 18:18:05,2020
108,True,active,True,False,0,15,,118,True,3,118,0,2020-08-02 18:14:38+00:00,1,,2020-08-02 18:18:05,2020
109,True,active,True,False,0,1,,119,True,14,119,0,2020-08-02 18:06:28+00:00,0,,2020-08-02 18:18:05,2020
110,True,active,True,False,0,9,,120,True,5,120,0,2020-08-02 18:17:52+00:00,1,,2020-08-02 18:18:05,2020
111,True,active,True,False,0,2,,121,True,14,121,0,2020-08-02 18:09:21+00:00,1,,2020-08-02 18:18:05,2020
112,True,active,True,False,0,10,,122,True,5,122,0,2020-08-02 18:04:33+00:00,0,,2020-08-02 18:18:05,2020
113,True,active,True,False,0,8,,124,True,7,124,0,2020-08-02 18:16:25+00:00,0,,2020-08-02 18:18:05,2020
114,True,active,True,False,0,11,,125,True,4,125,0,2020-08-02 18:16:52+00:00,0,,2020-08-02 18:18:05,2020
115,True,active,True,False,0,11,,126,True,4,126,0,2020-08-02 16:33:44+00:00,0,,2020-08-02 18:18:05,2020
116,True,active,True,False,0,17,,128,True,2,128,0,2020-08-02 18:11:57+00:00,0,,2020-08-02 18:18:05,2020
117,True,active,True,False,0,15,,129,True,4,129,0,2020-08-02 17:25:53+00:00,0,,2020-08-02 18:18:05,2020
118,True,active,True,False,0,13,,130,True,2,130,0,2020-08-02 12:28:13+00:00,0,,2020-08-02 18:18:05,2020
119,True,active,True,False,0,8,,131,True,8,131,0,2020-08-02 18:11:46+00:00,2,,2020-08-02 18:18:05,2020
120,True,active,True,False,0,17,,133,True,6,133,0,2020-08-02 18:08:34+00:00,0,,2020-08-02 18:18:05,2020
121,True,active,True,False,0,8,,135,True,9,135,0,2020-08-02 17:55:35+00:00,0,,2020-08-02 18:18:05,2020
122,True,active,True,False,0,19,,136,True,0,136,0,2020-08-02 08:54:36+00:00,0,,2020-08-02 18:18:05,2020
123,True,active,True,False,0,4,,137,True,11,137,0,2020-08-02 18:01:45+00:00,0,,2020-08-02 18:18:05,2020
124,True,active,True,False,0,15,,138,True,0,138,0,2020-08-02 18:09:20+00:00,0,,2020-08-02 18:18:05,2020
125,True,active,True,False,0,12,,139,True,7,139,0,2020-08-02 17:57:48+00:00,0,,2020-08-02 18:18:05,2020
126,True,active,True,False,0,6,,140,True,11,140,0,2020-08-02 17:44:11+00:00,0,,2020-08-02 18:18:05,2020
127,True,active,True,False,0,2,,141,True,13,141,0,2020-08-02 17:54:19+00:00,0,,2020-08-02 18:18:05,2020
128,True,active,True,False,0,12,,142,True,11,142,0,2020-08-02 17:11:13+00:00,0,,2020-08-02 18:18:05,2020
129,True,active,True,False,0,10,,143,True,13,143,0,2020-08-02 18:17:54+00:00,0,,2020-08-02 18:18:05,2020
130,True,active,True,False,0,7,,144,True,11,144,0,2020-08-02 17:59:16+00:00,1,,2020-08-02 18:18:05,2020
131,True,active,True,False,0,14,,145,True,5,145,0,2020-08-02 17:57:41+00:00,0,,2020-08-02 18:18:05,2020
132,True,active,True,False,0,14,,146,True,5,146,0,2020-08-02 18:15:56+00:00,0,,2020-08-02 18:18:05,2020
133,True,active,True,True,0,3,,149,True,15,149,0,2020-08-02 18:16:30+00:00,0,,2020-08-02 18:18:05,2020
134,True,active,True,False,0,6,,150,True,11,150,0,2020-08-02 18:11:10+00:00,2,,2020-08-02 18:18:05,2020
135,True,active,True,False,0,5,,151,True,12,151,0,2020-08-02 17:22:23+00:00,2,,2020-08-02 18:18:05,2020
136,True,active,True,True,0,1,,152,True,14,152,0,2020-08-02 17:45:17+00:00,0,,2020-08-02 18:18:05,2020
137,True,active,True,False,0,4,,156,True,11,156,0,2020-08-02 17:43:22+00:00,0,,2020-08-02 18:18:05,2020
138,True,active,True,False,0,10,,157,True,3,157,0,2020-08-02 18:14:51+00:00,2,,2020-08-02 18:18:05,2020
139,True,active,True,False,0,5,,159,True,9,159,0,2020-08-02 18:15:59+00:00,1,,2020-08-02 18:18:05,2020
140,True,active,True,True,0,11,,160,True,3,160,0,2020-08-02 18:01:53+00:00,0,,2020-08-02 18:18:05,2020
141,True,active,True,True,0,4,,161,True,19,161,0,2020-08-02 18:17:50+00:00,0,,2020-08-02 18:18:05,2020
142,True,active,True,False,0,0,,162,True,15,162,0,2020-08-02 17:22:22+00:00,0,,2020-08-02 18:18:05,2020
143,True,active,True,True,0,7,,163,True,12,163,0,2020-08-02 17:46:18+00:00,0,,2020-08-02 18:18:05,2020
144,True,active,True,False,0,13,,167,True,1,167,0,2020-08-02 17:07:12+00:00,1,,2020-08-02 18:18:05,2020
145,True,active,True,False,0,7,,169,True,12,169,0,2020-08-02 17:29:44+00:00,0,,2020-08-02 18:18:05,2020
146,True,active,True,True,0,2,,170,True,12,170,0,2020-08-02 17:24:52+00:00,0,,2020-08-02 18:18:05,2020
147,True,active,True,True,0,7,,171,True,16,171,0,2020-08-02 17:19:42+00:00,0,,2020-08-02 18:18:05,2020
148,True,active,True,True,0,13,,173,True,1,173,0,2020-08-02 16:53:37+00:00,0,,2020-08-02 18:18:05,2020
149,True,active,True,False,0,7,,174,True,8,174,0,2020-08-02 18:10:31+00:00,0,,2020-08-02 18:18:05,2020
150,True,active,True,True,0,2,,175,True,14,175,0,2020-08-02 18:11:25+00:00,1,,2020-08-02 18:18:05,2020
151,True,active,True,False,0,7,,176,True,8,176,0,2020-08-02 17:56:07+00:00,0,,2020-08-02 18:18:05,2020
152,True,active,True,False,0,4,,177,True,15,177,0,2020-08-02 18:10:03+00:00,0,,2020-08-02 18:18:05,2020
153,True,active,True,False,0,4,,178,True,14,178,0,2020-08-02 18:16:41+00:00,1,,2020-08-02 18:18:05,2020
154,True,active,True,False,0,6,,179,True,19,179,0,2020-08-02 18:10:51+00:00,0,,2020-08-02 18:18:05,2020
155,True,active,True,False,0,8,,180,True,11,180,0,2020-08-02 18:14:09+00:00,0,,2020-08-02 18:18:05,2020
156,True,active,True,False,0,11,,181,True,7,181,0,2020-08-02 18:12:09+00:00,1,,2020-08-02 18:18:05,2020
157,True,active,True,True,0,11,,182,True,7,182,0,2020-08-02 18:05:43+00:00,1,,2020-08-02 18:18:05,2020
158,True,active,True,False,0,9,,183,True,10,183,0,2020-08-02 18:00:48+00:00,0,,2020-08-02 18:18:05,2020
159,True,active,True,False,0,8,,184,True,11,184,0,2020-08-02 16:45:17+00:00,0,,2020-08-02 18:18:05,2020
160,True,active,True,False,0,2,,185,True,13,185,0,2020-08-02 18:10:55+00:00,0,,2020-08-02 18:18:05,2020
161,True,active,True,True,0,11,,186,True,3,186,0,2020-08-02 18:05:07+00:00,1,,2020-08-02 18:18:05,2020
162,True,active,True,False,0,13,,187,True,2,187,0,2020-08-02 18:10:56+00:00,0,,2020-08-02 18:18:05,2020
163,True,active,True,False,0,6,,188,True,9,188,0,2020-08-02 17:02:17+00:00,0,,2020-08-02 18:18:05,2020
164,True,active,True,True,0,3,,189,True,19,189,0,2020-08-02 18:13:08+00:00,1,,2020-08-02 18:18:05,2020
165,True,active,True,True,0,5,,190,True,24,190,0,2020-08-02 18:15:51+00:00,8,,2020-08-02 18:18:05,2020
166,True,active,True,False,0,3,,191,True,12,191,0,2020-08-02 17:02:01+00:00,0,,2020-08-02 18:18:05,2020
167,True,active,True,False,0,1,,192,True,18,192,0,2020-08-02 13:48:47+00:00,0,,2020-08-02 18:18:05,2020
168,True,active,True,True,0,8,,193,True,6,193,0,2020-08-02 18:15:40+00:00,1,,2020-08-02 18:18:05,2020
169,True,active,True,False,0,8,,194,True,11,194,0,2020-08-02 15:56:56+00:00,0,,2020-08-02 18:18:05,2020
170,True,active,True,False,0,5,,195,True,18,195,0,2020-08-02 18:07:07+00:00,0,,2020-08-02 18:18:05,2020
171,True,active,True,True,0,0,,196,True,9,196,0,2020-08-02 13:31:37+00:00,1,,2020-08-02 18:18:05,2020
172,True,active,True,False,0,0,,197,True,15,197,0,2020-08-02 15:54:35+00:00,0,,2020-08-02 18:18:05,2020
173,True,active,True,False,0,13,,199,True,0,199,0,2020-08-02 08:43:22+00:00,2,,2020-08-02 18:18:05,2020
174,True,active,True,False,0,14,,200,True,5,200,0,2020-08-02 15:59:20+00:00,0,,2020-08-02 18:18:05,2020
175,True,active,True,False,0,0,,201,True,15,201,0,2020-08-02 15:17:02+00:00,0,,2020-08-02 18:18:05,2020
176,True,active,True,False,0,4,,202,True,10,202,0,2020-08-02 16:18:36+00:00,1,,2020-08-02 18:18:05,2020
177,True,active,True,False,0,6,,203,True,9,203,0,2020-08-02 09:38:12+00:00,0,,2020-08-02 18:18:05,2020
178,True,active,True,False,0,6,,204,True,9,204,0,2020-08-02 18:08:21+00:00,0,,2020-08-02 18:18:05,2020
179,True,active,True,False,0,4,,205,True,11,205,0,2020-08-02 15:38:39+00:00,0,,2020-08-02 18:18:05,2020
180,True,active,True,False,0,1,,206,True,22,206,0,2020-08-02 18:17:35+00:00,0,,2020-08-02 18:18:05,2020
181,True,active,True,True,0,13,,208,True,2,208,0,2020-08-02 17:46:59+00:00,0,,2020-08-02 18:18:05,2020
182,True,active,True,False,0,11,,209,True,4,209,0,2020-08-02 18:05:06+00:00,0,,2020-08-02 18:18:05,2020
183,True,active,True,False,0,3,,210,True,12,210,0,2020-08-02 17:39:12+00:00,0,,2020-08-02 18:18:05,2020
184,True,active,True,False,0,11,,211,True,6,211,0,2020-08-02 18:12:14+00:00,2,,2020-08-02 18:18:05,2020
185,True,active,True,False,0,15,,212,True,18,212,0,2020-08-02 18:00:29+00:00,0,,2020-08-02 18:18:05,2020
186,True,active,True,True,0,4,,213,True,12,213,0,2020-08-02 18:15:21+00:00,0,,2020-08-02 18:18:05,2020
187,True,active,True,False,0,13,,214,True,2,214,0,2020-08-02 18:15:56+00:00,0,,2020-08-02 18:18:05,2020
188,True,active,True,False,0,8,,215,True,7,215,0,2020-08-02 18:12:51+00:00,0,,2020-08-02 18:18:05,2020
189,True,active,True,False,0,16,,216,True,3,216,0,2020-08-02 13:00:29+00:00,0,,2020-08-02 18:18:05,2020
190,True,active,True,False,0,7,,217,True,12,217,0,2020-08-02 17:30:24+00:00,0,,2020-08-02 18:18:05,2020
191,True,active,True,False,0,13,,218,True,0,218,0,2020-08-02 18:17:57+00:00,2,,2020-08-02 18:18:05,2020
192,True,active,True,False,0,15,,219,True,0,219,0,2020-08-02 17:48:34+00:00,0,,2020-08-02 18:18:05,2020
193,True,active,True,False,0,17,,221,True,2,221,0,2020-08-02 17:43:02+00:00,0,,2020-08-02 18:18:05,2020
194,True,active,True,True,0,1,,222,True,13,222,0,2020-08-02 17:42:04+00:00,0,,2020-08-02 18:18:05,2020
195,True,active,True,False,0,8,,224,True,8,224,0,2020-08-02 18:03:27+00:00,1,,2020-08-02 18:18:05,2020
196,True,active,True,False,0,14,,225,True,4,225,0,2020-08-02 17:51:14+00:00,1,,2020-08-02 18:18:05,2020
197,True,active,True,False,0,1,,226,True,13,226,0,2020-08-02 18:17:14+00:00,1,,2020-08-02 18:18:05,2020
198,True,active,True,False,0,2,,227,True,16,227,0,2020-08-02 17:46:28+00:00,1,,2020-08-02 18:18:05,2020
199,True,active,True,False,0,8,,228,True,10,228,0,2020-08-02 16:20:14+00:00,1,,2020-08-02 18:18:05,2020
200,True,active,True,False,0,5,,232,True,6,232,0,2020-08-02 16:25:15+00:00,0,,2020-08-02 18:18:05,2020
201,True,active,True,False,0,13,,233,True,0,233,0,2020-08-02 17:05:29+00:00,2,,2020-08-02 18:18:05,2020
202,True,active,True,False,0,8,,234,True,7,234,0,2020-08-02 17:11:44+00:00,0,,2020-08-02 18:18:05,2020
203,True,active,True,False,0,5,,235,True,10,235,0,2020-08-02 18:07:02+00:00,0,,2020-08-02 18:18:05,2020
204,True,active,True,False,0,9,,236,True,6,236,0,2020-08-02 17:23:42+00:00,0,,2020-08-02 18:18:05,2020
205,True,active,True,False,0,5,,239,True,10,239,0,2020-08-02 18:12:33+00:00,0,,2020-08-02 18:18:05,2020
206,True,active,True,False,0,10,,255,True,5,255,0,2020-08-02 15:35:52+00:00,0,,2020-08-02 18:18:05,2020
207,True,active,True,False,0,15,,258,True,0,258,0,2020-08-02 16:06:51+00:00,0,,2020-08-02 18:18:05,2020
208,True,active,True,False,0,0,,259,True,15,259,0,2020-08-02 08:54:33+00:00,0,,2020-08-02 18:18:05,2020
209,True,active,True,False,0,0,,260,True,15,260,0,2020-08-02 17:41:26+00:00,0,,2020-08-02 18:18:05,2020
210,True,active,True,False,0,10,,271,True,5,271,0,2020-08-02 17:08:15+00:00,0,,2020-08-02 18:18:05,2020
211,True,active,True,False,0,4,,272,True,15,272,0,2020-08-02 13:23:04+00:00,0,,2020-08-02 18:18:05,2020
212,True,active,True,False,0,33,,273,True,7,273,0,2020-08-02 18:04:46+00:00,0,,2020-08-02 18:18:05,2020
213,True,active,True,False,0,1,,279,True,18,279,0,2020-08-02 18:04:10+00:00,0,,2020-08-02 18:18:05,2020
214,True,active,True,False,0,8,,280,True,10,280,0,2020-08-02 17:58:32+00:00,1,,2020-08-02 18:18:05,2020
215,True,active,True,False,0,2,,282,True,11,282,0,2020-08-02 17:52:12+00:00,2,,2020-08-02 18:18:05,2020
216,True,active,True,False,0,6,,318,True,13,318,0,2020-08-02 18:08:51+00:00,0,,2020-08-02 18:18:05,2020
217,True,active,True,False,0,8,,319,True,17,319,0,2020-08-02 17:09:43+00:00,0,,2020-08-02 18:18:05,2020
218,True,active,True,False,0,5,,327,True,10,327,0,2020-08-02 18:11:56+00:00,0,,2020-08-02 18:18:05,2020
219,True,active,True,False,0,13,,328,True,2,328,0,2020-08-02 18:15:44+00:00,0,,2020-08-02 18:18:05,2020
220,True,active,True,False,0,13,,329,True,2,329,0,2020-08-02 18:02:35+00:00,0,,2020-08-02 18:18:05,2020
221,True,active,True,False,0,4,,330,True,11,330,0,2020-08-02 17:42:38+00:00,0,,2020-08-02 18:18:05,2020
222,True,active,True,False,0,6,,331,True,7,331,0,2020-08-02 17:40:46+00:00,2,,2020-08-02 18:18:05,2020
