,num_bikes_available,legacy_id,station_status,num_ebikes_available,station_id,is_installed,num_bikes_disabled,last_reported,is_renting,num_docks_disabled,is_returning,num_docks_available,eightd_has_available_keys,eightd_active_station_services,valet,timestamp_of_data_read_request,year_station_last_reported
18,13,22,active,0,22,True,2,2020-08-01 08:37:57+00:00,True,0,True,32,True,,,2020-08-01 09:04:35,2020
19,5,23,active,0,23,True,0,2020-08-01 08:48:34+00:00,True,0,True,16,True,,,2020-08-01 09:04:35,2020
20,2,24,active,0,24,True,0,2020-08-01 08:47:11+00:00,True,0,True,17,False,,,2020-08-01 09:04:35,2020
21,12,25,active,0,25,True,1,2020-08-01 08:12:56+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
22,8,26,active,0,26,True,0,2020-08-01 08:01:49+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
23,15,27,active,0,27,True,2,2020-08-01 08:47:14+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
24,7,29,active,0,29,True,0,2020-08-01 08:36:58+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
25,8,30,active,0,30,True,1,2020-08-01 08:54:54+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
26,10,31,active,0,31,True,0,2020-08-01 08:57:13+00:00,True,0,True,9,True,,,2020-08-01 09:04:35,2020
27,0,32,active,0,32,True,3,2020-08-01 08:58:03+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
28,18,33,active,0,33,True,0,2020-08-01 08:57:11+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
29,2,35,active,0,35,True,2,2020-08-01 08:18:12+00:00,True,0,True,19,False,,,2020-08-01 09:04:35,2020
30,0,36,active,0,36,True,0,2020-08-01 05:09:09+00:00,True,0,True,33,True,,,2020-08-01 09:04:35,2020
31,2,37,active,0,37,True,0,2020-08-01 08:52:51+00:00,True,0,True,13,True,,,2020-08-01 09:04:35,2020
32,20,39,active,0,39,True,1,2020-08-01 06:49:25+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
33,17,40,active,0,40,True,1,2020-08-01 08:53:37+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
34,25,41,active,0,41,True,1,2020-08-01 08:37:35+00:00,True,0,True,1,True,,,2020-08-01 09:04:35,2020
35,19,42,active,0,42,True,0,2020-08-01 08:33:41+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
36,0,43,active,0,43,True,4,2020-08-01 08:32:30+00:00,True,0,True,11,True,,,2020-08-01 09:04:35,2020
37,0,44,active,0,44,True,0,2020-08-01 08:57:02+00:00,True,0,True,23,False,,,2020-08-01 09:04:35,2020
38,16,46,active,0,46,True,0,2020-08-01 09:02:59+00:00,True,0,True,3,False,,,2020-08-01 09:04:35,2020
39,13,47,active,0,47,True,0,2020-08-01 08:52:30+00:00,True,0,True,6,True,,,2020-08-01 09:04:35,2020
40,4,48,active,0,48,True,0,2020-08-01 08:23:02+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
41,3,49,active,0,49,True,0,2020-08-01 08:42:37+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
42,1,50,active,0,50,True,0,2020-08-01 08:52:58+00:00,True,0,True,14,True,,,2020-08-01 09:04:35,2020
43,7,51,active,0,51,True,1,2020-08-01 08:03:14+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
44,0,52,active,0,52,True,1,2020-08-01 08:52:18+00:00,True,0,True,22,True,,,2020-08-01 09:04:35,2020
45,10,53,active,0,53,True,1,2020-08-01 07:36:53+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
46,4,54,active,0,54,True,0,2020-08-01 08:37:12+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
47,4,55,active,0,55,True,1,2020-08-01 06:05:21+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
48,12,56,active,0,56,True,0,2020-08-01 08:42:20+00:00,True,0,True,6,True,,,2020-08-01 09:04:35,2020
49,12,57,active,0,57,True,0,2020-08-01 08:41:54+00:00,True,0,True,2,True,,,2020-08-01 09:04:35,2020
50,4,58,active,0,58,True,0,2020-08-01 08:38:14+00:00,True,0,True,15,True,,,2020-08-01 09:04:35,2020
51,8,59,active,0,59,True,0,2020-08-01 08:57:04+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
52,9,60,active,0,60,True,2,2020-08-01 09:00:54+00:00,True,0,True,8,False,[{'id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0'}],"{'region': 'BOS', 'station_id': 'f8348a68-0de8-11e7-991c-3863bb43a7d0', 'active': True, 'valet_revision': 63, 'off_dock_count': 2, 'off_dock_capacity': 40, 'dock_blocked_count': 0}",2020-08-01 09:04:35,2020
53,0,61,active,0,61,True,0,2020-08-01 08:42:56+00:00,True,0,True,19,False,,,2020-08-01 09:04:35,2020
54,3,63,active,0,63,True,0,2020-08-01 08:53:08+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
55,1,64,active,0,64,True,1,2020-08-01 04:40:06+00:00,True,0,True,17,False,,,2020-08-01 09:04:35,2020
56,23,65,active,0,65,True,0,2020-08-01 08:52:03+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
57,13,66,active,0,66,True,1,2020-08-01 08:28:37+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
58,7,67,active,0,67,True,3,2020-08-01 08:46:56+00:00,True,0,True,17,True,,,2020-08-01 09:04:35,2020
59,14,68,active,0,68,True,1,2020-08-01 08:47:25+00:00,True,0,True,4,True,,,2020-08-01 09:04:35,2020
60,18,69,active,0,69,True,0,2020-08-01 09:02:45+00:00,True,0,True,1,True,,,2020-08-01 09:04:35,2020
61,21,70,active,0,70,True,1,2020-08-01 08:12:57+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
62,18,71,active,0,71,True,0,2020-08-01 08:38:26+00:00,True,0,True,5,False,,,2020-08-01 09:04:35,2020
63,1,72,active,0,72,True,0,2020-08-01 08:28:31+00:00,True,0,True,22,False,,,2020-08-01 09:04:35,2020
64,6,73,active,0,73,True,0,2020-08-01 08:31:54+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
65,8,74,active,0,74,True,1,2020-08-01 08:47:52+00:00,True,0,True,10,True,,,2020-08-01 09:04:35,2020
66,3,75,active,0,75,True,0,2020-08-01 08:32:20+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
67,15,76,active,0,76,True,0,2020-08-01 08:48:22+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
68,7,77,active,0,77,True,0,2020-08-01 08:18:25+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
69,15,78,active,0,78,True,2,2020-08-01 08:22:02+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
70,16,79,active,0,79,True,0,2020-08-01 08:36:55+00:00,True,0,True,3,False,,,2020-08-01 09:04:35,2020
71,0,80,active,0,80,True,2,2020-08-01 03:00:45+00:00,True,0,True,33,False,,,2020-08-01 09:04:35,2020
72,0,81,active,0,81,True,3,2020-08-01 08:17:31+00:00,True,0,True,16,False,,,2020-08-01 09:04:35,2020
73,7,82,active,0,82,True,0,2020-08-01 08:22:52+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
74,4,84,active,0,84,True,0,2020-08-01 08:48:38+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
75,1,85,active,0,85,True,0,2020-08-01 08:18:28+00:00,True,0,True,18,False,,,2020-08-01 09:04:35,2020
76,11,86,active,0,86,True,0,2020-08-01 08:42:59+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
77,14,87,active,0,87,True,1,2020-08-01 08:17:07+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
78,14,89,active,0,89,True,0,2020-08-01 08:53:45+00:00,True,0,True,5,False,,,2020-08-01 09:04:35,2020
79,8,90,active,0,90,True,0,2020-08-01 08:53:47+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
80,4,91,active,0,91,True,0,2020-08-01 08:46:52+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
81,12,92,active,0,92,True,0,2020-08-01 08:38:36+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
82,10,93,active,0,93,True,3,2020-08-01 08:47:39+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
83,9,94,active,0,94,True,0,2020-08-01 08:43:13+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
84,4,95,active,0,95,True,1,2020-08-01 08:53:17+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
85,4,96,active,0,96,True,0,2020-08-01 09:02:53+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
86,6,97,active,0,97,True,0,2020-08-01 08:17:49+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
87,8,98,active,0,98,True,1,2020-08-01 08:36:51+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
88,8,99,active,0,99,True,1,2020-08-01 08:07:10+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
89,4,100,active,0,100,True,3,2020-08-01 08:48:02+00:00,True,0,True,18,True,,,2020-08-01 09:04:35,2020
90,6,101,active,0,101,True,0,2020-08-01 08:23:11+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
91,11,102,active,0,102,True,0,2020-08-01 08:47:04+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
92,5,103,active,0,103,True,1,2020-08-01 08:12:18+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
93,18,104,active,0,104,True,0,2020-08-01 08:52:32+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
94,18,105,active,0,105,True,0,2020-08-01 08:38:29+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
95,4,106,active,0,106,True,1,2020-08-01 08:47:36+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
96,0,107,active,0,107,True,0,2020-08-01 07:07:55+00:00,True,0,True,19,False,,,2020-08-01 09:04:35,2020
97,15,108,active,0,108,True,0,2020-08-01 08:22:55+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
98,26,109,active,0,109,True,2,2020-08-01 08:57:25+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
99,8,110,active,0,110,True,1,2020-08-01 08:23:13+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
100,1,111,active,0,111,True,0,2020-08-01 08:38:04+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
101,5,112,active,0,112,True,0,2020-08-01 08:58:33+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
102,13,113,active,0,113,True,1,2020-08-01 08:47:43+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
103,1,114,active,0,114,True,0,2020-08-01 08:57:50+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
104,12,115,active,0,115,True,1,2020-08-01 04:22:00+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
105,18,116,active,0,116,True,0,2020-08-01 08:27:00+00:00,True,0,True,5,False,,,2020-08-01 09:04:35,2020
106,6,117,active,0,117,True,1,2020-08-01 08:47:16+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
107,18,118,active,0,118,True,1,2020-08-01 08:27:09+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
108,13,119,active,0,119,True,1,2020-08-01 06:03:38+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
109,11,120,active,0,120,True,2,2020-08-01 08:42:01+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
110,10,121,active,0,121,True,0,2020-08-01 08:07:54+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
111,15,122,active,0,122,True,0,2020-08-01 08:27:36+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
112,6,124,active,0,124,True,0,2020-08-01 08:22:45+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
113,7,125,active,0,125,True,0,2020-08-01 08:28:11+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
114,11,126,active,0,126,True,0,2020-08-01 08:37:02+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
115,17,128,active,0,128,True,0,2020-08-01 08:12:18+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
116,11,129,active,0,129,True,0,2020-08-01 08:27:44+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
117,13,130,active,0,130,True,0,2020-08-01 08:56:54+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
118,10,131,active,0,131,True,4,2020-08-01 08:42:33+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
119,15,133,active,0,133,True,1,2020-08-01 08:57:10+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
120,3,135,active,0,135,True,0,2020-08-01 08:32:19+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
121,16,136,active,0,136,True,0,2020-08-01 08:52:02+00:00,True,0,True,3,False,,,2020-08-01 09:04:35,2020
122,3,137,active,0,137,True,0,2020-08-01 08:57:40+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
123,11,138,active,0,138,True,0,2020-08-01 08:42:10+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
124,19,139,active,0,139,True,0,2020-08-01 08:48:48+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
125,5,140,active,0,140,True,2,2020-08-01 08:38:08+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
126,2,141,active,0,141,True,0,2020-08-01 08:48:30+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
127,16,142,active,0,142,True,0,2020-08-01 08:47:21+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
128,14,143,active,0,143,True,1,2020-08-01 09:00:41+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
129,1,144,active,0,144,True,0,2020-08-01 08:53:44+00:00,True,0,True,18,False,,,2020-08-01 09:04:35,2020
130,15,145,active,0,145,True,0,2020-08-01 08:33:37+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
131,17,146,active,0,146,True,0,2020-08-01 08:58:43+00:00,True,0,True,2,False,,,2020-08-01 09:04:35,2020
132,4,149,active,0,149,True,0,2020-08-01 08:57:15+00:00,True,0,True,14,True,,,2020-08-01 09:04:35,2020
133,14,150,active,0,150,True,1,2020-08-01 08:06:57+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
134,2,151,active,0,151,True,2,2020-08-01 08:28:27+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
135,11,152,active,0,152,True,0,2020-08-01 08:37:25+00:00,True,0,True,4,True,,,2020-08-01 09:04:35,2020
136,2,156,active,0,156,True,0,2020-08-01 08:16:51+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
137,0,157,active,0,157,True,1,2020-08-01 08:22:06+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
138,5,159,active,0,159,True,1,2020-08-01 08:28:27+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
139,9,160,active,0,160,True,0,2020-08-01 08:57:09+00:00,True,0,True,5,True,,,2020-08-01 09:04:35,2020
140,21,161,active,0,161,True,0,2020-08-01 08:58:45+00:00,True,0,True,2,True,,,2020-08-01 09:04:35,2020
141,4,162,active,0,162,True,0,2020-08-01 08:46:55+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
142,18,163,active,0,163,True,0,2020-08-01 08:32:38+00:00,True,0,True,1,True,,,2020-08-01 09:04:35,2020
143,7,167,active,0,167,True,1,2020-08-01 08:52:15+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
144,6,169,active,0,169,True,0,2020-08-01 08:47:27+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
145,2,170,active,0,170,True,0,2020-08-01 08:37:26+00:00,True,0,True,12,True,,,2020-08-01 09:04:35,2020
146,7,171,active,0,171,True,0,2020-08-01 08:32:37+00:00,True,0,True,16,True,,,2020-08-01 09:04:35,2020
147,10,173,active,0,173,True,2,2020-08-01 08:58:46+00:00,True,0,True,2,True,,,2020-08-01 09:04:35,2020
148,11,174,active,0,174,True,0,2020-08-01 08:07:36+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
149,9,175,active,0,175,True,1,2020-08-01 08:42:07+00:00,True,0,True,7,True,,,2020-08-01 09:04:35,2020
150,7,176,active,0,176,True,0,2020-08-01 08:38:41+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
151,11,177,active,0,177,True,0,2020-08-01 05:09:26+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
152,8,178,active,0,178,True,0,2020-08-01 07:22:01+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
153,16,179,active,0,179,True,2,2020-08-01 06:45:47+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
154,8,180,active,0,180,True,0,2020-08-01 03:49:49+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
155,8,181,active,0,181,True,1,2020-08-01 08:48:48+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
156,1,182,active,0,182,True,2,2020-08-01 08:56:56+00:00,True,0,True,16,True,,,2020-08-01 09:04:35,2020
157,12,183,active,0,183,True,0,2020-08-01 08:57:06+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
158,5,184,active,0,184,True,0,2020-08-01 08:37:46+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
159,7,185,active,0,185,True,0,2020-08-01 08:03:52+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
160,2,186,active,0,186,True,0,2020-08-01 08:58:26+00:00,True,0,True,13,True,,,2020-08-01 09:04:35,2020
161,15,187,active,0,187,True,0,2020-08-01 08:43:15+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
162,5,188,active,0,188,True,0,2020-08-01 08:55:01+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
163,2,189,active,0,189,True,0,2020-08-01 08:48:36+00:00,True,0,True,21,True,,,2020-08-01 09:04:35,2020
164,33,190,active,0,190,True,2,2020-08-01 08:55:47+00:00,True,0,True,2,True,,,2020-08-01 09:04:35,2020
165,3,191,active,0,191,True,0,2020-08-01 08:41:57+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
166,7,192,active,0,192,True,2,2020-08-01 08:47:28+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
167,5,193,active,0,193,True,0,2020-08-01 08:42:14+00:00,True,0,True,10,True,,,2020-08-01 09:04:35,2020
168,15,194,active,0,194,True,0,2020-08-01 08:32:53+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
169,23,195,active,0,195,True,0,2020-08-01 08:38:15+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
170,0,196,active,0,196,True,1,2020-08-01 03:39:16+00:00,True,0,True,9,True,,,2020-08-01 09:04:35,2020
171,4,197,active,0,197,True,0,2020-08-01 08:38:33+00:00,True,0,True,11,False,,,2020-08-01 09:04:35,2020
172,9,199,active,0,199,True,2,2020-08-01 08:38:47+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
173,14,200,active,0,200,True,0,2020-08-01 08:22:32+00:00,True,0,True,5,False,,,2020-08-01 09:04:35,2020
174,0,201,active,0,201,True,0,2020-08-01 08:17:21+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
175,3,202,active,0,202,True,0,2020-08-01 08:27:35+00:00,True,0,True,12,False,,,2020-08-01 09:04:35,2020
176,6,203,active,0,203,True,0,2020-08-01 08:08:14+00:00,True,0,True,9,False,,,2020-08-01 09:04:35,2020
177,7,204,active,0,204,True,0,2020-08-01 08:32:25+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
178,7,205,active,0,205,True,0,2020-08-01 08:38:20+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
179,5,206,active,0,206,True,0,2020-08-01 08:57:29+00:00,True,0,True,18,False,,,2020-08-01 09:04:35,2020
180,14,208,active,0,208,True,0,2020-08-01 08:42:02+00:00,True,0,True,1,True,,,2020-08-01 09:04:35,2020
181,10,209,active,0,209,True,1,2020-08-01 08:23:27+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
182,2,210,active,0,210,True,0,2020-08-01 08:57:20+00:00,True,0,True,13,False,,,2020-08-01 09:04:35,2020
183,17,211,active,0,211,True,1,2020-08-01 08:13:35+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
184,16,212,active,0,212,True,1,2020-08-01 08:22:22+00:00,True,0,True,16,False,,,2020-08-01 09:04:35,2020
185,4,213,active,0,213,True,0,2020-08-01 08:43:40+00:00,True,0,True,12,True,,,2020-08-01 09:04:35,2020
186,5,214,active,0,214,True,0,2020-08-01 08:57:16+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
187,10,215,active,0,215,True,0,2020-08-01 04:27:25+00:00,True,0,True,5,False,,,2020-08-01 09:04:35,2020
188,16,216,active,0,216,True,0,2020-08-01 08:27:38+00:00,True,0,True,3,False,,,2020-08-01 09:04:35,2020
189,9,217,active,0,217,True,0,2020-08-01 08:42:51+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
190,1,218,active,0,218,True,0,2020-08-01 08:51:58+00:00,True,0,True,14,False,,,2020-08-01 09:04:35,2020
191,10,219,active,0,219,True,1,2020-08-01 08:46:53+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
192,4,221,active,0,221,True,0,2020-08-01 08:57:52+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
193,5,222,active,0,222,True,0,2020-08-01 08:55:28+00:00,True,0,True,9,True,,,2020-08-01 09:04:35,2020
194,11,224,active,0,224,True,2,2020-08-01 08:42:01+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
195,18,225,active,0,225,True,0,2020-08-01 08:42:04+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
196,13,226,active,0,226,True,1,2020-08-01 08:27:18+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
197,9,227,active,0,227,True,0,2020-08-01 08:32:04+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
198,0,228,active,0,228,True,1,2020-08-01 08:42:05+00:00,True,0,True,18,False,,,2020-08-01 09:04:35,2020
199,4,232,active,0,232,True,0,2020-08-01 08:22:58+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
200,5,233,active,0,233,True,2,2020-08-01 08:48:37+00:00,True,0,True,8,False,,,2020-08-01 09:04:35,2020
201,11,234,active,0,234,True,0,2020-08-01 08:43:31+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
202,9,235,active,0,235,True,0,2020-08-01 08:57:33+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
203,9,236,active,0,236,True,0,2020-08-01 05:01:20+00:00,True,0,True,6,False,,,2020-08-01 09:04:35,2020
204,10,239,active,0,239,True,1,2020-08-01 08:47:12+00:00,True,0,True,4,False,,,2020-08-01 09:04:35,2020
205,12,255,active,0,255,True,0,2020-08-01 08:48:15+00:00,True,0,True,3,False,,,2020-08-01 09:04:35,2020
206,14,258,active,0,258,True,0,2020-08-01 08:47:42+00:00,True,0,True,1,False,,,2020-08-01 09:04:35,2020
207,0,259,active,0,259,True,0,2020-08-01 08:48:07+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
208,0,260,active,0,260,True,0,2020-08-01 08:52:35+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
209,0,271,active,0,271,True,0,2020-08-01 08:57:44+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
210,7,272,active,0,272,True,2,2020-08-01 08:58:12+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
211,30,273,active,0,273,True,0,2020-08-01 08:57:01+00:00,True,0,True,10,False,,,2020-08-01 09:04:35,2020
212,4,279,active,0,279,True,0,2020-08-01 08:52:46+00:00,True,0,True,15,False,,,2020-08-01 09:04:35,2020
213,2,280,active,0,280,True,1,2020-08-01 08:52:02+00:00,True,0,True,16,False,,,2020-08-01 09:04:35,2020
214,12,282,active,0,282,True,3,2020-08-01 08:51:53+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
215,23,296,active,0,296,True,0,2020-08-01 08:58:50+00:00,True,0,True,0,False,,,2020-08-01 09:04:35,2020
216,0,318,active,0,318,True,0,2020-08-01 08:52:15+00:00,True,0,True,19,False,,,2020-08-01 09:04:35,2020
217,6,319,active,0,319,True,0,2020-08-01 08:52:43+00:00,True,0,True,19,False,,,2020-08-01 09:04:35,2020
218,8,327,active,0,327,True,0,2020-08-01 08:52:17+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
219,8,328,active,0,328,True,0,2020-08-01 08:48:31+00:00,True,0,True,7,False,,,2020-08-01 09:04:35,2020
